BOR;AN;FI;RS;FI_EJ;DISCI;ETP_SAL;ETP_HU;ETP_MAD;ETP_INT;dtETP_STAG;EFF_LIB
Q21;2021;800000614;CHU AMIENS SAINT VICTOR;800000044;1000;0.1;;;;;
Q21;2021;800000614;CHU AMIENS SAINT VICTOR;800000044;2000;5.45;0.1;;;;
Q21;2021;800000614;CHU AMIENS SAINT VICTOR;800000044;2100;3.8;0.1;;;;
Q21;2021;800000614;CHU AMIENS SAINT VICTOR;800000044;2400;0.3;;;;;
Q21;2021;800000614;CHU AMIENS SAINT VICTOR;800000044;2500;1.35;;;;;
Q21;2021;800000614;CHU AMIENS SAINT VICTOR;800000044;9999;5.55;0.1;;;;
Q21;2021;800002503;SA CLINIQUE SAINTE ISABELLE;800001141;2000;1.2;;;;;44
Q21;2021;800002503;SA CLINIQUE SAINTE ISABELLE;800001141;2100;1.2;;;;;44
Q21;2021;800002503;SA CLINIQUE SAINTE ISABELLE;800001141;9999;1.2;;;;;44
Q21;2021;800004111;CENTRE HENRY EY CH PERONNE;800000093;2000;6.74;;0.1;;;
Q21;2021;800004111;CENTRE HENRY EY CH PERONNE;800000093;2200;6.74;;0.1;;;
Q21;2021;800004111;CENTRE HENRY EY CH PERONNE;800000093;9999;6.74;;0.1;;;
Q21;2021;800004152;SSR CH PERONNE;800000093;2000;1.31;;;;;
Q21;2021;800004152;SSR CH PERONNE;800000093;2400;1.31;;;;;
Q21;2021;800004152;SSR CH PERONNE;800000093;9999;1.31;;;;;
Q21;2021;800006124;CHU AMIENS SUD;800000044;1000;53.75;6.16;22.23;0.61;;
Q21;2021;800006124;CHU AMIENS SUD;800000044;2000;465.19;74.54;;370.75;;
Q21;2021;800006124;CHU AMIENS SUD;800000044;2100;444.23;70.28;;356.41;;
Q21;2021;800006124;CHU AMIENS SUD;800000044;2200;12.98;3.55;;11.84;;
Q21;2021;800006124;CHU AMIENS SUD;800000044;2400;7.98;0.71;;2.5;;
Q21;2021;800006124;CHU AMIENS SUD;800000044;9999;518.94;80.7;22.23;371.36;;
Q21;2021;800006231;SSR CH ABBEVILLE;800000028;2000;2.22;;;0.52;;
Q21;2021;800006231;SSR CH ABBEVILLE;800000028;2400;2.22;;;0.52;;
Q21;2021;800006231;SSR CH ABBEVILLE;800000028;9999;2.22;;;0.52;;
Q21;2021;800008989;SSR AQUENNES VILLERS-BRETONNEUX;800002941;2000;2.51;;;;;
Q21;2021;800008989;SSR AQUENNES VILLERS-BRETONNEUX;800002941;2400;2.51;;;;;
Q21;2021;800008989;SSR AQUENNES VILLERS-BRETONNEUX;800002941;9999;2.51;;;;;
Q21;2021;800009466;POLYCLINIQUE DE PICARDIE;800002982;2000;3;;;;;52
Q21;2021;800009466;POLYCLINIQUE DE PICARDIE;800002982;2100;3;;;;;52
Q21;2021;800009466;POLYCLINIQUE DE PICARDIE;800002982;9999;3;;;;;52
Q21;2021;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;1000;0.99;;;;;
Q21;2021;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;2000;6.64;;;;;139
Q21;2021;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;2100;6.64;;;;;139
Q21;2021;800009920;CLINIQUE VICTOR PAUCHET DE BUTLER;800003071;9999;7.63;;;;;139
Q21;2021;800010639;CTRE TRAITEMENT HAUTES ENERGIES;800010621;2000;3.79;;;;;4
Q21;2021;800010639;CTRE TRAITEMENT HAUTES ENERGIES;800010621;2100;3.79;;;;;4
Q21;2021;800010639;CTRE TRAITEMENT HAUTES ENERGIES;800010621;9999;3.79;;;;;4
Q21;2021;800012528;SSR PAUCHET CORBIE;800003071;2000;4.24;;;;;1
Q21;2021;800012528;SSR PAUCHET CORBIE;800003071;2400;4.24;;;;;1
Q21;2021;800012528;SSR PAUCHET CORBIE;800003071;9999;4.24;;;;;1
Q21;2021;800013179;CLINIQUE DE L'EUROPE;800013138;2000;2.69;;;;;155
Q21;2021;800013179;CLINIQUE DE L'EUROPE;800013138;2100;2.69;;;;;155
Q21;2021;800013179;CLINIQUE DE L'EUROPE;800013138;9999;2.69;;;;;155
Q21;2021;800015448;HAD CH PÉRONNE;800000093;2000;0.6;;0.4;;;
Q21;2021;800015448;HAD CH PÉRONNE;800000093;2300;0.6;;0.4;;;
Q21;2021;800015448;HAD CH PÉRONNE;800000093;9999;0.6;;0.4;;;
Q21;2021;800015539;HAD CH ABBEVILLE;800000028;1000;0.33;;;;;
Q21;2021;800015539;HAD CH ABBEVILLE;800000028;2000;0.5;;;;;
Q21;2021;800015539;HAD CH ABBEVILLE;800000028;2300;0.5;;;;;
Q21;2021;800015539;HAD CH ABBEVILLE;800000028;9999;0.83;;;;;
Q21;2021;800015588;HAD CH HAM;800000077;2000;0.2;;;;;
Q21;2021;800015588;HAD CH HAM;800000077;2300;0.2;;;;;
Q21;2021;800015588;HAD CH HAM;800000077;9999;0.2;;;;;
Q21;2021;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;1000;0.7;;;;;
Q21;2021;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;2000;;;;;;116
Q21;2021;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;2100;;;;;;116
Q21;2021;800015729;SAS DE CARDIOLOGIES ET URGENCES;800015679;9999;0.7;;;;;116
Q21;2021;800016727;SSR PAUCHET AMIENS;800003071;2000;3.2;;;;;
Q21;2021;800016727;SSR PAUCHET AMIENS;800003071;2400;3.2;;;;;
Q21;2021;800016727;SSR PAUCHET AMIENS;800003071;9999;3.2;;;;;
Q21;2021;800016768;HAD PAUCHET MONTDIDIER;800003071;2000;0.63;;;0.2;;
Q21;2021;800016768;HAD PAUCHET MONTDIDIER;800003071;2300;0.63;;;0.2;;
Q21;2021;800016768;HAD PAUCHET MONTDIDIER;800003071;9999;0.63;;;0.2;;
Q21;2021;800016776;HAD CHIMR MONTDIDIER;800000085;2000;0.63;;;0.2;;
Q21;2021;800016776;HAD CHIMR MONTDIDIER;800000085;2300;0.63;;;0.2;;
Q21;2021;800016776;HAD CHIMR MONTDIDIER;800000085;9999;0.63;;;0.2;;
Q21;2021;800017253;CHU AMIENS IOP;800000044;1000;0.05;;;;;
Q21;2021;800017253;CHU AMIENS IOP;800000044;2000;1.66;0.14;;;;
Q21;2021;800017253;CHU AMIENS IOP;800000044;2100;1.66;0.14;;;;
Q21;2021;800017253;CHU AMIENS IOP;800000044;9999;1.71;0.14;;;;
Q21;2021;800018228;CLINIQUE DU CAMPUS PSYCHIATRIQUE;800018210;2000;0.32;;;;;10
Q21;2021;800018228;CLINIQUE DU CAMPUS PSYCHIATRIQUE;800018210;2200;0.32;;;;;10
Q21;2021;800018228;CLINIQUE DU CAMPUS PSYCHIATRIQUE;800018210;9999;0.32;;;;;10
Q21;2021;800018491;IOP SOPP AMIENS;800018483;2000;0.5;;;;;16
Q21;2021;800018491;IOP SOPP AMIENS;800018483;2100;0.5;;;;;16
Q21;2021;800018491;IOP SOPP AMIENS;800018483;9999;0.5;;;;;16
Q21;2021;810000158;CL DU REFUGE PROTESTANT;810100099;2000;2.61;;;;;
Q21;2021;810000158;CL DU REFUGE PROTESTANT;810100099;2400;2.61;;;;;
Q21;2021;810000158;CL DU REFUGE PROTESTANT;810100099;9999;2.61;;;;;
Q21;2021;810000224;CL CLAUDE BERNARD;810000471;2000;9.8;;;;;92
Q21;2021;810000224;CL CLAUDE BERNARD;810000471;2100;9.8;;;;;92
Q21;2021;810000224;CL CLAUDE BERNARD;810000471;9999;9.8;;;;;92
Q21;2021;810000232;CENTRE CMRF ALBI;810099903;2000;6.29;;;;;
Q21;2021;810000232;CENTRE CMRF ALBI;810099903;2400;6.29;;;;;
Q21;2021;810000232;CENTRE CMRF ALBI;810099903;9999;6.29;;;;;
Q21;2021;810000448;POLYCLINIQUE FILIERIS STE BARBE CARMAU;750050759;1000;2.5;;;;;1
Q21;2021;810000448;POLYCLINIQUE FILIERIS STE BARBE CARMAU;750050759;2000;3.15;0;0;0;0;0
Q21;2021;810000448;POLYCLINIQUE FILIERIS STE BARBE CARMAU;750050759;2100;1.8;0;0;0;0;0
Q21;2021;810000448;POLYCLINIQUE FILIERIS STE BARBE CARMAU;750050759;2400;1.35;0;0;0;0;0
Q21;2021;810000448;POLYCLINIQUE FILIERIS STE BARBE CARMAU;750050759;9999;5.65;0;0;0;0;1
Q21;2021;810000505;CH ALBI;810000331;1000;4.91;;;;;
Q21;2021;810000505;CH ALBI;810000331;2000;113.84;;;28.67;;
Q21;2021;810000505;CH ALBI;810000331;2100;111.54;;;28.67;;
Q21;2021;810000505;CH ALBI;810000331;2300;1.2;;;;;
Q21;2021;810000505;CH ALBI;810000331;2500;1.1;;;;;
Q21;2021;810000505;CH ALBI;810000331;9999;118.75;;;28.67;;
Q21;2021;810000513;CH DE GAILLAC;810000349;2000;6.49;;;;;0
Q21;2021;810000513;CH DE GAILLAC;810000349;2100;3.76;;;;;0
Q21;2021;810000513;CH DE GAILLAC;810000349;2400;2.23;;;;;
Q21;2021;810000513;CH DE GAILLAC;810000349;2500;0.5;;;;;
Q21;2021;810000513;CH DE GAILLAC;810000349;9999;6.49;;;;;0
Q21;2021;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;2000;136.14;;;32.2;2.18;15
Q21;2021;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;2100;136.14;;;32.2;2.18;15
Q21;2021;810000521;CHIC CASTRES MAZAMET SITE AUTAN;810000380;9999;136.14;;;32.2;2.18;15
Q21;2021;810000539;CH GRAULHET;810000398;2000;2;;;;;2
Q21;2021;810000539;CH GRAULHET;810000398;2100;2;;;;;2
Q21;2021;810000539;CH GRAULHET;810000398;9999;2;;;;;2
Q21;2021;810000547;CHIC CASTRES MAZAMET SITE MAZAMET;810000380;2000;1.13;;;;;
Q21;2021;810000547;CHIC CASTRES MAZAMET SITE MAZAMET;810000380;2400;1.13;;;;;
Q21;2021;810000547;CHIC CASTRES MAZAMET SITE MAZAMET;810000380;9999;1.13;;;;;
Q21;2021;810000562;CH LAVAUR;810000455;2000;52.56;;;6.29;;4
Q21;2021;810000562;CH LAVAUR;810000455;2100;35.07;;;5.07;;4
Q21;2021;810000562;CH LAVAUR;810000455;2200;13.68;;;1.22;;
Q21;2021;810000562;CH LAVAUR;810000455;2400;3.31;;;;;
Q21;2021;810000562;CH LAVAUR;810000455;2500;0.5;;;;;
Q21;2021;810000562;CH LAVAUR;810000455;9999;52.56;;;6.29;;4
Q21;2021;810003368;CL CLAUDE BERNARD UDM CASTRES;810000471;2000;;;;;;5
Q21;2021;810003368;CL CLAUDE BERNARD UDM CASTRES;810000471;2100;;;;;;5
Q21;2021;810003368;CL CLAUDE BERNARD UDM CASTRES;810000471;9999;;;;;;5
Q21;2021;810003954;CENTRE CRPA VALENCE D'ALBIGEOIS;810099903;2000;4.54;;;;;
Q21;2021;810003954;CENTRE CRPA VALENCE D'ALBIGEOIS;810099903;2400;4.54;;;;;
Q21;2021;810003954;CENTRE CRPA VALENCE D'ALBIGEOIS;810099903;9999;4.54;;;;;
Q21;2021;810004200;CL SSR KORIAN LE CHATEAU;750056335;2000;3.58;;;;;
Q21;2021;810004200;CL SSR KORIAN LE CHATEAU;750056335;2400;3.58;;;;;
Q21;2021;810004200;CL SSR KORIAN LE CHATEAU;750056335;9999;3.58;;;;;
Q21;2021;810007989;HAD KORIAN PAYS D'OVALIE;750056335;2000;0.6;;;;;
Q21;2021;810007989;HAD KORIAN PAYS D'OVALIE;750056335;2300;0.6;;;;;
Q21;2021;810007989;HAD KORIAN PAYS D'OVALIE;750056335;9999;0.6;;;;;
Q21;2021;810011197;CL CLAUDE BERNARD UAD LAVAUR;810000471;2000;;;;;;5
Q21;2021;810011197;CL CLAUDE BERNARD UAD LAVAUR;810000471;2100;;;;;;5
Q21;2021;810011197;CL CLAUDE BERNARD UAD LAVAUR;810000471;9999;;;;;;5
Q21;2021;810099838;CHIC CASTRES MAZAMET SITE MONGES;810000380;2000;2.65;;;;;
Q21;2021;810099838;CHIC CASTRES MAZAMET SITE MONGES;810000380;2400;1.95;;;;;
Q21;2021;810099838;CHIC CASTRES MAZAMET SITE MONGES;810000380;2500;0.7;;;;;
Q21;2021;810099838;CHIC CASTRES MAZAMET SITE MONGES;810000380;9999;2.65;;;;;
Q21;2021;810100008;FONDATION BON SAUVEUR D'ALBY;810100008;1000;2.08;;;;;
Q21;2021;810100008;FONDATION BON SAUVEUR D'ALBY;810100008;2000;37.47;;;3;;
Q21;2021;810100008;FONDATION BON SAUVEUR D'ALBY;810100008;2200;37.47;;;3;;
Q21;2021;810100008;FONDATION BON SAUVEUR D'ALBY;810100008;9999;39.55;;;3;;
Q21;2021;810100370;USLD SITE MAZAMET CHIC CASTRES MAZAMET;810000380;2000;1;;;;;
Q21;2021;810100370;USLD SITE MAZAMET CHIC CASTRES MAZAMET;810000380;2500;1;;;;;
Q21;2021;810100370;USLD SITE MAZAMET CHIC CASTRES MAZAMET;810000380;9999;1;;;;;
Q21;2021;810101170;CL TOULOUSE LAUTREC;810101162;2000;6.35;;;;;44
Q21;2021;810101170;CL TOULOUSE LAUTREC;810101162;2100;2.93;;;;;43
Q21;2021;810101170;CL TOULOUSE LAUTREC;810101162;2400;3.42;;;;;1
Q21;2021;810101170;CL TOULOUSE LAUTREC;810101162;9999;6.35;;;;;44
Q21;2021;810101444;POLYCL DU SIDOBRE;810000992;2000;4.4;;;;;45
Q21;2021;810101444;POLYCL DU SIDOBRE;810000992;2100;4.4;;;;;45
Q21;2021;810101444;POLYCL DU SIDOBRE;810000992;9999;4.4;;;;;45
Q21;2021;810101741;CL CLAUDE BERNARD UAD CASTRES;810000471;2000;;;;;;5
Q21;2021;810101741;CL CLAUDE BERNARD UAD CASTRES;810000471;2100;;;;;;5
Q21;2021;810101741;CL CLAUDE BERNARD UAD CASTRES;810000471;9999;;;;;;5
Q21;2021;810101758;CL CLAUDE BERNARD UAD GRAULHET;810000471;2000;;;;;;5
Q21;2021;810101758;CL CLAUDE BERNARD UAD GRAULHET;810000471;2100;;;;;;5
Q21;2021;810101758;CL CLAUDE BERNARD UAD GRAULHET;810000471;9999;;;;;;5
Q21;2021;810102947;CL CLAUDE BERNARD UAD LESCURE;810000471;2000;;;;;;5
Q21;2021;810102947;CL CLAUDE BERNARD UAD LESCURE;810000471;2100;;;;;;5
Q21;2021;810102947;CL CLAUDE BERNARD UAD LESCURE;810000471;9999;;;;;;5
Q21;2021;820000032;CH MONTAUBAN;820000016;1000;1.9;;;;;
Q21;2021;820000032;CH MONTAUBAN;820000016;2000;138.23;;;42.4;;
Q21;2021;820000032;CH MONTAUBAN;820000016;2100;122.86;;;37;;
Q21;2021;820000032;CH MONTAUBAN;820000016;2200;9.51;;;4.32;;
Q21;2021;820000032;CH MONTAUBAN;820000016;2300;1.45;;;0.34;;
Q21;2021;820000032;CH MONTAUBAN;820000016;2400;3.7;;;0.74;;
Q21;2021;820000032;CH MONTAUBAN;820000016;2500;0.71;;;;;
Q21;2021;820000032;CH MONTAUBAN;820000016;9999;140.13;;;42.4;;
Q21;2021;820000040;CL CROIX ST MICHEL;820000081;2000;3.15;;;;;46
Q21;2021;820000040;CL CROIX ST MICHEL;820000081;2100;3.15;;;;;46
Q21;2021;820000040;CL CROIX ST MICHEL;820000081;9999;3.15;;;;;46
Q21;2021;820000057;CL DU PONT DE CHAUME;820000131;2000;5.78;;;;;123
Q21;2021;820000057;CL DU PONT DE CHAUME;820000131;2100;5.78;;;;;123
Q21;2021;820000057;CL DU PONT DE CHAUME;820000131;9999;5.78;;;;;123
Q21;2021;820000065;CL DU DR HONORE CAVE;820000156;2000;1.34;;;0.17;;59
Q21;2021;820000065;CL DU DR HONORE CAVE;820000156;2100;1.34;;;0.17;;59
Q21;2021;820000065;CL DU DR HONORE CAVE;820000156;9999;1.34;;;0.17;;59
Q21;2021;820000198;CHI CASTELSARRASIN MOISSAC SITE CASTE;820004950;2000;2.1;;;;;
Q21;2021;820000198;CHI CASTELSARRASIN MOISSAC SITE CASTE;820004950;2400;2.1;;;;;
Q21;2021;820000198;CHI CASTELSARRASIN MOISSAC SITE CASTE;820004950;9999;2.1;;;;;
Q21;2021;820000412;MRC CHATEAU DE LONGUES AYGUES;820000560;2000;1.68;;;;;1
Q21;2021;820000412;MRC CHATEAU DE LONGUES AYGUES;820000560;2400;1.68;;;;;1
Q21;2021;820000412;MRC CHATEAU DE LONGUES AYGUES;820000560;9999;1.68;;;;;1
Q21;2021;820000420;CH TURENNE;820000206;2000;0.9;;;;;7
Q21;2021;820000420;CH TURENNE;820000206;2400;0.9;;;;;7
Q21;2021;820000420;CH TURENNE;820000206;9999;0.9;;;;;7
Q21;2021;820000438;USLD CH CAUSSADE;820000214;2000;1.68;;;;;
Q21;2021;820000438;USLD CH CAUSSADE;820000214;2500;1.68;;;;;
Q21;2021;820000438;USLD CH CAUSSADE;820000214;9999;1.68;;;;;
Q21;2021;820000461;CH DES DEUX RIVES;820000248;2000;2.95;;0.1;;;12
Q21;2021;820000461;CH DES DEUX RIVES;820000248;2400;1.75;;0.1;;;6
Q21;2021;820000461;CH DES DEUX RIVES;820000248;2500;1.2;;;;;6
Q21;2021;820000461;CH DES DEUX RIVES;820000248;9999;2.95;;0.1;;;12
Q21;2021;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;1000;0.19;;;;;
Q21;2021;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;2000;25.37;;;;;
Q21;2021;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;2100;24.37;;;;;
Q21;2021;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;2300;1;;;;;
Q21;2021;820000883;CHI CASTELSARRASIN MOISSAC SITE MOISSA;820004950;9999;25.56;;;;;
Q21;2021;820002350;CENTRE MIDI GASCOGNE;820000578;2000;6.64;;;;;
Q21;2021;820002350;CENTRE MIDI GASCOGNE;820000578;2400;6.64;;;;;
Q21;2021;820002350;CENTRE MIDI GASCOGNE;820000578;9999;6.64;;;;;
Q21;2021;820003218;CL SSR LA PINEDE;820008142;2000;4.69;;;;;18
Q21;2021;820003218;CL SSR LA PINEDE;820008142;2400;4.69;;;;;18
Q21;2021;820003218;CL SSR LA PINEDE;820008142;9999;4.69;;;;;18
Q21;2021;820003911;FONDATION JOHN BOST PAVILLON LOU CAMIN;240000265;2000;0.62;;;;;
Q21;2021;820003911;FONDATION JOHN BOST PAVILLON LOU CAMIN;240000265;2200;0.62;;;;;
Q21;2021;820003911;FONDATION JOHN BOST PAVILLON LOU CAMIN;240000265;9999;0.62;;;;;
Q21;2021;820004067;PSYCHIATRIE III CAPOU CH MONTAUBAN;820000016;2000;17.18;;;0.34;;
Q21;2021;820004067;PSYCHIATRIE III CAPOU CH MONTAUBAN;820000016;2100;2.12;;;;;
Q21;2021;820004067;PSYCHIATRIE III CAPOU CH MONTAUBAN;820000016;2200;15.06;;;0.34;;
Q21;2021;820004067;PSYCHIATRIE III CAPOU CH MONTAUBAN;820000016;9999;17.18;;;0.34;;
Q21;2021;820007102;GROUPE ONCORAD PONT DE CHAUME;310797519;2000;0;0;0;0;0;5
Q21;2021;820007102;GROUPE ONCORAD PONT DE CHAUME;310797519;2100;0;0;0;0;0;5
Q21;2021;820007102;GROUPE ONCORAD PONT DE CHAUME;310797519;9999;0;0;0;0;0;5
Q21;2021;820009611;USLD CHI CASTELSARRASIN MOISSAC;820004950;2000;0.71;;;;;
Q21;2021;820009611;USLD CHI CASTELSARRASIN MOISSAC;820004950;2500;0.71;;;;;
Q21;2021;820009611;USLD CHI CASTELSARRASIN MOISSAC;820004950;9999;0.71;;;;;
Q21;2021;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;2000;58.5;;;6.69;;
Q21;2021;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;2100;56.04;;;6.69;;
Q21;2021;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;2400;1.78;;;;;
Q21;2021;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;2500;0.68;;;;;
Q21;2021;830000279;CH JEAN MARCEL DE BRIGNOLES;830100517;9999;58.5;;;6.69;;
Q21;2021;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;1000;;;0.25;;;
Q21;2021;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;2000;102.49;;;8.27;;
Q21;2021;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;2100;95.23;;;8.27;;
Q21;2021;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;2200;6.96;;;;;
Q21;2021;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;2400;0.3;;;;;
Q21;2021;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;9999;102.49;;0.25;8.27;;
Q21;2021;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;2000;77.29;;6;17.33;0.25;
Q21;2021;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;2100;77.29;;6;17.33;0.25;
Q21;2021;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;9999;77.29;;6;17.33;0.25;
Q21;2021;830000303;HOPITAL LEON BERARD;830100541;2000;21.35;;;;;
Q21;2021;830000303;HOPITAL LEON BERARD;830100541;2400;21.35;;;;;
Q21;2021;830000303;HOPITAL LEON BERARD;830100541;9999;21.35;;;;;
Q21;2021;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;1000;2.09;;;;;
Q21;2021;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;2000;145.26;;4.51;30.96;4.41;21
Q21;2021;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;2100;128.7;;4.51;30.96;4.41;21
Q21;2021;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;2200;12.35;;;;;
Q21;2021;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;2400;3.7;;;;;
Q21;2021;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;2500;0.51;;;;;
Q21;2021;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;9999;147.35;;4.51;30.96;4.41;21
Q21;2021;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;2000;23.43;;0.3;3.16;0;
Q21;2021;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;2100;22.03;;0.1;3.16;0;
Q21;2021;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;2200;0.4;;;;;
Q21;2021;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;2500;1;;0.2;;;
Q21;2021;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;9999;23.43;;0.3;3.16;0;
Q21;2021;830000345;CHITS CH SAINTE MUSSE;830100616;2000;279.08;;;97.46;;
Q21;2021;830000345;CHITS CH SAINTE MUSSE;830100616;2100;256.37;;;94.46;;
Q21;2021;830000345;CHITS CH SAINTE MUSSE;830100616;2200;22.71;;;3;;
Q21;2021;830000345;CHITS CH SAINTE MUSSE;830100616;9999;279.08;;;97.46;;
Q21;2021;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;1000;2.72;;;;;
Q21;2021;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;2000;36.29;;;0;;
Q21;2021;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;2100;6.7;;;;;
Q21;2021;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;2200;29.59;;;0;;
Q21;2021;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;9999;39.01;;;0;;
Q21;2021;830003877;CLINIQUE LA BASTIDE;920030921;2000;5.01;;;;;1
Q21;2021;830003877;CLINIQUE LA BASTIDE;920030921;2200;5.01;;;;;1
Q21;2021;830003877;CLINIQUE LA BASTIDE;920030921;9999;5.01;;;;;1
Q21;2021;830009528;CHI FREJUS ST RAPAHEL GERONTO MED SSR;830100566;2000;4.27;;0;0;;
Q21;2021;830009528;CHI FREJUS ST RAPAHEL GERONTO MED SSR;830100566;2400;3.71;;0;0;;
Q21;2021;830009528;CHI FREJUS ST RAPAHEL GERONTO MED SSR;830100566;2500;0.56;;0;0;;
Q21;2021;830009528;CHI FREJUS ST RAPAHEL GERONTO MED SSR;830100566;9999;4.27;;0;0;;
Q21;2021;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;2000;1.5;;;;;
Q21;2021;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;2300;1.5;;;;;
Q21;2021;830012498;HOSPITALISATION A DOMICILE ST ANTOINE;830014049;9999;1.5;;;;;
Q21;2021;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;2000;4.5;;;;;
Q21;2021;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;2100;4.5;;;;;
Q21;2021;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;9999;4.5;;;;;
Q21;2021;830012589;ADIVA CTRE D'HEMODIALYSE SEYNE SUR MER;830003695;2000;1.01;;;;;4
Q21;2021;830012589;ADIVA CTRE D'HEMODIALYSE SEYNE SUR MER;830003695;2100;1.01;;;;;4
Q21;2021;830012589;ADIVA CTRE D'HEMODIALYSE SEYNE SUR MER;830003695;9999;1.01;;;;;4
Q21;2021;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;2000;0.93;;;;;3
Q21;2021;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;2100;0.93;;;;;3
Q21;2021;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;9999;0.93;;;;;3
Q21;2021;830013629;CENTRE PHOCEEN DE LONG SEJOUR;130002041;2000;0.58;;;;;
Q21;2021;830013629;CENTRE PHOCEEN DE LONG SEJOUR;130002041;2500;0.58;;;;;
Q21;2021;830013629;CENTRE PHOCEEN DE LONG SEJOUR;130002041;9999;0.58;;;;;
Q21;2021;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;2000;2;;;;;
Q21;2021;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;2100;2;;;;;
Q21;2021;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;9999;2;;;;;
Q21;2021;830015970;ADIVA CENTRE DE DIALYSE GASSIN;830003695;2000;0.23;;;;;
Q21;2021;830015970;ADIVA CENTRE DE DIALYSE GASSIN;830003695;2100;0.23;;;;;
Q21;2021;830015970;ADIVA CENTRE DE DIALYSE GASSIN;830003695;9999;0.23;;;;;
Q21;2021;830016556;CLINIQUE LES ESPERELS;830000451;2000;1.07;;;;;5
Q21;2021;830016556;CLINIQUE LES ESPERELS;830000451;2400;1.07;;;;;5
Q21;2021;830016556;CLINIQUE LES ESPERELS;830000451;9999;1.07;;;;;5
Q21;2021;830016671;ADIVA CTRE DE DIALYSE ST JEAN TOULON;830003695;2000;1.23;;;;;
Q21;2021;830016671;ADIVA CTRE DE DIALYSE ST JEAN TOULON;830003695;2100;1.23;;;;;
Q21;2021;830016671;ADIVA CTRE DE DIALYSE ST JEAN TOULON;830003695;9999;1.23;;;;;
Q21;2021;830017372;MOYEN SEJOUR DU COS BEAUSEJOUR;750721235;2000;9;;;;;
Q21;2021;830017372;MOYEN SEJOUR DU COS BEAUSEJOUR;750721235;2400;5.89;;;;;
Q21;2021;830017372;MOYEN SEJOUR DU COS BEAUSEJOUR;750721235;2500;3.11;;;;;
Q21;2021;830017372;MOYEN SEJOUR DU COS BEAUSEJOUR;750721235;9999;9;;;;;
Q21;2021;830017497;KORIAN LE GOLFE;830004958;2000;2.52;0;0;0;0;2
Q21;2021;830017497;KORIAN LE GOLFE;830004958;2100;2.52;0;0;0;0;0
