BOR;AN;FI;RS;FI_EJ;LIT_MED;JLI_MED;SEJHC_MED;SEJ0_MED;JOU_MED;LIT_CHI;JLI_CHI;SEJHC_CHI;SEJ0_CHI;JOU_CHI;LIT_OBS;JLI_OBS;SEJHC_OBS;SEJ0_OBS;JOU_OBS;LIT_MCO;JLI_MCO;SEJHC_MCO;SEJ0_MCO;JOU_MCO;PLA_MED;SEJHP_MED;PLAN_MED;SEJN_MED;SEA_MED;PLA_CHI;SEJHP_CHI;PLA_OBS;SEJHP_OBS;PLAN_OBS;SEJN_OBS;PLA_MCO;SEJHP_MCO;PLAN_MCO;SEJN_MCO;SEA_MCO;PCAR;PDER;PEND;PGAS;PNEU;PPED;PPNE;PRHU;POPH;DEND;DNEU;DPED;DOPH;ACTCLI_PM;ACTCLI_SAG;ACTTEC_PM;ACTTEC_DEN;ACTTEC_SAG;ACTTEC_PNM
MCO;2021;920300191;CLINIQUE MARCEL SEMBAT CCBB;920000767;5;1675;25;0;100;60;20100;1579;2;3633;;;0;0;0;65;21775;1604;2;3733;;0;;;51;19;8171;;0;;;19;8171;;;51;;;;;;;;;;;;;;;;;;;
MCO;2021;920300266;CLINIQUE DU PLATEAU;920000940;24;8760;1059;0;6253;;;0;0;0;;;0;0;0;24;8760;1059;0;6253;5;564;;;175;;0;;0;;;5;564;;;175;;;;;;;;;;;;;;;;;;;
MCO;2021;920300365;CLINIQUE LA MONTAGNE;920815388;0;;25;0;31;37;13505;1701;402;2667;0;;0;0;0;37;13505;1726;402;2698;0;1423;;;0;31;6577;0;59;;;31;8059;;;0;0;0;0;1;0;0;1;0;0;;;;;;;;;;
MCO;2021;920300415;CLINIQUE LAMBERT;920000890;24;8760;622;2;5803;21;7665;938;2;2774;0;0;205;1;612;45;16425;1765;5;9189;20;1736;0;0;20406;20;3492;0;417;0;0;40;5645;0;0;20406;;;;;;;;;;;;;;;;;;;
MCO;2021;920300597;CLINIQUE DE MEUDON LA FORET;920000940;46;16790;2254;679;15418;58;21170;2387;166;7384;0;;13;13;0;104;37960;4654;858;22802;21;4773;;;2635;21;5591;;0;;;42;10364;;;2635;;;;;;;;;;;;;;;;;;;
MCO;2021;920300712;CTRE CHIRURGICAL PIERRE CHEREST;920810736;;;0;0;0;19;6935;7774;6783;1254;;;0;0;0;19;6935;7774;6783;1254;;0;;;37;37;2899;;0;;;37;2899;;;37;;;;;;;;;;;;;;;;;;;
MCO;2021;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920810736;68;24820;2439;28;19104;130;47450;9195;10;32165;;;0;0;0;198;72270;11634;38;51269;;0;;;11434;10;4903;;0;;;10;4903;;;11434;;;;;;;;;;;;;;;;;;;
MCO;2021;920300761;SAS CLINIQUE HARTMANN;920000973;30;10950;1361;18;10053;35;12775;2677;0;6551;;;0;0;0;65;23725;4038;18;16604;0;0;;;11305;34;10420;;0;;;34;10420;;;11305;;;;;;;;;;;;;;;;;;;
MCO;2021;920300787;HOPITAL AMERICAIN;920000981;76;22704;3354;6;22107;47;12061;1727;1;5910;15;5322;920;0;3286;138;40087;6001;7;31303;3;3756;1;68;12872;17;1815;7;2704;;;27;8275;1;68;12872;;;;;;;;;;;;;;;;;;;
MCO;2021;920300837;CLINIQUE LES MARTINETS;920001005;0;0;0;0;0;15;5474;699;6;1477;;;0;0;0;15;5474;699;6;1477;9;3091;;;14494;35;5046;;0;;;44;8137;;;14494;1;0;0;1;0;0;0;0;1;;;;;;;;;;
MCO;2021;920300845;MAISON MEDICALE ND DU LAC RUEIL;780020715;32;11680;504;12;6140;;;0;0;0;;;0;0;0;32;11680;504;12;6140;5;0;;;0;;0;;0;;;5;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;920006848;14;5110;1283;7;10334;25;9000;1061;15;5353;;;0;0;0;39;14110;2344;22;15687;3;1221;;;3;14;2231;;0;;;17;3452;;;3;;;;;;;;;;;;;;;;;;;
MCO;2021;920301033;CTRE CANCEROLOGIE DE LA PORTE ST CLOUD;920001062;9;1062;119;0;398;;;0;0;0;;;0;0;0;9;1062;119;0;398;;0;;;6430;;0;;0;;;;0;;;6430;;;;;;;;;;;;;;;;;;;
MCO;2021;930000286;GHI LE RAINCY MONTFERMEIL;930021480;264;93393;11500;775;73036;51;17002;2725;504;11385;42;15238;3452;833;10526;357;125633;17677;2112;94947;14;2037;;;16792;10;3199;;0;;;24;5236;;;16792;1;0;1;1;1;1;1;1;1;14;30;22;19;78153;8248;57755;40;4524;52784
MCO;2021;930000294;CTRE D MOYEN ET LONG SEJOUR LES ORMES;930021480;14;5110;366;18;3806;;;0;0;0;;;0;0;0;14;5110;366;18;3806;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;1001;;3;;;6
MCO;2021;930000302;CHI ANDRE GREGOIRE;930110036;192;73336;10237;780;60601;35;11092;1918;207;7745;58;21786;4567;88;20130;285;106214;16722;1075;88476;8;1542;;;12236;9;2270;0;864;;;17;4676;;;12236;1;1;1;1;0;1;1;1;1;45;;20;10;93823;23801;58121;420;14218;54062
MCO;2021;930000328;CH GENERAL DELAFONTAINE;930110051;263;75602;11080;1657;70809;61;21358;4541;2194;12302;94;29831;8330;2446;26894;418;126791;23951;6297;110005;23;2319;;;2736;26;0;17;790;;;66;3109;;;2736;1;1;0;1;1;1;1;1;1;;60;30;30;84801;13391;51344;156;3699;34780
MCO;2021;930000336;CHI ROBERT BALLANGER;930110069;295;107675;12587;1188;83230;69;22433;2600;198;15250;68;24151;5423;731;19324;432;154259;20610;2117;117804;34;2119;;;4120;19;4401;0;0;;;53;6520;;;4120;1;1;1;1;1;1;1;1;1;260;200;;100;90920;752;47717;902;4383;96188
MCO;2021;930026885;INSTITUT CARDIO GVM LA ROSERAIE;930024278;;;0;0;0;;;847;0;3134;;;0;0;0;;;847;0;3134;;0;;;;;0;;0;;;;0;;;;;;;;;;;;;;;;;;;;;;
MCO;2021;930100011;HU PARIS SSTDENIS SITE MURET APHP;750712184;57;17533;858;17;14158;;;0;0;0;;;0;0;0;57;17533;858;17;14158;5;1232;;;10;;0;;0;;;5;1232;;;10;1;1;1;0;1;0;0;0;1;90;52;;19;2095;;175;;;928
MCO;2021;930100037;HU PARIS SITE AVICENNE APHP;750712184;388;141620;13933;784;106357;97;35405;4197;339;23538;;;0;0;0;485;177025;18130;1123;129895;113;10599;;;15806;18;3136;6;678;;;137;14413;;;15806;1;1;1;1;1;0;1;1;1;80;105;;68;120458;9;58770;;;76825
MCO;2021;930100045;HU PARIS SITE JEAN VERDIER APHP;750712184;98;30320;5750;539;23137;;;0;0;0;52;19032;3228;142;14852;150;49352;8978;681;37989;27;3922;;;765;1;6;1;3268;;;46;7196;;;765;0;1;1;0;1;1;0;1;0;;;;;44843;6221;32476;6;5741;69709
MCO;2021;930150032;MATERNITE DES LILAS;930000815;6;2196;241;1;1235;;;0;0;0;30;10980;1291;9;5421;36;13176;1532;10;6656;;0;;;63;;0;4;724;;;4;724;;;63;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;930300025;HOPITAL EUROPEEN LA ROSERAIE;930000393;102;36501;4777;628;28810;65;22504;2287;39;10846;30;10950;543;24;2202;197;69955;7607;691;41858;1;1;;;19598;33;5736;;0;;;34;5737;;;19598;;;;;;;;;;;;;;;;;;;
MCO;2021;930300066;HOPITAL PRIVE DE L EST PARISIEN;930000401;71;24650;2310;16;15960;27;9855;1926;204;6033;0;0;0;0;0;98;34505;4236;220;21993;0;0;;;36769;45;8399;0;0;;;45;8399;;;36769;;;;;;;;;;;;;;;;;;;
MCO;2021;930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;930000419;60;21900;1340;10;10472;35;12775;2479;91;10507;0;;0;0;0;95;34675;3819;101;20979;6;0;;;2199;35;11773;0;0;;;41;11773;;;2199;;;;;;;;;;;;;;0;0;0;0;0;0
MCO;2021;930300116;HOPITAL PRIVE DE LA SEINE SAINT DENIS;930000427;72;26094;1924;11;18247;33;11518;2298;496;5170;47;17155;2873;43;11399;152;54767;7095;550;34816;16;3856;;;2115;33;5562;2;187;;;51;9605;;;2115;;;;;;;;;;;;;;;;;;;
MCO;2021;930300264;CLINIQUE DES LILAS;930000492;1;300;12;0;115;36;11880;655;23;2329;0;0;0;0;0;37;12180;667;23;2444;0;0;0;0;0;15;3098;0;0;0;0;15;3098;0;0;0;;;;;;;;;;;;;;;;;;;
MCO;2021;930300298;POLYCLINIQUE VAUBAN SANTE;930025523;4;1460;47;0;268;51;18615;1084;16;3386;30;10950;1249;98;4037;85;31025;2380;114;7691;;0;;;2;21;7526;1;27;;;22;7553;;;2;;;;;;;;;;;;;;;;;;;
MCO;2021;930300553;CLINIQUE DE L ESTREE;930000633;73;26645;4503;1685;25472;60;21900;2011;34;7854;31;11315;1634;24;6919;164;59860;8148;1743;40245;1;373;0;0;1918;24;6863;0;0;0;;25;7236;0;0;1918;1;0;1;1;1;1;1;1;1;;;;;0;8060;0;0;1341;
MCO;2021;930300587;CLINIQUE DU LANDY;930000641;21;7686;487;9;2501;31;10478;503;71;1410;0;0;0;0;0;52;18164;990;80;3911;1;1;;;19120;53;5944;0;0;;;54;5945;;;19120;1;0;1;1;0;0;1;0;1;;;;;;;;;;
MCO;2021;930300595;HOPITAL PRIVE DU VERT GALANT;930000658;24;8760;1276;22;11637;30;10950;4026;2415;6198;0;0;0;0;0;54;19710;5302;2437;17835;0;0;0;0;20471;37;7710;0;0;0;0;37;7710;0;0;20471;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;930300645;CENTRE CARDIOLOGIQUE DU NORD;930000682;104;36191;7718;79;41019;100;36438;2058;27;9920;;;0;0;0;204;72629;9776;106;50939;;0;;;38;16;7416;;0;;;16;7416;;;38;;;;;;;;;;;;;;;;;;;
MCO;2021;930706239;CH SAINT DENIS HOPITAL CASANOVA;930110051;32;11525;822;9;10991;;;0;0;0;;;0;0;0;32;11525;822;9;10991;2;1323;;;6;;0;;0;;;2;1323;;;6;0;0;0;0;0;0;0;0;0;;;;;2615;;541;;;
MCO;2021;930817333;DIAVERUM SAINT DENIS- CTRE HEMODIALYSE;930817325;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;36183;;0;;0;;;;0;;;36183;;;;;;;;;;;;;;;;;;;
MCO;2021;940000573;CHI DE CRETEIL;940110018;281;102565;12852;1314;79958;62;22630;5249;435;13161;80;29200;5779;639;24434;423;154395;23880;2388;117553;56;6598;2;170;32019;30;6657;4;804;;;90;14059;2;170;32019;1;1;1;1;1;1;1;1;1;48;51;89;51;134111;9263;130250;36;9372;88521
MCO;2021;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;267;97455;12901;972;74565;72;26280;2817;92;15442;58;21170;4409;295;18230;397;144905;20127;1359;108237;23;2419;;;1428;20;3542;;0;;;43;5961;;;1428;1;1;1;1;1;1;1;1;1;;;;;83013;9008;53273;178;4584;17032
MCO;2021;940000631;CH PAUL GUIRAUD;940140049;4;1364;499;453;799;;;0;0;0;;;0;0;0;4;1364;499;453;799;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;940000649;HOPITAL SAINT CAMILLE;940150014;193;74095;14538;3182;59389;56;20440;2060;65;9928;;;0;0;0;249;94535;16598;3247;69317;26;2884;;;3661;10;1740;;0;;;36;4624;;;3661;1;1;1;1;1;1;1;1;1;141;114;;105;49541;;34207;;;3845
MCO;2021;940000656;CLCC HOPITAL GUSTAVE ROUSSY;940160013;15;18795;1114;1;10996;;;0;0;0;;;0;0;0;15;18795;1114;1;10996;29;64;;;7863;;0;;0;;;29;64;;;7863;1;;;;;;;;;;;;;2436;;1313;;;37
MCO;2021;940000664;INSTITUT GUSTAVE ROUSSY;940160013;248;75150;11490;672;67773;147;53655;7023;34;34655;;;0;0;0;395;128805;18513;706;102428;4;7668;;;87418;17;6575;;0;;;21;14243;;;87418;;;;;;;;;;;;;;143674;;53678;264;;56774
MCO;2021;940006679;HOPITAL PRIVE DE MARNE LA VALLEE;940017338;29;10585;1175;12;10261;48;17520;1768;0;4759;40;14600;2203;43;7951;117;42705;5146;55;22971;0;1;;;15397;48;9904;;0;;;48;9905;;;15397;;;;;;;;;;;;;;;;;;;
MCO;2021;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;21;7665;532;6;6278;;;0;0;0;48;17520;4685;394;14124;69;25185;5217;400;20402;2;139;0;0;17160;;0;2;513;0;0;4;652;0;0;17160;0;0;0;0;0;0;0;0;0;;;;;18760;11961;11339;0;11766;6308
MCO;2021;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;530;185890;23915;1156;166623;278;101470;9386;114;58093;;;0;0;0;808;287360;33301;1270;224716;112;11668;;;46183;19;1993;;0;;;131;13661;;;46183;1;1;1;1;1;0;1;1;1;128;147;;56;192113;;116896;7730;;152792
MCO;2021;940100035;HU PITIE SALPETRIERE- CHARLE FOIX APHP;750712184;132;48180;2469;21;27846;;;0;0;0;;;0;0;0;132;48180;2469;21;27846;3;1129;;;856;;0;;0;;;3;1129;;;856;0;0;0;0;0;0;0;0;0;;;;;5274;1;8898;3784;0;289
MCO;2021;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;553;179845;23591;955;165039;214;72344;7275;604;39061;71;25399;5288;360;21615;838;277588;36154;1919;225715;94;15136;;;17746;1;3444;18;1576;;;113;20156;;;17746;1;1;1;1;1;1;1;1;1;108;76;62;56;176841;11018;97832;1269;720;169341
MCO;2021;940100050;HU HENRI MONDOR SITE E ROUX APHP;750712184;76;27816;1375;8;20563;;;0;0;0;;;0;0;0;76;27816;1375;8;20563;4;1607;;;0;;0;;0;;;4;1607;;;0;0;0;0;0;0;0;0;0;0;;;;;2423;;3539;9;;1408
MCO;2021;940100068;HU PARIS SUD SITE PAUL BROUSSE APHP;750712184;166;57231;4128;86;53359;34;10820;1169;45;7791;;;0;0;0;200;68051;5297;131;61150;37;6257;;;5136;3;822;;0;;;40;7079;;;5136;0;0;0;1;0;0;0;0;0;;;;;40685;;16358;;;19582
MCO;2021;940120017;HIA BEGIN;750821092;108;39420;6901;993;35434;15;5475;2145;54;9299;;;0;0;0;123;44895;9046;1047;44733;22;1637;;;3481;12;3856;;0;;;34;5493;;;3481;1;1;1;1;0;0;0;1;1;82;;;24;110659;193;54759;1972;95;29473
MCO;2021;940300031;HOPITAL PRIVE PAUL D EGINE;940000706;56;20440;2916;153;17605;63;22995;3115;79;11041;0;0;0;0;0;119;43435;6031;232;28646;0;0;0;0;19579;49;17635;0;0;;;49;17635;0;0;19579;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;940300163;CLINIQUE LES TOURNELLES;920030269;15;5475;377;1;4042;;;0;0;0;;;0;0;0;15;5475;377;1;4042;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2021;940300270;HOPITAL PRIVE ARMAND BRILLARD;940000771;41;14965;2642;149;15675;62;22630;4006;197;11250;29;10585;2127;97;6919;132;48180;8775;443;33844;0;0;0;0;16572;37;11365;0;0;0;;37;11365;0;0;16572;;;;;;;;;;;;;;;;;;;
MCO;2021;940300379;CLINIQUE GASTON METIVET;940000805;35;12703;984;10;9428;30;10950;1570;59;4935;20;7300;859;13;2933;85;30953;3413;82;17296;;0;;;77;25;7121;;0;;;25;7121;;;77;;;;;;;;;;;;;;;;;;;
MCO;2021;940300445;CLINIQUE DU SUD;940000854;36;13140;1427;253;9506;30;10950;851;38;3156;;;0;0;0;66;24090;2278;291;12662;0;1;;;20481;16;5423;;0;;;16;5424;;;20481;;;;;;;;;;;;;;;;;;;
MCO;2021;940300452;CLINIQUE MEDICALE DE DIETETIQUE;940000862;40;14600;1793;1;6165;;;0;0;0;;;0;0;0;40;14600;1793;1;6165;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2021;940300494;CLINIQUE VILLENEUVE SAINT GEORGES;940000896;37;13505;1118;190;12108;39;13065;1018;4;3296;0;0;0;0;0;76;26570;2136;194;15404;0;0;0;0;32319;32;4568;0;0;;;32;4568;0;0;32319;;;;;;;;;;;;;;0;0;;0;0;
MCO;2021;940300551;HOPITAL PRIVE DE VITRY SITE NORIETS;940000912;6;2190;290;15;1926;17;6205;53;0;168;28;10220;1487;12;5245;51;18615;1830;27;7339;;0;;;93;10;1732;;0;;;10;1732;;;93;;;;;;;;;;;;;;;;;;;
MCO;2021;940300569;HOPITAL PRIVE DE VITRY SITE PASTEUR;940000912;61;22265;4058;1424;17323;33;12045;1537;277;3134;0;0;0;0;0;94;34310;5595;1701;20457;;0;;;3;15;4703;;0;;;15;4703;;;3;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;940806490;ETABLISEMENT PUBLIC DE SANTE FRESNES;750810798;16;4426;268;2;3049;;;0;0;0;;;0;0;0;16;4426;268;2;3049;4;26;;;0;;0;;0;;;4;26;;;0;1;1;1;0;0;0;1;0;1;7;;;60;700;0;2885;20;0;297
MCO;2021;940813033;CLINIQUE DE BERCY;940001894;4;1460;40;0;215;39;14235;2543;27;4184;;;0;0;0;43;15695;2583;27;4399;;0;;;623;31;13395;;0;;;31;13395;;;623;;;;;;;;;;;;;;;;;;;
MCO;2021;950000307;CH VICTOR DUPOUY;950110015;338;123370;17915;2665;100868;54;19710;2525;39;14175;47;17155;4152;166;14945;439;160235;24592;2870;129988;25;4479;;;20379;16;1158;3;983;;;44;6620;;;20379;1;1;1;1;1;1;1;1;1;;;;;98864;6807;47825;622;8124;17846
MCO;2021;950000315;GH CARNELLE PORTES OISE SITE BEAUMONT;950001370;92;33580;3065;419;13958;0;0;0;0;0;25;9125;1420;6;5074;117;42705;4485;425;19032;9;1285;;;183;6;1000;1;221;;;16;2506;;;183;1;1;1;1;1;1;1;0;1;;;;;21577;1977;12817;1;3292;1990
MCO;2021;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;233;89870;15335;2049;79944;44;17174;3282;226;12920;55;20075;4521;279;16142;332;127119;23138;2554;109006;26;6638;3;505;3997;0;3562;0;1406;;;26;11606;3;505;3997;1;1;1;1;1;1;1;0;1;148;232;180;13;68022;8521;62243;482;13129;15513
MCO;2021;950000331;CH GENERAL DE GONESSE;950110049;297;108405;15218;1618;90628;45;16425;2202;144;9629;56;20440;4559;319;16331;398;145270;21979;2081;116588;27;3438;4;961;4326;11;2469;3;356;;;41;6263;4;961;4326;1;1;1;1;1;1;1;1;1;130;270;270;300;129674;1950;54322;380;3123;89917
MCO;2021;950000349;GHI DU VEXIN SITE MAGNY;950015289;26;9490;1023;201;7792;;;0;0;0;;;0;0;0;26;9490;1023;201;7792;;0;;;0;;0;;0;;;;0;;;0;0;1;1;1;0;0;0;0;1;60;;;65;2809;;4699;;;409
MCO;2021;950000364;CH RENE DUBOS;950110080;377;126520;17350;1239;104813;81;29504;5559;366;23075;85;30558;6189;185;25356;543;186582;29098;1790;153244;18;4357;;;29875;22;4163;10;1942;;;50;10462;;;29875;1;1;1;1;1;1;1;1;1;17;31;16;24;107095;13013;51624;711;14812;38413
MCO;2021;950000406;HOPITAL FONDATION CHANTEPIE MANCIER;950150037;22;8030;483;2;7436;;;0;0;0;;;0;0;0;22;8030;483;2;7436;4;202;;;0;;0;;0;;;4;202;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;950032714;CLINIQUE AMBULATOIRE DE DOMONT;950000471;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;16;34;10274;;0;;;34;10274;;;16;0;0;0;0;0;0;0;0;0;;;;;;;168;0;0;0
MCO;2021;950300095;POLYCLINIQUE DU PLATEAU;950000455;31;9188;415;2;4764;24;7008;743;0;2707;;;0;0;0;55;16196;1158;2;7471;;0;;;22495;20;4776;;0;;;20;4776;;;22495;;;;;;;;;;;;;;;;;;;
MCO;2021;950300152;CLINIQUE MIRABEAU;920030269;13;4745;168;3;2531;;;0;0;0;;;0;0;0;13;4745;168;3;2531;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2021;950300202;CLINIQUE CONTI;950000521;15;5475;438;3;2586;40;14600;2423;19;7511;20;7300;964;20;3870;75;27375;3825;42;13967;10;509;;;171;25;13751;;0;;;35;14260;;;171;;;;;;;;;;;;;;;;;;;
MCO;2021;950300244;CHP SAINTE MARIE OSNY;950045468;52;18736;1921;103;11254;36;12342;2308;11;7632;0;0;0;0;0;88;31078;4229;114;18886;8;40;;;6199;68;19933;0;0;0;0;76;19973;0;0;6199;;;;;;;;;;;;;;;;;;;
MCO;2021;950300277;HOPITAL PRIVE NORD PARISIEN;950000547;50;18250;1574;345;9291;45;16110;1657;10;7546;28;10220;1838;424;5786;123;44580;5069;779;22623;5;0;;;26500;45;10939;0;0;;;50;10939;;;26500;;;;;;;;;;;;;;;;;;;
MCO;2021;950300301;CLINIQUE MEDICALE DU PARC ST OUEN;950000562;16;5840;538;4;5439;;;0;0;0;;;0;0;0;16;5840;538;4;5439;5;184;;;241;;0;;0;;;5;184;;;241;;;;;;;;;;;;;;1352;;;;;
MCO;2021;950630012;HOPITAL D ENFANTS MARGENCY;750721334;5;1830;228;0;1042;;;0;0;0;;;0;0;0;5;1830;228;0;1042;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;950807982;CLINIQUE CLAUDE BERNARD;950001636;29;10585;1716;224;10576;59;21535;4334;156;12827;30;10950;2472;40;9373;118;43070;8522;420;32776;8;11252;;;24752;44;9843;0;5;;74;52;21100;;74;24752;;;;;;;;;;;;;;2324;;;;1512;
MCO;2021;970100012;POLYCLINIQUE DE LA GUADELOUPE;970100103;66;16500;2093;49;8007;6;2100;507;13;1237;0;0;0;0;0;72;18600;2600;62;9244;6;21;0;;10;28;4688;0;0;;;34;4709;0;;10;;;;;;;;;;;;;;;;;;;
MCO;2021;970100020;CENTRE MEDICO SOCIAL;970100152;60;21900;6655;4691;7000;;;0;0;0;;;0;0;0;60;21900;6655;4691;7000;10;2812;;;791;;0;;0;;;10;2812;;;791;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;970100137;POLYCLINIQUE SAINT CHRISTOPHE;970100368;15;5475;897;0;1065;;;0;0;0;;;0;0;0;15;5475;897;497;1065;10;497;0;0;26;;0;;0;;;10;0;0;0;26;0;0;0;0;0;0;0;0;0;;;;;0;0;0;0;0;0
MCO;2021;970100384;C. H. DE BRUYN (EX H.L.);970100160;10;3650;1073;377;2182;0;;0;0;0;0;;0;0;0;10;3650;1073;377;2182;0;0;;;0;0;0;0;0;;;0;0;;;0;0;0;1;0;0;0;0;0;0;;;;;356;18;;;;1
MCO;2021;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;970100178;131;38042;4622;146;35288;39;6438;1395;59;6140;15;5860;1005;32;4081;185;50340;7022;237;45509;16;473;0;0;2034;12;1778;2;324;0;0;30;2575;0;0;2034;1;0;0;1;0;1;0;0;1;;;24;40;22364;2394;15478;68;1518;783
MCO;2021;970100400;C.H. LOUIS CONSTANT FLEMING;970100186;37;13505;2399;232;10723;17;6205;795;68;3468;17;6205;795;51;2596;71;25915;3989;351;16787;5;306;;;207;5;1146;2;76;;;12;1528;;;207;;;;;;;;;;;;;;11496;1815;2025;;717;306
MCO;2021;970100426;C.H. STE MARIE;970100202;17;6205;942;259;4198;;;0;0;0;;;0;0;0;17;6205;942;259;4198;2;27;;;20;;0;;0;;;2;27;;;20;;;1;;1;;;;1;90;60;;90;2806;1750;5743;903;1958;4234
MCO;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;317;115705;12558;719;87735;101;36865;5363;107;27572;41;14965;4022;97;13842;459;167535;21943;923;129149;74;5224;;;22435;16;2186;6;1639;;;96;9049;;;22435;1;1;1;0;1;1;1;0;1;;;;;136500;151;413542;511;8660;91569
MCO;2021;970100459;C.H. DE CAPESTERRE-BELLE-EAU (EX HL);970100244;15;5475;108;0;2147;0;0;0;0;0;0;0;0;0;0;15;5475;108;0;2147;;0;;;18;;0;;0;;;;0;;;18;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;970100483;C.H. MAURICE SELBONNE;970100285;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;6;187;;;0;;0;;0;;;6;187;;;0;;;;;;;;;;;;;;;;;;;
MCO;2021;970102596;CLINIQUE DE CHOISY;970100491;27;9855;690;0;2592;;;0;0;0;;;0;0;0;27;9855;690;0;2592;8;1330;;;53504;;0;;0;;;8;1330;;;53504;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;24;8760;294;1;1917;;;0;0;0;;;0;0;0;24;8760;294;1;1917;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;;;;;;
MCO;2021;970107249;CLINIQUE -LES EAUX CLAIRES-;970100731;25;9125;4505;2291;10211;100;36500;4298;186;13326;26;9490;2772;1399;4600;151;55115;11575;3876;28137;8;0;;;5005;34;11841;;0;;;42;11841;;;5005;;;;;;;;;;;;;;;;;;;
MCO;2021;970111571;EAUX VIVES DIALYSE;970100343;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;17171;;0;;0;;;;0;;;17171;0;0;0;0;0;0;0;0;0;;;;;;;;;;
MCO;2021;970200036;HOPITAL DU MARIN;970202156;40;14600;880;8;7390;;;0;0;0;;;0;0;0;40;14600;880;8;7390;;0;;;0;;0;;0;;;;0;;;0;;;;;;;;;;;;;;599;;150;;;300
MCO;2021;970200044;HOPITAL ST ESPRIT;970202164;34;12410;429;6;6847;;;0;0;0;;;0;0;0;34;12410;429;6;6847;;0;;;0;;0;;0;;;;0;;;0;0;0;0;0;0;0;0;0;0;;;;;1021;;3695;;;1
MCO;2021;970202313;CLINIQUE SAINT PAUL;970200168;35;12775;1150;9;8713;45;16470;2387;12;8546;16;5856;1041;14;3939;96;35101;4578;35;21198;0;0;0;;2;29;13582;;0;;;29;13582;0;;2;;;;;;;;;;;;;;;;;;;
MCO;2021;970209219;E.T.E.E.R.;970209169;;;0;0;0;;;0;0;0;;;0;0;0;;;0;0;0;;0;;;13650;;0;;0;;;;0;;;13650;;;;;;;;;;;;;;;;;;;
MCO;2021;970211215;CHU DE MARTINIQUE SITE P.ZOBDA QUITMAN;970211207;304;110960;19341;2655;114019;143;52195;5912;401;36002;;;0;0;0;447;163155;25253;3056;150021;38;4275;;;7112;7;1283;;0;;;45;5558;;;7112;1;1;1;1;1;0;1;1;1;;;;;63405;1;55982;329;1;23243
MCO;2021;970211223;CHU DE MARTINIQUE SITE DE TRINITE;970211207;87;31755;4957;960;23212;;;0;0;0;20;7300;1167;256;3430;107;39055;6124;1216;26642;13;1723;;;27;;0;1;180;;;14;1903;;;27;1;0;1;1;1;1;0;1;1;;;;;14390;709;10602;;854;2131
MCO;2021;970211231;CHU DE MARTINIQUE SITE MANGOT VULCIN;970211207;37;13505;1091;16;10196;32;11680;1634;34;6068;;;0;0;0;69;25185;2725;50;16264;11;677;;;42721;24;2139;;0;;;35;2816;;;42721;0;0;0;0;0;0;0;0;1;;;;;34798;269;29836;33;86;23759
MCO;2021;970211249;CHU DE MARTINIQUE SITE DE CLARAC;970211207;11;4015;249;6;2844;;;0;0;0;;;0;0;0;11;4015;249;6;2844;15;7;;;25821;;0;;0;;;15;7;;;25821;0;0;0;0;0;0;0;0;0;;;;;10823;;13;;;93
