BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;GAR;AST;GARDED;ASTDED
PERINAT_P;2021;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;MIVG;;2;;;;;
PERINAT_P;2021;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;N2530;1;;1.17;;;;
PERINAT_P;2021;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;N2800;5;6;8.77;;;;
PERINAT_P;2021;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;N280H;;;0.01;;;;
PERINAT_P;2021;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;NAUT;6;6;11.02;;;;
PERINAT_P;2021;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;MIVG;;1;0.01;;;;
PERINAT_P;2021;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;M1140;4;;4;;;;
PERINAT_P;2021;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;M2050;10;;10;;;;
PERINAT_P;2021;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;N2200;1;;0.4;;;;
PERINAT_P;2021;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;N2340;1;;1;;;;
PERINAT_P;2021;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;N2530;19;5;21.11;;;;
PERINAT_P;2021;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;N2800;13;8;20.18;;;;
PERINAT_P;2021;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;N280H;10;6;15;;;;
PERINAT_P;2021;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;M1030;0;0;0;1;0;1;0
PERINAT_P;2021;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;M1140;6;0;3.28;0;1;;
PERINAT_P;2021;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;M2050;10;0;1.86;0;1;;
PERINAT_P;2021;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;MAUT;1;0;0.9;;;;
PERINAT_P;2021;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;MIVG;1;0;0.05;;;;
PERINAT_P;2021;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;N2200;15;13;23.74;;;;
PERINAT_P;2021;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;N2340;18;16;32.4;;;;
PERINAT_P;2021;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;N2530;25;10;29.93;;;;
PERINAT_P;2021;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;N2700;1;;1;;;;
PERINAT_P;2021;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;N2800;39;12;46.04;;;;
PERINAT_P;2021;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;N280H;19;6;21.95;;;;
PERINAT_P;2021;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;NAUT;40;17;57.08;;;;
PERINAT_P;2021;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;M1030;6;2;6.9;1;;0;
PERINAT_P;2021;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;M1140;9;2;9.5;1;;;
PERINAT_P;2021;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;M2050;4;2;5;1;;;
PERINAT_P;2021;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;N2200;1;18;8.87;;;;
PERINAT_P;2021;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;N2340;2;13;7.77;;;;
PERINAT_P;2021;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;N2530;0;33;10.88;;;;
PERINAT_P;2021;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;N2800;24;11;15.78;;;;
PERINAT_P;2021;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;NAUT;2;;2.76;;;;
PERINAT_P;2021;880000039;CH DE GERARDMER CLAUDIUS REGAUD;880780069;M1140;;1;0.02;;;;
PERINAT_P;2021;880000039;CH DE GERARDMER CLAUDIUS REGAUD;880780069;M2050;;3;0.6;;;;
PERINAT_P;2021;880000039;CH DE GERARDMER CLAUDIUS REGAUD;880780069;N2800;1;;1;;;;
PERINAT_P;2021;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;M1140;;;0.2;;1;;
PERINAT_P;2021;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;M2050;5;2;3.45;0;1;;
PERINAT_P;2021;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;N2200;1;;1.09;;;;
PERINAT_P;2021;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;N2530;2;3;4.31;;;;
PERINAT_P;2021;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;N2800;9;0;11.3;;;;
PERINAT_P;2021;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;N280H;3;;4.14;;;;
PERINAT_P;2021;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;NAUT;;;0.6;;;;
PERINAT_P;2021;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;M1030;3;1;2.69;1;0;0;0
PERINAT_P;2021;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;M1140;2;2;2.28;0;1;;
PERINAT_P;2021;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;M2050;1;1;0.4;0;1;;
PERINAT_P;2021;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;N2200;;;0.3;;;;
PERINAT_P;2021;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;N2340;;6;5.77;;;;
PERINAT_P;2021;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;N2800;;11;9.57;;;;
PERINAT_P;2021;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;N280H;;9;6.44;;;;
PERINAT_P;2021;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;NAUT;;18;19.3;;;;
PERINAT_P;2021;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;M1030;1;;1;1;0;0;
PERINAT_P;2021;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;M1140;;5;1.05;0;1;;
PERINAT_P;2021;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;M2050;;5;2.65;0;1;;
PERINAT_P;2021;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;N2200;;4;2.75;;;;
PERINAT_P;2021;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;N2340;;6;4.02;;;;
PERINAT_P;2021;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;N2800;;19;6.43;;;;
PERINAT_P;2021;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;NAUT;;40;13.97;;;;
PERINAT_P;2021;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;N2340;;;0.44;;;;
PERINAT_P;2021;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;N2530;;;0.56;;;;
PERINAT_P;2021;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;N2800;;;4.4;;;;
PERINAT_P;2021;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;N280H;;;2.1;;;;
PERINAT_P;2021;890975527;CH AUXERRE;890000037;M1030;1;;1;1;1;;
PERINAT_P;2021;890975527;CH AUXERRE;890000037;M1140;1;;1;1;;;
PERINAT_P;2021;890975527;CH AUXERRE;890000037;M2050;8;3;8.75;1;0;;
PERINAT_P;2021;890975527;CH AUXERRE;890000037;N2200;3;1;3.86;;;;
PERINAT_P;2021;890975527;CH AUXERRE;890000037;N2340;7;6;11.42;;;;
PERINAT_P;2021;890975527;CH AUXERRE;890000037;N2530;33;1;33.86;;;;
PERINAT_P;2021;890975527;CH AUXERRE;890000037;N2700;1;;1;;;;
PERINAT_P;2021;890975527;CH AUXERRE;890000037;N2800;36;6;41.43;;;;
PERINAT_P;2021;890975527;CH AUXERRE;890000037;N280H;12;;12;;;;
PERINAT_P;2021;890975527;CH AUXERRE;890000037;NAUT;17;4;20.57;;;;
PERINAT_P;2021;890975535;CH AVALLON;890000409;N2530;1;;1;;;;
PERINAT_P;2021;890975535;CH AVALLON;890000409;N2800;1;;1;;;;
PERINAT_P;2021;890975550;CH SENS;890970569;M1030;;;;1;0;;
PERINAT_P;2021;890975550;CH SENS;890970569;M1140;4;;2.1;0;1;;
PERINAT_P;2021;890975550;CH SENS;890970569;M2050;8;3;4.34;1;0;;
PERINAT_P;2021;890975550;CH SENS;890970569;MIVG;4;1;2.7;;;;
PERINAT_P;2021;890975550;CH SENS;890970569;N2200;5;;3.51;;;;
PERINAT_P;2021;890975550;CH SENS;890970569;N2340;6;2;6.82;;;;
PERINAT_P;2021;890975550;CH SENS;890970569;N2530;15;7;23.67;;;;
PERINAT_P;2021;890975550;CH SENS;890970569;N2700;;1;0.58;;;;
PERINAT_P;2021;890975550;CH SENS;890970569;N2800;14;8;25.02;;;;
PERINAT_P;2021;890975550;CH SENS;890970569;NAUT;8;2;10.23;;;;
PERINAT_P;2021;900003039;HNFC SITE TREVENANS;900000365;M1030;13;4;13.2;1;0;1;
PERINAT_P;2021;900003039;HNFC SITE TREVENANS;900000365;M1140;7;10;8.9;1;0;;
PERINAT_P;2021;900003039;HNFC SITE TREVENANS;900000365;M2050;14;2;14.05;1;1;;
PERINAT_P;2021;900003039;HNFC SITE TREVENANS;900000365;MAUT;1;2;0.41;;;;
PERINAT_P;2021;900003039;HNFC SITE TREVENANS;900000365;MIVG;2;1;0.7;;;;
PERINAT_P;2021;900003039;HNFC SITE TREVENANS;900000365;N2340;16;15;29.07;;;;
PERINAT_P;2021;900003039;HNFC SITE TREVENANS;900000365;N2530;37;11;46.8;;;;
PERINAT_P;2021;900003039;HNFC SITE TREVENANS;900000365;N2700;1;;1;;;;
PERINAT_P;2021;900003039;HNFC SITE TREVENANS;900000365;N2800;31;19;45.59;;;;
PERINAT_P;2021;900003039;HNFC SITE TREVENANS;900000365;N280H;21;11;28.13;;;;
PERINAT_P;2021;900003039;HNFC SITE TREVENANS;900000365;NAUT;6;1;7.31;;;;
PERINAT_P;2021;910000272;CH D ARPAJON;910110014;M1140;0;1;0.2;0;0;;
PERINAT_P;2021;910000272;CH D ARPAJON;910110014;M2050;3;5;3.56;1;1;;
PERINAT_P;2021;910000272;CH D ARPAJON;910110014;MAUT;0;1;0.5;;;;
PERINAT_P;2021;910000272;CH D ARPAJON;910110014;N2200;15;2;14.71;;;;
PERINAT_P;2021;910000272;CH D ARPAJON;910110014;N2340;0;6;2.21;;;;
PERINAT_P;2021;910000272;CH D ARPAJON;910110014;N2530;14;10;17.18;;;;
PERINAT_P;2021;910000272;CH D ARPAJON;910110014;N2700;0;2;0.34;;;;
PERINAT_P;2021;910000272;CH D ARPAJON;910110014;N2800;18;3;19.49;;;;
PERINAT_P;2021;910000272;CH D ARPAJON;910110014;NAUT;7;2;7.82;;;;
PERINAT_P;2021;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;M1140;3;;3;;;;
PERINAT_P;2021;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;M2050;1;2;1.31;;;;
PERINAT_P;2021;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;MIVG;;1;0.83;;;;
PERINAT_P;2021;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;N2530;2;1;1.53;;;;
PERINAT_P;2021;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;N2800;2;4;1.84;;;;
PERINAT_P;2021;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;NAUT;3;;2.92;;;;
PERINAT_P;2021;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;M1140;1;1;1.3;;;;
PERINAT_P;2021;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;M2050;2;5;3.05;;;;
PERINAT_P;2021;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;N2200;13;4;14.73;;;;
PERINAT_P;2021;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;N2340;4;2;5.06;;;;
PERINAT_P;2021;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;N2530;20;5;20.52;;;;
PERINAT_P;2021;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;N2800;29;1;30.52;;;;
PERINAT_P;2021;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;NAUT;6;5;10.11;;;;
PERINAT_P;2021;910000306;CH D ORSAY;910110055;M2050;6;1;7.36;;;;
PERINAT_P;2021;910000306;CH D ORSAY;910110055;N2200;3;2;4.75;;;;
PERINAT_P;2021;910000306;CH D ORSAY;910110055;N2340;;1;2.02;;;;
PERINAT_P;2021;910000306;CH D ORSAY;910110055;N2530;15;14;20.7;;;;
PERINAT_P;2021;910000306;CH D ORSAY;910110055;N2800;15;9;19.75;;;;
PERINAT_P;2021;910000306;CH D ORSAY;910110055;NAUT;1;;0.33;;;;
PERINAT_P;2021;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;M1030;4;3;4.73;;;;
PERINAT_P;2021;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;M1140;4;1;4.82;;;;
PERINAT_P;2021;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;M2050;2;5;3.91;;;;
PERINAT_P;2021;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;MIVG;2;2;3.2;;;;
PERINAT_P;2021;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;N2200;1;;1;;;;
PERINAT_P;2021;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;N2340;5;;5;;;;
PERINAT_P;2021;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;N2530;19;7;20.75;;;;
PERINAT_P;2021;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;N2700;;1;0.5;;;;
PERINAT_P;2021;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;N2800;14;6;17.66;;;;
PERINAT_P;2021;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;NAUT;9;2;8.55;;;;
PERINAT_P;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;M1030;16;4;13.92;1;0;1;0
PERINAT_P;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;M1140;6;13;12.5;1;0;;
PERINAT_P;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;M2050;9;4;10.02;1;0;;
PERINAT_P;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;MIVG;;4;1.53;;;;
PERINAT_P;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;N2200;67;14;78.2;;;;
PERINAT_P;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;N2340;28;12;38.9;;;;
PERINAT_P;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;N2530;62;10;68.38;;;;
PERINAT_P;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;N2700;0;1;0.25;;;;
PERINAT_P;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;N2800;62;10;73.43;;;;
PERINAT_P;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;N280H;28;3;25.12;;;;
PERINAT_P;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;NAUT;12;6;18.54;;;;
PERINAT_P;2021;910300144;CMCO D EVRY;910000447;M1030;6;;6;1;0;0;0
PERINAT_P;2021;910300144;CMCO D EVRY;910000447;M1140;2;;2;0;1;;
PERINAT_P;2021;910300144;CMCO D EVRY;910000447;M2050;6;;6;1;0;;
PERINAT_P;2021;910300144;CMCO D EVRY;910000447;MIVG;6;;6;;;;
PERINAT_P;2021;910300144;CMCO D EVRY;910000447;N2530;14;;13.55;;;;
PERINAT_P;2021;910300144;CMCO D EVRY;910000447;N2700;2;;2;;;;
PERINAT_P;2021;910300144;CMCO D EVRY;910000447;N2800;8;7;9.92;;;;
PERINAT_P;2021;910300144;CMCO D EVRY;910000447;N280H;5;;5;;;;
PERINAT_P;2021;910300177;CLINIQUE DE L YVETTE;910000462;M1030;7;;7;1;;0;
PERINAT_P;2021;910300177;CLINIQUE DE L YVETTE;910000462;M1140;2;1;2.2;1;;;
PERINAT_P;2021;910300177;CLINIQUE DE L YVETTE;910000462;M2050;4;2;4.5;1;;;
PERINAT_P;2021;910300177;CLINIQUE DE L YVETTE;910000462;MIVG;4;;4;;;;
PERINAT_P;2021;910300177;CLINIQUE DE L YVETTE;910000462;N2530;10;4;13.44;;;;
PERINAT_P;2021;910300177;CLINIQUE DE L YVETTE;910000462;N2700;;1;0.69;;;;
PERINAT_P;2021;910300177;CLINIQUE DE L YVETTE;910000462;N2800;9;4;12.41;;;;
PERINAT_P;2021;910300177;CLINIQUE DE L YVETTE;910000462;N280H;9;4;12.41;;;;
PERINAT_P;2021;910300359;HOPITAL PRIVE D ATHIS MONS SITE CARON;910000587;M1140;;1;;0;0;;
PERINAT_P;2021;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;M1030;9;;9;;;;
PERINAT_P;2021;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;M1140;1;3;2.5;0;1;;
PERINAT_P;2021;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;M2050;6;2;6.2;1;;;
PERINAT_P;2021;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;MIVG;6;;6;;;;
PERINAT_P;2021;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;N2200;3;0;4.1;;;;
PERINAT_P;2021;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;N2340;1;1;1.7;;;;
PERINAT_P;2021;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;N2530;12;0;12.27;;;;
PERINAT_P;2021;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;N2700;1;;1;;;;
PERINAT_P;2021;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;N2800;6;6;14.4;;;;
PERINAT_P;2021;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;N280H;;4;2.4;;;;
PERINAT_P;2021;910805357;CLINIQUE DE L ESSONNE;910001643;M1030;6;2;7;1;0;0;0
PERINAT_P;2021;910805357;CLINIQUE DE L ESSONNE;910001643;M1140;2;1;2.7;0;1;;
PERINAT_P;2021;910805357;CLINIQUE DE L ESSONNE;910001643;M2050;4;2;5.1;0;1;;
PERINAT_P;2021;910805357;CLINIQUE DE L ESSONNE;910001643;MIVG;2;1;2.8;;;;
PERINAT_P;2021;910805357;CLINIQUE DE L ESSONNE;910001643;N2200;1;;1;;;;
PERINAT_P;2021;910805357;CLINIQUE DE L ESSONNE;910001643;N2340;2;;0.89;;;;
PERINAT_P;2021;910805357;CLINIQUE DE L ESSONNE;910001643;N2530;9;;7.4;;;;
PERINAT_P;2021;910805357;CLINIQUE DE L ESSONNE;910001643;N2800;5;3;6.75;;;;
PERINAT_P;2021;910805357;CLINIQUE DE L ESSONNE;910001643;N280H;1;;0.64;;;;
PERINAT_P;2021;910805357;CLINIQUE DE L ESSONNE;910001643;NAUT;2;;0.99;;;;
PERINAT_P;2021;920000577;CH DE NANTERRE;920110020;M1030;0;18;2.65;1;;0;
PERINAT_P;2021;920000577;CH DE NANTERRE;920110020;M1140;0;14;1.95;1;;;
PERINAT_P;2021;920000577;CH DE NANTERRE;920110020;M2050;0;6;3.54;1;;;
PERINAT_P;2021;920000577;CH DE NANTERRE;920110020;MIVG;0;1;0.1;;;;
PERINAT_P;2021;920000577;CH DE NANTERRE;920110020;N2200;1;0;1;;;;
PERINAT_P;2021;920000577;CH DE NANTERRE;920110020;N2530;18;2;27.22;;;;
PERINAT_P;2021;920000577;CH DE NANTERRE;920110020;N2700;0;1;0.5;;;;
PERINAT_P;2021;920000577;CH DE NANTERRE;920110020;N2800;23;7;25.39;;;;
PERINAT_P;2021;920000577;CH DE NANTERRE;920110020;N280H;23;7;9.45;;;;
PERINAT_P;2021;920000577;CH DE NANTERRE;920110020;NAUT;14;1;13.4;;;;
PERINAT_P;2021;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;M2050;2;1;2.42;;;;
PERINAT_P;2021;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;N2200;9;2;11.98;;;;
PERINAT_P;2021;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;N2340;14;5;17.79;;;;
PERINAT_P;2021;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;N2530;28;1;27.6;;;;
PERINAT_P;2021;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;N2700;;2;0.55;;;;
PERINAT_P;2021;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;N2800;12;2;15.05;;;;
PERINAT_P;2021;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;NAUT;32;7;38.01;;;;
PERINAT_P;2021;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;M1030;6;12;7.68;;;;
PERINAT_P;2021;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;M1140;5;4;6.9;;;;
PERINAT_P;2021;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;M2050;14;21;15.82;;;;
PERINAT_P;2021;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;MIVG;2;2;0.5;;;;
PERINAT_P;2021;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;N2200;4;1;6.2;;;;
PERINAT_P;2021;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;N2340;10;0;8.65;;;;
PERINAT_P;2021;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;N2530;39;11;45.34;;;;
PERINAT_P;2021;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;N2700;2;0;2.08;;;;
PERINAT_P;2021;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;N2800;40;19;56.8;;;;
PERINAT_P;2021;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;N280H;38;19;55;;;;
PERINAT_P;2021;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;NAUT;58;12;60.9;;;;
PERINAT_P;2021;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;750720468;M1140;6;3;6.91;;;;
PERINAT_P;2021;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;750720468;M2050;6;9;11.73;;;;
PERINAT_P;2021;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;750720468;N2340;7;1;7.49;;;;
PERINAT_P;2021;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;750720468;N2530;4;0;4;;;;
PERINAT_P;2021;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;750720468;N2700;0;1;0.6;;;;
PERINAT_P;2021;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;750720468;N2800;22;13;36.31;;;;
PERINAT_P;2021;920000650;HOPITAL FOCH;920150059;M1140;3;7;6.11;;;;
PERINAT_P;2021;920000650;HOPITAL FOCH;920150059;M2050;5;51;21.64;;;;
PERINAT_P;2021;920000650;HOPITAL FOCH;920150059;N2200;50;7;54.48;;;;
PERINAT_P;2021;920000650;HOPITAL FOCH;920150059;N2340;13;3;17.3;;;;
PERINAT_P;2021;920000650;HOPITAL FOCH;920150059;N2530;40;7;45.33;;;;
PERINAT_P;2021;920000650;HOPITAL FOCH;920150059;N2700;1;0;1.01;;;;
PERINAT_P;2021;920000650;HOPITAL FOCH;920150059;N2800;35;23;49.65;;;;
PERINAT_P;2021;920000650;HOPITAL FOCH;920150059;N280H;31;13;38.51;;;;
PERINAT_P;2021;920000650;HOPITAL FOCH;920150059;NAUT;34;5;42.63;;;;
PERINAT_P;2021;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;M1140;7;8;11.6;1;1;;
PERINAT_P;2021;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;M2050;2;13;6.2;1;1;;
PERINAT_P;2021;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;MIVG;1;5;3;;;;
PERINAT_P;2021;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;N2200;108;35;134.8;;;;
PERINAT_P;2021;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;N2340;8;5;11.7;;;;
PERINAT_P;2021;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;N2530;46;6;50.8;;;;
PERINAT_P;2021;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;N2700;4;1;4.8;;;;
PERINAT_P;2021;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;N2800;53;9;58.6;;;;
PERINAT_P;2021;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;N280H;21;4;23.3;;;;
PERINAT_P;2021;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;NAUT;1;;1;;;;
PERINAT_P;2021;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;M1140;1;9;3.68;1;0;;
PERINAT_P;2021;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;M2050;7;9;6.14;1;1;;
PERINAT_P;2021;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;MIVG;;3;0.3;;;;
PERINAT_P;2021;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;N2200;8;0;6.17;;;;
PERINAT_P;2021;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;N2340;3;0;2.58;;;;
PERINAT_P;2021;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;N2530;12;2;13.71;;;;
PERINAT_P;2021;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;N2700;1;0;1;;;;
PERINAT_P;2021;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;N2800;21;3;25.63;;;;
PERINAT_P;2021;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;NAUT;13;3;14.21;;;;
PERINAT_P;2021;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;M1140;14;7;12.11;;;;
PERINAT_P;2021;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;M2050;11;23;13.35;;;;
PERINAT_P;2021;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;MIVG;0;9;3.5;;;;
PERINAT_P;2021;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;N2200;84;14;92.21;;;;
PERINAT_P;2021;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;N2340;22;3;28.56;;;;
PERINAT_P;2021;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;N2530;45;6;52.91;;;;
PERINAT_P;2021;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;N2700;3;2;4.29;;;;
PERINAT_P;2021;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;N2800;40;7;46.49;;;;
PERINAT_P;2021;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;NAUT;39;6;45.31;;;;
