BOR;AN;FI;RS;FI_EJ;GRP;REG;DEP;STJ;STJR;CAT;CATR;ESPIC;MFT;CCR;VAGUE;NAT;SIR;COMPRS;NUMVOI;TYPVOI;ADRVOIENOM;COMPDist;ADRBP;ADRCPOST;ADRLIBCOM;COMINSEE;NUMTEL;ARMT
IDB;2021;890007826;CENTRE ACCUEIL ET SOINS ADOLESCENTS;890000052;24;27;89;11;1;292;PUB3;1;0;;0;0;26890002400152;;7;AV;FOCH;;;89000;AUXERRE;89024;;
IDB;2021;890007834;HOPITAL DE JOUR;890000052;24;27;89;11;1;292;PUB3;1;0;;0;0;26890002400160;;21;AV;DENFERT ROCHEREAU;;;89000;AUXERRE;89024;;
IDB;2021;890007842;UNITE PSYCHIAT. DE JOUR LA ROSERAIE;890000052;24;27;89;11;1;292;PUB3;1;0;;0;0;26890002400178;;77;;RUE DU GENERAL DE GAULLE;;;89100;SENS;89387;;
IDB;2021;890008303;UNITE DE JOUR DE PEDO PSYCHIATRIE;890000052;24;27;89;11;1;292;PUB3;1;0;;0;0;26890002400202;;;R;LOUIS ET LEON VERNIS;;;89100;SENS;89387;;
IDB;2021;890009806;MAISON DES ADOLESCENTS;890000052;24;27;89;11;1;292;PUB3;1;0;;0;0;26890002400335;;31;R;DES MIGRAINES;;;89000;AUXERRE;89024;;
IDB;2021;890009814;MAISON DES ADOLESCENTS;890000052;24;27;89;11;1;292;PUB3;1;0;;0;0;26890002400343;;21;R;CHARLES GUERIN;;;89100;SENS;89387;;
IDB;2021;890009822;UNITE HOSPITALISATION MICHEL THUILLIER;890000052;24;27;89;11;1;292;PUB3;1;0;;0;0;;;4;AV;PIERRE SCHERRER;;;89011;AUXERRE CEDEX;89024;;
IDB;2021;890009830;UNITE HOSPITALISATION DE JOUR V MAGNAN;890000052;24;27;89;11;1;292;PUB3;1;0;;0;0;;;4;AV;PIERRE SCHERRER;;;89011;AUXERRE CEDEX;89024;;
IDB;2021;890009848;CMP AUXERRE ADULTES;890000052;24;27;89;11;1;156;PUB7;1;0;;0;0;;;21;AV;DENFERT ROCHEREAU;;;89000;AUXERRE;89024;;
IDB;2021;890009855;CMP DE SENS ENFANTS;890000052;24;27;89;11;1;156;PUB7;1;0;;0;0;;;;R;LOUISE ET LEON VERNIS;;;89100;SENS;89387;;
IDB;2021;890970569;CH SENS;;02;27;89;13;1;355;;1;0;;1;1;;;;;PIERRE DE COUBERTIN;;;89108;SENS CEDEX;89387;0386861837;
IDB;2021;890971005;PSYCHIATRIE INFANTO JUVENILE H. J.;890000052;24;27;89;11;1;292;PUB3;1;0;;0;0;26890002400012;CENTRE HOSPITALIER SPECIALISÉ;1;R;GIRARD DE CAILLEUX;;;89011;AUXERRE CEDEX;89024;;
IDB;2021;890971021;C.M.P. AVALLON;890000052;24;27;89;11;1;156;PUB7;1;0;;0;0;26890002400079;;2;R;LA FONTAINE NEUVE;;;89200;AVALLON;89025;;
IDB;2021;890971047;CMP JOIGNY;890000052;24;27;89;11;1;156;PUB7;1;0;;0;0;26890002400087;;12;AV;D AMELIA;LES CHAMPS BLANCS;;89300;JOIGNY;89206;;
IDB;2021;890971054;C.M.P. SENS;890000052;24;27;89;11;1;156;PUB7;1;0;;0;0;26890002400061;;77;R;GENERAL DE GAULLE;MEDICO-PSYCHOLOGIQUE;;89100;SENS;89387;;
IDB;2021;890971062;C.M.P. TOUCY;890000052;24;27;89;11;1;292;PUB3;1;0;;0;0;26890002400103;;14;R;BIS DES MONTAGNES;MEDICO-PSYCHOLOGIQUE;;89130;TOUCY;89419;;
IDB;2021;890971070;C.M.P. TONNERRE;890000052;24;27;89;11;1;156;PUB7;1;0;;0;0;26890002400095;;21;R;DES FONTENILLES;MEDICO PSYCHOLOGIQUE;;89700;TONNERRE;89418;;
IDB;2021;890971492;USLD AUXERRE CENTRE HOSPITALIER;890000037;34;27;89;13;1;362;PUB9;1;0;;0;0;26890005700012;;2;BD;DE VERDUN;;BP 69;89011;AUXERRE CEDEX;89024;;
IDB;2021;890971591;C.M.P. ST FLORENTIN;890000052;24;27;89;11;1;156;PUB7;1;0;;0;0;26890002400111;;5;R;JUST MEISONNASSE;;;89600;ST FLORENTIN;89345;;
IDB;2021;890973365;C.M.P. AUXERRE;890000052;24;27;89;11;1;156;PUB7;1;0;;0;0;26890002400129;;37;BD;VAUBAN;;;89000;AUXERRE;89024;;
IDB;2021;900000365;HOPITAL NORD FRANCHE COMTE;;02;27;90;14;1;355;;1;0;;2;1;;CH BELFORT MONTBELIARD;;;DE MOVAL;;CS 20499;90400;TREVENANS;90097;0384988000;
IDB;2021;900002478;CHS ST REMY ET NFC CPG BELFORT;700004096;35;27;90;60;3;292;PNL3;6;1;;0;0;40039525700514;;53;BD;RENAUD DE BOURGOGNE;;;90000;BELFORT;90010;0384574530;
IDB;2021;900002569;CHS ST REMY ET NFC CMPE BELFORT;700004096;35;27;90;60;3;292;PNL3;6;1;;0;0;40039525700522;;2;AV;DES USINES;;;90000;BELFORT;90010;0384214704;
IDB;2021;900004698;CHSLD CHENOIS;;02;27;90;11;1;355;;1;0;;1;1;;;;;ALFRED ENGEL;LE CHENOIS;;90800;BAVILLIERS;90008;0384903900;
IDB;2021;910000181;SAS CENTRE RADIOTHERAPIE RIS ORANGIS;;08;11;91;95;2;698;;0;0;;1;1;;;;;DU CLOS;;;91130;RIS ORANGIS;91521;0169021060;
IDB;2021;910000322;CH PERRAY VAUCLUSE;750062036;24;11;91;11;1;355;PUB2;1;0;;0;0;26910206700015;;;R;RIVOLI;;;91360;EPINAY SUR ORGE;91216;;
IDB;2021;910000587;SA CLINIQUE CARON;;06;11;91;73;2;899;;0;0;;1;1;;;;;CARON;;;91205;ATHIS MONS CEDEX;91027;0169575757;
IDB;2021;910000660;CENTRE DE DIALYSE GEORGES LAURE;;06;11;91;72;2;899;;0;0;;1;1;;;;;HENRI BARBUSSE;;;91210;DRAVEIL;91201;;
IDB;2021;910000678;CTRE DE READAPT A CALMETTE DE YERRES;910002773;24;11;91;14;1;355;PUB2;1;0;;0;0;26910004600219;;1;R;DE LA GRANGE;;;91330;YERRES;91691;;
IDB;2021;910002286;APPARTEMENT THERAPEUTIQUE LONGJUMEAU;910140029;24;11;91;11;1;412;PUB7;1;0;;0;0;;;16;R;DES MOUSSERONS;;;91160;LONGJUMEAU;91345;;
IDB;2021;910002773;CENTRE HOSPITALIER SUD FRANCILIEN;;02;11;91;14;1;355;;1;0;;2;1;;;;;SERGE DASSAULT;ANCIEN BD JEAN JAURES;;91106;CORBEIL ESSONNES CEDEX;91174;0161696169;
IDB;2021;910006329;HDJ MOSAIQUE;910140029;24;11;91;11;1;292;PUB3;1;0;;0;0;26910009500471;;2;R;DE LA PLAINE;;;91700;STE GENEVIEVE DES BOIS;91549;;
IDB;2021;910007228;CMP ETAMPES;910140029;24;11;91;11;1;156;PUB7;1;0;;0;0;26910009500505;;18;R;DE LA REPUBLIQUE;;;91150;ETAMPES;91223;;
IDB;2021;910007269;CMP BRETIGNY;910140029;24;11;91;11;1;156;PUB7;1;0;;0;0;26910009500497;;13;BD;DE LA REPUBLIQUE;;;91220;BRETIGNY SUR ORGE;91103;;
IDB;2021;910007319;CATTP LEBLANC;910140029;24;11;91;11;1;425;PUB7;1;0;;0;0;26910009500489;;30;R;ALFRED LEBLANC;;;91220;BRETIGNY SUR ORGE;91103;;
IDB;2021;910007418;CATTP MARES YVON 91G05;910140029;24;11;91;11;1;425;PUB7;1;0;;0;0;26910009500521;;2;R;DE LA PLAINE;;;91700;STE GENEVIEVE DES BOIS;91549;;
IDB;2021;910007459;CATTP LE PATIO;910140029;24;11;91;11;1;425;PUB7;1;0;;0;0;26910009500513;;6;RTE;DE VERSAILLES;;;91160;CHAMPLAN;91136;;
IDB;2021;910007509;SAFT SAVIGNY;910140029;24;11;91;11;1;156;PUB7;1;0;;0;0;26910009500554;;13;R;JOLIOT CURIE;;;91600;SAVIGNY SUR ORGE;91589;;
IDB;2021;910007558;CATTP L ANCRE;910140029;24;11;91;11;1;425;PUB7;1;0;;0;0;26910009500547;;8;R;GEORGES SAND;;;91260;JUVISY SUR ORGE;91326;;
IDB;2021;910007608;CMP DE VIGNEUX SUR SEINE;910002773;24;11;91;14;1;156;PUB7;1;0;;0;0;26910004600292;;3;R;EUGENE SUE;;;91270;VIGNEUX SUR SEINE;91657;;
IDB;2021;910007699;CMP CARNOT;910002773;24;11;91;14;1;156;PUB7;1;0;;0;0;26910004600284;;10;AV;CARNOT;;;91100;CORBEIL ESSONNES;91174;;
IDB;2021;910007749;CMP DE BRUNOY;910002773;24;11;91;14;1;156;PUB7;1;0;;0;0;26910004600276;;87;AV;DU GENERAL LECLERC;;;91800;BRUNOY;91114;;
IDB;2021;910008648;HDJ D ORSAY;910110055;24;11;91;13;1;355;PUB2;1;0;;0;0;;;44;R;DE PARIS;;;91400;ORSAY;91471;;
IDB;2021;910008739;SAFT RUE DE PARIS ETAMPES;910140029;24;11;91;11;1;292;PUB3;1;0;;0;0;26910009500570;;41;AV;DE PARIS;;;91150;ETAMPES;91223;;
IDB;2021;910009299;HDJ DE SAVIGNY SUR ORGE;910140029;24;11;91;11;1;292;PUB3;1;0;;0;0;26910009500562;;89;R;DU BILLOIR;;;91600;SAVIGNY SUR ORGE;91589;;
IDB;2021;910010198;HDJ POUR ADO DE L ESSONNE;910140029;24;11;91;11;1;292;PUB3;1;0;;0;0;26910009500455;;6;R;DU VIEUX PERRAY;;;91700;STE GENEVIEVE DES BOIS;91549;;
IDB;2021;910010669;HDJ LES COLOMBIERS;910110055;24;11;91;13;1;355;PUB2;1;0;;0;0;;;7;AV;DU GAL LECLERC;;;91120;PALAISEAU;91477;;
IDB;2021;910012509;CMP IMAGERIE 91I02;910140029;24;11;91;11;1;156;PUB7;1;0;;0;0;;;2;R;SAINT EXUPERY;;;91350;GRIGNY;91286;;
IDB;2021;910012558;CATTP LA TERRASSE 91I05;910140029;24;11;91;11;1;425;PUB7;1;0;;0;0;26910009500018;;11;ALL;DE LA TERRASSE;;;91700;STE GENEVIEVE DES BOIS;91549;;
IDB;2021;910012608;CMP CHILLY MAZARIN;910140029;24;11;91;11;1;292;PUB3;1;0;;0;0;26910009500398;;3;R;DES CLOTAIS;;;91160;CHAMPLAN;91136;;
IDB;2021;910012699;CATTP POUR ADOLESCENTS 91I01;910140029;24;11;91;11;1;425;PUB7;1;0;;0;0;;;31;BD;DE MONTFAUCON;;;91150;ETAMPES;91223;;
IDB;2021;910012749;CMP 91I05 LONGUMEAU;910140029;24;11;91;11;1;292;PUB3;1;0;;0;0;;;86;BD;DOCTEUR CATHELIN;;;91160;LONGJUMEAU;91345;;
IDB;2021;910012988;HDJ ROSSAYS;910140029;24;11;91;11;1;292;PUB3;1;0;;0;0;26910009500596;;24;R;DE ROSSAYS;;;91600;SAVIGNY SUR ORGE;91589;;
IDB;2021;910013259;CMP DE MASSY;910110055;24;11;91;13;1;156;PUB7;1;0;;0;0;26910224000190;;15;AV;NATIONALE;;;91300;MASSY;91377;;
IDB;2021;910014059;CMP ETAMPES;910140029;24;11;91;11;1;156;PUB7;1;0;;0;0;26910009500604;;18;R;DE LA REPUBLIQUE;;;91150;ETAMPES;91223;;
IDB;2021;910018076;SMPR STE GENEVIEVE DES BOIS;910002773;24;11;91;14;1;415;PUB7;1;0;;0;0;;;7;AV;DES PEUPLIERS;;;91700;STE GENEVIEVE DES BOIS;91549;;
IDB;2021;910018902;CENTRE INTERSECTORIEL ACCUEIL ET CRISE;910140029;24;11;91;11;1;292;PUB3;1;0;;0;0;;;1;R;LIERON;;;91160;LONGJUMEAU;91345;;
IDB;2021;910018910;EPS BARTHELEMY DURAND STE GENEVIEVE;910140029;24;11;91;11;1;292;PUB3;1;0;;0;0;26910009500638;;;RTE;DE LONGPONT;;;91700;STE GENEVIEVE DES BOIS;91549;;
IDB;2021;910019009;HDJ CAMINO;910002773;24;11;91;14;1;355;PUB2;1;0;;0;0;26910004600029;;4;R;DAUPHINE;;;91106;CORBEIL ESSONNES CEDEX;91174;;
IDB;2021;910019447;CH SUD ESSONNE-DOURDAN-ETAMPES;;02;11;91;14;1;355;;1;0;;2;1;;;;;CHARLES DE GAULLE;;;91150;ETAMPES;91223;;
IDB;2021;910021369;CATTP LA VILLA;910002773;24;11;91;14;1;425;PUB7;1;0;;0;0;;;10;R;DU BAS COUDRAY;;;91100;CORBEIL ESSONNES;91174;;
IDB;2021;910021393;HDJ IMRE HERMANN;910140029;24;11;91;11;1;292;PUB3;1;0;;0;0;;;10;CHE;DE LA CROIX DU MESNIL;;;91310;LONGPONT SUR ORGE;91347;;
IDB;2021;910021955;USLD HENRI MONDOR SITE JOFFRE APHP;750712184;34;11;91;15;1;362;PUB9;1;0;;2;0;;;1;R;EUGENE DE LA CROIX;;;91210;DRAVEIL;91201;;
IDB;2021;910021963;USLD HENRI MONDOR SITE CLEMENCEAU APHP;750712184;34;11;91;15;1;362;PUB9;1;0;;0;0;;;1;R;GEORGES CLEMENCEAU;;;91750;CHAMPCUEIL;91135;;
IDB;2021;910022771;CMP CATTP ARPAJON;910140029;24;11;91;11;1;156;PUB7;1;0;;0;0;;;25B;RTE;D EGLY;;;91290;ARPAJON;91021;;
IDB;2021;910022839;CMP ANTENNE PRELUDE 91I02;910140029;24;11;91;11;1;156;PUB7;1;0;;0;0;26910009500752;;41;R;ANTHONIOZ DE GAULLE;;;91200;ATHIS MONS;91027;;
IDB;2021;910023035;EQUIPE MOBILE DIAPSY 91;910140029;24;11;91;11;1;292;PUB3;1;0;;0;0;26910009500786;;1;R;CHATEAU LA FONTAINE;;;91220;BRETIGNY SUR ORGE;91103;;
IDB;2021;910023415;HOPITAL DE JOUR CHSF EVRY;910002773;24;11;91;14;1;355;PUB2;1;0;;0;0;;;9;COUR;BLAISE PASCAL;;;91000;EVRY COURCOURONNES;91228;;
IDB;2021;910110014;CENTRE HOSPITALIER D'ARPAJON;;02;11;91;13;1;355;;1;0;;1;1;;;;;DE VERDUN;;;91294;ARPAJON CEDEX;91021;0164929292;
IDB;2021;910110055;GROUPE HOSPITALIER NORD ESSONNE;;02;11;91;13;1;355;;1;0;;2;1;;;;;DU GENERAL LECLERC;;BP 125;91401;ORSAY CEDEX;91471;0164543333;
IDB;2021;910140029;EPS BARTHELEMY DURAND;;02;11;91;11;1;292;;1;0;;1;1;;;;;DU 8 MAI 1945;;BP 69;91152;ETAMPES CEDEX;91223;0169925252;
IDB;2021;910140060;HDJ LES MARES YVON;910140029;24;11;91;11;1;292;PUB3;1;0;;0;0;26910009500034;;7;R;PAUL LANGEVIN;;;91700;STE GENEVIEVE DES BOIS;91549;;
IDB;2021;910310010;CLINIQUE CHATEAU DU BEL AIR;920030269;35;11;91;95;2;161;PLU7;0;4;5;0;0;30116075000834;;35;R;ALBERT THOMAS;;;91560;CROSNE;91191;0826962525;
IDB;2021;910310036;CLINIQUE DU VAL DE BIEVRE L ABBAYE;920030269;35;11;91;95;2;161;PLU7;0;4;;0;0;30116075000040;;2;R;HORACE CHOISEUL;;;91170;VIRY CHATILLON;91687;;
IDB;2021;910310044;CLINIQUE DE L ISLE LE MOULIN;920030269;35;11;91;95;2;161;PLU7;0;4;;0;0;30116075000735;;2;PL;BOILEAU;;;91560;CROSNE;91191;;
IDB;2021;910807957;CMP DE PALAISEAU;910110055;24;11;91;13;1;156;PUB7;1;0;;0;0;26910224000208;;35;BD;BARA;;;91120;PALAISEAU;91477;;
IDB;2021;910807973;CATTP ETINCELLE;910140029;24;11;91;11;1;425;PUB7;1;0;;0;0;26910009500059;;26;BD;BERCHERE;;;91150;ETAMPES;91223;;
IDB;2021;910807981;CMP DE LA FERTE ALAIS;910140029;24;11;91;11;1;156;PUB7;1;0;;0;0;26910009500067;;1;R;DE LA CORNE;SECTEUR I EST;;91590;LA FERTE ALAIS;91232;;
IDB;2021;910807999;CMP DE MILLY LA FORET;910140029;24;11;91;11;1;156;PUB7;1;0;;0;0;26910009500075;;1;PL;DE LA REPUBLIQUE;;;91490;MILLY LA FORET;91405;;
IDB;2021;910808047;CMP DE MENNECY;910140029;24;11;91;11;1;156;PUB7;1;0;;0;0;26910009500125;;15;R;PERICHON;;;91540;MENNECY;91386;;
IDB;2021;910808070;CMP D EGLY;910140029;24;11;91;11;1;156;PUB7;1;0;;0;0;26910009500539;;110B;AV;DE VERDUN;;;91520;EGLY;91207;;
IDB;2021;910808096;UNITE THERAPIE FAMILIALE 91Z01;910140029;24;11;91;11;1;366;PUB7;1;0;;0;0;26910009500174;;7;R;PAUL LANGEVIN;;;91700;STE GENEVIEVE DES BOIS;91549;;
IDB;2021;910808104;CMP LES SOURCES;910140029;24;11;91;11;1;156;PUB7;1;0;;0;0;26910009500182;;12;AV;CHARLES DE GAULLE;;;91160;LONGJUMEAU;91345;;
IDB;2021;910808112;CMP 91G07 DE SAVIGNY SUR ORGE;910140029;24;11;91;11;1;156;PUB7;1;0;;0;0;26910009500190;;13;R;JOLIOT CURIE;;;91600;SAVIGNY SUR ORGE;91589;;
IDB;2021;910808120;CMP DE GRIGNY;910140029;24;11;91;11;1;156;PUB7;1;0;;0;0;26910009500208;;1;PL;QUINCONCES;;;91350;GRIGNY;91286;;
IDB;2021;910808138;CMP DE MORSANG SUR ORGE;910140029;24;11;91;11;1;156;PUB7;1;0;;0;0;26910009500216;;9;R;PAILLARD;;;91390;MORSANG SUR ORGE;91434;;
IDB;2021;910808146;CMP JUIVISY SUR ORGE;910140029;24;11;91;11;1;156;PUB7;1;0;;0;0;26910009500224;;72;R;JEAN ARGELIES;;;91261;JUVISY SUR ORGE CEDEX;91326;;
IDB;2021;910808179;CMP CATTP DU VAL D YERRES;910002773;24;11;91;14;1;156;PUB7;1;0;;0;0;26910004600060;;1;R;DE LA GRANGE;;;91330;YERRES;91691;;
IDB;2021;910808187;CMP DE BOUSSY ST ANTOINE;910002773;24;11;91;14;1;156;PUB7;1;0;;0;0;26910004600078;;;RES;LES BUISSONS BAT C;;;91800;BOUSSY ST ANTOINE;91097;;
IDB;2021;910808195;CMP LES MOZARDS;910002773;24;11;91;14;1;156;PUB7;1;0;;0;0;26910004600177;;15;R;DU 14 JUILLET;;;91100;CORBEIL ESSONNES;91174;;
IDB;2021;910808229;CMP RIS ORANGIS;910002773;24;11;91;14;1;156;PUB7;1;0;;0;0;26910004600110;;1;R;LEON BLUM;;;91130;RIS ORANGIS;91521;;
IDB;2021;910808237;CMP D EVRY;910002773;24;11;91;14;1;156;PUB7;1;0;;0;0;26910004600102;;34;ALL;JEAN ROSTAND;;;91000;EVRY COURCOURONNES;91228;;
IDB;2021;910808245;CMP LA HACQUINIERE;910110055;24;11;91;13;1;156;PUB7;1;0;;0;0;26910224000182;;2B;R;DE LA HACQUINIERE;;;91440;BURES SUR YVETTE;91122;;
IDB;2021;910808252;CMP LES ULIS;910110055;24;11;91;13;1;156;PUB7;1;0;;0;0;26910224000083;;25;;RUE LES HAUTES PLAINES;;;91940;LES ULIS;91692;;
IDB;2021;910808278;CMP 91I01 DE LONGPONT SUR ORGE;910140029;24;11;91;11;1;156;PUB7;1;0;;0;0;26910009500232;;10;CHE;DE LA CROIX DU MESNIL;;;91310;LONGPONT SUR ORGE;91347;;
IDB;2021;910808294;CMP 91I01 DE DOURDAN;910140029;24;11;91;11;1;156;PUB7;1;0;;0;0;26910009500257;;22;R;DEBERTRAND;;;91410;DOURDAN;91200;;
IDB;2021;910808344;CMP DE ST MICHEL SUR ORGE;910140029;24;11;91;11;1;156;PUB7;1;0;;0;0;26910009500273;;15;ALL;DE LA BUTTE;;;91240;ST MICHEL SUR ORGE;91570;;
IDB;2021;910808351;CMP ADULTE D EVRY;910002773;24;11;91;14;1;156;PUB7;1;0;;0;0;26910004600128;;110;PL;DE L AGORA;;;91000;EVRY COURCOURONNES;91228;;
IDB;2021;910808369;CMP VIEIL EVRY;910002773;24;11;91;14;1;156;PUB7;1;0;;0;0;26910004600136;;2;R;DU CHEMIN DE FER;;;91000;EVRY COURCOURONNES;91228;;
IDB;2021;910808401;CATTP LA BULLE;910110055;24;11;91;13;1;425;PUB7;1;0;;0;0;26910224000091;;;R;DES BERGERES;TOUR MAI;;91940;LES ULIS;91692;;
IDB;2021;910808419;CMP ENFANCE ET SURDITE LES ULIS;910110055;24;11;91;13;1;156;PUB7;1;0;;0;0;26910224000166;;9;RES;LES AVELINES;;;91940;LES ULIS;91692;;
IDB;2021;910808427;CMP LA CHATAIGNERAIE;910110055;24;11;91;13;1;156;PUB7;1;0;;0;0;26910224000109;;7;R;DU JURA;;;91940;LES ULIS;91692;;
IDB;2021;910808435;CMP LES HAUTES PLAINES;910110055;24;11;91;13;1;156;PUB7;1;0;;0;0;26910224000117;;21;;LES HAUTES PLAINES;;;91940;LES ULIS;91692;;
IDB;2021;910808443;CMP DE LIMOURS;910140029;24;11;91;11;1;156;PUB7;1;0;;0;0;26910009500281;;4;AV;DE CHAMBORD;;;91470;LIMOURS;91338;;
IDB;2021;910808450;CMP 91G05 SAINTE GENEVIEVE;910140029;24;11;91;11;1;156;PUB7;1;0;;0;0;26910009500430;;179;RTE;DE CORBEIL;179-181;;91700;STE GENEVIEVE DES BOIS;91549;;
IDB;2021;910808476;ANTENNE DE CONSULTATIONS PSYCHOTHERAP;910110055;24;11;91;13;1;430;PUB7;1;0;;0;0;;;1B;R;METRO CHARONNE;;;91300;MASSY;91377;;
IDB;2021;910808492;CMP DE SAVIGNY SUR ORGE;910140029;24;11;91;11;1;156;PUB7;1;0;;0;0;26910009500307;;33;;GRANDE RUE;CONSULT SPECIALISEE TOXICOMANE;;91600;SAVIGNY SUR ORGE;91589;;
IDB;2021;910810605;HDJ LA TRAVERSIERE ETAMPES;910140029;24;11;91;11;1;156;PUB7;1;0;;0;0;26910009500315;;33;R;VAN LOO;;;91150;ETAMPES;91223;;
IDB;2021;910810621;CMP JAURES;910110055;24;11;91;13;1;156;PUB7;1;0;;0;0;;;77;AV;JEAN JAURES;;;91120;PALAISEAU;91477;;
IDB;2021;910810647;USLD CH SUD ESSONNE SITE DOURDAN;910019447;34;11;91;14;1;362;PUB9;1;0;;0;0;20002643300074;;2;R;DU POTELET;;BP 102;91415;DOURDAN CEDEX;91200;;
IDB;2021;910811132;CMP LA FERTE ALAIS;910140029;24;11;91;11;1;156;PUB7;1;0;;0;0;26910009500323;;5;R;ADRIENNE BOLLAND;;;91590;LA FERTE ALAIS;91232;;
IDB;2021;910811157;CMP CATTP DE DOURDAN;910140029;24;11;91;11;1;156;PUB7;1;0;;0;0;26910009500349;;39;R;DU FAUBOURG DE CHARTES;;;91410;DOURDAN;91200;;
IDB;2021;910811181;CMP PIERRE BROSSOLETTE;910140029;24;11;91;11;1;156;PUB7;1;0;;0;0;26910009500372;;12;;PLATEAU DES GLIERES;;;91210;DRAVEIL;91201;;
IDB;2021;910811728;USLD CH ARPAJON;910110014;34;11;91;13;1;362;PUB9;1;0;;0;0;26910001200039;;;CHE;DE LA CROIX D EGLY;;;91520;EGLY;91207;;
IDB;2021;910812569;HDJ CAMILLE CLAUDEL;910002773;24;11;91;14;1;355;PUB2;1;0;;0;0;26910004600037;;1;R;JULES VERNE;;;91270;VIGNEUX SUR SEINE;91657;;
IDB;2021;910814672;MOULIN DES ADOS;920030269;35;11;91;95;2;412;PLU7;0;4;;0;0;;;2B;PL;BOILEAU;LE MOULIN DE CROSNE;;91560;CROSNE;91191;;
IDB;2021;910814714;APPARTEMENT THERAPEUTIQUE ORSAY;910110055;24;11;91;13;1;412;PUB7;1;0;;0;0;26910224000158;;4;PL;DU GENERAL LECLERC;;;91406;ORSAY CEDEX;91471;;
IDB;2021;910815992;USLD LES MAGNOLIAS;910000033;39;11;91;60;3;362;PNL9;6;1;;0;0;78516501000022;;77;R;DU PERRAY;;;91160;BALLAINVILLIERS;91044;;
IDB;2021;920000171;HDJ LA GARENNE COLOMBES;950140012;24;11;92;11;1;292;PUB3;1;0;;0;0;26950008800068;;23B;R;DE PLAISANCE;;;92250;LA GARENNE COLOMBES;92035;;
IDB;2021;920000205;CATTP ROOSEVELT;940140049;24;11;92;11;1;425;PUB7;1;0;;0;0;26940106300087;;33;R;DU PRESID ROOSEVELT;;;92140;CLAMART;92023;;
IDB;2021;920000221;CMP ENFANTS DE CHATILLON;940140049;24;11;92;11;1;156;PUB7;1;0;;0;0;26940106300103;;25;R;J P TIMBAUD;;;92320;CHATILLON;92020;;
IDB;2021;920000239;CMP ADULTES DE MONTROUGE;940140049;24;11;92;11;1;156;PUB7;1;0;;0;0;26940106300111;;7;R;AMAURY DUVAL;;;92120;MONTROUGE;92049;;
IDB;2021;920000262;ATELIER THERAPEUTIQUE ESPACE FAMILLE;940140049;24;11;92;11;1;366;PUB7;1;0;;0;0;26940106300046;;127;AV;J BAPTISTE CLEMENT;;;92100;BOULOGNE BILLANCOURT;92012;;
IDB;2021;920000270;CMP DE CLAMART;940140049;24;11;92;11;1;156;PUB7;1;0;;0;0;26940106300145;;60;R;DU PAVE BLANC;;;92140;CLAMART;92023;;
IDB;2021;920000320;HDJ BOULOGNE;940140049;24;11;92;11;1;292;PUB3;1;0;;0;0;26940106300194;;50;R;DES ABONDANCES;50-52;;92100;BOULOGNE BILLANCOURT;92012;;
IDB;2021;920000338;CMP CATTP ADULTES DE GARCHES;940140049;24;11;92;11;1;156;PUB7;1;0;;0;0;26940106300202;;21;R;DES CROISSANTS;;;92380;GARCHES;92033;;
IDB;2021;920000353;CATTP TRIVAUX;940140049;24;11;92;11;1;425;PUB7;1;0;;0;0;26940106300228;;142;;PORTE DE TRIVAUX;;;92140;CLAMART;92023;;
IDB;2021;920000379;HDJ LA PIERRE AUX MOINES CLAMART;940140049;24;11;92;11;1;292;PUB3;1;0;;0;0;26940106300244;;58;R;DU PAVE BLANC;;;92140;CLAMART;92023;;
IDB;2021;920002508;USLD LES ABONDANCES;920808037;34;11;92;13;1;362;PUB9;1;0;;0;0;26920097800022;;49;R;SAINT DENIS;;;92100;BOULOGNE BILLANCOURT;92012;;
IDB;2021;920003092;HAD DU CHS DE MOISSELLES;950140012;24;11;92;11;1;292;PUB3;1;0;;0;0;26950008800084;;12;R;FANNY;;;92110;CLICHY;92024;;
IDB;2021;920004918;UNITE D'AUTODIALYSE DE NANTERRE(UADN);;06;11;92;72;2;899;;0;0;;1;1;;;;;RAYMOND BARBET;;;92000;NANTERRE;92050;;
IDB;2021;920006038;MAISON THERAPEUTIQUE PYRENEES;920804465;24;11;92;11;1;292;PUB3;1;0;;0;0;26920141400266;;10;BD;DES PYRENEES;;;92160;ANTONY;92002;;
IDB;2021;920009909;CENTRE HOSPITALIER DES QUATRE VILLES;;02;11;92;14;1;355;;1;0;;2;1;;;;;DE SILLY;;;92211;ST CLOUD CEDEX;92064;0149116600;
IDB;2021;920010089;HDJ LE PETIT HANS;780140059;24;11;92;12;1;292;PUB3;1;0;;0;0;;;24;R;DE LA PAIX;;;92500;RUEIL MALMAISON;92063;;
IDB;2021;920010949;HDJ LE SUD EST;780140059;24;11;92;12;1;292;PUB3;1;0;;0;0;26780244500317;;5;BD;LE SUD EST;;;92000;NANTERRE;92050;;
IDB;2021;920011988;HDJ LE CHEMIN;950140012;24;11;92;11;1;292;PUB3;1;0;;0;0;26950008800373;;99;BD;VICTOR HUGO;;;92110;CLICHY;92024;;
IDB;2021;920012069;RELAIS JEUNES DE SEVRES;920001096;25;11;92;95;2;161;PLU7;0;4;;0;0;31177097800022;;26;R;AUGUSTE RODIN;;;92310;SEVRES;92072;;
IDB;2021;920014198;CATTP DE SURESNES;920804465;24;11;92;11;1;425;PUB7;1;0;;0;0;26920141400167;;14;AV;DU GENERAL DE GAULLE;;;92150;SURESNES;92073;;
