BOR;AN;FI;RS;FI_EJ;CANCERO_A1;CANCERO_A2;CANCERO_A3;CANCERO_A4;CANCERO_B4;CANCERO_A5;CANCERO_A6;CANCERO_B6;CANCERO_A7;CANCERO_A8;CANCERO_B8;CANCERO_C8;CANCERO_A9;CANCERO_B9;CANCERO_C9;CANCERO_A10;CANCERO_A11;CANCERO_B11;CANCERO_C11;CANCERO_D11;CANCERO_A12;CANCERO_B12;CANCERO_A13;CANCERO_A14;CANCERO_A15;CANCERO_B15;CANCERO_A16;CANCERO_B16;CANCERO_A17;CANCERO_B17;CANCERO_A18;CANCERO_A19;CANCERO_A20;CANCERO_A21;CANCERO_A22;CANCERO_A23;CANCERO_B19;CANCERO_B20;CANCERO_B21;CANCERO_B22;CANCERO_B23;CANCERO_C19;CANCERO_C20;CANCERO_C21;CANCERO_C22;CANCERO_C23;CANCERO_A24;CANCERO_A25;CANCERO_A26;CANCERO_A27;CANCERO_B24;CANCERO_B25;CANCERO_B26;CANCERO_B27;CANCERO_C24;CANCERO_C25;CANCERO_C26;CANCERO_C27;CANCERO_D24;CANCERO_D26;CANCERO_E24;CANCERO_E26;CANCERO_A28;CANCERO_A29;CANCERO_B28;CANCERO_B29;CANCERO_C28;CANCERO_C29;CANCERO_A30;CANCERO_A31;CANCERO_A32;CANCERO_A33;CANCERO_A34;CANCERO_B30;CANCERO_B31;CANCERO_B32;CANCERO_B33;CANCERO_B34;CANCERO_C30;CANCERO_C31;CANCERO_C32;CANCERO_C33;CANCERO_C34
CANCERO;2021;840000418;CHI DE CAVAILLON LAURIS;840004659;1;0;0;717;0;713;36;0;0;840000350;;;699;0;0;711;71;0;1;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;840000467;ELSAN CLINIQUE D'ORANGE;840003651;0;0;0;247;0;75;882;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;840000483;CH LOUIS GIORGI D'ORANGE;840000087;1;0;0;451;0;402;705;0;0;840000186;;;391;0;0;386;67;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;1;0;1;8622;0;7267;12125;0;1;;;;7771;0;410;7118;974;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;60;21;;;1560;8837;0;0;3;10;0;0;13634;0;6;0;2;2;1;7;2;5;6;12;;;3;39;9;2;4;24;39.92;21.15;1.44;1.24;17.41
CANCERO;2021;840011340;HADAR;840003164;1;0;0;0;120;0;0;1132;0;840001861;;;0;120;0;0;0;31;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;840013312;CLINIQUE RHONE DURANCE;840003685;1;0;0;1081;0;394;2646;0;0;840000350;;;358;0;1;356;54;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;840017172;SYNERGIA VENTOUX;840017164;1;0;0;597;0;290;1463;0;0;0;;;101;0;0;109;18;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;840019079;GCS UNITE SENOLOGIQUE DU VENTOUX;840019053;0;0;1;57;0;13;100;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;0;0;0;0;27;9;0;0;0;0;0;52;0;0;0;;;2;;0.2;;;;;;4;3;;;6;1;0.5;;;1.5
CANCERO;2021;850000118;CLINIQUE SAINT CHARLES;850013244;0;0;0;647;0;279;1917;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;850000126;CLINIQUE SUD VENDEE;850022948;1;0;0;606;0;403;809;0;0;850000019;;;108;0;1;107;18;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;850000134;CLINIQUE CHIRURGICALE PORTE OCEANE;850013269;0;0;0;649;0;267;1883;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;850000142;CHD SITE LA ROCHE SUR YON;850000019;1;1;1;53522;0;50935;18750;0;1;;;;17357;0;896;15739;2249;0;18;0;4;0;0;1499;32770;323;0;0;1610;0;0;3;3;23;;3;;2;15;;14;4.4;4.7;32.82;;10.78;33;41;;;1378;16651;0;0;0;3;0;0;8789;0;0;0;3;;1;1;3.11;0.16;;1;;;;95;31;;;25;45.5;25.8;;;11.7
CANCERO;2021;850000175;CH LVO - SITE DE CHALLANS;850009010;1;0;0;1914;0;1827;967;0;0;850000142;;;1665;0;0;1636;153;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;850000209;CHD-SITE DE LUCON;850000019;1;1;1;237;0;216;330;0;0;850000142;;;233;0;8;215;34;0;0;0;0;;;0;0;8;0;0;8;0;0;;;;;;;;;;;;;;;;;1;;;0;197;0;0;0;1;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;850000225;CHD - SITE DE MONTAIGU;850000019;1;0;1;289;0;281;135;0;0;850000142;;;284;0;0;277;56;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;0;410;0;0;0;0;0;0;0;0;0;0;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;1;0;0;3468;0;3223;1665;0;1;;;;3412;0;143;3076;383;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;850006008;HAD DE VENDEE;850005968;1;0;0;0;250;0;0;654;0;440000289;850000084;170000087;0;250;0;0;0;115;0;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;1;0;0;480;0;461;364;0;0;850000019;;;459;0;1;440;33;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;1;0;0;2127;0;1927;1404;0;1;;;;1895;0;12;1856;155;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;1;0;0;1172;0;1155;163;0;0;860000223;;;1145;0;0;1130;142;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;860000223;CHU LA MILETRIE;860014208;1;1;1;67256;1566;60939;46394;3776;1;;;;29336;1566;2840;25365;3665;228;48;1;5;0;3;1807;32560;537;217;463;1785;1;488;4;5;24;4;12;4;1;8;0;4;5.88;5.3;28.77;4;9.86;83;57;;;4444;27480;0;0;8;875;0;0;23138;0;39;0;8;4;5;4;10.13;6.7;120;67;3;0;45;34;21;1;6;15;131.25;72.32;2.22;2.1;32.1
CANCERO;2021;860010321;POLYCLINIQUE DE POITIERS;860010313;0;0;0;811;0;333;3035;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;860780311;CLINIQUE DE CHATELLERAULT;860010750;0;0;0;249;0;169;251;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;860780568;CLINIQUE DU FIEF DE GRIMOIRE;860000140;0;0;0;613;0;381;493;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;870000064;C H U DUPUYTREN LIMOGES;870000015;1;1;1;36697;0;33579;25264;0;1;;;;16997;0;838;14925;2296;0;0;0;3;;3;842;16473;197;134;145;874;0;182;5;6;11;;6;0;1;9;;8;3.56;5.85;18.25;;11.61;41;22;;;1853;9904;0;0;2;0;0;0;5044;0;3;0;6;7;0;0;2.9;2.79;23;25;2;;10;13;8;;;6;35.03;30.48;1.7;;17.91
CANCERO;2021;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;1;0;0;270;0;195;459;0;0;870000015;;;158;0;0;158;23;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;1;0;0;316;0;307;185;0;0;870000015;;;316;0;0;302;37;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;1;0;1;11966;0;10701;11914;0;1;;;;10628;0;245;10124;1129;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;32;15;;;983;10302;0;0;0;0;0;0;9709;0;0;0;3;4;;;3;4;21;13;1;;;5;1;;;;25.88;12.76;1.71;;
CANCERO;2021;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;1;0;0;1047;0;347;2776;0;0;870000288;;;167;0;0;166;23;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;1;0;0;0;474;0;0;1537;0;870000064;;;0;474;0;0;0;67;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;870004231;H A D SANTE SERVICE LIMOUSIN LIMOGES;870004074;1;0;0;0;237;0;0;998;0;870000064;;;0;237;0;0;0;42;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;870009297;CENTRE DE RADIOTHERAPIE CHENIEUX LGES;870017274;0;1;0;21865;;20827;;;;;;;;;;;;;;;2;0;;1038;20827;507;0;0;789;0;;3;3;10;2;22;0;1;1;;;3;3.8;10.8;1;10;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;1;0;1;1195;0;668;2585;0;0;870000064;;;605;0;120;447;7;0;49;0;;;;;;;;;;;;;;;;;;;;;;;;;;;4;0;;;199;40;0;0;199;40;0;0;1266;0;1266;0;0;2;0;0;0;0.7;9;5;1;;1;2;2;;;;10.49;6.82;1;0.3;1.61
CANCERO;2021;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;1;1;1;17301;0;16448;3970;0;1;;;;5071;0;598;4421;561;0;0;0;2;0;0;625;11392;0;0;0;625;0;0;;;6;;0;5;;2;;3;1.5;;7.73;;2.36;11;8;;;890;2806;0;0;0;0;0;0;3280;0;0;0;2;;1;;2;;;;;;2;25;14;2;;3;8.66;4.44;0.77;;4.05
CANCERO;2021;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;1;0;0;1226;0;1106;1434;0;1;;;;1135;0;23;1075;128;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;1;0;0;1213;0;1152;488;0;0;540002078;540003019;;1097;0;2;1088;116;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;0;0;0;1709;0;1560;1166;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;1;0;0;1075;0;557;3180;0;1;;;;383;0;0;381;61;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;890000169;CLINIQUE PAUL PICQUET SENS;890000151;1;0;1;1960;0;1728;1621;0;1;;;;1704;0;20;1647;187;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;32;15;0;0;126;1649;0;0;0;0;0;0;1369;0;0;0;;;2;;1;;2;;;;;0;;1;;;2;;0.6;;
CANCERO;2021;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;890000730;1;0;1;2076;0;1637;2914;0;1;;;;1477;0;13;1425;196;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;12;15;;;190;1683;0;0;0;0;0;0;3382;0;0;0;;;2;;1;;3;3;0;0;1;1;0;1;1;1;3.5;3;0.5;0.15;1.5
CANCERO;2021;890008956;INSTITUT DE CANCEROLOGIE DE BOURGOGNE;210013645;0;1;0;23189;;22240;0;;;;;;;;;;;;;;2;0;0;949;22240;;0;;918;0;0;1;2;9;2;4;4;;;;2;2.8;2;9;2;4.66;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;890975527;CH AUXERRE;890000037;1;0;1;7997;0;6845;5625;0;1;;;;7464;0;685;6698;758;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;18;10;;;1246;5129;0;0;0;0;0;0;6239;0;0;0;4;;1;;4.96;;15;8;1;;8;8;3;;;3;22.11;10.72;1;;10.22
CANCERO;2021;890975550;CH SENS;890970569;1;0;1;4292;0;3748;4232;0;1;;;;4007;0;173;3715;437;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;;0;0;3;0;0;0;0;0;0;7;0;0;6;;0;;3.48;;8;4;;;7;6;3;1;;2;13.33;6.93;0.5;;8.86
CANCERO;2021;900000035;HOPITAL PRIVE DE LA MIOTTE;900003880;0;0;0;51;0;10;175;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;900003039;HNFC SITE TREVENANS;900000365;1;0;0;2752;0;1603;9892;0;1;;;;1446;0;134;1213;180;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;910000199;CENTRE DE RADIOTHERAPIE DE RIS ORANGIS;910000181;0;1;0;33149;;30929;;;;;;;;;;;;;;;5;;;2220;30929;;;;1627;;;4;5;31;4;9;;;;;;4;5;30.6;4;7;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;910000272;CH D ARPAJON;910110014;1;0;0;553;0;501;528;0;1;;;;489;0;4;481;58;0;8;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;1;0;1;316;0;309;58;0;1;;;;303;0;1;299;27;0;6;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;0;637;0;0;0;98;0;0;0;0;0;0;;;1;;0.25;;3;;;;1;;;;;;2.4;;;;0.8
CANCERO;2021;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;1;0;1;2833;0;2526;3130;0;1;;;;2654;0;98;2471;306;0;5;0;;;;;;;;;;;;;;;;;;;;;;;;;;;19;12;;;644;2425;0;0;0;0;0;0;5623;0;0;0;4;;3;;4.57;;15;12;;;1;1;2;1;;2;15;12.96;0.42;;2
CANCERO;2021;910000306;CH D ORSAY;910110055;1;0;0;183;0;140;401;0;0;910000298;;;95;0;0;94;1;0;7;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;1;0;1;1313;0;1234;1001;0;1;;;;1219;0;0;1217;118;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;6;;;0;1340;0;0;0;0;0;0;0;0;0;0;;;3;;1.05;;2;1;;;;2;;;;;3.03;1;;;
CANCERO;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;1;0;1;10339;0;9057;10669;0;1;;;;9482;0;399;8585;1054;0;27;0;;;;;;;;;;;;;;;;;;;;;;;;;;;20;12;;;642;9562;0;0;0;441;0;0;4385;0;0;0;5;1;4;;6.14;0.7;21;10;0;0;2;1;0;0;0;2;21.03;10.06;0;0;3.86
CANCERO;2021;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;1;0;1;3004;0;2830;1578;0;1;;;;2982;0;107;2827;333;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;12;;;18;2973;0;0;0;0;0;0;98;0;0;0;1;;1;;1.65;;7;2;;;;1;1;1;1;;8;3.54;0.5;0.5;
CANCERO;2021;910300144;CMCO D EVRY;910000447;1;0;1;2828;0;2452;2576;0;1;;;;2328;0;1;2300;272;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;13;;;0;2425;0;0;0;4;0;0;0;0;0;0;;;3;;2.5;;2;;2;;;1;1;;;;2.7;0.5;2;;
CANCERO;2021;910300177;CLINIQUE DE L YVETTE;910000462;0;0;0;650;0;92;2643;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;0;0;0;562;0;265;2466;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;1;0;1;1758;0;1649;1218;0;1;;;;1614;0;0;1600;154;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;0;5;0;0;0;1588;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1.6;0;0;0;0;0;0;3;0;2;0;1;2.4;0;0.8;0;0.5
CANCERO;2021;910300326;CLINIQUE PASTEUR;910000553;1;0;1;5460;0;5311;569;0;1;;;;5389;0;62;5311;547;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;16;;;0;5799;0;0;0;0;0;0;0;0;0;0;;1;2;;1.4;1;3;;;;1;;;1;1;;3;;0.1;0.1;1
CANCERO;2021;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;1;0;1;1614;0;1187;2919;0;1;;;;1074;0;4;1059;122;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;0;1124;0;0;0;0;0;0;0;0;0;0;2;;;;2;;2;;1;;;;;;;;1.89;;1;;
CANCERO;2021;910805357;CLINIQUE DE L ESSONNE;910001643;0;0;0;176;0;86;362;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;910813732;CLCC DE PROTONTHERAPIE ORSAY;750813321;0;1;0;14858;0;14048;0;0;;;;;;;;;;;;;4;0;0;810;14048;0;0;0;721;100;0;2;7;15;2;14;1;;;2;1;2.01;7.56;14.03;3.17;14.13;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;1;1;1;61392;0;58716;10781;0;1;;;;19738;0;786;18686;2370;0;0;0;4;0;2;2433;35737;201;262;141;2166;0;245;9;7;15;6;17;1;;6;;2;9.2;7.5;22.39;6.15;18.35;50;34;25;8;1784;20855;1999;2937;1;0;4;0;9764;4969;2;5;19;12;2;15;14.8;25.56;106;20;1;2;83;11;;2;1;13;114.46;19.29;2.06;2.43;81.75
CANCERO;2021;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;750720468;1;0;1;5258;0;4519;6271;0;1;;;;4764;0;265;4330;593;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;27;20;;;1126;4257;0;0;0;0;0;0;7527;0;0;0;10;1;3;0;11;1;26;19;1;0;8;4;0;1;0;0;29.28;19;1.6;0;8
CANCERO;2021;920000650;HOPITAL FOCH;920150059;1;0;1;14032;0;11256;19283;0;1;;;;11792;0;401;11064;1322;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;18;18;;;858;3;0;0;0;0;0;0;5938;0;0;0;11;0;1;0;10.85;0;18;7;1;0;0;2;0;1;0;0;21.68;7.07;1.85;0;5.61
CANCERO;2021;920000684;HOPITAL MARIE LANNELONGUE;750150120;0;0;0;648;0;15;4105;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;920024718;CTRE DE CANCEROLOGIE DE CHARLEBOURG;920029642;0;1;0;14072;;14072;;;;;;;;;;;;;;;2;0;3;;13812;2437;260;256;821;;168;;3;8;2;6;6;;1;;1;3;3;8;2;7.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;920028917;INSTITUT DE RADIOTHERAPIE HARTMANN;920024197;0;1;0;57323;;53504;0;;;;;;;;;;;;;;6;0;0;3819;53504;;0;;2719;;0;10;6;38;4;29;2;1;0;2;0;10.9;6.2;30.85;5.4;28.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;1;0;1;5126;0;4353;6784;0;1;;;;3857;0;169;3493;523;0;25;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;4;;;0;3445;0;0;0;250;0;0;0;0;0;0;;;;1;;0.6;1;1;;;;1;;;;1;1.5;1;;;0.5
CANCERO;2021;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;1;0;1;2765;0;2390;3390;0;1;;;;2545;0;67;2318;273;0;17;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;0;2228;0;0;0;191;0;0;0;0;0;0;;1;;1;;1.5;2;;;;;;;;;1;2;;;;0.8
CANCERO;2021;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;1;0;1;7674;0;6305;12592;0;1;;;;6602;0;125;6216;718;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;10;;;0;2780;0;0;0;2;0;0;0;0;0;0;1;0;2;1;1.34;0.3;5;1;1;0;1;1;0;0;0;0;5.8;1;1;0;1
CANCERO;2021;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;1;0;1;2440;0;1891;3616;0;1;;;;2281;0;387;1817;258;0;20;0;;;;;;;;;;;;;;;;;;;;;;;;;;;8;5;0;0;384;738;0;0;0;0;0;0;2325;0;0;0;2;2;0;0;2;2;5;3;;;;1;1;;1;;5.5;3.5;;0.5;
CANCERO;2021;920120011;HIA PERCY;750821092;1;0;1;4280;0;3471;8892;0;1;;;;3730;0;332;3133;523;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;;;0;5391;0;0;0;13;0;0;0;0;0;0;;21;;;;17.55;3;2;;;1;;;;;;2.9;2;;;1
CANCERO;2021;920300043;HOPITAL PRIVE D ANTONY;920001526;1;0;1;10939;0;9806;8066;0;1;;;;9646;0;118;9367;1087;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;17;23;;;626;9248;0;0;0;0;0;0;5219;0;0;0;4;;;2;4;0.7;13;8;1;0;5;3;2;0;1;1;16.79;8.76;1;0.5;4.87
CANCERO;2021;920300183;CENTRE CHIRURGICAL DES PRINCES;920000759;0;0;0;185;0;183;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;920300191;CLINIQUE MARCEL SEMBAT CCBB;920000767;1;0;0;337;0;190;792;0;0;920001062;;;20;0;0;20;4;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;920300365;CLINIQUE LA MONTAGNE;920815388;0;0;0;197;0;179;39;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;920300415;CLINIQUE LAMBERT;920000890;1;1;1;2297;0;1887;2872;0;1;;;;1694;0;20;1599;205;0;0;0;0;;;0;0;;0;;0;0;0;0;;;;;;;;;;;;;;;24;15;0;0;622;1564;0;0;0;0;0;0;5803;0;;0;2;0;0;1;2;0.2;1;0;0;1;0;0;0;1;0;0;1;0;0.5;1;0
CANCERO;2021;920300597;CLINIQUE DE MEUDON LA FORET;920000940;1;0;0;3258;0;2711;4306;0;1;;;;2530;0;20;2529;345;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920810736;1;0;0;669;0;26;3421;0;0;920300761;;;3;0;0;3;1;0;0;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;920300761;SAS CLINIQUE HARTMANN;920000973;1;1;1;12479;0;11287;6621;0;1;;;;11241;0;365;10724;1318;0;0;0;;0;2;0;0;66;0;29;55;0;29;;;;;;1;1;;;;;;;;;30;15;;;1264;10990;0;0;0;1;0;0;7289;0;0;0;3;;1;;;;20;11;;;6;11;9;2;;;25.77;15.19;0.21;;3.93
CANCERO;2021;920300787;HOPITAL AMERICAIN;920000981;1;0;1;5917;0;5514;2315;0;1;;;;5468;0;50;5384;638;0;2;0;;;;;;;;;;;;;;;;;;;;;;;;;;;21;6;;;189;5798;0;0;1;10;0;0;1488;0;5;0;2;;3;3;3;0.9;17;8;1;2;;;2;1;;;17;9;1.5;2;
CANCERO;2021;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;920006848;0;0;0;426;0;50;3240;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
CANCERO;2021;920301033;CTRE CANCEROLOGIE DE LA PORTE ST CLOUD;920001062;1;1;1;6481;0;6385;322;0;1;;;;6418;0;30;6386;688;0;0;0;3;1;0;1970;39724;247;0;0;1512;0;0;;5;18;2;7;12;;1;;;6.58;5;18.63;2;7;9;12;;;119;6366;0;0;0;0;0;0;398;0;0;0;;;13;3;7.04;0.55;11;3;;;3;1;;1;1;;11.07;3;0.18;0.2;3
