BOR;AN;FI;RS;FI_EJ;DIALY;UDM;NBUDM;PATUM;CAPA;NBPAT;SEAN;SEA_HOS;PREPLI;SEM;NVPAT;NVPERIT
DIALYSE;2021;800002503;SA CLINIQUE SAINTE ISABELLE;800001141;1130X;;;;8;8;1193;;;;;
DIALYSE;2021;800002503;SA CLINIQUE SAINTE ISABELLE;800001141;1140X;;;;8;2;562;;;;;
DIALYSE;2021;800002503;SA CLINIQUE SAINTE ISABELLE;800001141;TOT;0;;;;;;0;;;38;0
DIALYSE;2021;800002503;SA CLINIQUE SAINTE ISABELLE;800001141;VACAN;;;;;8;1182;;;;;
DIALYSE;2021;800006124;CHU AMIENS SUD;800000044;112BA;;;;30;124;17915;;;;;
DIALYSE;2021;800006124;CHU AMIENS SUD;800000044;112BE;;;;1;2;79;;;;;
DIALYSE;2021;800006124;CHU AMIENS SUD;800000044;122AX;;;;2;;;;;73;;
DIALYSE;2021;800006124;CHU AMIENS SUD;800000044;TOT;1;28;130;;;;1807;0;;58;0
DIALYSE;2021;800010159;UNITE DE DIALYSE DE CORBIE;590799995;1130X;;;;12;52;7953;;;;;
DIALYSE;2021;800010324;UNITE DE DIALYSE D'AMIENS;590799995;1130X;;;;18;66;9993;;;;;
DIALYSE;2021;800010324;UNITE DE DIALYSE D'AMIENS;590799995;1140X;;;;6;22;3464;;;;;
DIALYSE;2021;800020281;SANTELYS DIALYSE À DOMICILE CORBIE;590799995;1150A;;;;1;1;291;;;;;
DIALYSE;2021;800020299;SANTELYS DIALYSE À DOMICILE AMIENS;590799995;1150A;;;;3;3;650;;;;;
DIALYSE;2021;800020299;SANTELYS DIALYSE À DOMICILE AMIENS;590799995;1210;;;;;3;;;;186;;
DIALYSE;2021;800020299;SANTELYS DIALYSE À DOMICILE AMIENS;590799995;121AX;;;;;2;;;;145;;
DIALYSE;2021;800020299;SANTELYS DIALYSE À DOMICILE AMIENS;590799995;121CX;;;;1;1;;;;41;;
DIALYSE;2021;800020299;SANTELYS DIALYSE À DOMICILE AMIENS;590799995;TOT;0;;;;;;;;;;
DIALYSE;2021;810000224;CL CLAUDE BERNARD;810000471;112AX;;;;1;6;1711;;;;;
DIALYSE;2021;810000224;CL CLAUDE BERNARD;810000471;112BA;;;;56;158;24832;;;;;
DIALYSE;2021;810000224;CL CLAUDE BERNARD;810000471;112BE;;;;;;3;;;;;
DIALYSE;2021;810000224;CL CLAUDE BERNARD;810000471;1150A;;;;1;2;460;;;;;
DIALYSE;2021;810000224;CL CLAUDE BERNARD;810000471;122AX;;;;1;2;;;;93;;
DIALYSE;2021;810000224;CL CLAUDE BERNARD;810000471;TOT;0;;;;;;403;;;;
DIALYSE;2021;810003368;CL CLAUDE BERNARD UDM CASTRES;810000471;1130X;;;;6;26;3374;;;;;
DIALYSE;2021;810011197;CL CLAUDE BERNARD UAD LAVAUR;810000471;1140X;;;;6;6;965;;;;;
DIALYSE;2021;810101741;CL CLAUDE BERNARD UAD CASTRES;810000471;1140X;;;;12;25;3744;;;;;
DIALYSE;2021;810101758;CL CLAUDE BERNARD UAD GRAULHET;810000471;1140X;;;;6;7;1266;;;;;
DIALYSE;2021;810102947;CL CLAUDE BERNARD UAD LESCURE;810000471;1140X;;;;12;32;4221;;;;;
DIALYSE;2021;820000057;CL DU PONT DE CHAUME;820000131;112BA;;;;34;117;18672;;;;;
DIALYSE;2021;820000057;CL DU PONT DE CHAUME;820000131;1130X;;;;8;16;2313;;;;;
DIALYSE;2021;820000057;CL DU PONT DE CHAUME;820000131;1140X;;;;8;17;2357;;;;;
DIALYSE;2021;820000057;CL DU PONT DE CHAUME;820000131;TOT;0;;;;;;870;;;;
DIALYSE;2021;820005791;CL PONT DE CHAUME UAD CASTELSARRASIN;820000131;1140X;;;;8;11;1845;;;;;
DIALYSE;2021;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;TOT;0;;;;;;14;;;;
DIALYSE;2021;830000345;CHITS CH SAINTE MUSSE;830100616;112AX;;;;1;;12;;;;;
DIALYSE;2021;830000345;CHITS CH SAINTE MUSSE;830100616;112BA;;;;20;;9338;;;;;
DIALYSE;2021;830000345;CHITS CH SAINTE MUSSE;830100616;1130X;;;;6;;716;;;;;
DIALYSE;2021;830000345;CHITS CH SAINTE MUSSE;830100616;122AX;;;;1;;;;;36;;
DIALYSE;2021;830000345;CHITS CH SAINTE MUSSE;830100616;122BX;;;;2;1;;;;;;
DIALYSE;2021;830000345;CHITS CH SAINTE MUSSE;830100616;TOT;0;;;;;;990;;;;
DIALYSE;2021;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;112AX;;;;4;1;475;;;;;
DIALYSE;2021;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;112BA;;;;16;50;9836;;;;;
DIALYSE;2021;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;1130X;;;;23;54;8244;;;;;
DIALYSE;2021;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;1140X;;;;12;24;3652;;;;;
DIALYSE;2021;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;1150A;;;;14;13;3323;;;;;
DIALYSE;2021;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;1210;;;;;12;;;;811;;
DIALYSE;2021;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;121AX;;;;;7;;;;441;;
DIALYSE;2021;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;121CX;;;;3;5;;;;370;;
DIALYSE;2021;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;122AX;;;;1;;;;;46;;
DIALYSE;2021;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;TOT;0;;;;;;0;4;;45;5
DIALYSE;2021;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;VACAN;;;;;;87;;;;;
DIALYSE;2021;830012589;ADIVA CTRE D'HEMODIALYSE SEYNE SUR MER;830003695;112BA;;;;18;39;8906;;;;;
DIALYSE;2021;830012589;ADIVA CTRE D'HEMODIALYSE SEYNE SUR MER;830003695;1130X;;;;6;32;1611;;;;;
DIALYSE;2021;830012589;ADIVA CTRE D'HEMODIALYSE SEYNE SUR MER;830003695;1140X;;;;6;;;;;;;
DIALYSE;2021;830012589;ADIVA CTRE D'HEMODIALYSE SEYNE SUR MER;830003695;TOT;0;;;;;;;;;16;
DIALYSE;2021;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;112BA;;;;38;132;20266;;;;;
DIALYSE;2021;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;1130X;;;;20;19;3027;;;;;
DIALYSE;2021;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;1140X;;;;6;4;837;;;;;
DIALYSE;2021;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;1210;;;;;18;;;;709;;
DIALYSE;2021;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;121AX;;;;;11;;;;461;;
DIALYSE;2021;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;121CX;;;;1;7;;;;248;;
DIALYSE;2021;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;122AX;;;;2;3;;;;120;;
DIALYSE;2021;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;122BX;;;;2;0;;;;11;;
DIALYSE;2021;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;TOT;0;;;;;;0;6;;62;8
DIALYSE;2021;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;VACAN;;;;0;2;288;;;;;
DIALYSE;2021;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;112AX;;;;0;;22;;;;;
DIALYSE;2021;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;112BA;;;;6;24;3677;;;;;
DIALYSE;2021;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;1130X;;;;8;31;4622;;;;;
DIALYSE;2021;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;1140X;;;;1;1;314;;;;;
DIALYSE;2021;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;TOT;0;;;;;;0;1;;19;
DIALYSE;2021;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;VACAN;;;;;;9;;;;;
DIALYSE;2021;830015970;ADIVA CENTRE DE DIALYSE GASSIN;830003695;1130X;;;;18;28;5303;;;;;
DIALYSE;2021;830015970;ADIVA CENTRE DE DIALYSE GASSIN;830003695;TOT;0;;;;;;;;;10;
DIALYSE;2021;830016671;ADIVA CTRE DE DIALYSE ST JEAN TOULON;830003695;1130X;;;;22;39;5503;;;;;
DIALYSE;2021;830016671;ADIVA CTRE DE DIALYSE ST JEAN TOULON;830003695;TOT;0;;;;;;;;;7;1
DIALYSE;2021;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;112AX;;;;;2;56;;;;;
DIALYSE;2021;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;112BA;;;;15;52;8659;;;;;
DIALYSE;2021;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;1130X;;;;15;42;7158;;;;;
DIALYSE;2021;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;1140X;;;;6;18;2865;;;;;
DIALYSE;2021;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;122AX;;;;1;0;;;;15;;
DIALYSE;2021;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;TOT;0;;;;;;0;3;;31;2
DIALYSE;2021;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;VACAN;;;;;;821;;;;;
DIALYSE;2021;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;112BA;;;;31;77;13640;;;;;
DIALYSE;2021;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;TOT;0;;;;;;837;;;22;1
DIALYSE;2021;830100319;POLYCLINIQUE LES FLEURS;830020855;TOT;0;;;;;;87;;;;
DIALYSE;2021;830213617;AVODD UDM CH BRIGNOLES;830002119;1130X;;;;13;39;5740;;;;;
DIALYSE;2021;830213617;AVODD UDM CH BRIGNOLES;830002119;1140X;;;;1;3;477;;;;;
DIALYSE;2021;830213617;AVODD UDM CH BRIGNOLES;830002119;TOT;0;;;;;;0;;;14;
DIALYSE;2021;830213617;AVODD UDM CH BRIGNOLES;830002119;VACAN;;;;2;;61;;;;;
DIALYSE;2021;830213625;AVODD UMD SAINT MICHEL;830002119;1130X;;;;6;27;3736;;;;;
DIALYSE;2021;830213625;AVODD UMD SAINT MICHEL;830002119;TOT;0;;;;;;0;;;2;
DIALYSE;2021;830213625;AVODD UMD SAINT MICHEL;830002119;VACAN;;;;;;7;;;;;
DIALYSE;2021;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;830003521;112AX;;;;1;0;0;;;;;
DIALYSE;2021;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;830003521;112BA;;;;32;123;18581;;;;;
DIALYSE;2021;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;830003521;1130X;;;;28;22;4107;;;;;
DIALYSE;2021;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;830003521;1140X;;;;2;0;52;;;;;
DIALYSE;2021;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;830003521;1150A;;;;1;1;273;;;;;
DIALYSE;2021;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;830003521;1210;;;;;5;;;;196;;
DIALYSE;2021;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;830003521;121AX;;;;;3;;;;92;;
DIALYSE;2021;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;830003521;121CX;;;;1;2;;;;104;;
DIALYSE;2021;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;830003521;122AX;;;;1;0;;;;14;;
DIALYSE;2021;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;830003521;TOT;0;;;;;;0;2;;33;1
DIALYSE;2021;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;830003521;VACAN;;;;0;0;284;;;;;
DIALYSE;2021;830216495;ADIVA DIALYSE A DOMICILE LA GARDE;830003695;1150A;;;;;2;529;;;;;
DIALYSE;2021;830216495;ADIVA DIALYSE A DOMICILE LA GARDE;830003695;1210;;;;;20;;;;1154;;
DIALYSE;2021;830216495;ADIVA DIALYSE A DOMICILE LA GARDE;830003695;121AX;;;;;4;;;;96;;
DIALYSE;2021;830216495;ADIVA DIALYSE A DOMICILE LA GARDE;830003695;121CX;;;;40;16;;;;1058;;
DIALYSE;2021;830216495;ADIVA DIALYSE A DOMICILE LA GARDE;830003695;TOT;0;;;;;;;;;8;8
DIALYSE;2021;840000491;CHI SITE DE PERTUIS;130041916;TOT;0;;;;;;22;;;;
DIALYSE;2021;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;112BA;;;;18;107;14216;;;;;
DIALYSE;2021;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;122AX;;;;1;1;;;;171;;
DIALYSE;2021;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;TOT;0;;;;;;1319;;;89;
DIALYSE;2021;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;112AX;;;;4;5;795;;;;;
DIALYSE;2021;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;112BA;;;;20;99;13649;;;;;
DIALYSE;2021;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;1130X;;;;16;65;9738;;;;;
DIALYSE;2021;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;1140X;;;;12;16;2815;;;;;
DIALYSE;2021;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;1150A;;;;2;1;276;;;;;
DIALYSE;2021;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;1210;;;;;44;;;;2248;;
DIALYSE;2021;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;121AX;;;;;21;;;;1165;;
DIALYSE;2021;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;121CX;;;;25;23;;;;1083;;
DIALYSE;2021;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;122BX;;;;0;0;;;;45;;
DIALYSE;2021;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;TOT;0;;;;;;;;;46;21
DIALYSE;2021;840012538;ATIR AUTODIAL CLOS DE L'ETANG ISLE;840002844;1140X;;;;7;5;736;;;;;
DIALYSE;2021;840015200;NEPHROCARE PERTUIS AUTODIALYSE;130050545;1140X;;;;5;8;1023;;;;;
DIALYSE;2021;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;840002844;112AX;;;;4;6;604;;;;;
DIALYSE;2021;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;840002844;112BA;;;;18;65;9705;;;;;
DIALYSE;2021;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;840002844;1130X;;;;12;41;6345;;;;;
DIALYSE;2021;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;840002844;1140X;;;;8;6;831;;;;;
DIALYSE;2021;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;840002844;TOT;0;;;;;;;;;20;
DIALYSE;2021;840017461;ATIR CENTRE D'HEMODIALYSE ORANGE;840002844;112AX;;;;3;1;484;;;;;
DIALYSE;2021;840017461;ATIR CENTRE D'HEMODIALYSE ORANGE;840002844;112BA;;;;17;67;9366;;;;;
DIALYSE;2021;840017461;ATIR CENTRE D'HEMODIALYSE ORANGE;840002844;1130X;;;;12;42;6464;;;;;
DIALYSE;2021;840017461;ATIR CENTRE D'HEMODIALYSE ORANGE;840002844;1140X;;;;7;7;907;;;;;
DIALYSE;2021;840017461;ATIR CENTRE D'HEMODIALYSE ORANGE;840002844;TOT;0;;;;;;;;;22;
DIALYSE;2021;840018774;ATIR UDM CAVAILLON SITE SYNERGIA LUB;840002844;1130X;;;;12;40;6120;;;;;
DIALYSE;2021;840018774;ATIR UDM CAVAILLON SITE SYNERGIA LUB;840002844;TOT;0;;;;;;0;;;5;
DIALYSE;2021;850000142;CHD SITE LA ROCHE SUR YON;850000019;112AX;;;;4;;1236;;;;;
DIALYSE;2021;850000142;CHD SITE LA ROCHE SUR YON;850000019;112BA;;;;21;;8817;;;;;
DIALYSE;2021;850000142;CHD SITE LA ROCHE SUR YON;850000019;1150A;;;;7;;;;;;;
DIALYSE;2021;850000142;CHD SITE LA ROCHE SUR YON;850000019;1210;;;;;27;;;;1397;;
DIALYSE;2021;850000142;CHD SITE LA ROCHE SUR YON;850000019;121AX;;;;;15;;;;780;;
DIALYSE;2021;850000142;CHD SITE LA ROCHE SUR YON;850000019;121CX;;;;;12;;;;617;;
DIALYSE;2021;850000142;CHD SITE LA ROCHE SUR YON;850000019;122AX;;;;;;;;;53;;
DIALYSE;2021;850000142;CHD SITE LA ROCHE SUR YON;850000019;122BX;;;;2;2;;;;719;;
DIALYSE;2021;850000142;CHD SITE LA ROCHE SUR YON;850000019;TOT;1;4;138;;;;3823;;;89;15
DIALYSE;2021;850000225;CHD - SITE DE MONTAIGU;850000019;TOT;;;;;;;6;;;;
DIALYSE;2021;850009333;DIALYSE ECHO LA ROCHE SUR YON;440002590;1130X;;;;14;57;8497;;;;;
DIALYSE;2021;850009333;DIALYSE ECHO LA ROCHE SUR YON;440002590;1140X;;;;14;25;3676;;;;;
DIALYSE;2021;850009333;DIALYSE ECHO LA ROCHE SUR YON;440002590;TOT;0;;;;;;12;;;;
DIALYSE;2021;850009762;DIALYSE ECHO LA TRANCHE;440002590;VACAN;;;;6;;423;;;;;
DIALYSE;2021;850011271;DIALYSE ECHO CHALLANS;440002590;1130X;;;;10;44;6215;;;;;
DIALYSE;2021;850011271;DIALYSE ECHO CHALLANS;440002590;1140X;;;;2;7;866;;;;;
DIALYSE;2021;850011271;DIALYSE ECHO CHALLANS;440002590;TOT;0;;;;;;16;;;;
DIALYSE;2021;850022047;DIALYSE ECHO ILE D'YEU;440002590;1130X;;;;4;5;825;;;;;
DIALYSE;2021;850022047;DIALYSE ECHO ILE D'YEU;440002590;TOT;0;;;;;;1;;;;
DIALYSE;2021;850023151;DIALYSE ECHO FONTENAY LE COMTE;440002590;1130X;;;;9;31;3974;;;;;
DIALYSE;2021;850023151;DIALYSE ECHO FONTENAY LE COMTE;440002590;1140X;;;;3;2;460;;;;;
DIALYSE;2021;850023151;DIALYSE ECHO FONTENAY LE COMTE;440002590;TOT;0;;;;;;6;;;;
DIALYSE;2021;850025156;CENTRE DIALYSE ECHO OLONNES SUR MER;440002590;112BA;;;;24;51;8232;;;;;
DIALYSE;2021;850025156;CENTRE DIALYSE ECHO OLONNES SUR MER;440002590;1130X;;;;6;10;1663;;;;;
DIALYSE;2021;850025156;CENTRE DIALYSE ECHO OLONNES SUR MER;440002590;1140X;;;;6;10;1322;;;;;
DIALYSE;2021;850025156;CENTRE DIALYSE ECHO OLONNES SUR MER;440002590;TOT;0;;;;;;315;;;2;
DIALYSE;2021;860000223;CHU LA MILETRIE;860014208;112BA;;;;19;107;15957;;;;;
DIALYSE;2021;860000223;CHU LA MILETRIE;860014208;122AX;;;;1;1;;;;87;;
DIALYSE;2021;860000223;CHU LA MILETRIE;860014208;TOT;0;;;;;;1208;3;;59;8
DIALYSE;2021;860005768;AURA POITOU-CH - CHATELLERAULT;860000348;1130X;;;;16;40;6004;;;;;
DIALYSE;2021;860005768;AURA POITOU-CH - CHATELLERAULT;860000348;TOT;0;;;;;;;;;12;
DIALYSE;2021;860782598;AURA POITOU-CHARENTES - ST BENOIT;860000348;112AX;;;;1;0;20;;;;;
DIALYSE;2021;860782598;AURA POITOU-CHARENTES - ST BENOIT;860000348;1130X;;;;34;65;9811;;;;;
DIALYSE;2021;860782598;AURA POITOU-CHARENTES - ST BENOIT;860000348;1140X;;;;10;6;1314;;;;;
DIALYSE;2021;860782598;AURA POITOU-CHARENTES - ST BENOIT;860000348;1150A;;;;1;1;115;;;;;
DIALYSE;2021;860782598;AURA POITOU-CHARENTES - ST BENOIT;860000348;1210;;;;;18;;;;936;;
DIALYSE;2021;860782598;AURA POITOU-CHARENTES - ST BENOIT;860000348;121AX;;;;;10;;;;549;;
DIALYSE;2021;860782598;AURA POITOU-CHARENTES - ST BENOIT;860000348;121CX;;;;8;8;;;;387;;
DIALYSE;2021;860782598;AURA POITOU-CHARENTES - ST BENOIT;860000348;TOT;0;;;;;;;;;46;18
DIALYSE;2021;870000064;C H U DUPUYTREN LIMOGES;870000015;112BA;;;;32;139;18443;;;;;
DIALYSE;2021;870000064;C H U DUPUYTREN LIMOGES;870000015;122BX;;;;0;1;;;;395;;
DIALYSE;2021;870000064;C H U DUPUYTREN LIMOGES;870000015;TOT;0;;;;;;1836;0;;;1
DIALYSE;2021;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;112AX;;;;2;1;345;;;;;
DIALYSE;2021;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;112BA;;;;12;65;9331;;;;;
DIALYSE;2021;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;1130X;;;;2;3;385;;;;;
DIALYSE;2021;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;1150A;;;;4;3;790;;;;;
DIALYSE;2021;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;1210;;;;;76;;;;4057;;
DIALYSE;2021;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;121AX;;;;;20;;;;1097;;
DIALYSE;2021;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;121CX;;;;52;56;;;;2960;;
DIALYSE;2021;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;122AX;;;;4;2;;;;89;;
DIALYSE;2021;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;TOT;1;2;123;;;;0;4;;39;18
DIALYSE;2021;870014792;UNITE DE DIALYSE LIMOGES SCHOELCHER;870000700;1130X;;;;18;88;13266;;;;;
DIALYSE;2021;870014792;UNITE DE DIALYSE LIMOGES SCHOELCHER;870000700;1140X;;;;6;17;2567;;;;;
DIALYSE;2021;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;TOT;;;;;;;2;;;;
DIALYSE;2021;880001458;CENTRE D'AUTODIALYSE GERARDMER (ALTIR);540001112;1130X;;;;2;0;1139;;;;;
DIALYSE;2021;880001458;CENTRE D'AUTODIALYSE GERARDMER (ALTIR);540001112;1140X;;;;8;3;428;;;;;
DIALYSE;2021;880001730;CENTRE D'AUTODIALYSE DE VITTEL (ALTIR);540001112;1130X;;;;8;12;2635;;;;;
DIALYSE;2021;880001730;CENTRE D'AUTODIALYSE DE VITTEL (ALTIR);540001112;1140X;;;;3;4;569;;;;;
DIALYSE;2021;880001730;CENTRE D'AUTODIALYSE DE VITTEL (ALTIR);540001112;TOT;1;1;12;;;;;;;;
DIALYSE;2021;880007653;CENTRE D'AUTODIALYSE D'EPINAL (ALTIR);540001112;1130X;;;;8;30;2454;;;;;
DIALYSE;2021;880007653;CENTRE D'AUTODIALYSE D'EPINAL (ALTIR);540001112;1140X;;;;8;4;393;;;;;
DIALYSE;2021;880785548;CENTRE D'AUTODIALYSE DE ST DIE (ALTIR);540001112;1130X;;;;8;37;4749;;;;;
DIALYSE;2021;880785548;CENTRE D'AUTODIALYSE DE ST DIE (ALTIR);540001112;1140X;;;;8;8;1215;;;;;
DIALYSE;2021;880785548;CENTRE D'AUTODIALYSE DE ST DIE (ALTIR);540001112;TOT;1;1;37;;;;;;;;
DIALYSE;2021;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;112BA;;;;24;204;18830;;;;;
DIALYSE;2021;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;TOT;0;;;;;;519;1;;83;2
DIALYSE;2021;890003130;UNITE DE DIALYSE DE SENS;210012290;1130X;;;;11;44;6279;;;;;
DIALYSE;2021;890003130;UNITE DE DIALYSE DE SENS;210012290;1140X;;;;1;1;219;;;;;
DIALYSE;2021;890008295;UNITE DE DIALYSE D'AUXERRE;210012290;112AX;;;;1;;26;;;;;
DIALYSE;2021;890008295;UNITE DE DIALYSE D'AUXERRE;210012290;1130X;;;;18;66;9053;;;;;
DIALYSE;2021;890008295;UNITE DE DIALYSE D'AUXERRE;210012290;1140X;;;;1;2;288;;;;;
DIALYSE;2021;890972862;ANTENNE DIALYSE D'AUXERRE;210012290;1150A;;;;2;2;350;;;;;
DIALYSE;2021;890972862;ANTENNE DIALYSE D'AUXERRE;210012290;1210;;;;;11;;;;613;;
DIALYSE;2021;890972862;ANTENNE DIALYSE D'AUXERRE;210012290;121AX;;;;;11;;;;592;;
DIALYSE;2021;890972862;ANTENNE DIALYSE D'AUXERRE;210012290;121CX;;;;0;;;;;21;;
DIALYSE;2021;890972862;ANTENNE DIALYSE D'AUXERRE;210012290;TOT;0;;;;;;;;;;
DIALYSE;2021;890973431;ANTENNE DIALYSE DE SENS;210012290;112AX;;;;1;1;16;;;;;
DIALYSE;2021;890973431;ANTENNE DIALYSE DE SENS;210012290;1150A;;;;4;4;871;;;;;
DIALYSE;2021;890973431;ANTENNE DIALYSE DE SENS;210012290;1210;;;;;1;;;;62;;
DIALYSE;2021;890973431;ANTENNE DIALYSE DE SENS;210012290;121AX;;;;;1;;;;62;;
DIALYSE;2021;890973431;ANTENNE DIALYSE DE SENS;210012290;TOT;0;;;;;;;;;;
DIALYSE;2021;890975527;CH AUXERRE;890000037;112BA;;;;16;;8565;;;;;
DIALYSE;2021;890975527;CH AUXERRE;890000037;122AX;;;;1;;;;;6;;
DIALYSE;2021;890975527;CH AUXERRE;890000037;TOT;0;;;;;;899;;;;
DIALYSE;2021;890975550;CH SENS;890970569;112BA;;;;15;54;7396;;;;;
DIALYSE;2021;890975550;CH SENS;890970569;122BX;;;;1;;;;;5;;
DIALYSE;2021;890975550;CH SENS;890970569;TOT;0;;;;;;421;1;;34;
DIALYSE;2021;890975550;CH SENS;890970569;VACAN;;;;3;;;;;;;
DIALYSE;2021;900001728;UNITE DE DIALYSE DE BELFORT;210012290;1130X;;;;12;40;5882;;;;;
DIALYSE;2021;900003039;HNFC SITE TREVENANS;900000365;112BA;;;;23;95;12875;;;;;
DIALYSE;2021;900003039;HNFC SITE TREVENANS;900000365;1130X;;;;12;11;1268;;;;;
DIALYSE;2021;900003039;HNFC SITE TREVENANS;900000365;1210;;;;;18;;;;818;;
DIALYSE;2021;900003039;HNFC SITE TREVENANS;900000365;121CX;;;;33;18;;;;818;;
DIALYSE;2021;900003039;HNFC SITE TREVENANS;900000365;122AX;;;;26;30;;;;684;;
DIALYSE;2021;900003039;HNFC SITE TREVENANS;900000365;122BX;;;;8;3;;;;186;;
DIALYSE;2021;900003039;HNFC SITE TREVENANS;900000365;TOT;0;;;;;;1336;;;154;12
DIALYSE;2021;910002609;CENTRE D HEMODIALYSE D ATHIS MONS;910000587;112BA;;;;23;111;14239;;;;;
DIALYSE;2021;910002609;CENTRE D HEMODIALYSE D ATHIS MONS;910000587;1130X;;;;4;;1451;;;;;
DIALYSE;2021;910002609;CENTRE D HEMODIALYSE D ATHIS MONS;910000587;TOT;0;;;;;;0;;;;
DIALYSE;2021;910005057;UNITE D AUTODIALYSE GEORGES LAURE;910000660;1140X;;;;11;59;7523;;;;;
DIALYSE;2021;910009349;CENTRE D HEMODIALYSE D ETAMPES;940000060;112AX;;;;1;1;576;;;;;
