BOR;AN;FI;RS;FI_EJ;PERSO;EFFSALPLH;EFFSALPLF;EFFSALPAH;EFFSALPAF;EFFLIBPLH;EFFLIBPLF;EFFLIBPAH;EFFLIBPAF;ETPSALH;ETPSALF;ETP_PU;ETP_PH;ETP_AS;ETP_HU;ETP_AT;ETP_AU;EFFSAL;ETPSAL;EFFLIB
Q20;2021;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;970100178;M1130;1;1;;;;;;;1;0.2;;1.2;;;;;2;1.2;
Q20;2021;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;970100178;M1140;4;3;;;;;;;3.27;3.33;;5.88;;;0.36;0.36;7;6.6;
Q20;2021;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;970100178;M1160;1;2;2;;;;;;2.29;2.8;;4.29;;;0.4;0.4;5;5.09;
Q20;2021;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;970100178;M1200;;1;1;;;;;;0.2;1;;1;;;0.2;;2;1.2;
Q20;2021;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;970100178;M1320;;1;;;;;;;;1;;1;;;;;1;1;
Q20;2021;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;970100178;M1340;7;7;1;4;;;;;7.03;8.12;;15.15;;;;;19;15.15;
Q20;2021;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;970100178;M2010;1;1;;;;;;;0.38;1;;1;;;;0.38;2;1.38;
Q20;2021;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;970100178;M2030;5;;;;;;;;4.6;;;2.73;0.83;;0.52;0.52;5;4.6;
Q20;2021;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;970100178;M2050;3;1;;1;;;;;2.58;2.67;;3.78;0.15;;0.33;0.99;5;5.25;
Q20;2021;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;970100178;M2070;;;;1;;;;;0.38;0.4;;0.4;;;0.19;0.19;1;0.78;
Q20;2021;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;970100178;M2080;;;1;;;;;;0.6;;;;;;0.6;;1;0.6;
Q20;2021;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;970100178;M2120;1;1;;;;;;;1;1.07;;2.07;;;;;2;2.07;
Q20;2021;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;970100178;M3011;2;1;1;2;;;;;2.5;1.8;;4.3;;;;;6;4.3;
Q20;2021;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;970100178;M3012;;1;;;;;;;;0.67;;0.67;;;;;1;0.67;
Q20;2021;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;970100178;M3030;;;1;;;;;;0.6;;;0.6;;;;;1;0.6;
Q20;2021;970100392;CENTRE HOSPITALIER DE LA BASSE -TERRE;970100178;M3050;1;4;;;;;;;1.08;4.87;;5.95;;;;;5;5.95;
Q20;2021;970100392;;970100178;M9999;42;41;11;11;;;;;44.14;49.67;;81.24;2.32;;5.48;4.77;105;93.81;
Q20;2021;970100400;C.H. LOUIS CONSTANT FLEMING;970100186;M1010;1;0;0;0;0;0;0;0;1.28;0;0;0.13;0;0;0;1.15;1;1.28;0
Q20;2021;970100400;C.H. LOUIS CONSTANT FLEMING;970100186;M1030;2;0;0;0;0;0;0;0;4.22;0;0;1.64;0;0;0;2.58;2;4.22;0
Q20;2021;970100400;C.H. LOUIS CONSTANT FLEMING;970100186;M1090;0;0;1;0;0;0;0;0;0.7;0;0;0;0;0;0.7;0;1;0.7;0
Q20;2021;970100400;C.H. LOUIS CONSTANT FLEMING;970100186;M1100;2;0;0;0;0;0;0;0;1.91;0;0;1.91;0;0;0;0;2;1.91;0
Q20;2021;970100400;C.H. LOUIS CONSTANT FLEMING;970100186;M1120;0;0;0;0;0;0;0;0;0;0.5;0;0;0;0;0;0.5;0;0.5;0
Q20;2021;970100400;C.H. LOUIS CONSTANT FLEMING;970100186;M1130;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0
Q20;2021;970100400;C.H. LOUIS CONSTANT FLEMING;970100186;M1140;2;0;0;0;0;0;0;0;2.47;0.07;0;1.99;0;0;0;0.55;2;2.54;0
Q20;2021;970100400;C.H. LOUIS CONSTANT FLEMING;970100186;M1340;1;1;0;0;0;0;0;0;0.3;1;0;0.3;0;0;0;1;2;1.3;0
Q20;2021;970100400;C.H. LOUIS CONSTANT FLEMING;970100186;M2010;1;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0
Q20;2021;970100400;C.H. LOUIS CONSTANT FLEMING;970100186;M2030;2;0;0;0;0;0;0;0;1.93;0;0;1.83;0;0;0;0.1;2;1.93;0
Q20;2021;970100400;C.H. LOUIS CONSTANT FLEMING;970100186;M2040;0;0;0;0;0;0;0;0;0.04;0;0;0;0;0;0.04;0;0;0.04;0
Q20;2021;970100400;C.H. LOUIS CONSTANT FLEMING;970100186;M2050;1;1;1;0;0;0;0;0;1.95;1;0;1.7;0;0;0;1.25;3;2.95;0
Q20;2021;970100400;C.H. LOUIS CONSTANT FLEMING;970100186;M2120;0;0;0;0;0;0;0;0;0.02;0;0;0;0;0;0;0.02;0;0.02;0
Q20;2021;970100400;C.H. LOUIS CONSTANT FLEMING;970100186;M3020;1;1;0;0;0;0;0;0;1.35;0.94;0;0.42;0;0;0;1.87;2;2.29;0
Q20;2021;970100400;C.H. LOUIS CONSTANT FLEMING;970100186;M3040;0;0;1;0;0;0;0;0;0.4;0;0;0;0;0;0;0.4;1;0.4;0
Q20;2021;970100400;C.H. LOUIS CONSTANT FLEMING;970100186;M3050;0;1;0;0;0;0;0;0;0;1.25;0;1.25;0;0;0;0;1;1.25;0
Q20;2021;970100400;C.H. LOUIS CONSTANT FLEMING;970100186;M3070;4;0;4;1;0;0;0;0;6.56;0.47;0;3.68;0;0;0.1;3.25;9;7.03;0
Q20;2021;970100400;;970100186;M9999;17;5;7;1;0;0;0;0;24.13;6.23;0;16.85;0;0;0.84;12.67;30;30.36;0
Q20;2021;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;M1010;1;3;1;0;0;0;0;0;1.5;3;0;1;0;0;0.5;3;5;4.5;0
Q20;2021;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;M1320;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0
Q20;2021;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;M1340;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0
Q20;2021;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;M3050;0;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0
Q20;2021;970100418;;970100194;M9999;2;5;1;0;0;0;0;0;2.5;5;0;3;0;0;0.5;4;8;7.5;0
Q20;2021;970100426;C.H. STE MARIE;970100202;M1010;1;1;;;;;;;1;1;;;;;;2;2;2;
Q20;2021;970100426;C.H. STE MARIE;970100202;M1160;;2;;;;;;;;1.3;;;;;;1.3;2;1.3;
Q20;2021;970100426;C.H. STE MARIE;970100202;M3011;;1;;;;;;;;1;;;;;;1;1;1;
Q20;2021;970100426;C.H. STE MARIE;970100202;M3050;2;1;;;;;;;2;0.53;;1;;;;1.53;3;2.53;
Q20;2021;970100426;C.H. STE MARIE;970100202;M3070;;;;;;;3;1;;;;;;;;;;;4
Q20;2021;970100426;;970100202;M9999;3;5;;;;;3;1;3;3.83;;1;;;;5.83;8;6.83;4
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M1010;18;27;10;11;;;;;21.17;34.92;;26.37;0.83;;6.89;22;66;56.09;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M1020;2;2;;;;;;;2;1.61;;1;;;;2.61;4;3.61;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M1030;2;6;1;;;;;;3.29;4.85;;1;;0.38;;6.76;9;8.14;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M1031;10;3;;;;;;;10.17;3.21;;5.08;1;;;7.3;13;13.38;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M1040;8;2;1;;;;;;8.66;3.79;;5.1;0.99;;0.85;5.51;11;12.45;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M1050;1;7;;;;;;;1;6.04;0.5;4.55;1.99;;;;8;7.04;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M1070;;3;1;;;;;;0.67;1.46;0.96;0.67;;0.5;;;4;2.13;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M1090;1;3;;;;;;;1.03;3.46;0.38;3.25;;;0.02;0.84;4;4.49;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M1100;2;3;;;;;;;1.5;1.85;0.5;1.3;0.16;;;1.39;5;3.35;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M1110;2;4;;;;;;;1.64;3.97;;3;;;0.35;2.26;6;5.61;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M1120;7;2;1;2;;;;;6.23;3.14;0.54;3.13;1;0.5;0.93;3.27;12;9.37;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M1130;2;2;;;;;;;2;2.01;;3;;;0.01;1;4;4.01;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M1140;3;17;2;5;;;;;5.42;20.66;;16.33;1.48;;1.65;6.62;27;26.08;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M1150;4;2;2;2;;;;;2.47;2.31;0.01;3;0.95;;0.5;0.32;10;4.78;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M1160;2;;;;;;;;1.5;0.2;;1.5;;;;0.2;2;1.7;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M1170;1;;;;;;;;1;;;1;;;;;1;1;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M1180;2;3;;;;;;;2.03;2.91;;2;0.16;;0.03;2.75;5;4.94;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M1200;3;3;;;;;;;1.93;2.25;;3.49;0.19;0.5;;;6;4.18;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M1210;2;;;;;;;;1.67;;;1;;;;0.67;2;1.67;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M1320;2;4;;;;;;;2.34;3.21;0.5;2;1.84;0.21;;1;6;5.55;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M1340;2;3;3;2;;;;;4.06;3.95;;1;0.55;;0.27;6.19;10;8.01;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M2010;1;2;;;;;;;1;0.66;;1;;0.5;;0.16;3;1.66;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M2030;1;;;;;;;;;0.33;;;;;;0.33;1;0.33;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M2050;6;9;;2;;;;;5.37;7.5;0.96;5.6;0.16;1;;5.15;17;12.87;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M2060;5;1;;;;;;;5.55;0.4;;1.66;2.07;;1.89;0.33;6;5.95;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M2070;;2;;;;;;;0.37;1.09;0.5;;0.96;;;;2;1.46;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M2080;4;3;;;;;;;2.61;3.34;0.5;2;;0.5;1;1.95;7;5.95;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M2100;5;1;;;;;;;3.66;1.33;1;2;0.99;;;1;6;4.99;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M2120;2;3;;;;;;;2;2.93;;2;0.93;;;2;5;4.93;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M2130;2;;;;;;;;1.25;;;1;0.25;;;;2;1.25;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M2150;3;1;1;;;;;;3.6;1;;3.6;;;1;;5;4.6;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M3011;4;9;1;;;;;;4.13;8.14;;10.14;;;0.17;1.96;14;12.27;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M3012;1;3;;;;;;;0.34;3.15;0.5;;0.84;;;2.15;4;3.49;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M3030;1;1;1;1;;;;;1.8;1.7;;1;;;0.8;1.7;4;3.5;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M3040;1;5;;;;;;;0.99;4.83;;4.83;0.16;;;0.83;6;5.82;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M3050;5;10;;2;;;;;4.95;10.94;;8.17;0.82;;1;5.9;17;15.89;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M3060;;;;1;;;;;0.16;0.42;;;;;;0.58;1;0.58;
Q20;2021;970100442;C.H.U. DE POINTE-A-PITRE/ABYMES;970100228;M3070;1;2;;;;;;;1;1.67;;;;;1;1.67;3;2.67;
Q20;2021;970100442;;970100228;M9999;118;148;24;28;;;;;120.56;155.23;6.85;131.77;18.32;4.09;18.36;96.4;318;275.79;
Q20;2021;970100459;C.H. DE CAPESTERRE-BELLE-EAU (EX HL);970100244;M1200;1;1;;1;;;;;1.36;1.49;;;;;;2.85;3;2.85;
Q20;2021;970100459;C.H. DE CAPESTERRE-BELLE-EAU (EX HL);970100244;M3050;1;;;;;;;;0.63;;;;;;;0.63;1;0.63;
Q20;2021;970100459;;970100244;M9999;2;1;;1;;;;;1.99;1.49;;;;;;3.48;4;3.48;
Q20;2021;970100475;EPSM DE LA GUADELOUPE;970100277;M1010;1;1;;1;;;;;1.08;1.4;;1;;;1;0.48;3;2.48;
Q20;2021;970100475;EPSM DE LA GUADELOUPE;970100277;M1320;;1;;;;;;;;1;;1;;;;;1;1;
Q20;2021;970100475;EPSM DE LA GUADELOUPE;970100277;M3020;26;25;1;2;;;;;21.38;22.23;;22.64;1.16;;1.48;18.33;54;43.61;
Q20;2021;970100475;EPSM DE LA GUADELOUPE;970100277;M3040;1;;;;;;;;0.99;;;0.99;;;;;1;0.99;
Q20;2021;970100475;EPSM DE LA GUADELOUPE;970100277;M3050;;1;;;;;;;;1;;1;;;;;1;1;
Q20;2021;970100475;;970100277;M9999;28;28;1;3;;;;;23.45;25.63;;26.63;1.16;;2.48;18.81;60;49.08;
Q20;2021;970100483;C.H. MAURICE SELBONNE;970100285;M1010;1;1;;3;;;;0;1;4;;;;;1;4;5;5;0
Q20;2021;970100483;C.H. MAURICE SELBONNE;970100285;M1160;1;;1;;;;0;;0.91;;;;;;0.91;;2;0.91;0
Q20;2021;970100483;C.H. MAURICE SELBONNE;970100285;M1180;1;1;;;;;;;1;1;;2;;;;;2;2;
Q20;2021;970100483;C.H. MAURICE SELBONNE;970100285;M3012;;1;;;;;;;;1;;1;;;;;1;1;
Q20;2021;970100483;C.H. MAURICE SELBONNE;970100285;M3030;;;2;;;;;;1.06;;;0;;;0.8;0.26;2;1.06;
Q20;2021;970100483;C.H. MAURICE SELBONNE;970100285;M3050;1;;;;;;;;1;;;;;;;1;1;1;
Q20;2021;970100483;;970100285;M9999;4;3;3;3;;;0;0;4.97;6;;3;;;2.71;5.26;13;10.97;0
Q20;2021;970102596;CLINIQUE DE CHOISY;970100491;M1010;2;2;0;2;;;2;3;2;3.6;;;;;;;6;5.6;5
Q20;2021;970102596;CLINIQUE DE CHOISY;970100491;M1040;;;;;;;1;4;;;;;;;;;;;5
Q20;2021;970102596;CLINIQUE DE CHOISY;970100491;M1070;;;;;;;1;1;;;;;;;;;;;2
Q20;2021;970102596;CLINIQUE DE CHOISY;970100491;M1090;;;;;;;1;;;;;;;;;;;;1
Q20;2021;970102596;CLINIQUE DE CHOISY;970100491;M1110;;;;;;;1;3;;;;;;;;;;;4
Q20;2021;970102596;CLINIQUE DE CHOISY;970100491;M1120;;;;;;;1;;;;;;;;;;;;1
Q20;2021;970102596;CLINIQUE DE CHOISY;970100491;M1160;;;;;;;3;1;;;;;;;;;;;4
Q20;2021;970102596;CLINIQUE DE CHOISY;970100491;M1180;;2;;1;;;;;;2.2;;;;;;;3;2.2;
Q20;2021;970102596;CLINIQUE DE CHOISY;970100491;M1190;;;;;;;1;;;;;;;;;;;;1
Q20;2021;970102596;CLINIQUE DE CHOISY;970100491;M2050;;;;;;;1;;;;;;;;;;;;1
Q20;2021;970102596;CLINIQUE DE CHOISY;970100491;M2070;;;;;;;2;;;;;;;;;;;;2
Q20;2021;970102596;CLINIQUE DE CHOISY;970100491;M2080;;;;;;;1;;;;;;;;;;;;1
Q20;2021;970102596;CLINIQUE DE CHOISY;970100491;M3050;;3;;;;;;;;3;;;;;;;3;3;
Q20;2021;970102596;;970100491;M9999;2;7;0;3;;;15;12;2;8.8;;;;;;;12;10.8;27
Q20;2021;970103016;DOMAINE DE CHOISY;970100517;M1180;;1;;;;;;;;0.5;;;;;;;1;0.5;
Q20;2021;970103016;DOMAINE DE CHOISY;970100517;M1320;;1;;;;;;;;1;;;;;;;1;1;
Q20;2021;970103016;DOMAINE DE CHOISY;970100517;M3050;;;;1;;;;;;0.35;;;;;;;1;0.35;
Q20;2021;970103016;;970100517;M9999;;2;;1;;;;;;1.85;;;;;;;3;1.85;
Q20;2021;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;M1010;;2;;;;;2;4;;1.19;;;;;;;2;1.19;6
Q20;2021;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;M1040;;;;;;;1;;;;;;;;;;;;1
Q20;2021;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;M1090;;;;;;;2;;;;;;;;;;;;2
Q20;2021;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;M1120;;;;;;;1;;;;;;;;;;;;1
Q20;2021;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;M1160;;;;;;;2;;;;;;;;;;;;2
Q20;2021;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;M1180;3;;;;;;;;1.83;0.6;;;;;;;3;2.43;
Q20;2021;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;M1190;;;;;;;1;;;;;;;;;;;;1
Q20;2021;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;M2030;;;;;;;1;;;;;;;;;;;;1
Q20;2021;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;M2070;;;;;;;1;;;;;;;;;;;;1
Q20;2021;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;M3050;2;;;;;;;;1.96;;;;;;;;2;1.96;
Q20;2021;970103099;;970100525;M9999;5;2;;;;;11;4;3.79;1.79;;;;;;;7;5.58;15
Q20;2021;970104477;MANIOUKANI SPA INTERNATIONAL;970104451;M1010;;1;;;;;1;;;0.11;;;;;;;1;0.11;1
Q20;2021;970104477;MANIOUKANI SPA INTERNATIONAL;970104451;M1180;3;1;;;;;;;0.64;0.26;;;;;;;4;0.9;
Q20;2021;970104477;MANIOUKANI SPA INTERNATIONAL;970104451;M1190;1;;;;;;;;0.14;;;;;;;;1;0.14;
Q20;2021;970104477;;970104451;M9999;4;2;;;;;1;;0.78;0.37;;;;;;;6;1.15;1
Q20;2021;970107249;CLINIQUE -LES EAUX CLAIRES-;970100731;M1010;;;;;1;;;;;;;;;;;;;;1
Q20;2021;970107249;CLINIQUE -LES EAUX CLAIRES-;970100731;M1030;;;;;4;2;;;;;;;;;;;;;6
Q20;2021;970107249;CLINIQUE -LES EAUX CLAIRES-;970100731;M1040;;;;;;;2;;;;;;;;;;;;2
Q20;2021;970107249;CLINIQUE -LES EAUX CLAIRES-;970100731;M1070;;;;;;;;1;;;;;;;;;;;1
Q20;2021;970107249;CLINIQUE -LES EAUX CLAIRES-;970100731;M1090;;;;;;;5;1;;;;;;;;;;;6
Q20;2021;970107249;CLINIQUE -LES EAUX CLAIRES-;970100731;M1120;;;;;;;1;;;;;;;;;;;;1
Q20;2021;970107249;CLINIQUE -LES EAUX CLAIRES-;970100731;M1130;;;;;;;1;;;;;;;;;;;;1
Q20;2021;970107249;CLINIQUE -LES EAUX CLAIRES-;970100731;M1140;;;1;1;;;3;1;0.3;0.3;;;;;;;2;0.6;4
Q20;2021;970107249;CLINIQUE -LES EAUX CLAIRES-;970100731;M1150;;;;;;;;1;;;;;;;;;;;1
Q20;2021;970107249;CLINIQUE -LES EAUX CLAIRES-;970100731;M1160;;;;;3;;;1;;;;;;;;;;;4
Q20;2021;970107249;CLINIQUE -LES EAUX CLAIRES-;970100731;M1340;;;;;5;;;2;;;;;;;;;;;7
Q20;2021;970107249;CLINIQUE -LES EAUX CLAIRES-;970100731;M2010;;;;;;;3;2;;;;;;;;;;;5
Q20;2021;970107249;CLINIQUE -LES EAUX CLAIRES-;970100731;M2020;;;;;;;2;;;;;;;;;;;;2
Q20;2021;970107249;CLINIQUE -LES EAUX CLAIRES-;970100731;M2030;;;;;;;5;;;;;;;;;;;;5
Q20;2021;970107249;CLINIQUE -LES EAUX CLAIRES-;970100731;M2040;;;;;;;2;;;;;;;;;;;;2
Q20;2021;970107249;CLINIQUE -LES EAUX CLAIRES-;970100731;M2050;;;3;2;;;4;1;1;0.5;;;;;;;5;1.5;5
Q20;2021;970107249;CLINIQUE -LES EAUX CLAIRES-;970100731;M2070;;;;;;;4;1;;;;;;;;;;;5
Q20;2021;970107249;CLINIQUE -LES EAUX CLAIRES-;970100731;M2080;;;;;;;2;;;;;;;;;;;;2
Q20;2021;970107249;CLINIQUE -LES EAUX CLAIRES-;970100731;M2100;;;;;;;6;;;;;;;;;;;;6
Q20;2021;970107249;CLINIQUE -LES EAUX CLAIRES-;970100731;M2120;;;;;;;3;2;;;;;;;;;;;5
Q20;2021;970107249;CLINIQUE -LES EAUX CLAIRES-;970100731;M2130;;;;;;;2;;;;;;;;;;;;2
Q20;2021;970107249;CLINIQUE -LES EAUX CLAIRES-;970100731;M3050;1;1;;;;;;;2;;;;;;;;2;2;
Q20;2021;970107249;;970100731;M9999;1;1;4;3;13;2;45;13;3.3;0.8;;;;;;;9;4.1;73
Q20;2021;970107454;CENTRE AMBULATOIRE D'HEMODIALYSE;970103024;M1110;1;;;;;;3;1;1;;;;;;;;1;1;4
Q20;2021;970107454;;970103024;M9999;1;;;;;;3;1;1;;;;;;;;1;1;4
Q20;2021;970107587;ANTENNE AUDRA DE SAINT MARTIN;970103024;M1110;;;;;1;;;;;;;;;;;;;;1
Q20;2021;970107587;;970103024;M9999;;;;;1;;;;;;;;;;;;;;1
Q20;2021;970107595;ANTENNE AUDRA DE MARIE GALANTE;970103024;M1110;;;;;;;1;;;;;;;;;;;;1
Q20;2021;970107595;;970103024;M9999;;;;;;;1;;;;;;;;;;;;1
Q20;2021;970107611;ANTENNE AUDRA DE CAPESTERRE BELLE EAU;970103024;M1110;;;;;;;1;;;;;;;;;;;;1
Q20;2021;970107611;;970103024;M9999;;;;;;;1;;;;;;;;;;;;1
Q20;2021;970107637;CENTRE AUTODIALYSE DE L'AUDRA;970103024;M1110;1;;;;;;3;1;1;;;;;;;;1;1;4
Q20;2021;970107637;CENTRE AUTODIALYSE DE L'AUDRA;970103024;M3050;1;;;;;;;;1;;;;;;;;1;1;
Q20;2021;970107637;;970103024;M9999;2;;;;;;3;1;2;;;;;;;;2;2;4
Q20;2021;970108957;KALANA ETS SOINS DE SUITE GERIATRIQUE;970108932;M1010;2;1;;;;;;;1.33;1;;;;;;;3;2.33;
Q20;2021;970108957;KALANA ETS SOINS DE SUITE GERIATRIQUE;970108932;M1320;;;;1;;;;;;0.33;;;;;;;1;0.33;
Q20;2021;970108957;;970108932;M9999;2;1;;1;;;;;1.33;1.33;;;;;;;4;2.66;
Q20;2021;970111217;H.A.D. DE MARIE-GALANTE;970111209;M1010;;;;;;;1;1;;;;;;;;;;;2
Q20;2021;970111217;H.A.D. DE MARIE-GALANTE;970111209;M3050;;;;;;;1;;;;;;;;;;;;1
Q20;2021;970111217;;970111209;M9999;;;;;;;2;1;;;;;;;;;;;3
Q20;2021;970111365;HAD NORD BASSE TERRE;970111969;M1010;2;1;2;1;;;;;2.14;1;;;;;;;6;3.14;
Q20;2021;970111365;HAD NORD BASSE TERRE;970111969;M3050;;;;1;;;;;;0.6;;;;;;;1;0.6;
Q20;2021;970111365;;970111969;M9999;2;1;2;2;;;;;2.14;1.6;;;;;;;7;3.74;
Q20;2021;970111563;HAD ILES DU NORD;970100491;M1010;;2;;;;;;;;2;;;;;;;2;2;
Q20;2021;970111563;HAD ILES DU NORD;970100491;M3050;;;1;;;;;;;0.25;;;;;;;1;0.25;
Q20;2021;970111563;;970100491;M9999;;2;1;;;;;;;2.25;;;;;;;3;2.25;
Q20;2021;970111571;EAUX VIVES DIALYSE;970100343;M1110;1;1;;;2;;;;0.95;1;;;;;;;2;1.95;2
Q20;2021;970111571;;970100343;M9999;1;1;;;2;;;;0.95;1;;;;;;;2;1.95;2
Q20;2021;970111670;ANTENNE AUDRA DU MOULE;970103024;M1110;;;;;;;1;;;;;;;;;;;;1
Q20;2021;970111670;;970103024;M9999;;;;;;;1;;;;;;;;;;;;1
Q20;2021;970112033;C.H.G. JACQUES SALIN;970100210;M1010;3;3;;;;;;;1.58;1.46;;0.96;;;;2.08;6;3.04;
Q20;2021;970112033;;970100210;M9999;3;3;;;;;;;1.58;1.46;;0.96;;;;2.08;6;3.04;
Q20;2021;970115002;CLINIQUE DE CHOISY HAD ST BARTHELEMY;970100491;M1010;1;;;;;;;;1;;;;;;;;1;1;
Q20;2021;970115002;CLINIQUE DE CHOISY HAD ST BARTHELEMY;970100491;M3050;;;;1;;;;;;0.1;;;;;;;1;0.1;
Q20;2021;970115002;;970100491;M9999;1;;;1;;;;;1;0.1;;;;;;;2;1.1;
Q20;2021;970115044;PEWEN;970115036;M1190;1;;;;;;;;0.07;;;;;;;;1;0.07;
Q20;2021;970115044;;970115036;M9999;1;;;;;;;;0.07;;;;;;;;1;0.07;
Q20;2021;970200028;CTRE HOSP INTERCOM LORRAIN BASSE-POINT;970208906;M1010;;2;;;;;;;;1.8;;;;;;1.8;2;1.8;
Q20;2021;970200028;CTRE HOSP INTERCOM LORRAIN BASSE-POINT;970208906;M1180;;1;;;;;;;0.94;0.38;;;;;;1.32;1;1.32;
Q20;2021;970200028;CTRE HOSP INTERCOM LORRAIN BASSE-POINT;970208906;M3050;;1;;;;;;;;1.14;;1;;;;0.14;1;1.14;
Q20;2021;970200028;CTRE HOSP INTERCOM LORRAIN BASSE-POINT;970208906;M3070;;;1;;;;;;0.4;;;;;;0.4;;1;0.4;
Q20;2021;970200028;;970208906;M9999;;4;1;;;;;;1.34;3.32;;1;;;0.4;3.26;5;4.66;
Q20;2021;970200036;HOPITAL DU MARIN;970202156;M1010;2;5;;2;;;;;1.99;4.58;;4;;;1.42;1.15;9;6.57;
