BOR;AN;FI;RS;FI_EJ;DIM_A1;DIM_A2;DIM_A3;DIM_A4;DIM_A5;DIM_A6;DIM_A7;DIM_A8;DIM_A9;DIM_A10;DIM_A11;DIM_A12;DIM_A13;DIM_A14;DIM_A15;DIM_A16;DIM_A17;DIM_A18;DIM_A19;DIM_A20;DIM_A21;DIM_A22;DIM_A23;DIM_A24;DIM_A25
INFOMED;2021;830100574;HIA SAINTE ANNE;750821092;1;;;;;;;;;1;;;0;0;0;0;1;1;1;0;1;0;;8.8;0
INFOMED;2021;830100624;CTRE MED ET READAP DES MTS TOULONNAIS;920030913;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;830100632;INST REEDUC FONCT POMPONIANA OLBIA;250002284;;;;;;;1;;;;;;0;0;0;1;1;0;0;0;0;0;;0.8;0
INFOMED;2021;830100681;CENTRE SSR MGEN PIERRE CHEVALIER;750005068;;;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;1.5;0.2
INFOMED;2021;830100756;CENTRE DE SOINS LES COLLINES DU REVEST;920030269;;;;;;;;1;;;1;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;830100764;INSTITUT MEDICALISE DE MAR VIVO;440052041;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;0.5;0.25
INFOMED;2021;830100806;CTRE REED FONCT DU BESSILLON;920030269;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;830100814;CLINIQUE HELIADES SANTE;920030269;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;830100822;CENTRE MEDICAL INFANTILE LES OISEAUX;830000477;;;;;;;;1;;;;;0;0;0;1;1;1;1;1;0;0;;0;0
INFOMED;2021;830100855;CENTRE DE GERONTOLOGIE SAINT FRANCOIS;830000493;;;1;;;;;;1;;;;1;1;0;1;1;1;1;0;1;0;;0.67;0.1
INFOMED;2021;830101408;CLINIQUE SAINTE THERESE;830000659;;;;;;;1;;;;;;1;1;1;1;1;1;;1;0;0;;0.4;0.05
INFOMED;2021;830200507;ETABLISSEMENT DE SANTE JEAN LACHENAUD;830013678;;;;;;;1;;;;;;0;0;0;1;1;0;0;0;1;0;;0.5;0.23
INFOMED;2021;830200515;CLINIQUE LES TROIS SOLLIES;830001012;;;;;;;;;;;;1;0;0;0;0;0;0;0;0;0;0;;0.15;0.1
INFOMED;2021;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;;;1;;;;;;;;;;1;0;0;1;1;1;1;1;1;1;;1.1;
INFOMED;2021;830206983;CH DEPARTENTAL DU VAR AU LUC;830008819;;;;;;;;;;;;;;;;;;0;;;0;1;830100517;;0
INFOMED;2021;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;;;;;;1;;;;;;;0;0;0;0;0;1;0;0;0;0;;0.2;0.2
INFOMED;2021;830213617;AVODD UDM CH BRIGNOLES;830002119;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;1;830012548;0.12;
INFOMED;2021;830213625;AVODD UMD SAINT MICHEL;830002119;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;1;;0.12;
INFOMED;2021;830215919;KORIAN VAL DU FENOUILLET;750056335;;;;;;;;;;;;1;0;0;0;0;0;0;;;;0;;0.01;
INFOMED;2021;840000202;CSSR LE MYLORD;130037815;;;;;;;1;;;;;;0;0;0;0;0;0;;;0;0;;0.5;0.1
INFOMED;2021;840000285;POLYCLINIQUE URBAIN V;840000608;;;1;1;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;0.8;
INFOMED;2021;840000327;CENTRE CHIRURGICAL MONTAGARD;840000640;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;0.8;
INFOMED;2021;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;;;1;;;;;;1;;;;;;;;;;;;;1;840006597;1;0.2
INFOMED;2021;840000350;INSTITUT SAINTE CATHERINE;840000657;;1;;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;3.96;0.9
INFOMED;2021;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;2.07;1
INFOMED;2021;840000400;SYNERGIA LUBERON;840000673;;1;;;;;;;;;;;0;0;0;1;1;1;1;0;0;0;;1.5;0.1
INFOMED;2021;840000418;CHI DE CAVAILLON LAURIS;840004659;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;1;1;840001861;2;0.1
INFOMED;2021;840000426;CENTRE HOSPITALIER DE GORDES;840000061;;;1;;;;;;1;;;;0;0;0;0;0;1;1;1;1;1;840001861;0.1;
INFOMED;2021;840000434;CENTRE HOSPITALIER ISLE SUR LA SORGUE;840000079;;;1;;;;;;1;;;;0;0;0;0;0;1;1;1;1;1;840006597;0.6;0.1
INFOMED;2021;840000467;ELSAN CLINIQUE D'ORANGE;840003651;;1;;;;;;;;;;;1;0;1;1;1;0;0;0;1;0;;1;
INFOMED;2021;840000483;CH LOUIS GIORGI D'ORANGE;840000087;1;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;2.05;0.8
INFOMED;2021;840000491;CHI SITE DE PERTUIS;130041916;;1;;;;;1;;;;;;0;0;0;0;0;1;1;0;0;0;;1.39;0.2
INFOMED;2021;840000509;CLINIQUE SAINT DIDIER;840000707;;;;;;;;;;;;1;0;0;0;0;0;0;;;0;0;;0.15;0.1
INFOMED;2021;840000525;CH VAISON LA ROMAINE;840000111;;;;;;;;;;;;;;;;;;;;;;;;0.86;
INFOMED;2021;840000533;CH JULES NIEL DE VALREAS;840000129;;;1;;;;;;1;;;;0;0;0;0;0;;1;0;;1;840000087;1;0.2
INFOMED;2021;840000541;CHS DE MONTFAVET;840000137;;;;;;;;;1;1;;;0;0;0;0;0;1;1;0;0;0;;3.42;1.36
INFOMED;2021;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;;1;;;;;1;;;;;;0;0;0;0;0;1;1;0;;1;840000012;22.35;1.4
INFOMED;2021;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;0.25;0.15
INFOMED;2021;840012538;ATIR AUTODIAL CLOS DE L'ETANG ISLE;840002844;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;0.25;0.15
INFOMED;2021;840013312;CLINIQUE RHONE DURANCE;840003685;;1;;;;;;;;;;;1;0;0;0;0;1;1;0;1;0;;1;
INFOMED;2021;840014088;KORIAN LES CYPRES;750056335;;;;;;;;;1;;;;0;0;0;0;0;1;0;0;0;0;;1.4;0.2
INFOMED;2021;840014849;CENTRE DE REEDUCATION DU LAVARIN;920030269;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;840017172;SYNERGIA VENTOUX;840017164;;1;;;;;;;;;;;0;0;0;0;1;1;1;0;0;0;;3;0.2
INFOMED;2021;840017214;CLINIQUE KORIAN MONT VENTOUX;840018667;;;;;;;;;1;;;;1;1;1;1;1;0;0;0;0;0;;0.5;0.1
INFOMED;2021;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;840002844;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;;
INFOMED;2021;840017461;ATIR CENTRE D'HEMODIALYSE ORANGE;840002844;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;0.25;0.15
INFOMED;2021;840018774;ATIR UDM CAVAILLON SITE SYNERGIA LUB;840002844;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;0.25;0.15
INFOMED;2021;840019079;GCS UNITE SENOLOGIQUE DU VENTOUX;840019053;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;0.2;
INFOMED;2021;850000118;CLINIQUE SAINT CHARLES;850013244;;;1;;;;;;1;;;;0;0;0;1;1;1;1;0;1;0;;2;0.1
INFOMED;2021;850000126;CLINIQUE SUD VENDEE;850022948;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;1;440029379;1.5;0.3
INFOMED;2021;850000134;CLINIQUE CHIRURGICALE PORTE OCEANE;850013269;;;1;;;;;;;;;;0;0;0;1;1;0;0;0;1;0;;1.5;0.05
INFOMED;2021;850000142;CHD SITE LA ROCHE SUR YON;850000019;;;1;;;;;;1;;;;0;0;0;0;0;1;0;0;0;0;;16.78;3.7
INFOMED;2021;850000175;CH LVO - SITE DE CHALLANS;850009010;;;1;;;;;;1;1;;;0;0;0;0;0;1;0;0;0;0;;3;0.95
INFOMED;2021;850000191;HOPITAL DUMONTE;850000043;1;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;1;850000175;0;0.05
INFOMED;2021;850000209;CHD-SITE DE LUCON;850000019;;;1;;;;;;1;;;;0;0;0;0;0;1;0;0;0;0;;;
INFOMED;2021;850000225;CHD - SITE DE MONTAIGU;850000019;;;1;;;;;;1;;;;0;0;0;0;0;1;0;0;0;0;;;
INFOMED;2021;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;;;;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;4.17;1
INFOMED;2021;850000357;SSR VILLA NOTRE DAME;850026378;;;;;;;;;1;;;;0;0;0;0;0;1;0;1;1;1;440053429;0.43;0.1
INFOMED;2021;850000399;SSR LA CHIMOTAIE;750005068;;;;;;;;;1;;;;1;0;0;1;1;1;1;1;0;0;;0.4;
INFOMED;2021;850002395;CLINIQUE ST CHARLES-SITE LES ESSARTS;850013244;;;;;;;1;;;;;;0;0;0;1;1;1;1;1;1;1;850000118;0.12;0.1
INFOMED;2021;850002403;SSR LE CLOUSIS;750721334;;;;;;;;1;;;;;0;0;0;0;0;0;;;1;1;710781139;0.95;0.09
INFOMED;2021;850006008;HAD DE VENDEE;850005968;;;;;;1;;;;;;;0;0;0;0;0;1;0;0;1;0;;0.98;0
INFOMED;2021;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;1;850000647;2.75;0.7
INFOMED;2021;860000017;CH HENRI LABORIT;860780048;1;;;;;;;;;1;;;0;0;0;0;0;1;0;0;1;1;860014208;3.33;0.53
INFOMED;2021;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;1;860000223;5.43;0.63
INFOMED;2021;860000033;CHU DE POITIERS - SITE DE LOUDUN;860014208;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.61;0.07
INFOMED;2021;860000223;CHU LA MILETRIE;860014208;;1;;1;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;22.75;5
INFOMED;2021;860005768;AURA POITOU-CH - CHATELLERAULT;860000348;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;0;0
INFOMED;2021;860008929;H.A.D. DE POITIERS;860008879;;;;;1;;;;;;;;1;0;0;0;0;1;1;1;1;0;;0.1;0
INFOMED;2021;860010321;POLYCLINIQUE DE POITIERS;860010313;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;1;0;;3;0.5
INFOMED;2021;860780311;CLINIQUE DE CHATELLERAULT;860010750;;;1;;;;;;;;;;1;0;0;1;0;1;1;0;1;0;;2;0.2
INFOMED;2021;860780436;LA COLLINE ENSOLEILLEE (CURE ET CONV.);870015336;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;0.22;0.11
INFOMED;2021;860780568;CLINIQUE DU FIEF DE GRIMOIRE;860000140;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;1;0.2
INFOMED;2021;860782598;AURA POITOU-CHARENTES - ST BENOIT;860000348;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;0.01;0
INFOMED;2021;860790419;CLINIQUE ST CHARLES - MAIS. DE CONVAL.;860003110;;;;;;;;1;;;;;1;0;0;0;0;1;1;1;1;0;;0.05;0.05
INFOMED;2021;860791268;MRC KORIAN OREGON - CIVRAY;310021365;;;;;;;;;1;;;;0;0;0;1;0;1;0;1;0;0;;0.5;0.1
INFOMED;2021;860793405;ETS CONVALESC. P ALCOOLIQUES - PAYROUX;860793397;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;1;0;;0.14;0.07
INFOMED;2021;870000064;C H U DUPUYTREN LIMOGES;870000015;;;1;1;;;;;1;;;;1;0;0;0;0;0;0;0;1;0;;15.33;1.42
INFOMED;2021;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;;1;;;;;;;;;;;0;0;0;0;0;0;;;1;1;870000015;1.76;0.4
INFOMED;2021;870000171;CENTRE LA CHENAIE;870015336;;;;;;;1;;;;;;0;0;0;0;0;1;1;;;0;;0.2;0.1
INFOMED;2021;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;;;1;;;;;;1;;;;0;0;0;0;0;1;0;0;1;0;;1;0.01
INFOMED;2021;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;;;1;;;;;;;;;;0;0;0;0;0;1;1;1;0;0;;8.05;0.8
INFOMED;2021;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;;;1;;;;;;;;;;0;0;0;0;0;1;1;;0;0;;2.07;0.2
INFOMED;2021;870000551;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;;;1;;;;;;1;;;;0;0;0;1;1;1;1;0;1;0;;0.9;0.1
INFOMED;2021;870000601;HOPITAL DR RENE BARRIERE ST LEONARD;870014248;;;1;;;;;;1;;;;0;0;0;0;0;1;0;0;0;0;;0.5;0.4
INFOMED;2021;870002516;CTRE HOSPITAL MOYEN SEJOUR ST JUNIEN;870000023;;;;;;;;1;;;;;0;0;0;0;0;0;;;1;1;870000015;;0.1
INFOMED;2021;870006137;CENTRE HOSPITALIER ESQUIROL;870002466;;;;;;;1;;;1;;;0;0;0;0;0;1;1;0;0;0;;3.37;1.3
INFOMED;2021;870007358;HOPITAL DE JOUR BAUDIN;870016722;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;0;0;;0.3;0.1
INFOMED;2021;870016631;CTRE PRISE EN CHARGE OBESITE;870016722;;;;;;;;;1;;;;0;0;0;1;0;0;0;0;0;0;;0.5;0.1
INFOMED;2021;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;6.1;1
INFOMED;2021;880000039;CH DE GERARDMER CLAUDIUS REGAUD;880780069;;1;;;1;;;1;;;;;0;0;0;0;0;0;0;0;0;1;880780077;;
INFOMED;2021;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;;;1;;;;;;1;;;;;;;;1;0;;;0;0;;3.91;1
INFOMED;2021;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;;1;;;;;1;;;;;;0;0;0;0;0;1;0;1;0;0;;4.78;1.34
INFOMED;2021;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;0;0;;5.9;0.8
INFOMED;2021;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;;1;;;;;1;;;;;;0;0;0;0;0;1;0;1;0;0;;;0
INFOMED;2021;880000088;CENTRE HOSPITALIER DE RAVENEL;880780119;;;;;;;;;;1;;;0;0;0;0;0;1;1;0;0;0;;1;1
INFOMED;2021;880000104;HOPITAL DE L'AVISON - BRUYERES;880780259;;;;;;;;1;;;;;1;1;1;1;1;0;0;0;0;1;880000021;;
INFOMED;2021;880000112;HOPITAL LOCAL DE CHATEL-SUR-MOSELLE;880780267;;;;;;;;;1;;;;;;;;;0;;;0;1;880000021;;
INFOMED;2021;880000138;HOPITAL LOCAL VAL DU MADON MIRECOURT;880006325;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;;0.1
INFOMED;2021;880000179;HOPITAL LOCAL DE FRAIZE;880780325;1;;;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;880000047;;
INFOMED;2021;880000187;HOPITAL LOCAL DE LAMARCHE;880780333;;;1;;;;;;1;;;;0;;1;1;1;0;;;0;1;880000054;0.4;0.1
INFOMED;2021;880000203;HOPITAL LE THILLOT;880007786;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;0;1;880000062;0.4;0
INFOMED;2021;880780465;MAISON D'ENFANTS -LA COMBE- - SENONES;540019726;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;0;;0.3;0.04
INFOMED;2021;880780507;MAISON DE REPOS ET CONVAL. LA LOUVIERE;880000237;;;;;;;;;1;;;;0;0;0;0;0;1;1;1;0;0;;1;0.06
INFOMED;2021;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;;;1;;;;;;;;;;0;0;0;0;0;0;1;0;1;0;;2;0.2
INFOMED;2021;890000169;CLINIQUE PAUL PICQUET SENS;890000151;;;1;;;;;;;;;;0;0;0;0;0;0;;;1;0;;1.3;0.04
INFOMED;2021;890000292;CLINIQUE KORIAN SAINTE COLOMBE;750056335;;;;;;;;;1;;;;1;1;0;0;0;0;1;0;0;0;;0.2;0
INFOMED;2021;890000300;AIHP CENTRE ARMANCON;890000193;;;;;;;;;1;;;;0;0;0;1;1;0;0;0;1;0;;0.1;
INFOMED;2021;890000318;ETAB SOINS DE SUITE LE PETIT PIEN;920030269;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;890002298;CLINIQUE DE REGENNES;890000672;;;;;;;;;;;1;;0;0;0;0;0;1;0;1;0;0;;0.15;
INFOMED;2021;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;890000730;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;1;0;;1;0.04
INFOMED;2021;890009178;HAD SUD YONNE ET BOURGOGNE NIVERNAISE;750047367;;;;;1;;;;;;;;0;0;0;0;0;0;;;0;0;;0.4;0.05
INFOMED;2021;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;890000052;1;;;;;;;;;1;;;1;0;0;1;1;0;0;0;1;0;;1;
INFOMED;2021;890975527;CH AUXERRE;890000037;;1;;;;;;1;;;;;0;0;0;1;1;0;0;0;0;0;;5.5;1
INFOMED;2021;890975535;CH AVALLON;890000409;;;1;;;;;;1;;;;0;0;1;1;1;1;1;0;1;0;;1.56;0.2
INFOMED;2021;890975550;CH SENS;890970569;;1;;;;;1;;;;;;0;0;0;1;1;0;0;0;1;0;;4.8;0
INFOMED;2021;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;;;1;;;;;;1;;;;0;0;0;1;1;1;1;0;;0;;2;
INFOMED;2021;900000035;HOPITAL PRIVE DE LA MIOTTE;900003880;;1;;;;;;;1;;;;0;0;0;0;0;1;1;0;1;0;;1;0.2
INFOMED;2021;900003039;HNFC SITE TREVENANS;900000365;;;1;;;;;;1;;;;0;0;0;0;0;1;0;0;0;0;;12.45;2.5
INFOMED;2021;910000272;CH D ARPAJON;910110014;;1;;;;;1;;;;;;0;0;0;0;1;1;0;1;1;0;;1.87;0
INFOMED;2021;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;;1;;;;;1;;;;;;0;0;0;0;1;1;1;0;0;0;;1.45;0.5
INFOMED;2021;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;;;1;;;;;;1;;;1;0;0;0;;;1;0;0;1;0;;8.18;1.65
INFOMED;2021;910000330;CHS BARTHELEMY DURAND;910140029;;;;;;;;;;;;1;0;0;0;0;0;1;0;1;0;0;;0.78;0.5
INFOMED;2021;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;;1;;;;;1;;;;;;0;0;0;0;1;1;1;0;0;0;;3;0.5
INFOMED;2021;910005057;UNITE D AUTODIALYSE GEORGES LAURE;910000660;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;1;0;;;1.2
INFOMED;2021;910009349;CENTRE D HEMODIALYSE D ETAMPES;940000060;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;690000278;0;0.08
INFOMED;2021;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;;;;;;;;;1;;;;0;0;0;0;0;0;0;0;;0;;0.5;0.18
INFOMED;2021;910015965;CLINIQUE LE MOULIN DE VIRY;920030269;;1;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;;1;;;;;1;;;1;;;0;0;0;0;1;1;0;1;1;0;;6.28;2.53
INFOMED;2021;910022037;UDM NEPHROCARE ILE DE FRANCE;940000060;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;690000278;;
INFOMED;2021;910023407;CLINALLIANCE ETAMPES;910023399;;;;;;;;1;;;;;1;1;1;1;1;1;0;0;0;0;;;
INFOMED;2021;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;1;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;1.58;0.2
INFOMED;2021;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;1;;;;;;1;;;;;;0;0;0;0;0;0;0;0;0;0;;2.58;0.2
INFOMED;2021;910140037;HOPITAL PSYCHIATRIQUE L'EAU VIVE;750720914;;;;;;;;;;;;1;0;0;0;0;0;;0;0;0;0;;0.2;
INFOMED;2021;910150010;CH FREDERIC HENRI MANHES;910014919;;;1;;;;;1;;1;;;0;0;0;0;0;0;0;0;0;0;;1;0.05
INFOMED;2021;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;0;;3;0.8
INFOMED;2021;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;;1;;;;;;1;;;;;0;0;0;0;0;0;0;0;1;1;780808614;1.3;0.2
INFOMED;2021;910150077;CLINIQUE FSEF VRENNES JARCY;750720575;;;;;;;1;;;;;;0;0;0;0;0;1;0;1;0;0;;0.5;
INFOMED;2021;910150085;GH LES CHEMINOTS SOINS DE SUITE;910009539;;;;;;;;;1;;;;1;1;1;1;1;1;1;0;0;0;;0.5;0.1
INFOMED;2021;910300011;HOP DE PARIS ESSONNE LES CHARMILLES;910025139;;1;;;;;;;;;;;1;0;1;1;1;1;1;0;0;0;;1;0.3
INFOMED;2021;910300029;HOPITAL D ATHIS MONS SITE JULES VALLES;910000587;1;;;;;;1;;;;;;1;1;1;1;1;0;0;0;0;0;;0;0
INFOMED;2021;910300045;CLINIQUE MEDICALE JARDINS DE BRUNOY;910002419;;;;;;;;1;;;;;0;0;1;1;1;0;0;0;0;1;;0.5;0
INFOMED;2021;910300060;CLINIQUE GERIATRIQUE LES VALLEES;920030269;;1;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;910300144;CMCO D EVRY;910000447;;1;;;;;;;;;1;;0;0;0;0;0;0;;;0;0;;1.8;0
INFOMED;2021;910300151;CTRE DE REEDUC KORIAN L OBSERVATOIRE;310021308;;;;;;;1;;;;;;0;0;0;0;0;1;0;0;0;0;;0.3;0.1
INFOMED;2021;910300177;CLINIQUE DE L YVETTE;910000462;;;1;;;;;;;;;;1;1;1;1;1;0;;;1;0;;1.5;0.2
INFOMED;2021;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;;1;;;;;;1;;;;;0;0;0;0;0;0;0;0;;0;;3;0.2
INFOMED;2021;910300235;CLINIQUE KORIAN LA MARETTE;310021282;;;;;;;1;;;;;;0;0;0;0;0;0;;;0;0;;0.2;0.5
INFOMED;2021;910300276;CLINIQUE MEDICALE DE VILLIERS SUR ORGE;910019702;;;;;;;;1;;;;;;;;;;0;;;0;;;1;
INFOMED;2021;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;;;1;;;;;;;;;;0;0;0;1;1;0;;;1;0;;1;0
INFOMED;2021;910300326;CLINIQUE PASTEUR;910000553;;1;;;;;;1;;;1;;0;0;1;1;1;0;0;0;1;0;;1;0.1
INFOMED;2021;910300359;HOPITAL PRIVE D ATHIS MONS SITE CARON;910000587;1;;;;;;1;;;;;;1;1;1;1;1;0;0;0;0;0;;0;0
INFOMED;2021;910310028;CLINIQUE DU CHATEAU DE VILLEBOUZIN;920030269;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;910500040;GH LES CHEMINOTS CENTRE MOYEN SEJOUR;910009539;;;1;;;;;;1;;;;1;1;1;1;1;1;1;0;;0;;0.5;0.03
INFOMED;2021;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;;1;;;;;;;;;;;1;1;1;1;1;0;;;1;0;;1;0.5
INFOMED;2021;910805357;CLINIQUE DE L ESSONNE;910001643;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;0.75;0.17
INFOMED;2021;910811322;ETABLISSEMENT DE SANTE LA MARTINIERE;830013678;;;;;;;;1;;;;;1;1;1;1;1;0;0;0;1;1;830013678;1;0.16
INFOMED;2021;910813963;UNITE D AUTODIALYSE DE BIEVRES;940000060;;1;;;;;;;;;;;0;0;0;0;0;0;0;0;0;1;690000278;;
INFOMED;2021;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;;;1;;;;;;;;;;0;0;0;0;0;0;0;0;0;0;;7.8;1.8
INFOMED;2021;920000577;CH DE NANTERRE;920110020;;1;;;;;;1;;1;;;0;0;0;0;0;0;;;1;0;;3;0.25
INFOMED;2021;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;;;1;;;;;;1;;;;0;0;0;0;0;1;1;0;0;0;;0.2;1
INFOMED;2021;920000601;CH DEPARTEMENTAL DE STELL;920110053;;1;;;;;;1;;;;;0;0;0;0;0;1;1;0;1;1;920009909;2.43;0.4
INFOMED;2021;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;;1;920000601;1.18;0.4
INFOMED;2021;920000627;CH DES QUATRE VILLES SITE SEVRES;920009909;;;1;;;;;;1;;;;0;0;0;0;0;0;0;0;0;1;920000601;1.18;0.4
INFOMED;2021;920000635;HOPITAL SUISSE DE PARIS;920150026;;;1;;;;;;1;;;;1;1;1;1;1;0;0;0;;0;;0.4;0.1
INFOMED;2021;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;750720468;;;1;;;;;;;;;;0;0;0;0;0;1;1;0;1;0;;3;1
INFOMED;2021;920000650;HOPITAL FOCH;920150059;;1;;;;;;;;;1;;0;0;0;0;1;0;0;0;1;0;;8.5;1.81
INFOMED;2021;920000684;HOPITAL MARIE LANNELONGUE;750150120;1;;;;;;;;;;;;0;0;0;0;0;1;1;0;0;0;;3.67;
INFOMED;2021;920001096;SAS MAISON DE SANTE BELLEVUE;920001096;;;;;;;;;;;1;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;920001369;SSR FONDATION ROGUET;920710654;;;;;;;1;;;;;;0;0;0;0;0;1;0;1;1;0;;0.94;0.05
INFOMED;2021;920002177;CHS PUBLIC DE SANTE ERASME;920804465;;;;;;;;;;1;;;0;0;0;0;0;1;1;1;1;0;;3;0.5
INFOMED;2021;920004058;CLINIQUE MONTEVIDEO;920030269;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
INFOMED;2021;920005238;CLINIQUE DU PONT DE SEVRES;920030269;;;;;;;;1;;;;;0;0;0;0;0;0;0;0;0;1;920030269;0.3;0.1
