BOR;AN;FI;RS;FI_EJ;ORG_A1;ORG_B1;ORG_C1;ORG_A2;ORG_B2;ORG_C2;ORG_A24;ORG_B24;ORG_C24;ORG_A3;ORG_B3;ORG_C3;ORG_A6;ORG_B6;ORG_C6;ORG_A7;ORG_B7;ORG_C7;ORG_A8;ORG_B8;ORG_C8;ORG_A10;ORG_B10;ORG_C10;ORG_A11;ORG_B11;ORG_C11;ORG_A17;ORG_A18;ORG_A19;ORG_A20;ORG_A21;ORG_A22;ORG_A23
ORG;2021;820003218;CL SSR LA PINEDE;820008142;0;;;0;;;0;;;0;;;0;;;0;;;0;;;35;C;D;;;;0;;;;;;
ORG;2021;820003911;FONDATION JOHN BOST PAVILLON LOU CAMIN;240000265;1;C;;;;;;;;;;;1;E;;;;;;;;;;;;;;0;;;;;;
ORG;2021;820007102;GROUPE ONCORAD PONT DE CHAUME;310797519;;;;;;;;;;;;;;;;;;;;;;;;;1;;;0;;;;;;
ORG;2021;830000287;CH LA DRACENIE DE DRAGUIGNAN;830100525;;;;1;G;;;;;;;;1;B;;;;;3;C;;310;C;A;;;;0;;;;;;
ORG;2021;830000295;CH DE HYERES MARIE JOSEE TREFFOT;830100533;1;;;1;;;;;;;;;2;;;1;;;;;;494;;;;;;0;;;;;;
ORG;2021;830000303;HOPITAL LEON BERARD;830100541;;;;1;A;;;;;;;;;;;;;;;;;43;C;D;;;;0;;;;;;
ORG;2021;830000311;CHI DE FREJUS SAINT RAPHAEL;830100566;;;;;;;;;;2;;;;;;;;;1;;;160;;;;;;;;;;;;
ORG;2021;830000337;CENTRE HOSPITALIER DE SAINT TROPEZ;830100590;;;;1;A;;;;;;;;;;;1;D;;0;;;1;C;D;;;;1;1;VAR;;;;
ORG;2021;830000345;CHITS CH SAINTE MUSSE;830100616;;;;1;A;;;;;;;;;;;1;D;;2;;;;;;;;;0;;;;;;
ORG;2021;830000600;CHS PIERREFEU DU VAR HENRI GUERIN;830101200;;;;1;A;;;;;;;;3;A;B;;;;;;;16;C;A;1;C;;;;;;;;
ORG;2021;830003877;CLINIQUE LA BASTIDE;920030921;;;;;;;;;;;;;;;;;;;;;;;D;;;C;;0;;;;;;
ORG;2021;830012548;AVODD CENTRE D'HEMODIALYSE HYERES;830002119;;;;;;;;;;;;;1;B;;;;;;;;12;A;C;;;;0;;;;;;
ORG;2021;830012589;ADIVA CTRE D'HEMODIALYSE SEYNE SUR MER;830003695;;;;;;;;;;;;;;;;2;A;B;;;;;;;;;;0;;;;;;
ORG;2021;830012688;CENTRE DE NEPHROLOGIE LES FLEURS;830012639;;;;;;;;;;;;;;;;;;;;;;2;C;C;;;;0;;;;;;
ORG;2021;830013629;CENTRE PHOCEEN DE LONG SEJOUR;130002041;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
ORG;2021;830013819;AVODD TOULON SITE HIA SAINTE ANNE;830002119;;;;;;;;;;;;;0;;;;;;;;;6;A;C;;;;0;;;;;;
ORG;2021;830016556;CLINIQUE LES ESPERELS;830000451;;;;;;;;;;;;;;;;;;;;;;13;C;;;;;0;;;;;;
ORG;2021;830017372;MOYEN SEJOUR DU COS BEAUSEJOUR;750721235;;;;;;;;;;;;;1;A;;;;;;;;;;;;;;0;;;;;;
ORG;2021;830017497;KORIAN LE GOLFE;830004958;;;;;;;;;;;;;;;;;;;;;;10;C;;;;;0;;;;;;
ORG;2021;830017505;AVODD HEMODIALYSE AMBULATOIRE FREJUS;830002119;;;;;;;;;;;;;0;;;;;;;;;12;A;C;;;;0;;;;;;
ORG;2021;830019600;HAD CAP DOMICILE;830000063;;;;;;;;;;;;;;;;2;A;A;;;;;;;;;;0;;;;;;
ORG;2021;830100087;CCV DE SAINT RAPHAEL LA CHENEVIERE;920030269;;;;;;;;;;;;;;;;;;;;;;29;C;D;;;;0;;;;;;
ORG;2021;830100103;HOP PRIVE TOULON HYERES STE MARGUERITE;830000022;;;;;;;;;;;;;;;;2;A;;;;;;;;;;;0;;;;;;
ORG;2021;830100251;CLINIQUE DU CAP D'OR;830000063;;;;;;;;;;;;;;;;3;D;;;;;;;;;;;0;;;;;;
ORG;2021;830100319;POLYCLINIQUE LES FLEURS;830020855;;;;;;;;;;;;;;;;3;A;D;;;;2;A;C;;;;0;;;;;;
ORG;2021;830100327;CLINIQUE LES LAURIERS;830000105;;;;;;;;;;;;;;;;;;;;;;27;C;D;;;;0;;;;;;
ORG;2021;830100368;CLINIQUE CHIR DU GOLFE DE ST TROPEZ;830000147;;;;;;;;;;;;;;;;3;A;D;;;;;;;;;;0;;;;;;
ORG;2021;830100392;POLYCLINIQUE NOTRE DAME;830000154;;;;;;;;;;;;;;;;;;;;;;20;A;C;;;;1;1;VAR;;;;
ORG;2021;830100418;CLINIQUE NOTRE DAME DE LA MERCI;830000170;;;;;;;;;;;;;;;;;;;;;;15;C;D;;;;0;;;;;;
ORG;2021;830100434;HOPITAL PRIVE TOULON HYERES SAINT JEAN;830000196;;;;;;;;;;;;;;;;3;A;D;;;;;;;;;;0;;;;;;
ORG;2021;830100475;HOPITAL PRIVE TOULON HYERES SAINT ROCH;830000238;;;;;;;;;;;;;;;;2;A;;;;;;;;;;;0;;;;;;
ORG;2021;830100558;HOPITAL RENEE SABRAN HYERES;690781810;;;;12;E;A;;;;;;;5;A;E;2;D;B;;;;5928;;;;;;;;;;;;
ORG;2021;830100574;HIA SAINTE ANNE;750821092;;;;;;;;;;;;;;;;;;;1;C;;47;C;A;;;;1;1;VAR;;;;
ORG;2021;830100624;CTRE MED ET READAP DES MTS TOULONNAIS;920030913;;;;;;;;;;;;;;;;;;;;;;95;C;A;;;;0;;;;;;
ORG;2021;830100632;INST REEDUC FONCT POMPONIANA OLBIA;250002284;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;VAR;;;;
ORG;2021;830100681;CENTRE SSR MGEN PIERRE CHEVALIER;750005068;;;;;;;;;;;;;1;E;;;;;;;;1;C;;;;;0;;;;;;
ORG;2021;830100756;CENTRE DE SOINS LES COLLINES DU REVEST;920030269;;;;;;;;;;;;;;;;;;;;;;20;C;D;;;;0;;;;;;
ORG;2021;830100806;CTRE REED FONCT DU BESSILLON;920030269;;;;;;;;;;;;;;;;;;;;;;20;C;D;;;;0;;;;;;
ORG;2021;830100814;CLINIQUE HELIADES SANTE;920030269;;;;;;;;;;;;;;;;;;;;;;18;C;D;;;;0;;;;;;
ORG;2021;830100855;CENTRE DE GERONTOLOGIE SAINT FRANCOIS;830000493;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;1;1;VAR;;;;
ORG;2021;830101408;CLINIQUE SAINTE THERESE;830000659;;;;;;;;;;;;;;;;;;;;;;10;;;2;;;0;;;;;;
ORG;2021;830200515;CLINIQUE LES TROIS SOLLIES;830001012;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;
ORG;2021;830200523;POLYCLINIQUE MUTUALISTE MALARTIC;830210084;;;;1;A;;;;;;;;;;;3;D;;;;;27;C;D;;;;0;;;;;;
ORG;2021;830206983;CH DEPARTENTAL DU VAR AU LUC;830008819;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;VAR;;;;
ORG;2021;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;;;;;;;;;;;;;1;D;A;;;;;;;4;C;;;;;1;1;VAR;;;;
ORG;2021;830213617;AVODD UDM CH BRIGNOLES;830002119;;;;;;;;;;;;;0;;;;;;;;;7;A;C;;;;0;;;;;;
ORG;2021;830213625;AVODD UMD SAINT MICHEL;830002119;;;;;;;;;;;;;0;;;;;;;;;3;C;D;;;;0;;;;;;
ORG;2021;830215687;DIAVERUM DRAGUIGNAN CENTRE DE DIALYSE;830003521;;;;;;;;;;;;;;;;;;;;;;1;;;;;;0;;;;;;
ORG;2021;840000202;CSSR LE MYLORD;130037815;0;;;0;;;0;;;0;;;0;;;0;;;0;;;33;C;D;;;;0;;;;;;
ORG;2021;840000343;CENTRE HOSPITALIER DU PAYS D'APT;840000012;;;;1;C;;1;D;;;;;1;A;;;;;1;C;;20;C;;10;D;;0;;;;;;
ORG;2021;840000350;INSTITUT SAINTE CATHERINE;840000657;;;;;;;;;;1;G;E;;;;;;;;;;;;;;;;0;;;;;;
ORG;2021;840000392;CENTRE HOSPITALIER DE CARPENTRAS;840000046;1;C;;;;;;;;;;;1;A;;1;D;;1;C;;13;A;B;;;;1;1;VAUCLUSE;;;;
ORG;2021;840000418;CHI DE CAVAILLON LAURIS;840004659;;;;1;D;;1;;;;;;;;;1;D;;;;;;;;;;;1;1;VAUCLUSE;;;;
ORG;2021;840000426;CENTRE HOSPITALIER DE GORDES;840000061;;;;1;B;;;;;;;;1;A;;;;;;;;16;C;A;;;;1;1;VAUCLUSE;;;;
ORG;2021;840000434;CENTRE HOSPITALIER ISLE SUR LA SORGUE;840000079;;;;7;A;B;;;;;;;2;A;B;0;;;0;;;20;A;B;3;A;;;;;;;;
ORG;2021;840000483;CH LOUIS GIORGI D'ORANGE;840000087;;;;1;;D;;;;;;;;;;1;;D;;;;;;;;;;;;;;;;
ORG;2021;840000491;CHI SITE DE PERTUIS;130041916;;;;;;;;;;;;;;;;1;D;;;;;14;;;;;;;;;;;;
ORG;2021;840000509;CLINIQUE SAINT DIDIER;840000707;;;;;;;;;;;;;;;;;;;;;;3;C;;;;;0;;;;;;
ORG;2021;840000517;CENTRE HOSPITALIER DE SAULT;840000103;;;;;;;;;;;;;;;;;;;;;;2;A;B;;;;1;1;VAUCLUSE;;;;
ORG;2021;840000525;CH VAISON LA ROMAINE;840000111;;;;;;;;;;;;;;;;;;;4;B;C;3;C;A;;;;;;;;;;
ORG;2021;840000533;CH JULES NIEL DE VALREAS;840000129;;;;;;;;;;;;;1;A;;;;;5;C;D;43;;;;;;;;;;;;
ORG;2021;840000541;CHS DE MONTFAVET;840000137;;;;1;D;;;;;;;;2;A;E;;;;;;;2;C;;;;;;;;;;;
ORG;2021;840001861;CH D'AVIGNON HENRI DUFFAUT;840006597;;;;5;D;E;1;C;;;;;2;B;D;5;B;;1;C;;110;E;;;;;1;1;VAUCLUSE;;;;
ORG;2021;840011043;ATIR CENTRE D'HEMODIALYSE AVIGNON;840002844;;;;;;;;;;;;;;;;1;B;;;;;1;C;;;;;0;;;;;;
ORG;2021;840011340;HADAR;840003164;0;;;0;;;0;;;0;;;0;;;0;;;0;;;137;;;;;;1;1;VAUCLUSE;;;;
ORG;2021;840012538;ATIR AUTODIAL CLOS DE L'ETANG ISLE;840002844;;;;;;;;;;;;;;;;1;B;;;;;1;C;;;;;0;;;;;;
ORG;2021;840014088;KORIAN LES CYPRES;750056335;5;C;D;2;C;D;2;C;D;2;C;D;2;A;D;2;A;D;1;C;D;12;C;D;;;;1;1;VAUCLUSE;;;;
ORG;2021;840014849;CENTRE DE REEDUCATION DU LAVARIN;920030269;;;;;;;;;;;;;;;;;;;;;;50;C;D;;;;0;;;;;;
ORG;2021;840017172;SYNERGIA VENTOUX;840017164;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
ORG;2021;840017222;ATIR CENTRE D'HEMODIALYSE CARPENTRAS;840002844;;;;;;;;;;;;;;;;1;B;;;;;1;C;;;;;0;;;;;;
ORG;2021;840017461;ATIR CENTRE D'HEMODIALYSE ORANGE;840002844;;;;;;;;;;;;;;;;1;B;;;;;1;C;;;;;0;;;;;;
ORG;2021;840018337;CH D'AVIGNON CHIRURGIE SITE APT;840006597;;;;1;C;D;;;;;;;;;;;;;;;;;;;;;;1;1;VAUCLUSE;;;;
ORG;2021;840018774;ATIR UDM CAVAILLON SITE SYNERGIA LUB;840002844;;;;;;;;;;;;;;;;1;B;;;;;1;C;;;;;0;;;;;;
ORG;2021;850000118;CLINIQUE SAINT CHARLES;850013244;;;;2;C;D;;;;;;;;;;2;B;A;;;;;;;;;;0;;;;;;
ORG;2021;850000134;CLINIQUE CHIRURGICALE PORTE OCEANE;850013269;;;;3;D;D;;;;;;;;;;4;B;A;;;;;;;;;;0;;;;;;
ORG;2021;850000142;CHD SITE LA ROCHE SUR YON;850000019;;;;2;A;D;;;;1;C;;1;A;;;;;1;C;;988;;;;;;0;;;;;;
ORG;2021;850000175;CH LVO - SITE DE CHALLANS;850009010;;;;2;D;D;;;;;;;;;;1;D;;1;C;;2;C;;;;;0;;;;;;
ORG;2021;850000357;SSR VILLA NOTRE DAME;850026378;;;;;;;;;;;;;;;;1;A;B;;;;;;;;;;0;;;;;;
ORG;2021;850000647;CH DES COLLINES VENDEENNES;850025867;;;;;;;;;;;;;;;;1;;;;;;125;;;;;;1;1;VENDÉE;;;;
ORG;2021;850002403;SSR LE CLOUSIS;750721334;;;;;;;;;;;;;;;;;;;;;;10;D;C;;;;0;;;;;;
ORG;2021;850006008;HAD DE VENDEE;850005968;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;C;;0;;;1;1;VENDÉE;;;;
ORG;2021;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2021;860000017;CH HENRI LABORIT;860780048;;;;1;G;;;;;;;;1;B;;;;;;;;70;A;C;;;;0;;;;;;
ORG;2021;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;;;;2;C;D;;;;;;;;;;;;;2;C;C;39;C;C;9;C;;;;;;;;
ORG;2021;860000033;CHU DE POITIERS - SITE DE LOUDUN;860014208;;;;;;;;;;;;;;;;1;D;;1;C;;3;C;A;1;C;;;;;;;;
ORG;2021;860000223;CHU LA MILETRIE;860014208;;;;2;E;E;1;;;;;;;;;3;D;;1;C;;183;C;E;;;;;;;;;;
ORG;2021;860005768;AURA POITOU-CH - CHATELLERAULT;860000348;;;;;;;;;;;;;;;;;;;;;;2;C;D;;;;0;;;;;;
ORG;2021;860011410;CRF VISION-AUDITION - ST BENOIT;860012913;;;;;;;;;;;;;;;;;;;;;;4;C;D;;;;0;;;;;;
ORG;2021;860780436;LA COLLINE ENSOLEILLEE (CURE ET CONV.);870015336;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;1;1;VIENNE;;;;
ORG;2021;860782598;AURA POITOU-CHARENTES - ST BENOIT;860000348;;;;;;;;;;;;;;;;1;B;;;;;2;C;D;;;;0;;;;;;
ORG;2021;870000064;C H U DUPUYTREN LIMOGES;870000015;;;;1;A;;;;;;;;;;;;;;;;;14;A;C;;;;0;;;;;;
ORG;2021;870000080;UNITE DE DIALYSE LIMOGES BUISSON;870000700;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;
ORG;2021;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;;;;3;C;A;;;;;;;;;;1;;;2;C;;103;C;A;;;;;;;;;;
ORG;2021;870000171;CENTRE LA CHENAIE;870015336;2;;;0;;;0;;;0;;;1;;;0;;;0;;;0;;;0;;;0;;;;;;
ORG;2021;870000221;CLINIQUE KORIAN SAINT MAURICE;870000973;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
ORG;2021;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;;;;2;B;A;;;;;;;3;A;B;1;D;;1;D;;1;A;;;;;;;;;;;
ORG;2021;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;;;;1;D;;;;;;;;;;;1;C;;;;;;;;;;;0;;;;;;
ORG;2021;870000403;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;1;C;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;LIMOUSIN;;;;
ORG;2021;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;;;;1;D;;;;;;;;;;;1;C;;;;;;;;;;;0;;;;;;
ORG;2021;870000601;HOPITAL DR RENE BARRIERE ST LEONARD;870014248;;;;3;A;;;;;;;;1;A;;;;;;;;;;;;;;;;;;;;
ORG;2021;870001567;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;;;;2;C;;;;;;;;1;B;;;;;;;;10;C;D;;;;;;;;;;
ORG;2021;870006137;CENTRE HOSPITALIER ESQUIROL;870002466;;;;2;A;;;;;;;;2;A;;;;;;;;165;C;;;;;;;;;;;
ORG;2021;870007358;HOPITAL DE JOUR BAUDIN;870016722;;;;;;;;;;;;;;;;;;;;;;5;C;C;;;;0;;;;;;
ORG;2021;870016631;CTRE PRISE EN CHARGE OBESITE;870016722;;;;1;C;;;;;;;;;;;;;;;;;4;C;D;;;;0;;;;;;
ORG;2021;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;;;;7;C;;1;C;;;;;;;;;;;5;C;;;;;;;;;;;;;;
ORG;2021;880000039;CH DE GERARDMER CLAUDIUS REGAUD;880780069;;;;1;A;;;;;;;;;;;;;;;;;2;C;;;;;;;;;;;
ORG;2021;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;;;;8;D;A;;;;;;;3;B;D;;;;;;;451;C;D;;;;;;;;;;
ORG;2021;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;0;;;3;D;A;0;;;;;;0;;;0;;;5;C;;105;C;D;;;;;;;;;;
ORG;2021;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;;;;8;D;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2021;880000088;CENTRE HOSPITALIER DE RAVENEL;880780119;;;;3;C;A;;;;;;;1;B;;;;;;;;;;;;;;;;;;;;
ORG;2021;880000104;HOPITAL DE L'AVISON - BRUYERES;880780259;;;;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2021;880000112;HOPITAL LOCAL DE CHATEL-SUR-MOSELLE;880780267;;;;1;B;;;;;;;;;;;;;;;;;;;;;;;1;1;LORRAINE NORD;;;;
ORG;2021;880000138;HOPITAL LOCAL VAL DU MADON MIRECOURT;880006325;;;;1;A;;;;;;;;1;B;;1;A;;1;C;;;;;;;;1;1;VOSGES;;;;
ORG;2021;880000146;CHI DES 5 VALLEES SITE DE RAON L ETAPE;880008230;1;A;B;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2021;880000179;HOPITAL LOCAL DE FRAIZE;880780325;;;;1;A;;;;;;;;;;;;;;1;C;;;;;;;;;;;;;;
ORG;2021;880000187;HOPITAL LOCAL DE LAMARCHE;880780333;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;VOSGES;;;;
ORG;2021;880000203;HOPITAL LE THILLOT;880007786;;;;1;A;;;;;;;;;;;;;;;;;4;A;B;;;;;;;;;;
ORG;2021;880000211;CHI DES 5 VALLEES SITE DE SENIONES;880008230;1;;;1;;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
ORG;2021;880001730;CENTRE D'AUTODIALYSE DE VITTEL (ALTIR);540001112;;;;;;;;;;;;;;;;;;;;;;1;A;;;;;0;;;;;;
ORG;2021;880006721;HAD KORIAN PAYS DE LA PLAINE;750056335;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;VOSGES;;;;
ORG;2021;880007653;CENTRE D'AUTODIALYSE D'EPINAL (ALTIR);540001112;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;
ORG;2021;880007752;CH ST DIE - ANTENNE SMUR GERARDMER;880780077;;;;1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2021;880008529;HOPITAL DE JOUR ADOLESCENTS - CSPA;880008511;1;C;G;;;;;;;;;;;;;;;;;;;1;C;;1;G;;0;;;;;;
ORG;2021;880780507;MAISON DE REPOS ET CONVAL. LA LOUVIERE;880000237;;;;;;;;;;1;A;;1;A;;;;;;;;17;A;;;;;0;;;;;;
ORG;2021;880785548;CENTRE D'AUTODIALYSE DE ST DIE (ALTIR);540001112;;;;;;;;;;;;;;;;;;;;;;1;A;;;;;0;;;;;;
ORG;2021;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;;;;1;A;;;;;;;;;;;;;;;;;52;A;C;;;;0;;;;;;
ORG;2021;890000169;CLINIQUE PAUL PICQUET SENS;890000151;;;;;;;;;;;;;;;;;;;;;;16;C;D;;;;0;;;;;;
ORG;2021;890000250;UNITE DE SOINS AUGUSTA PRIAULT CRF;750721334;;;;1;D;;;;;;;;;;;;;;;;;2;A;;;;;0;;;;;;
ORG;2021;890000292;CLINIQUE KORIAN SAINTE COLOMBE;750056335;;;;;;;;;;;;;;;;;;;;;;15;A;;;;;0;;;;;;
ORG;2021;890000300;AIHP CENTRE ARMANCON;890000193;;;;1;D;;;;;;;;;;;;;;;;;4;C;;;;;0;;;;;;
ORG;2021;890000318;ETAB SOINS DE SUITE LE PETIT PIEN;920030269;;;;;;;;;;;;;;;;;;;;;;;;;23;C;D;0;;;;;;
ORG;2021;890000326;MAISON REPOS ET CONV. BOISSEAUX;890008105;;;;1;C;;;;;;;;;;;;;;;;;3;C;;;;;0;;;;;;
ORG;2021;890002371;CLINIQUE KER YONNEC;890000722;;;;1;B;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
ORG;2021;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;890000730;;;;;;;;;;;;;;;;2;D;A;;;;;;;;;;0;;;;;;
ORG;2021;890009178;HAD SUD YONNE ET BOURGOGNE NIVERNAISE;750047367;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;1;1;SUD YONNE-HAUT-NIVERNAIS;;;;
ORG;2021;890971583;USLD DU CH JOIGNY;890000417;;;;1;D;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2021;890972862;ANTENNE DIALYSE D'AUXERRE;210012290;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;
ORG;2021;890973431;ANTENNE DIALYSE DE SENS;210012290;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;0;;;;;;
ORG;2021;890975501;HL R BONNION VILLENEUVE-SUR-YONNE;890000466;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2021;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;890000052;;;;4;A;;;;;;;;5;B;A;1;B;;;;;2;D;A;;;;;;;;;;
ORG;2021;890975535;CH AVALLON;890000409;;;;;;;;;;;;;;;;2;D;;1;C;;2;A;D;;;;0;;;;;;
ORG;2021;890975543;CH JOIGNY;890000417;;;;1;D;;;;;;;;;;;;;;;;;;;;;;;1;1;NORD YONNE;;;;
ORG;2021;890975550;CH SENS;890970569;;;;2;D;A;;;;;;;;;;;;;1;C;;200;A;B;;;;0;;;;;;
ORG;2021;890975568;CENTRE HOSPITALIER DU TONNERROIS;890000433;1;A;;;;;;;;;;;;;;1;D;;1;C;;;;;;;;;;;;;;
ORG;2021;900000035;HOPITAL PRIVE DE LA MIOTTE;900003880;;;;;;;;;;;;;;;;;;;;;;28;C;;;;;0;;;;;;
ORG;2021;900000647;CHSLD LE CHENOIS;900004698;;;;1;A;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
ORG;2021;900002429;CHS ST REMY ET NFC CENTRE PIERRE ENGEL;700004096;;;;;;;;;;;;;;;;;;;;;;72;C;A;;;;0;;;;;;
ORG;2021;900003039;HNFC SITE TREVENANS;900000365;;;;3;A;D;;;;;;;;;;3;D;A;;;;;;;;;;1;1;NORD FRANCHE-COMTÉ;;;;
ORG;2021;910000272;CH D ARPAJON;910110014;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;0;;;1;1;ILE DE FRANCE SUD;;;;
ORG;2021;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;;;;;;;;;;;;;;;;;;;2;D;;60;C;D;;;;0;;;;;;
ORG;2021;910000306;CH D ORSAY;910110055;;;;;;;;;;;;;;;;;;;2;D;;50;C;D;;;;;;;;;;
ORG;2021;910000330;CHS BARTHELEMY DURAND;910140029;;;;2;C;E;;;;1;B;;2;A;B;;;;;;;31;A;C;1;D;A;;;;;;;
ORG;2021;910005057;UNITE D AUTODIALYSE GEORGES LAURE;910000660;;;;;;;;;;;;;;;;;;;;;;1;C;;;;;1;1;ILE DE FRANCE SUD;;;;
ORG;2021;910009349;CENTRE D HEMODIALYSE D ETAMPES;940000060;;;;;;;;;;;;;;;;1;A;;;;;1;C;;1;A;B;1;2;ILE DE FRANCE SUD;77 NORD;;;
ORG;2021;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;910009869;1;C;;1;D;;;;;;;;;;;;;;;;;;;;;;;1;1;ILE DE FRANCE SUD;;;;
ORG;2021;910015965;CLINIQUE LE MOULIN DE VIRY;920030269;;;;;;;;;;;;;;;;;;;;;;51;C;;;;;0;;;;;;
ORG;2021;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;;;;;;;;;;;;;;;;;;;2;D;;30;C;D;;;;0;;;;;;
ORG;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;;;;7;B;A;;;;;;;4;A;E;;;;1;C;;118;C;D;1;C;;;;;;;;
ORG;2021;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;;;;;;;;;;;;;;;;;;;;;;42;C;;;;;0;;;;;;
ORG;2021;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;;;;;;;;;;;;;;;;;;;;;;42;C;;;;;0;;;;;;
ORG;2021;910140037;HOPITAL PSYCHIATRIQUE L'EAU VIVE;750720914;;;;;;;;;;;;;;;;;;;;;;3;C;D;;;;0;;;;;;
ORG;2021;910150010;CH FREDERIC HENRI MANHES;910014919;;;;1;C;;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
ORG;2021;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;;;;1;A;C;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
ORG;2021;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;;;;;;;;;;;;;;;;;;;;;;2;D;;1;D;;1;1;ILE DE FRANCE SUD;;;;
ORG;2021;910300011;HOP DE PARIS ESSONNE LES CHARMILLES;910025139;;;;;;;;;;;;;;;;;;;;;;11;C;D;;;;1;1;ILE DE FRANCE SUD;;;;
ORG;2021;910300045;CLINIQUE MEDICALE JARDINS DE BRUNOY;910002419;;;;;;;;;;;;;;;;;;;;;;37;D;;;;;0;;;;;;
ORG;2021;910300060;CLINIQUE GERIATRIQUE LES VALLEES;920030269;;;;;;;;;;;;;;;;;;;;;;30;D;C;;;;0;;;;;;
ORG;2021;910300144;CMCO D EVRY;910000447;;;;;;;;;;;;;;;;;;;;;;32;C;E;;;;0;;;;;;
ORG;2021;910300151;CTRE DE REEDUC KORIAN L OBSERVATOIRE;310021308;;;;;;;;;;;;;;;;;;;;;;36;C;;;;;0;;;;;;
ORG;2021;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;;;;1;E;;;;;;;;;;;1;A;;;;;;;;;;;0;;;;;;
ORG;2021;910310028;CLINIQUE DU CHATEAU DE VILLEBOUZIN;920030269;1;A;;2;A;A;;;;2;A;A;;;;;;;;;;20;C;D;1;A;;0;;;;;;
ORG;2021;910500040;GH LES CHEMINOTS CENTRE MOYEN SEJOUR;910009539;;;;1;A;D;;;;;;;;;;;;;;;;;;;;;;0;;;;;;
ORG;2021;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;;;;;;;;;;;;;;;;;;;;;;15;C;E;;;;0;;;;;;
ORG;2021;910805357;CLINIQUE DE L ESSONNE;910001643;1;C;;1;D;;;;;;;;;;;1;A;;;;;;;;;;;1;1;ILE DE FRANCE SUD;;;;
ORG;2021;910811322;ETABLISSEMENT DE SANTE LA MARTINIERE;830013678;4;C;A;1;C;A;;;;;;;;;;1;B;;;;;10;C;;;;;1;1;NORD ESSONNE;;;;
