BOR;AN;FI;RS;FI_EJ;DIS;PART;NB_SECT;NB_DIF;INT;CAP_HTP;CAP_PFT;CAP_AAT;CAP_ACP;CAP_CCU;CAP_HAD;JLI_HTP;CAP_HDJ;CAP_HDN;NB_AT;SEJ_HTP;JOU_HTP;JOU_PFT;JOU_AAT;JOU_ACP;JOU_CCU;JOU_HAD;JOU_ST;VEN_HDJ;VEN_HDN;VEN_AT;NB_CMP_SEUL_PA;NB_CMP_SEUL_PL;NB_CONSULT_SEUL;NB_CATTP;ACT_CMP_SEUL;ACT_CONSULT_SEUL;ACT_CATTP;ACT_AD;ACT_EMS;ACT_UHS;ACT_EME;FIL_TOT;FIL_AMB;FIL_TPL;FIL_PLA;EFFPL_PKT;EFFPA_PKT;ETP_PKT;EFFPL_MED;EFFPA_MED;ETP_MED;GAR_SEN;AST_SEN;EFFPL_PNM;EFFPA_PNM;ETP_PNM;ETP_INF;ETP_AID;ETP_PSY;ETP_REE;ETP_EDU;HPLEFFPL_PKT;HPLEFFPA_PKT;HPLETP_PKT;HPLEFFPL_MED;HPLEFFPA_MED;HPLETP_MED;HPLEFFPL_PNM;HPLEFFPA_PNM;HPLETP_PNM;HPLETP_INF;HPLETP_AID;HPLETP_PSY;HPLETP_REE;HPLETP_EDU
PSY;2021;930000344;CHS DE VILLE EVRARD;930140025;GEN;;15;;;376;40;4;13;19;8;137240;226;6;0;6014;133447;12791;784;4211;5120;1751;190;21848;489;0;0;17;5;17;170814;34242;31410;6140;497;8005;41;22363;18655;2976;67;84;19;103.45;1;0;1.15;1;1;877;102;954.39;558.16;141.08;94.43;30.99;64.92;42;1;43.5;0;0;0.55;523;35;577.87;335.82;132.16;17.33;12.22;26.91
PSY;2021;930000344;CHS DE VILLE EVRARD;930140025;INF;;3;;;30;5;;;0;0;8195;121;9;0;624;5246;341;;;0;0;6;9552;585;0;0;22;2;19;71637;4948;13367;255;208;3090;747;6794;6464;89;0;32;6;38.63;0;1;0.1;1;1;278;85;338.41;112.95;12.48;73.64;55.65;66.5;7;2;8.27;0;0;0;61;8;66.13;35.9;4.41;3.11;1.9;12.94
PSY;2021;930000344;CHS DE VILLE EVRARD;930140025;TOT;1;;2;0;406;45;4;13;19;8;145435;347;15;0;6638;138693;13132;784;4211;5120;1751;196;31400;1074;0;0;39;7;36;242451;39190;44777;6395;705;11095;788;28833;24811;3058;67;116;25;142.08;1;1;1.25;;;1155;187;1292.8;671.11;153.56;168.07;86.64;131.42;49;3;51.77;0;0;0.55;584;43;644;371.72;136.57;20.44;14.12;39.85
PSY;2021;930001433;CMP DE SAINT DENIS;930110051;GEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;14;3;16.3;;;;;;;;;;;
PSY;2021;930001433;CMP DE SAINT DENIS;930110051;INF;;1;;;;;;;;;;26;;6;;;;;;;;;1324;;5066;0;5;3;5;25699;6975;7814;8;;6975;1472;4414;4327;;;6;7;12.1;;;;0;0;58;136;126;11;0;75;25;15;;;;;;;;;;;;;;
PSY;2021;930001433;CMP DE SAINT DENIS;930110051;TOT;1;;0;0;;;;;;;;26;;6;;;;;;;;;1324;;5066;0;5;3;5;25699;6975;7814;8;;6975;1472;4414;4327;;;6;7;12.1;;;;;;58;136;126;11;0;75;25;15;14;3;16.3;;;;;;;;;;;
PSY;2021;930004288;HDJ SALNEUVE;750720922;INF;;;;;;;;;;;;16;;;;;;;;;;;4809;;;;;;;;;;;;;;49;0;0;0;;1;0.5;;;;0;0;14;6;20;2;0;3.6;1.5;12.9;;;;;;;;;;;;;;
PSY;2021;930004288;HDJ SALNEUVE;750720922;TOT;0;;;0;;;;;;;;16;;;;;;;;;;;4809;;;;;;;;;;;;;;49;;;;;1;0.5;;;;;;14;6;20;2;0;3.6;1.5;12.9;;;;;;;;;;;;;;
PSY;2021;930020920;CLINIQUE PSY DE L ALLIANCE;920030269;GEN;;3;;;101;;;;;;36865;20;5;;749;38787;;;;;;;4549;0;;;;;;;;;;;;;798;;629;6;3;4;5.96;;;0.92;1;1;53;34;72.56;39.07;9.63;2.88;3.46;1.34;3;4;4.76;;;0.73;42;27;58.04;31.25;7.7;2.3;2.76;1.07
PSY;2021;930020920;CLINIQUE PSY DE L ALLIANCE;920030269;INF;;0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;1;1;;;;;;;;;;;;;;;;;;;;;;
PSY;2021;930020920;CLINIQUE PSY DE L ALLIANCE;920030269;TOT;1;;0;0;101;;;;;;36865;20;5;;749;38787;;;;;;;4549;0;;;;;;;;;;;;;798;;629;6;3;4;5.96;;;0.92;;;53;34;72.56;39.07;9.63;2.88;3.46;1.34;3;4;4.76;;;0.73;42;27;58.04;31.25;7.7;2.3;2.76;1.07
PSY;2021;930100037;HU PARIS SITE AVICENNE APHP;750712184;GEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;2;;;3354;;20;;1892;3;1599;1599;;;;;;9;3;5.42;1;;12;6;13.02;1.5;1.5;6.38;;;;;;;;;;;;;;;;
PSY;2021;930100037;HU PARIS SITE AVICENNE APHP;750712184;INF;;;;;;;;;;;;4;;;;;;;;;;;1340;;;;;4;;;9836;;;;246;;831;732;;;;;;4;;3.18;;;24;12;25.59;5.78;1.03;9.41;5.22;1.33;;;;;;;;;;;;;;
PSY;2021;930100037;HU PARIS SITE AVICENNE APHP;750712184;TOT;0;;;0;;;;;;;;4;;;;;;;;;;;1340;;;;;6;;;13190;;20;;2138;3;2338;2239;;;;;;13;3;8.6;;;36;18;38.61;7.28;2.53;15.79;5.22;1.33;;;;;;;;;;;;;;
PSY;2021;930310016;MAISON DE SANTE D EPINAY LE NOBLE AGE;440052041;GEN;;;;;188;;;;;;68620;25;3;;1136;62434;;;;;;;6744;434;;;;;;;;;;;;;1399;;1249;6;7;;7;1;21;7.35;0;1;72;8;89.51;47.6;33.6;1.5;4.13;4;;;;;;;;;;;;;;
PSY;2021;930310016;MAISON DE SANTE D EPINAY LE NOBLE AGE;440052041;TOT;0;;;0;188;;;;;;68620;25;3;;1136;62434;;;;;;;6744;434;;;;;;;;;;;;;1399;;1249;6;7;;7;1;21;7.35;;;72;8;89.51;47.6;33.6;1.5;4.13;4;;;;;;;;;;;;;;
PSY;2021;930817465;HDJ CENTRE JEAN MACE;930712716;INF;;;;;;;;;;;;40;;;;;;;;;;;6073;;;;;1;;;58;;;;;;60;;;;;2;1;;;;0;0;;;;;;;;;;;;;;;;;;;;;;
PSY;2021;930817465;HDJ CENTRE JEAN MACE;930712716;TOT;0;;;0;;;;;;;;40;;;;;;;;;;;6073;;;;;1;;;58;;;;;;60;;;;;2;1;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2021;940000573;CHI DE CRETEIL;940110018;INF;;2;;;;;;;;;;43;;;;;;;;;;;6287;;;;9;10;3;44303;5976;6435;271;188;2039;458;4350;4321;0;0;8;5;11;0;0;0;;;5;16;18.65;1.91;0;4.32;;0;;;;;;;;;;;;;;
PSY;2021;940000573;CHI DE CRETEIL;940110018;TOT;1;;0;0;;;;;;;;43;;;;;;;;;;;6287;;;;9;10;3;44303;5976;6435;271;188;2039;458;4350;4321;0;0;8;5;11;0;0;0;;;5;16;18.65;1.91;0;4.32;0;0;;;0;;;0;;;;;;;;
PSY;2021;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;GEN;;1;;;20;10;0;0;0;0;7300;10;0;0;263;7414;1084;0;0;0;0;0;1898;0;0;0;1;1;1;7448;2348;45;60;24;4578;0;2637;2447;159;5;5;3;6.3;1;0;1;1;1;29;5;32.5;14.4;4;4.3;1.8;0;1;1;1.4;1;0;1;16;3;16.9;7.5;4;0.1;1;0
PSY;2021;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;TOT;1;;0;0;20;10;0;0;0;0;7300;10;0;0;263;7414;1084;0;0;0;0;0;1898;0;0;0;1;1;1;7448;2348;45;60;24;4578;0;2637;2447;159;5;5;3;6.3;1;0;1;;;29;5;32.5;14.4;4;4.3;1.8;0;1;1;1.4;1;0;1;16;3;16.9;7.5;4;0.1;1;0
PSY;2021;940000607;CHS FONDATION VALLEE;940140015;INF;;1;;;70;6;;;8;0;12711;64;4;0;1437;9131;1049;;;2412;;109;8226;0;;;5;1;2;14302;1905;2270;8;3;1736;9;2370;1989;236;54;12;7;15.8;;3;1.9;1;1;211;40;242.16;73.97;36.99;19.82;17.25;55.61;11;2;6.12;;;;154;22;153.63;55.85;35.52;5.41;3.19;29.4
PSY;2021;940000607;CHS FONDATION VALLEE;940140015;TOT;1;;0;0;70;6;;;8;0;12711;64;4;0;1437;9131;1049;;;2412;;109;8226;0;;;5;1;2;14302;1905;2270;8;3;1736;9;2370;1989;236;54;12;7;15.8;;3;1.9;;;211;40;242.16;73.97;36.99;19.82;17.25;55.61;11;2;6.12;;;;154;22;153.63;55.85;35.52;5.41;3.19;29.4
PSY;2021;940000615;CHS LES MURETS;940140023;GEN;;5;;;190;;4;18;;50;69350;85;0;0;1824;56996;0;514;265;0;6563;0;8980;201;283;1;7;14;5;50772;14613;7514;3648;3359;80;85;5963;4720;986;34;37;6;40.1;2;1;2.5;1;0;354;62;408.25;214;32.96;26.89;16.46;20.51;21;1;17.5;1;1;1;216;38;214.9;132.7;30.8;8;7.9;8
PSY;2021;940000615;CHS LES MURETS;940140023;TOT;1;;0;0;190;;4;18;;50;69350;85;0;0;1824;56996;0;514;265;0;6563;0;8980;201;283;1;7;14;5;50772;14613;7514;3648;3359;80;85;5963;4720;986;34;37;6;40.1;2;1;2.5;;;354;62;408.25;214;32.96;26.89;16.46;20.51;21;1;17.5;1;1;1;216;38;214.9;132.7;30.8;8;7.9;8
PSY;2021;940000631;CH PAUL GUIRAUD;940140049;GEN;;7;;;277;29;31;25;10;;101105;91;11;;5786;109386;12062;10;25;2926;0;149;15582;6541;0;;8;1;6;81685;11256;14866;1461;419;4109;2;9893;1187;1607;108;16;8;22;;2;0.9;0;0;717;93;799.34;368.2;181.35;37.66;37.6;43.83;11;2;12.92;;;;560;48;607.08;271.72;176.5;14.93;13.34;15.41
PSY;2021;940000631;CH PAUL GUIRAUD;940140049;PEN;;;;;38;;;;;;14870;45;;;944;15493;;;;;;;10776;;;1;;;;1661;;;8197;;;;3900;149;222;5;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
PSY;2021;940000631;CH PAUL GUIRAUD;940140049;TOT;1;;5;1;315;29;31;25;10;;115975;136;11;;6730;124879;12062;10;25;2926;0;149;26358;6541;0;1;8;1;6;83346;11256;14866;9658;419;4109;2;13688;1309;1825;111;16;8;22;;2;0.9;;;717;93;799.34;368.2;181.35;37.66;37.6;43.83;11;2;12.92;;;;560;48;607.08;271.72;176.5;14.93;13.34;15.41
PSY;2021;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;GEN;;1;;;28;;;;;;10220;16;0;;402;6138;0;0;0;0;0;0;3326;15;0;0;2;1;1;36557;3549;2542;1495;130;307;2;2092;1767;290;1;11;4;11.56;;3;1.1;1;1;89;9;88.94;49.07;13.37;5.45;5.82;4.37;4;1;3.52;;;;46;2;38.88;18.77;7.82;0.2;2.05;2.19
PSY;2021;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;INF;;2;;;;;;;7;;;35;;;0;0;0;;;1973;0;0;5515;0;0;0;14;8;4;45376;332;5907;51;471;541;625;3137;3005;0;0;20;4;20.98;;;;1;1;103;18;111.36;47.34;;18.57;10.6;20.25;;;;;;;;;;;;;;
PSY;2021;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;TOT;1;;1;0;28;;;;7;;10220;51;0;;402;6138;0;0;0;1973;0;0;8841;15;0;0;16;9;5;81933;3881;8449;1546;601;848;627;5214;4761;290;1;31;8;32.54;;3;1.1;;;192;27;200.3;96.41;13.37;24.02;16.42;24.62;4;1;3.52;;;;46;2;38.88;18.77;7.82;0.2;2.05;2.19
PSY;2021;940021157;ETB SANTE MENTALE ATRT IVRY - MGEN;750005068;GEN;;;;;;;;;;;;80;;;;;;;;;;;3189;;;;;;;;;;;;;;99;;;;2;;1.75;;;;;;16;8;16.47;9.44;;1.44;3.88;1.71;;;;;;;;;;;;;;
PSY;2021;940021157;ETB SANTE MENTALE ATRT IVRY - MGEN;750005068;TOT;0;;;0;;;;;;;;80;;;;;;;;;;;3189;;;;;;;;;;;;;;99;;;;2;;1.75;;;;;;16;8;16.47;9.44;;1.44;3.88;1.71;;;;;;;;;;;;;;
PSY;2021;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;GEN;;3;;;95;0;24;0;0;0;34675;41;0;0;955;36544;;6454;0;0;;;6064;;;;2;5;0;24869;8550;0;2977;;6121;;7744;6768;637;13;25;11;30;1;1;1.4;1;0;181;10;194.68;102.6;53.72;21.5;8;8.8;5;4;7;0;1;0.4;123;8;122.38;54.86;52.72;4;5;5.8
PSY;2021;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;TOT;1;;10;0;95;0;24;0;0;0;34675;41;0;0;955;36544;;6454;0;0;;;6064;;;;2;5;0;24869;8550;0;2977;;6121;;7744;6768;637;13;25;11;30;1;1;1.4;;;181;10;194.68;102.6;53.72;21.5;8;8.8;5;4;7;0;1;0.4;123;8;122.38;54.86;52.72;4;5;5.8
PSY;2021;940100035;HU PITIE SALPETRIERE- CHARLE FOIX APHP;750712184;GEN;;;;;19;;;;;;6935;10;;;118;6479;;;;;;;130;;;;;1;;;1131;;;;68;;393;286;100;;2;1;2.4;;;;;;25;2;23.9;6.8;14.5;0.5;0.5;;2;1;1.92;;;;20;2;19.12;5.44;11.6;0.4;0.4;
PSY;2021;940100035;HU PITIE SALPETRIERE- CHARLE FOIX APHP;750712184;TOT;0;;;0;19;;;;;;6935;10;;;118;6479;;;;;;;130;;;;;1;;;1131;;;;68;;393;286;100;;2;1;2.4;;;;;;25;2;23.9;6.8;14.5;0.5;0.5;;2;1;1.92;;;;20;2;19.12;5.44;11.6;0.4;0.4;
PSY;2021;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;GEN;;;;;44;;;;;;16060;12;1;;636;11595;;;;;;;1619;1;;;;1;;;7444;;;;4452;;3666;3235;386;;6;17;11.62;;;0.15;1;0;47;9;55.8;22.71;26.7;1.47;;;6;17;11.62;;;0.15;42;9;47.88;20.71;24.7;1.47;;
PSY;2021;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;TOT;0;;;0;44;;;;;;16060;12;1;;636;11595;;;;;;;1619;1;;;;1;;;7444;;;;4452;;3666;3235;358;;6;17;11.62;;;0.15;;;47;9;55.8;22.71;26.7;1.47;;;6;17;11.62;;;0.15;42;9;47.88;20.71;24.7;1.47;;
PSY;2021;940100068;HU PARIS SUD SITE PAUL BROUSSE APHP;750712184;GEN;;1;;;50;8;4;;;;18250;2;2;1;744;13387;121;33;;;;;1242;1;2883;;1;1;1;11572;1537;2981;309;;175;;1117;878;227;1;11;7;12.77;;;;0;1;71;6;75.43;41.71;24.86;4.86;;;11;7;12.77;;;;50;2;51.71;28.86;20.86;1.95;;
PSY;2021;940100068;HU PARIS SUD SITE PAUL BROUSSE APHP;750712184;TOT;1;;1;0;50;8;4;;;;18250;2;2;1;744;13387;121;33;;;;;1242;1;2883;;1;1;1;11572;1537;2981;309;;175;;1117;878;227;1;11;7;12.77;;;;;;71;6;75.43;41.71;24.86;4.86;;;11;7;12.77;;;;50;2;51.71;28.86;20.86;1.95;;
PSY;2021;940120017;HIA BEGIN;750821092;GEN;;;;;24;;;;;;8760;2;1;;307;6564;;;;;;;340;3;;;;1;;;10571;;;;;;2261;43;205;;6;;6.58;;;;0;1;27;;26.75;11.08;6.08;3.83;1.83;;6;;6.58;;;;;;;;;;;
PSY;2021;940120017;HIA BEGIN;750821092;TOT;0;;;0;24;;;;;;8760;2;1;;307;6564;;;;;;;340;3;;;;1;;;10571;;;;;;2261;42;205;;6;;6.58;;;;;;27;;26.75;11.08;6.08;3.83;1.83;;6;;6.58;;;;;;;;;;;
PSY;2021;940170012;HDJ LIONEL VIDART FONDATION L BELLAN;750720609;GEN;;;;;;;;;;;;40;;;;;;;;;;;9299;;;;;1;;;1947;;;;;;51;;;;;1;0.4;;5;1.61;0;0;23;14;23.52;2.29;;;;;;;;;;;;;;;;;;
PSY;2021;940170012;HDJ LIONEL VIDART FONDATION L BELLAN;750720609;TOT;0;;;0;;;;;;;;40;;;;;;;;;;;9299;;;;;1;;;1947;;;;;;51;;;;;1;0.4;;5;1.61;;;23;14;23.52;2.29;;;;;;;;;;;;;;;;;;
PSY;2021;940170137;HDJ DE CHEVILLY LARUE;750721391;GEN;;;;;;;;;;;;21;;;;;;;;;;;3555;;;;1;;;35;;;;3127;;;35;22;;;;1;0.5;;;;;;2;8;5.44;3.79;;0.4;1;0.25;;;;;;;;;;;;;;
PSY;2021;940170137;HDJ DE CHEVILLY LARUE;750721391;INF;;;;;;;;;;;;12;;;;;;;;;;;3341;;;;1;;;174;;;;;;;32;31;;;1;;1;;;;;;9;7;12.9;1.93;;0.67;1.72;8.58;;;;;;;;;;;;;;
PSY;2021;940170137;HDJ DE CHEVILLY LARUE;750721391;TOT;0;;;0;;;;;;;;33;;;;;;;;;;;6896;;;;2;;;209;;;;3127;;;67;53;;;1;1;1.5;;;;;;11;15;18.34;5.72;;1.07;2.72;8.83;;;;;;;;;;;;;;
PSY;2021;940310014;MAISON DE SANTE NOGENT SUR MARNE;940000979;GEN;;;;;144;;;;12;;52560;12;;;1333;49979;;;;3461;;;3780;;;;;;;;;;;;;;1277;;1169;;6;28;11.29;;2;;;;31;27;56.61;34.81;15.44;3.18;0.52;2.33;6;27;10.79;;2;;29;23;54.46;33.81;15.44;2.36;0.19;2.33
PSY;2021;940310014;MAISON DE SANTE NOGENT SUR MARNE;940000979;TOT;0;;;0;144;;;;12;;52560;12;;;1333;49979;;;;3461;;;3780;;;;;;;;;;;;;;1277;;1169;;6;28;11.29;;2;;;;31;27;56.61;34.81;15.44;3.18;0.52;2.33;6;27;10.79;;2;;29;23;54.46;33.81;15.44;2.36;0.19;2.33
PSY;2021;940310022;CLINIQUE JEANNE D ARC ST MANDE;940022163;GEN;;;;;110;;;;;;40150;15;;;1256;37469;;;;;;;3523;;;;;;;;;;;;;;1555;;1256;;9;;;;;;1;0;38;21;42.8;30.16;9.24;2.43;0.97;0;;;;;;;;;;;;;;
PSY;2021;940310022;CLINIQUE JEANNE D ARC ST MANDE;940022163;TOT;0;;;0;110;;;;;;40150;15;;;1256;37469;;;;;;;3523;;;;;;;;;;;;;;1076;;885;;9;;;;;;;;38;21;42.8;30.16;9.24;2.43;0.97;0;;;;;;;;;;;;;;
PSY;2021;940715170;APSI;940715170;INF;;2;;;0;0;;;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;1;1;0;0;7015;0;0;0;0;0;0;572;0;0;0;0;5;2.19;0;0;0;0;0;5;26;14.04;0;0;3.29;3.44;3.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PSY;2021;940715170;APSI;940715170;TOT;1;;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;7015;0;0;0;0;0;0;572;0;0;0;0;5;2.19;0;0;0;;;5;26;14.04;0;0;3.29;3.44;3.5;0;0;0;0;0;0;0;0;0;0;0;0;0;0
PSY;2021;940721400;UDSM FONTENAY SOUS BOIS;940721400;GEN;;1;;;;;;17;;;;;;;;;;;3890;;;;;;;;;;;;;;;;;;23;;;;;1;0.11;;;;0;0;3;5;5.71;2.5;0;0;0;0;;;;;;;;;;;;;;
PSY;2021;940721400;UDSM FONTENAY SOUS BOIS;940721400;INF;;2;;;;;;;;;;21;;1;;;;;;;;;2249;;1224;;8;;;45958;;;;;;;3109;3109;;;1;8;5.82;;;;0;0;28;81;76.71;2;0;16.83;15.28;13.3;;;;;;;;;;;;;;
PSY;2021;940721400;UDSM FONTENAY SOUS BOIS;940721400;TOT;1;;3;0;;;;17;;;;21;;1;;;;;3890;;;;2249;;1224;;8;;;45958;;;;;;;3132;3109;;;1;9;5.93;;;;;;31;86;82.42;4.5;0;16.83;15.28;13.3;;;;;;;;;;;;;;
PSY;2021;940807654;ASS CERPP BONNEUIL SUR MARNE;940807654;GEN;;;;;;15;;;;;;0;;;;;2045;;;;;;;;;;;;;;;;;;;;10;;;;;3;0.15;;;;0;1;1;18;14.07;0.3;;0.21;0;13.56;;;;;;;;;;;;;;
PSY;2021;940807654;ASS CERPP BONNEUIL SUR MARNE;940807654;INF;;;;;;15;;;;;;17;;;;;0;;;;;73;3272;;;;;;;;;;;;;;18;;;;;3;1;;;;0;1;17;4;19.41;1.32;;13;1.17;3.92;;;;;;;;;;;;;;
PSY;2021;940807654;ASS CERPP BONNEUIL SUR MARNE;940807654;TOT;0;;;0;;30;;;;;;17;;;;;2045;;;;;73;3272;;;;;;;;;;;;;;28;;;;;3;1.15;;;;;;18;22;33.48;1.62;;13.21;1.17;17.48;;;;;;;;;;;;;;
PSY;2021;950000307;CH VICTOR DUPOUY;950110015;GEN;;3;;;40;;;;;10;14600;40;6;;369;12943;;;;;2453;;2908;1572;;;3;1;2;31819;4552;2397;788;191;645;91;3392;2717;263;6;9;2;13.03;3;;3;1;0;99;23;116.2;55.22;11;14.06;10.42;10.38;6;;7.84;;;;51;7;56;26.26;10.75;3.62;2;2.7
PSY;2021;950000307;CH VICTOR DUPOUY;950110015;INF;;1;;;8;;;;;;1760;24;;;305;1190;;;;;;;5489;;;;4;1;1;14362;2207;7312;104;16;130;19;1361;1070;36;0;6;4;7.24;;;;0;0;74;11;78.83;21.55;;21.91;10.29;17.59;1;1;0.8;;;;11;5;14.1;7.6;;0.67;1.4;2.93
PSY;2021;950000307;CH VICTOR DUPOUY;950110015;TOT;1;;;0;48;;;;;10;16360;64;6;;674;14133;;;;;2453;;8397;1572;;;7;2;3;46181;6759;9709;892;207;775;110;4711;3751;297;6;15;6;20.27;3;;3;;;173;34;195.03;76.77;11;35.97;20.71;27.97;7;1;8.64;;;;62;12;70.1;33.86;10.75;4.29;3.4;5.63
PSY;2021;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;GEN;;3;;;112;5;10;;;;44530;45;5;;1322;33190;1694;2652;;;;;6764;477;;;3;7;3;21031;4772;1445;999;15;103;5;4582;3535;986;18;17;9;24.02;2;4;3.89;1;1;165;26;182.09;106.87;16.19;14.2;2.13;5.65;12;1;14;2;2;3.11;130;18;142.42;84.35;15.19;4.18;1.13;4.45
PSY;2021;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;INF;;1;;;9;;;;;;3285;5;5;;73;2328;;;;;;;604;328;;;4;3;3;12651;5586;4632;87;45;3627;177;1868;1792;57;;7;0;6.03;0;0;0;1;1;31;17;40.02;5.93;0;18.39;7.36;7.84;;;;;;;;;;;;;;
PSY;2021;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;TOT;1;;3;0;121;5;10;;;;47815;50;10;;1395;35518;1694;2652;;;;;7368;805;;;7;10;6;33682;10358;6077;1086;60;3730;182;6397;5277;1040;18;24;9;30.05;2;4;3.89;;;196;42;222.11;112.8;16.19;32.59;9.49;13.49;12;1;14;2;2;3.11;130;18;142.42;84.35;15.19;4.18;1.13;4.45
PSY;2021;950000331;CH GENERAL DE GONESSE;950110049;GEN;;3;;;102;12;;;;;37078;42;3;;652;16734;2115;;;;;;11524;1744;;0;3;3;3;18719;4192;5537;1220;1;1804;;3395;2888;462;2;23;1;22.24;;;0;;;135;21;156.15;69.34;35.7;15.25;5.86;5.62;;;;;;;;;;;;;;
PSY;2021;950000331;CH GENERAL DE GONESSE;950110049;INF;;1;;;10;0;;;;;3650;28;;;28;1779;;;;;;;1542;;;1;3;4;3;10964;5425;2934;132;854;1417;80;1601;1552;24;1;9;7;12.22;;;0;;;89;46;114.3;26.39;15.55;31.38;13.85;17.39;;;;;;;;;;;;;;
PSY;2021;950000331;CH GENERAL DE GONESSE;950110049;TOT;1;;1;0;112;12;;;;;40728;70;3;;680;18513;2115;;;;;;13066;1744;;1;6;7;6;29683;9617;8471;1352;855;3221;80;4973;4424;485;3;32;8;34.46;;;0;;;224;67;270.45;95.73;51.25;46.63;19.71;23.01;;;;;;;;;;;;;;
PSY;2021;950000364;CH RENE DUBOS;950110080;GEN;;3;;;50;9;;18;4;;18021;45;;;365;17061;365;;4188;1243;;;5780;;;1;2;2;1;3974;5707;2280;3395;;4175;;2945;2571;365;7;15;10;18.8;0;0;0;;;17;11;25.18;12.44;;3.78;;1;11;10;14.8;;;;116;20;107.29;64.53;5.14;6.29;3.72;3.77
PSY;2021;950000364;CH RENE DUBOS;950110080;INF;;1;;;10;;;;;;2297;41;;;148;1437;;;;;;;4730;;;;2;3;2;6535;4603;1674;724;;872;;1896;1745;71;0;3;3;4;0;0;0;;;35;16;43.11;10.64;0.43;12;8.13;7.26;0;0;0;;;;35;16;50.04;28.57;3.09;3.16;1.43;7.16
PSY;2021;950000364;CH RENE DUBOS;950110080;PEN;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;176;176;0;0;0;1;0.4;2;0;2;;;14;3;16.48;7;0.88;3.01;;;0;0;0;;;;;;;;;;;
PSY;2021;950000364;CH RENE DUBOS;950110080;TOT;1;;0;1;60;9;;18;4;;20318;86;;;513;18498;365;;4188;1243;;;10510;;;1;4;5;3;10509;10310;3954;4119;;5047;;4965;4241;353;8;18;14;23.2;2;0;2;;;66;30;84.77;30.08;1.31;18.79;8.13;8.26;11;10;14.8;;;;151;33;157.33;93.1;8.23;9.45;5.15;10.93
PSY;2021;950000398;CHS ROGER PREVOT DE MOISSELLES;950140012;GEN;;4;;;153;;;15;;16;61320;;;;1262;39527;;;3385;;3847;;;;;;;;;;;;;;;;754;;754;20;20;2;22.37;;;;0;1;163;17;167.83;92.64;50.04;4.33;0.91;5.3;19;1;20.89;;;;156;12;159.46;88.01;49.13;4;0.91;3.8
PSY;2021;950000398;CHS ROGER PREVOT DE MOISSELLES;950140012;TOT;1;;;0;153;;;15;;16;61320;;;;1262;39527;;;3385;;3847;;;;;;;;;;;;;;;;754;;754;20;20;2;22.37;;;;;;163;17;167.83;92.64;50.04;4.33;0.91;5.3;19;1;20.89;;;;156;12;159.46;88.01;49.13;4;0.91;3.8
PSY;2021;950002568;CLINIQUE D ORGEMONT;920030269;GEN;;3;;;292;;;;;;106580;32;10;;2264;100165;;;;;;;9468;0;;;;;;;;;;;;;2122;;1882;;13;9;20.94;3;3;4.64;0;0;;;143.63;79.16;23.97;8.96;5.99;1.31;13;9;18.84;3;3;4.17;;;129.26;71.24;21.57;8.06;5.4;1.18
PSY;2021;950002568;CLINIQUE D ORGEMONT;920030269;TOT;1;;;0;292;;;;;;106580;32;10;;2264;100165;;;;;;;9468;0;;;;;;;;;;;;;2122;;1882;;13;9;20.94;3;3;4.64;;;;;143.63;79.16;23.97;8.96;5.99;1.31;13;9;18.84;3;3;4.17;;;129.26;71.24;21.57;8.06;5.4;1.18
PSY;2021;950006908;MAISON HOSPI SPASM CERGY LE HAUT;750719270;GEN;;0;;;86;0;0;0;0;0;31390;25;0;0;222;26017;0;0;0;0;0;0;4666;0;0;0;0;0;0;0;0;0;0;0;0;0;263;;196;;6;;6.85;;1;0.54;0;1;52;3;52.05;30.12;8.88;3.91;2.69;6.45;6;;6.85;;1;0.54;52;3;52.05;30.12;8.88;3.91;2.69;6.45
