BOR;AN;FI;RS;GRP;FI_ET;RS_ET;FI_EJ
STB;2021;880000146;CHI DES 5 VALLEES SITE DE RAON L ETAPE;04;;;880008230
STB;2021;880000179;HOPITAL LOCAL DE FRAIZE;04;;;880780325
STB;2021;880000187;HOPITAL LOCAL DE LAMARCHE;04;;;880780333
STB;2021;880000203;HOPITAL LE THILLOT;04;;;880007786
STB;2021;880000211;CHI DES 5 VALLEES SITE DE SENIONES;04;;;880008230
STB;2021;880000336;CHI E. DURKHEIM - SITE DE GOLBEY;04;880785621;USLD DU CHI E. DURKHEIM-SITE DE GOLBEY;880007059
STB;2021;880006606;HAD KORIAN PAYS DES IMAGES;09;;;750056335
STB;2021;880006663;CHI E.DURKHEIM-MAISON DE SANTE ST JEAN;04;;;880007059
STB;2021;880006721;HAD KORIAN PAYS DE LA PLAINE;09;;;750056335
STB;2021;880007752;CH ST DIE - ANTENNE SMUR GERARDMER;04;;;880780077
STB;2021;880008529;HOPITAL DE JOUR ADOLESCENTS - CSPA;15;;;880008511
STB;2021;880780465;MAISON D'ENFANTS -LA COMBE- - SENONES;09;;;540019726
STB;2021;880780507;MAISON DE REPOS ET CONVAL. LA LOUVIERE;09;;;880000237
STB;2021;880786637;USLD DU CENTRE HOSPITALIER REMIREMONT;04;;;880780093
STB;2021;880786645;USLD DU CENTRE HOSPITALIER DE ST-DIE;04;;;880780077
STB;2021;880788591;POLYCLINIQUE LA LIGNE BLEUE;09;;;880780150
STB;2021;890000169;CLINIQUE PAUL PICQUET SENS;09;;;890000151
STB;2021;890000250;UNITE DE SOINS AUGUSTA PRIAULT CRF;09;;;750721334
STB;2021;890000292;CLINIQUE KORIAN SAINTE COLOMBE;09;;;750056335
STB;2021;890000300;AIHP CENTRE ARMANCON;09;;;890000193
STB;2021;890000318;ETAB SOINS DE SUITE LE PETIT PIEN;09;;;920030269
STB;2021;890000326;MAISON REPOS ET CONV. BOISSEAUX;15;;;890008105
STB;2021;890002298;CLINIQUE DE REGENNES;15;;;890000672
STB;2021;890002371;CLINIQUE KER YONNEC;15;;;890000722
STB;2021;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;09;;;890000730
STB;2021;890009178;HAD SUD YONNE ET BOURGOGNE NIVERNAISE;09;;;750047367
STB;2021;890971583;USLD DU CH JOIGNY;04;;;890000417
STB;2021;890973258;MOYEN SEJOUR CH SENS;04;;;890970569
STB;2021;890975501;HL R BONNION VILLENEUVE-SUR-YONNE;04;;;890000466
STB;2021;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;04;890001779;UNITE D'HOSPI. PSYE ADULTES -HENRI EY-;890000052
STB;2021;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;04;890005598;CENTRE RENOIR CATTP ALZHEIMER;890000052
STB;2021;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;04;890005689;CENTRE ACCUEIL ET SOINS ADOLESCENTS;890000052
STB;2021;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;04;890007792;CENTRE MEDICO-PSYCHOLOGIQUE BLÉNEAU;890000052
STB;2021;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;04;890007800;CENTRE MEDICO-PSYCHOLOGIQUE CHARNY;890000052
STB;2021;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;04;890007826;CENTRE ACCUEIL ET SOINS ADOLESCENTS;890000052
STB;2021;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;04;890007834;HOPITAL DE JOUR;890000052
STB;2021;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;04;890007842;UNITE PSYCHIAT. DE JOUR LA ROSERAIE;890000052
STB;2021;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;04;890008303;UNITE DE JOUR DE PEDO PSYCHIATRIE;890000052
STB;2021;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;04;890009806;MAISON DES ADOLESCENTS;890000052
STB;2021;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;04;890009814;MAISON DES ADOLESCENTS;890000052
STB;2021;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;04;890009822;UNITE HOSPITALISATION MICHEL THUILLIER;890000052
STB;2021;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;04;890009830;UNITE HOSPITALISATION DE JOUR V MAGNAN;890000052
STB;2021;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;04;890009848;CMP AUXERRE ADULTES;890000052
STB;2021;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;04;890009855;CMP DE SENS ENFANTS;890000052
STB;2021;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;04;890971005;PSYCHIATRIE INFANTO JUVENILE H. J.;890000052
STB;2021;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;04;890971021;C.M.P. AVALLON;890000052
STB;2021;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;04;890971047;CMP JOIGNY;890000052
STB;2021;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;04;890971054;C.M.P. SENS;890000052
STB;2021;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;04;890971062;C.M.P. TOUCY;890000052
STB;2021;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;04;890971070;C.M.P. TONNERRE;890000052
STB;2021;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;04;890971591;C.M.P. ST FLORENTIN;890000052
STB;2021;890975519;CTRE HOSPITALIER SPECIALISE AUXERRE;04;890973365;C.M.P. AUXERRE;890000052
STB;2021;890975527;CH AUXERRE;04;890971492;USLD AUXERRE CENTRE HOSPITALIER;890000037
STB;2021;890975535;CH AVALLON;04;;;890000409
STB;2021;890975543;CH JOIGNY;04;;;890000417
STB;2021;890975550;CH SENS;04;;;890970569
STB;2021;890975568;CENTRE HOSPITALIER DU TONNERROIS;04;;;890000433
STB;2021;900000035;HOPITAL PRIVE DE LA MIOTTE;09;;;900003880
STB;2021;900000647;CHSLD LE CHENOIS;04;;;900004698
STB;2021;900002429;CHS ST REMY ET NFC CENTRE PIERRE ENGEL;15;900002478;CHS ST REMY ET NFC CPG BELFORT;700004096
STB;2021;900002429;CHS ST REMY ET NFC CENTRE PIERRE ENGEL;15;900002569;CHS ST REMY ET NFC CMPE BELFORT;700004096
STB;2021;900003039;HNFC SITE TREVENANS;04;;;900000365
STB;2021;900003070;SSR SITE PIERRE ENGEL HNFC BAVILLIERS;04;;;900000365
STB;2021;910000272;CH D ARPAJON;04;910811728;USLD CH ARPAJON;910110014
STB;2021;910000280;CH DOURDAN ETAMPES SITE DOURDAN;04;910810647;USLD CH SUD ESSONNE SITE DOURDAN;910019447
STB;2021;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;04;;;910110055
STB;2021;910000306;CH D ORSAY;04;;;910110055
STB;2021;910000314;CH SUD FRANCILIEN;04;;;910002773
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910002286;APPARTEMENT THERAPEUTIQUE LONGJUMEAU;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910006329;HDJ MOSAIQUE;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910007228;CMP ETAMPES;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910007269;CMP BRETIGNY;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910007319;CATTP LEBLANC;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910007418;CATTP MARES YVON 91G05;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910007459;CATTP LE PATIO;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910007509;SAFT SAVIGNY;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910007558;CATTP L ANCRE;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910008739;SAFT RUE DE PARIS ETAMPES;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910009299;HDJ DE SAVIGNY SUR ORGE;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910010198;HDJ POUR ADO DE L ESSONNE;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910012509;CMP IMAGERIE 91I02;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910012558;CATTP LA TERRASSE 91I05;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910012608;CMP CHILLY MAZARIN;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910012699;CATTP POUR ADOLESCENTS 91I01;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910012749;CMP 91I05 LONGUMEAU;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910012988;HDJ ROSSAYS;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910014059;CMP ETAMPES;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910018902;CENTRE INTERSECTORIEL ACCUEIL ET CRISE;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910018910;EPS BARTHELEMY DURAND STE GENEVIEVE;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910021393;HDJ IMRE HERMANN;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910022771;CMP CATTP ARPAJON;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910022839;CMP ANTENNE PRELUDE 91I02;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910023035;EQUIPE MOBILE DIAPSY 91;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910140060;HDJ LES MARES YVON;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910807973;CATTP ETINCELLE;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910807981;CMP DE LA FERTE ALAIS;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910807999;CMP DE MILLY LA FORET;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910808047;CMP DE MENNECY;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910808070;CMP D EGLY;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910808096;UNITE THERAPIE FAMILIALE 91Z01;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910808104;CMP LES SOURCES;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910808112;CMP 91G07 DE SAVIGNY SUR ORGE;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910808120;CMP DE GRIGNY;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910808138;CMP DE MORSANG SUR ORGE;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910808146;CMP JUIVISY SUR ORGE;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910808278;CMP 91I01 DE LONGPONT SUR ORGE;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910808294;CMP 91I01 DE DOURDAN;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910808344;CMP DE ST MICHEL SUR ORGE;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910808443;CMP DE LIMOURS;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910808450;CMP 91G05 SAINTE GENEVIEVE;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910808492;CMP DE SAVIGNY SUR ORGE;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910810605;HDJ LA TRAVERSIERE ETAMPES;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910811132;CMP LA FERTE ALAIS;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910811157;CMP CATTP DE DOURDAN;910140029
STB;2021;910000330;CHS BARTHELEMY DURAND;14;910811181;CMP PIERRE BROSSOLETTE;910140029
STB;2021;910001973;CH DOURDAN ETAMPES SITE ETAMPES;04;;;910019447
STB;2021;910008028;ANGIO SCE INTERCLINQUE IMAGERIE-MASSY;09;;;910001221
STB;2021;910009919;CTRE REEDUCATION FONCTIONNELLE EVRY;09;;;910009869
STB;2021;910015965;CLINIQUE LE MOULIN DE VIRY;09;;;920030269
STB;2021;910018423;CH DES DEUX VALLEES SITE JUVISY;04;;;910110055
STB;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;04;910000678;CTRE DE READAPT A CALMETTE DE YERRES;910002773
STB;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;04;910007608;CMP DE VIGNEUX SUR SEINE;910002773
STB;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;04;910007699;CMP CARNOT;910002773
STB;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;04;910007749;CMP DE BRUNOY;910002773
STB;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;04;910018076;SMPR STE GENEVIEVE DES BOIS;910002773
STB;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;04;910019009;HDJ CAMINO;910002773
STB;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;04;910021369;CATTP LA VILLA;910002773
STB;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;04;910023415;HOPITAL DE JOUR CHSF EVRY;910002773
STB;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;04;910808179;CMP CATTP DU VAL D YERRES;910002773
STB;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;04;910808187;CMP DE BOUSSY ST ANTOINE;910002773
STB;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;04;910808195;CMP LES MOZARDS;910002773
STB;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;04;910808229;CMP RIS ORANGIS;910002773
STB;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;04;910808237;CMP D EVRY;910002773
STB;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;04;910808351;CMP ADULTE D EVRY;910002773
STB;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;04;910808369;CMP VIEIL EVRY;910002773
STB;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;04;910812569;HDJ CAMILLE CLAUDEL;910002773
STB;2021;910022888;ANGIO SCE INTERCLINIQUE IMAGERIE-QUINC;09;;;910001221
STB;2021;910023407;CLINALLIANCE ETAMPES;09;;;910023399
STB;2021;910025410;HAD KORIAN ESSONNE;09;;;310021233
STB;2021;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;03;910021963;USLD HENRI MONDOR SITE CLEMENCEAU APHP;750712184
STB;2021;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;03;910021955;USLD HENRI MONDOR SITE JOFFRE APHP;750712184
STB;2021;910110071;CH D ORSAY DOMAINE DU GRAND MESNIL;14;910008648;HDJ D ORSAY;910110055
STB;2021;910110071;CH D ORSAY DOMAINE DU GRAND MESNIL;14;910010669;HDJ LES COLOMBIERS;910110055
STB;2021;910110071;CH D ORSAY DOMAINE DU GRAND MESNIL;14;910013259;CMP DE MASSY;910110055
STB;2021;910110071;CH D ORSAY DOMAINE DU GRAND MESNIL;14;910807957;CMP DE PALAISEAU;910110055
STB;2021;910110071;CH D ORSAY DOMAINE DU GRAND MESNIL;14;910808245;CMP LA HACQUINIERE;910110055
STB;2021;910110071;CH D ORSAY DOMAINE DU GRAND MESNIL;14;910808252;CMP LES ULIS;910110055
STB;2021;910110071;CH D ORSAY DOMAINE DU GRAND MESNIL;14;910808401;CATTP LA BULLE;910110055
STB;2021;910110071;CH D ORSAY DOMAINE DU GRAND MESNIL;14;910808419;CMP ENFANCE ET SURDITE LES ULIS;910110055
STB;2021;910110071;CH D ORSAY DOMAINE DU GRAND MESNIL;14;910808427;CMP LA CHATAIGNERAIE;910110055
STB;2021;910110071;CH D ORSAY DOMAINE DU GRAND MESNIL;14;910808435;CMP LES HAUTES PLAINES;910110055
STB;2021;910110071;CH D ORSAY DOMAINE DU GRAND MESNIL;14;910808476;ANTENNE DE CONSULTATIONS PSYCHOTHERAP;910110055
STB;2021;910110071;CH D ORSAY DOMAINE DU GRAND MESNIL;14;910810621;CMP JAURES;910110055
STB;2021;910110071;CH D ORSAY DOMAINE DU GRAND MESNIL;14;910814714;APPARTEMENT THERAPEUTIQUE ORSAY;910110055
STB;2021;910140037;HOPITAL PSYCHIATRIQUE L'EAU VIVE;15;;;750720914
STB;2021;910150010;CH FREDERIC HENRI MANHES;09;;;910014919
STB;2021;910150028;CENTRE HOSPITALIER DE BLIGNY;09;;;750811184
STB;2021;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;09;910815992;USLD LES MAGNOLIAS;910000033
STB;2021;910150077;CLINIQUE FSEF VRENNES JARCY;09;;;750720575
STB;2021;910150085;GH LES CHEMINOTS SOINS DE SUITE;09;;;910009539
STB;2021;910300011;HOP DE PARIS ESSONNE LES CHARMILLES;09;;;910025139
STB;2021;910300029;HOPITAL D ATHIS MONS SITE JULES VALLES;09;;;910000587
STB;2021;910300045;CLINIQUE MEDICALE JARDINS DE BRUNOY;09;;;910002419
STB;2021;910300060;CLINIQUE GERIATRIQUE LES VALLEES;09;;;920030269
STB;2021;910300144;CMCO D EVRY;09;;;910000447
STB;2021;910300151;CTRE DE REEDUC KORIAN L OBSERVATOIRE;09;;;310021308
STB;2021;910300177;CLINIQUE DE L YVETTE;09;;;910000462
STB;2021;910300219;HOPITAL PRIVE JACQUES CARTIER;09;;;910003888
STB;2021;910300235;CLINIQUE KORIAN LA MARETTE;09;;;310021282
STB;2021;910300276;CLINIQUE MEDICALE DE VILLIERS SUR ORGE;09;;;910019702
STB;2021;910300300;HOPITAL PRIVE DU VAL D YERRES;09;;;910000538
STB;2021;910300326;CLINIQUE PASTEUR;09;;;910000553
STB;2021;910300359;HOPITAL PRIVE D ATHIS MONS SITE CARON;09;;;910000587
STB;2021;910310028;CLINIQUE DU CHATEAU DE VILLEBOUZIN;15;910310010;CLINIQUE CHATEAU DU BEL AIR;920030269
STB;2021;910310028;CLINIQUE DU CHATEAU DE VILLEBOUZIN;15;910310036;CLINIQUE DU VAL DE BIEVRE L ABBAYE;920030269
STB;2021;910310028;CLINIQUE DU CHATEAU DE VILLEBOUZIN;15;910310044;CLINIQUE DE L ISLE LE MOULIN;920030269
STB;2021;910310028;CLINIQUE DU CHATEAU DE VILLEBOUZIN;15;910814672;MOULIN DES ADOS;920030269
STB;2021;910500040;GH LES CHEMINOTS CENTRE MOYEN SEJOUR;09;;;910009539
STB;2021;910800986;MAISON DE CURE DE L YVETTE;04;;;910110055
STB;2021;910803543;HOPITAL PRIVE CLAUDE GALIEN;09;;;910017615
STB;2021;910805357;CLINIQUE DE L ESSONNE;09;;;910001643
STB;2021;910811322;ETABLISSEMENT DE SANTE LA MARTINIERE;09;;;830013678
STB;2021;920000569;CH RIVES DE SEINE SITE COURBEVOIE;04;;;920026374
STB;2021;920000577;CH DE NANTERRE;04;920023611;CMP ADULTE CHS COURBEVOIE NEUILLY;920110020
STB;2021;920000577;CH DE NANTERRE;04;920023637;CATTP ADULTES COURBEVOIE;920110020
STB;2021;920000577;CH DE NANTERRE;04;920029543;USLD CASH DE NANTERRE;920110020
STB;2021;920000577;CH DE NANTERRE;04;920170040;HDJ CASH DE NANTERRE;920110020
STB;2021;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;04;;;920026374
STB;2021;920000593;CH RIVES DE SEINE SITE DE PUTEAUX;04;920813862;USLD CH RIVES DE SEINE SITE PUTEAUX;920026374
STB;2021;920000601;CH DEPARTEMENTAL DE STELL;04;;;920110053
STB;2021;920000619;CH DES QUATRE VILLES SITE ST CLOUD;04;920807401;USLD DU CH ST CLOUD;920009909
STB;2021;920000627;CH DES QUATRE VILLES SITE SEVRES;04;;;920009909
STB;2021;920000635;HOPITAL SUISSE DE PARIS;09;;;920150026
STB;2021;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;09;;;750720468
STB;2021;920000650;HOPITAL FOCH;09;;;920150059
STB;2021;920000684;HOPITAL MARIE LANNELONGUE;09;;;750150120
STB;2021;920001096;SAS MAISON DE SANTE BELLEVUE;05;920012069;RELAIS JEUNES DE SEVRES;920001096
STB;2021;920001096;SAS MAISON DE SANTE BELLEVUE;05;920310042;MAISON DE SANTE BELLEVUE;920001096
STB;2021;920001369;SSR FONDATION ROGUET;04;920809852;USLD FONDATION ROGUET;920710654
STB;2021;920002177;CHS PUBLIC DE SANTE ERASME;14;920006038;MAISON THERAPEUTIQUE PYRENEES;920804465
STB;2021;920002177;CHS PUBLIC DE SANTE ERASME;14;920014198;CATTP DE SURESNES;920804465
STB;2021;920002177;CHS PUBLIC DE SANTE ERASME;14;920015849;CMP ADOLESCENTS DE MEUDON;920804465
STB;2021;920002177;CHS PUBLIC DE SANTE ERASME;14;920015898;CMP ADOLESCENTS ODYSEE;920804465
STB;2021;920002177;CHS PUBLIC DE SANTE ERASME;14;920023868;CMP DE MALAKOFF;920804465
STB;2021;920002177;CHS PUBLIC DE SANTE ERASME;14;920023918;CMP CASA;920804465
STB;2021;920002177;CHS PUBLIC DE SANTE ERASME;14;920025145;CMP CATTP DE BOULOGNE BILLANCOURT;920804465
STB;2021;920002177;CHS PUBLIC DE SANTE ERASME;14;920025152;CMP ENFANTS CHAVISEVRES;920804465
STB;2021;920002177;CHS PUBLIC DE SANTE ERASME;14;920025160;CATTP ENFANTS CHEVAL AGILE;920804465
STB;2021;920002177;CHS PUBLIC DE SANTE ERASME;14;920029469;CMP ENFANTS VERMEIR;920804465
STB;2021;920002177;CHS PUBLIC DE SANTE ERASME;14;920029477;CMP L ABAYYE;920804465
STB;2021;920002177;CHS PUBLIC DE SANTE ERASME;14;920029485;CMP ISSY LES MOULINEAUX;920804465
STB;2021;920002177;CHS PUBLIC DE SANTE ERASME;14;920140043;HDJ CMP LEGOUTE;920804465
STB;2021;920002177;CHS PUBLIC DE SANTE ERASME;14;920170149;HDJ CMP JEAN WIER;920804465
STB;2021;920002177;CHS PUBLIC DE SANTE ERASME;14;920800703;CMP ENFANTS CHATENAY MALABRY;920804465
STB;2021;920002177;CHS PUBLIC DE SANTE ERASME;14;920810629;CMP ENFANTS DE CLAMART;920804465
STB;2021;920002177;CHS PUBLIC DE SANTE ERASME;14;920810637;CMP ENFANTS D ISSY LES MOULINEAUX;920804465
STB;2021;920002177;CHS PUBLIC DE SANTE ERASME;14;920810645;CMP DE LE PLESSIS ROBINSON;920804465
STB;2021;920002177;CHS PUBLIC DE SANTE ERASME;14;920810652;CMP ENFANTS DE VANVES;920804465
STB;2021;920002177;CHS PUBLIC DE SANTE ERASME;14;920810660;CMP ENFANTS L AUBIER;920804465
STB;2021;920002177;CHS PUBLIC DE SANTE ERASME;14;920810678;CMP ENFANTS DE BAGNEUX;920804465
STB;2021;920002177;CHS PUBLIC DE SANTE ERASME;14;920810686;CMP ENFANTS DE SCEAUX;920804465
STB;2021;920002177;CHS PUBLIC DE SANTE ERASME;14;920810868;CMP ENFANTS PETIT CLAMART;920804465
STB;2021;920002177;CHS PUBLIC DE SANTE ERASME;14;920813003;HDJ CMP JOAN RIVIERE;920804465
STB;2021;920002177;CHS PUBLIC DE SANTE ERASME;14;920813995;HDJ CMP DES VALLES;920804465
STB;2021;920004058;CLINIQUE MONTEVIDEO;09;;;920030269
STB;2021;920005238;CLINIQUE DU PONT DE SEVRES;09;;;920030269
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920000171;HDJ LA GARENNE COLOMBES;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920003092;HAD DU CHS DE MOISSELLES;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920011988;HDJ LE CHEMIN;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920018959;CMP DE LEVALLOIS PERRET;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920019049;CMP ADULTES CENTRE DE RESSOURCE APPL;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920024379;CATTP LEVALLOIS;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920024577;CATTP ADULTES VICTOIRES;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920024585;CATTP D ASNIERES SUR SEINE;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920024593;CMP UATA ASNIERES SUR SEINE;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920024601;HDJ PSYCHOGERIATRIQUE FOUCAULT;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920024627;CATTP ADULTES DE CLICHY;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920024635;CMP ADULTES THORETTON;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920024643;CATTP ADULTES DE GENNEVILLIERS;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920024650;CATTP ADULTES LA GARENNE COLOMBES;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920024676;CMP ADULTES DE LEVALLOIS PERRET;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920024734;ACCUEIL FAMILIAL THERAPEUTIQUE DANTON;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920028958;CMP - CATTP;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920140035;HDJ ET DE NUIT ANTONIN ARTHAUD;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920808193;HDJ PRESIDENT WILSON;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920810488;CMP ET CATTP ENFANTS DE GENNEVILLIERS;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920810496;HDJ GENNEVILLIERS;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920810504;CMP ENFANTS DE GENNEVILLIERS;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920810512;CMP ENFANTS DE LEVALLOIS PERRET;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920810553;CMP ENFANTS DE CLICHY;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920810561;APPARTEMENT THERAPEUTIQUE CLICHY;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920810579;CMP ADULTES DE CLICHY;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920810587;CMP ENFANTS D ASNIERES SUR SEINE;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920810595;CMP RESIDENCE LES JACINTHES;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920810603;CMP RABELAIS;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920811932;CMP DE VILLENEUVE LA GARENNE;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920812492;CMP DE VILLENEUVE LA GARENNE;950140012
STB;2021;920007408;CHS ROGER PREVOT DE NANTERRE;14;920814001;HDJ DUPONT;950140012
STB;2021;920007549;MAISON DE SANTE DE ROCHEBRUNE;09;;;920007499
STB;2021;920012978;SCM ANGIO SCAN;09;;;920024775
STB;2021;920014099;CRF PARIS NORD;09;;;920030269
STB;2021;920016698;CMPR DU SUD PARISIEN CHATILLON;09;;;930019484
STB;2021;920024205;SSR LES ABONDANCES;04;920002508;USLD LES ABONDANCES;920808037
STB;2021;920027711;CHS PAUL GUIRAUD SITE CLAMART;14;920000205;CATTP ROOSEVELT;940140049
STB;2021;920027711;CHS PAUL GUIRAUD SITE CLAMART;14;920000221;CMP ENFANTS DE CHATILLON;940140049
