BOR;AN;FI;RS;FI_EJ;EQUIPIMA;NB;NBEXP;ACTET;ACTEXET;ACTEXEJ;ACTEX;ACTINT
IMAGES;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;IRM;2;2;3007;;;7117;0
IMAGES;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;MAMM;1;1;;;;3047;
IMAGES;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;RADIO;6;6;8324;;;38553;1
IMAGES;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;SCAN;2;2;7084;;;18240;1
IMAGES;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;TOMO;1;1;373;;91;2753;0
IMAGES;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;VASC;3;3;3503;;;90;1
IMAGES;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;dtIRM2;1;1;234;;;3956;0
IMAGES;2021;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;RADIO;1;1;1179;3;0;89;1
IMAGES;2021;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;RADIO;2;1;1897;21;0;151;1
IMAGES;2021;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;RADIO;2;2;4592;;;1046;0
IMAGES;2021;910150028;CENTRE HOSPITALIER DE BLIGNY;750811184;SCAN;1;1;3386;;;4293;0
IMAGES;2021;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;RADIO;3;3;2256;;;;
IMAGES;2021;910300011;HOP DE PARIS ESSONNE LES CHARMILLES;910025139;IRM;1;0;;;;;
IMAGES;2021;910300011;HOP DE PARIS ESSONNE LES CHARMILLES;910025139;MAMM;1;0;;;;;
IMAGES;2021;910300011;HOP DE PARIS ESSONNE LES CHARMILLES;910025139;RADIO;2;0;;;;;
IMAGES;2021;910300011;HOP DE PARIS ESSONNE LES CHARMILLES;910025139;SCAN;1;0;;;;;
IMAGES;2021;910300011;HOP DE PARIS ESSONNE LES CHARMILLES;910025139;dtIRM1;1;0;;;;;
IMAGES;2021;910300029;HOPITAL D ATHIS MONS SITE JULES VALLES;910000587;IRM;1;;;;;;
IMAGES;2021;910300029;HOPITAL D ATHIS MONS SITE JULES VALLES;910000587;MAMM;1;;;;;;
IMAGES;2021;910300029;HOPITAL D ATHIS MONS SITE JULES VALLES;910000587;RADIO;1;;;;;;
IMAGES;2021;910300029;HOPITAL D ATHIS MONS SITE JULES VALLES;910000587;SCAN;1;;;;;;
IMAGES;2021;910300060;CLINIQUE GERIATRIQUE LES VALLEES;920030269;RADIO;1;;;;;;
IMAGES;2021;910300144;CMCO D EVRY;910000447;IRM;2;;;;;;
IMAGES;2021;910300144;CMCO D EVRY;910000447;RADIO;5;;;;;;
IMAGES;2021;910300144;CMCO D EVRY;910000447;SCAN;1;;;;;;
IMAGES;2021;910300177;CLINIQUE DE L YVETTE;910000462;IRM;2;;;;;;0
IMAGES;2021;910300177;CLINIQUE DE L YVETTE;910000462;LITHO;;;;;;;1
IMAGES;2021;910300177;CLINIQUE DE L YVETTE;910000462;MAMM;1;;;;;;
IMAGES;2021;910300177;CLINIQUE DE L YVETTE;910000462;RADIO;2;;;;;;0
IMAGES;2021;910300177;CLINIQUE DE L YVETTE;910000462;SCAN;1;;;;;;0
IMAGES;2021;910300177;CLINIQUE DE L YVETTE;910000462;dtIRM1;1;;;;;;0
IMAGES;2021;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;IRM;3;3;555;;;10618;1
IMAGES;2021;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;MAMM;1;1;;;;3085;
IMAGES;2021;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;RADIO;2;2;17968;;;;1
IMAGES;2021;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;SCAN;2;2;3875;;;13172;1
IMAGES;2021;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;VASC;5;5;878;;;;1
IMAGES;2021;910300276;CLINIQUE MEDICALE DE VILLIERS SUR ORGE;910019702;RADIO;1;1;815;;;;
IMAGES;2021;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;SCAN;1;1;5122;0;0;6388;1
IMAGES;2021;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;CAM;1;;;;;;
IMAGES;2021;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;IRM;2;;;;;;
IMAGES;2021;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;LITHO;1;;;;;;
IMAGES;2021;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;MAMM;1;;;;;;
IMAGES;2021;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;RADIO;4;;;;;;
IMAGES;2021;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;SCAN;1;;;;;;
IMAGES;2021;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;VASC;2;;;;;;
IMAGES;2021;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;dtIRM1;1;;;;;;
IMAGES;2021;910805357;CLINIQUE DE L ESSONNE;910001643;IRM;1;0;;;;;
IMAGES;2021;910805357;CLINIQUE DE L ESSONNE;910001643;MAMM;3;0;;;;;
IMAGES;2021;910805357;CLINIQUE DE L ESSONNE;910001643;RADIO;3;0;;;;;
IMAGES;2021;910805357;CLINIQUE DE L ESSONNE;910001643;SCAN;1;0;;;;;
IMAGES;2021;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;CAM;1;1;733;;;2998;0
IMAGES;2021;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;IRM;1;1;249;;;4306;0
IMAGES;2021;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;MAMM;3;3;;;;10015;
IMAGES;2021;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;RADIO;1;1;2191;;;783;0
IMAGES;2021;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;SCAN;1;1;892;;;6215;0
IMAGES;2021;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;TOMO;1;1;74;;;4723;0
IMAGES;2021;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;IRM;1;1;325;0;0;7887;0
IMAGES;2021;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;MAMM;1;1;;;;1273;
IMAGES;2021;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;RADIO;2;2;874;9;0;2258;0
IMAGES;2021;920000569;CH RIVES DE SEINE SITE COURBEVOIE;920026374;SCAN;1;1;716;66;0;5840;0
IMAGES;2021;920000577;CH DE NANTERRE;920110020;IRM;1;1;28;;;629;0
IMAGES;2021;920000577;CH DE NANTERRE;920110020;RADIO;5;5;2008;;;13455;0
IMAGES;2021;920000577;CH DE NANTERRE;920110020;SCAN;1;1;1652;;;4803;0
IMAGES;2021;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;IRM;1;1;338;5;1;9472;0
IMAGES;2021;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;RADIO;2;2;1698;2;0;14008;0
IMAGES;2021;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;SCAN;1;1;3017;33;0;11153;0
IMAGES;2021;920000601;CH DEPARTEMENTAL DE STELL;920110053;RADIO;3;3;1639;;;1732;0
IMAGES;2021;920000635;HOPITAL SUISSE DE PARIS;920150026;MAMM;1;1;;;;1002;
IMAGES;2021;920000635;HOPITAL SUISSE DE PARIS;920150026;RADIO;3;3;1241;0;0;9090;
IMAGES;2021;920000635;HOPITAL SUISSE DE PARIS;920150026;SCAN;1;1;1297;0;0;5921;0
IMAGES;2021;920000635;HOPITAL SUISSE DE PARIS;920150026;VASC;1;1;56;0;0;559;
IMAGES;2021;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;750720468;IRM;1;;;;;;
IMAGES;2021;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;750720468;MAMM;1;;;;;;
IMAGES;2021;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;750720468;RADIO;4;;;;;;
IMAGES;2021;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;750720468;SCAN;1;;;;;;
IMAGES;2021;920000650;HOPITAL FOCH;920150059;CAM;2;2;1165;0;0;2351;0
IMAGES;2021;920000650;HOPITAL FOCH;920150059;IRM;3;3;3834;0;0;15396;0
IMAGES;2021;920000650;HOPITAL FOCH;920150059;LITHO;1;1;57;0;0;;1
IMAGES;2021;920000650;HOPITAL FOCH;920150059;MAMM;1;1;;;;1233;
IMAGES;2021;920000650;HOPITAL FOCH;920150059;RADIO;4;4;26173;0;0;16429;1
IMAGES;2021;920000650;HOPITAL FOCH;920150059;SCAN;2;2;14753;0;0;15695;1
IMAGES;2021;920000650;HOPITAL FOCH;920150059;TOMO;1;1;348;0;0;3249;0
IMAGES;2021;920000650;HOPITAL FOCH;920150059;VASC;3;3;9137;0;0;566;1
IMAGES;2021;920000650;HOPITAL FOCH;920150059;dtIRM2;3;3;3403;0;0;8607;0
IMAGES;2021;920000684;HOPITAL MARIE LANNELONGUE;750150120;CAM;2;2;301;;29;2694;0
IMAGES;2021;920000684;HOPITAL MARIE LANNELONGUE;750150120;IRM;1;1;840;;14;5572;0
IMAGES;2021;920000684;HOPITAL MARIE LANNELONGUE;750150120;RADIO;1;1;23690;;6;2660;0
IMAGES;2021;920000684;HOPITAL MARIE LANNELONGUE;750150120;SCAN;2;2;7301;;17;12739;1
IMAGES;2021;920000684;HOPITAL MARIE LANNELONGUE;750150120;TOMO;1;1;199;;256;6795;0
IMAGES;2021;920000684;HOPITAL MARIE LANNELONGUE;750150120;VASC;5;5;16873;;43;72;1
IMAGES;2021;920001369;SSR FONDATION ROGUET;920710654;RADIO;1;1;405;;;;0
IMAGES;2021;920012978;SCM ANGIO SCAN;920024775;IRM;2;2;1594;0;1785;97926;
IMAGES;2021;920012978;SCM ANGIO SCAN;920024775;MAMM;2;2;;;;23793;
IMAGES;2021;920012978;SCM ANGIO SCAN;920024775;RADIO;5;5;11631;0;1784;68978;
IMAGES;2021;920012978;SCM ANGIO SCAN;920024775;SCAN;3;2;13274;0;2680;89236;
IMAGES;2021;920012978;SCM ANGIO SCAN;920024775;VASC;3;2;5838;0;0;474;
IMAGES;2021;920012978;SCM ANGIO SCAN;920024775;dtIRM2;1;1;444;0;806;50973;
IMAGES;2021;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;IRM;2;2;1657;179;1;9704;0
IMAGES;2021;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;RADIO;5;5;19866;24;19;27953;1
IMAGES;2021;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;SCAN;2;2;12263;325;12;7440;1
IMAGES;2021;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;VASC;5;5;3402;91;58;104;1
IMAGES;2021;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;dtIRM2;1;1;788;119;;5128;0
IMAGES;2021;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;CAM;1;1;527;;1;3122;0
IMAGES;2021;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;IRM;1;1;1064;;1;3581;0
IMAGES;2021;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;MAMM;1;1;;;;975;
IMAGES;2021;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;RADIO;3;3;10974;11;28;23525;1
IMAGES;2021;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;SCAN;2;2;9982;4;13;6787;1
IMAGES;2021;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;VASC;1;1;785;2;;709;1
IMAGES;2021;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;CAM;2;2;521;0;;2113;1
IMAGES;2021;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;IRM;2;1;1683;5;;4566;1
IMAGES;2021;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;RADIO;5;5;7794;10;;16681;0
IMAGES;2021;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;SCAN;2;2;10654;12;;9056;1
IMAGES;2021;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;TOMO;1;0;0;0;;0;0
IMAGES;2021;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;VASC;2;2;974;4;;40;1
IMAGES;2021;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;dtIRM2;1;1;1683;5;;4566;0
IMAGES;2021;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;IRM;1;1;921;4;540;2231;0
IMAGES;2021;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;RADIO;3;3;9648;52;2;13065;1
IMAGES;2021;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;SCAN;1;1;5694;14;1;4830;1
IMAGES;2021;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;IRM;1;1;1326;5;6;3959;0
IMAGES;2021;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;RADIO;5;5;10372;5;35;10630;1
IMAGES;2021;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;SCAN;1;1;2379;8;35;2180;1
IMAGES;2021;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;dtIRM2;1;1;1326;5;6;3959;0
IMAGES;2021;920100062;HU PARIS OUEST SITE CELTON APHP;750712184;RADIO;2;2;3612;62;;924;0
IMAGES;2021;920100062;HU PARIS OUEST SITE CELTON APHP;750712184;SCAN;1;1;1860;27;;4477;0
IMAGES;2021;920120011;HIA PERCY;750821092;IRM;1;1;1416;;;3092;
IMAGES;2021;920120011;HIA PERCY;750821092;RADIO;4;3;12587;;;14528;
IMAGES;2021;920120011;HIA PERCY;750821092;SCAN;2;2;3485;;;3730;
IMAGES;2021;920120011;HIA PERCY;750821092;VASC;2;2;743;;;;
IMAGES;2021;920150018;HOPITAL GOUIN A CLICHY;750720492;RADIO;2;2;816;;;;0
IMAGES;2021;920300043;HOPITAL PRIVE D ANTONY;920001526;CAM;2;2;3508;;;;
IMAGES;2021;920300043;HOPITAL PRIVE D ANTONY;920001526;TOMO;1;1;3861;;;;
IMAGES;2021;920300191;CLINIQUE MARCEL SEMBAT CCBB;920000767;MAMM;1;1;;;;945;
IMAGES;2021;920300191;CLINIQUE MARCEL SEMBAT CCBB;920000767;RADIO;3;3;297;;;;0
IMAGES;2021;920300191;CLINIQUE MARCEL SEMBAT CCBB;920000767;SCAN;1;1;52;;;8057;
IMAGES;2021;920300266;CLINIQUE DU PLATEAU;920000940;RADIO;3;3;1023;4791;;;
IMAGES;2021;920300365;CLINIQUE LA MONTAGNE;920815388;RADIO;4;;;;;;
IMAGES;2021;920300464;HOPITAL SAINT JEAN DES GRESILLONS;910014919;RADIO;1;1;784;;;886;0
IMAGES;2021;920300597;CLINIQUE DE MEUDON LA FORET;920000940;IRM;2;2;236;;;18371;0
IMAGES;2021;920300597;CLINIQUE DE MEUDON LA FORET;920000940;MAMM;1;1;;;;7783;
IMAGES;2021;920300597;CLINIQUE DE MEUDON LA FORET;920000940;RADIO;4;4;1628;;;37963;0
IMAGES;2021;920300597;CLINIQUE DE MEUDON LA FORET;920000940;SCAN;1;1;1920;;;8739;0
IMAGES;2021;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920810736;IRM;1;1;264;;;;0
IMAGES;2021;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920810736;RADIO;3;2;;;;;1
IMAGES;2021;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920810736;SCAN;2;2;3640;;;;1
IMAGES;2021;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920810736;VASC;4;4;9090;;;;
IMAGES;2021;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920810736;dtIRM2;1;1;264;;;;
IMAGES;2021;920300761;SAS CLINIQUE HARTMANN;920000973;IRM;1;;;;;;
IMAGES;2021;920300761;SAS CLINIQUE HARTMANN;920000973;MAMM;1;;;;;;
IMAGES;2021;920300761;SAS CLINIQUE HARTMANN;920000973;RADIO;2;;;;;;
IMAGES;2021;920300761;SAS CLINIQUE HARTMANN;920000973;SCAN;1;;;;;;
IMAGES;2021;920300787;HOPITAL AMERICAIN;920000981;CAM;3;3;139;;;5947;0
IMAGES;2021;920300787;HOPITAL AMERICAIN;920000981;IRM;2;2;1175;;337;12521;0
IMAGES;2021;920300787;HOPITAL AMERICAIN;920000981;MAMM;1;1;;;;4807;
IMAGES;2021;920300787;HOPITAL AMERICAIN;920000981;RADIO;2;2;3446;;;6320;1
IMAGES;2021;920300787;HOPITAL AMERICAIN;920000981;SCAN;2;2;2025;;;19227;1
IMAGES;2021;920300787;HOPITAL AMERICAIN;920000981;TOMO;1;1;403;;;6994;0
IMAGES;2021;920300787;HOPITAL AMERICAIN;920000981;VASC;1;1;2011;;;;1
IMAGES;2021;920300787;HOPITAL AMERICAIN;920000981;dtIRM2;1;1;486;;337;6293;0
IMAGES;2021;920300837;CLINIQUE LES MARTINETS;920001005;MAMM;1;;;;;;
IMAGES;2021;920300837;CLINIQUE LES MARTINETS;920001005;RADIO;1;;;;;;
IMAGES;2021;920300837;CLINIQUE LES MARTINETS;920001005;SCAN;1;1;287;;;8631;
IMAGES;2021;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;920006848;CAM;2;;;;;;
IMAGES;2021;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;920006848;IRM;1;;;;;;
IMAGES;2021;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;920006848;RADIO;3;;;;;;
IMAGES;2021;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;920006848;SCAN;1;;;;;;
IMAGES;2021;930000286;GHI LE RAINCY MONTFERMEIL;930021480;CAM;2;2;155;9;0;3489;
IMAGES;2021;930000286;GHI LE RAINCY MONTFERMEIL;930021480;IRM;2;2;1081;80;0;3427;
IMAGES;2021;930000286;GHI LE RAINCY MONTFERMEIL;930021480;RADIO;3;3;7604;146;0;20499;
IMAGES;2021;930000286;GHI LE RAINCY MONTFERMEIL;930021480;SCAN;2;2;9729;245;0;10016;
IMAGES;2021;930000286;GHI LE RAINCY MONTFERMEIL;930021480;VASC;1;1;981;0;0;21;
IMAGES;2021;930000302;CHI ANDRE GREGOIRE;930110036;IRM;1;1;855;0;40;6044;0
IMAGES;2021;930000302;CHI ANDRE GREGOIRE;930110036;RADIO;3;3;12115;0;17;28975;0
IMAGES;2021;930000302;CHI ANDRE GREGOIRE;930110036;SCAN;1;1;5119;0;174;7631;0
IMAGES;2021;930000302;CHI ANDRE GREGOIRE;930110036;VASC;1;1;;;;;0
IMAGES;2021;930000302;CHI ANDRE GREGOIRE;930110036;dtIRM1;1;1;855;0;40;6044;0
IMAGES;2021;930000328;CH GENERAL DELAFONTAINE;930110051;CAM;1;;;;;;
IMAGES;2021;930000328;CH GENERAL DELAFONTAINE;930110051;IRM;2;2;2524;;;4046;0
IMAGES;2021;930000328;CH GENERAL DELAFONTAINE;930110051;MAMM;1;1;;;;1467;
IMAGES;2021;930000328;CH GENERAL DELAFONTAINE;930110051;RADIO;3;3;10145;;;28680;0
IMAGES;2021;930000328;CH GENERAL DELAFONTAINE;930110051;SCAN;2;2;4360;;;11013;1
IMAGES;2021;930000336;CHI ROBERT BALLANGER;930110069;IRM;1;1;1484;;;2668;0
IMAGES;2021;930000336;CHI ROBERT BALLANGER;930110069;MAMM;1;1;;;;573;
IMAGES;2021;930000336;CHI ROBERT BALLANGER;930110069;RADIO;6;6;12292;;;35135;1
IMAGES;2021;930000336;CHI ROBERT BALLANGER;930110069;SCAN;2;2;3277;;;6185;1
IMAGES;2021;930000336;CHI ROBERT BALLANGER;930110069;VASC;1;1;1397;;;;1
IMAGES;2021;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;RADIO;1;1;296;;;;
IMAGES;2021;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;RADIO;1;1;492;;;;0
IMAGES;2021;930026885;INSTITUT CARDIO GVM LA ROSERAIE;930024278;VASC;2;2;2253;;;;
IMAGES;2021;930100011;HU PARIS SSTDENIS SITE MURET APHP;750712184;RADIO;1;1;1168;;;261;0
IMAGES;2021;930100037;HU PARIS SITE AVICENNE APHP;750712184;CAM;2;2;635;;;3899;
IMAGES;2021;930100037;HU PARIS SITE AVICENNE APHP;750712184;IRM;1;1;2982;;;3236;0
IMAGES;2021;930100037;HU PARIS SITE AVICENNE APHP;750712184;RADIO;4;3;5763;9;0;14414;
IMAGES;2021;930100037;HU PARIS SITE AVICENNE APHP;750712184;SCAN;2;2;21070;8;;5520;1
IMAGES;2021;930100037;HU PARIS SITE AVICENNE APHP;750712184;TOMO;1;1;1092;;;2522;
IMAGES;2021;930100037;HU PARIS SITE AVICENNE APHP;750712184;dtIRM2;1;1;3730;;;3507;0
IMAGES;2021;930100045;HU PARIS SITE JEAN VERDIER APHP;750712184;IRM;1;1;389;;;3715;
IMAGES;2021;930100045;HU PARIS SITE JEAN VERDIER APHP;750712184;RADIO;3;;;;;;
IMAGES;2021;930100045;HU PARIS SITE JEAN VERDIER APHP;750712184;SCAN;1;1;1283;;;7146;
IMAGES;2021;930100045;HU PARIS SITE JEAN VERDIER APHP;750712184;VASC;1;;;;;;
IMAGES;2021;930300025;HOPITAL EUROPEEN LA ROSERAIE;930000393;CAM;2;2;322;;;4113;0
IMAGES;2021;930300025;HOPITAL EUROPEEN LA ROSERAIE;930000393;IRM;2;2;332;;;13337;0
IMAGES;2021;930300025;HOPITAL EUROPEEN LA ROSERAIE;930000393;RADIO;3;3;3077;;;5263;
IMAGES;2021;930300025;HOPITAL EUROPEEN LA ROSERAIE;930000393;SCAN;2;2;2163;;;16436;1
IMAGES;2021;930300025;HOPITAL EUROPEEN LA ROSERAIE;930000393;VASC;2;0;;;;;
IMAGES;2021;930300066;HOPITAL PRIVE DE L EST PARISIEN;930000401;LITHO;1;1;108;;;;1
IMAGES;2021;930300066;HOPITAL PRIVE DE L EST PARISIEN;930000401;VASC;1;1;902;;;;1
IMAGES;2021;930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;930000419;IRM;1;1;173;;;9826;0
IMAGES;2021;930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;930000419;MAMM;1;1;;;;1840;
IMAGES;2021;930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;930000419;RADIO;2;2;;;;40039;0
IMAGES;2021;930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;930000419;SCAN;1;1;1506;;;12035;1
IMAGES;2021;930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;930000419;TOMO;1;1;0;;;;0
IMAGES;2021;930300264;CLINIQUE DES LILAS;930000492;IRM;2;2;6;;;18520;0
IMAGES;2021;930300264;CLINIQUE DES LILAS;930000492;RADIO;3;2;1331;;;5369;0
IMAGES;2021;930300264;CLINIQUE DES LILAS;930000492;SCAN;1;1;64;;;8756;0
IMAGES;2021;930300553;CLINIQUE DE L ESTREE;930000633;IRM;2;0;;;;;
IMAGES;2021;930300553;CLINIQUE DE L ESTREE;930000633;LITHO;1;1;27;;;;
IMAGES;2021;930300553;CLINIQUE DE L ESTREE;930000633;MAMM;1;0;;;;;
IMAGES;2021;930300553;CLINIQUE DE L ESTREE;930000633;RADIO;2;0;;;;;
IMAGES;2021;930300553;CLINIQUE DE L ESTREE;930000633;SCAN;2;0;;;;;
IMAGES;2021;930300587;CLINIQUE DU LANDY;930000641;IRM;1;1;18;;;9303;
IMAGES;2021;930300587;CLINIQUE DU LANDY;930000641;MAMM;1;1;;;;2405;
IMAGES;2021;930300587;CLINIQUE DU LANDY;930000641;RADIO;1;1;321;;;8130;
IMAGES;2021;930300587;CLINIQUE DU LANDY;930000641;SCAN;1;1;204;;;11768;
IMAGES;2021;930300595;HOPITAL PRIVE DU VERT GALANT;930000658;CAM;2;;;;;;
IMAGES;2021;930300595;HOPITAL PRIVE DU VERT GALANT;930000658;IRM;2;;;;;;
IMAGES;2021;930300595;HOPITAL PRIVE DU VERT GALANT;930000658;LITHO;1;;;;;;
IMAGES;2021;930300595;HOPITAL PRIVE DU VERT GALANT;930000658;MAMM;1;;;;;;
IMAGES;2021;930300595;HOPITAL PRIVE DU VERT GALANT;930000658;RADIO;5;;;;;;
IMAGES;2021;930300595;HOPITAL PRIVE DU VERT GALANT;930000658;SCAN;2;;;;;;
IMAGES;2021;930300595;HOPITAL PRIVE DU VERT GALANT;930000658;TOMO;1;;;;;;
IMAGES;2021;940000573;CHI DE CRETEIL;940110018;IRM;2;1;1592;;;3278;0
IMAGES;2021;940000573;CHI DE CRETEIL;940110018;MAMM;1;1;;;;3901;
IMAGES;2021;940000573;CHI DE CRETEIL;940110018;RADIO;3;3;9072;;;31844;0
IMAGES;2021;940000573;CHI DE CRETEIL;940110018;SCAN;2;1;4922;;;10214;0
IMAGES;2021;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;IRM;2;1;2631;4;54;14637;0
IMAGES;2021;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;RADIO;6;6;7987;13;0;39800;1
IMAGES;2021;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;SCAN;2;2;9507;23;194;29895;1
IMAGES;2021;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;VASC;1;1;204;0;0;48;1
IMAGES;2021;940000649;HOPITAL SAINT CAMILLE;940150014;IRM;2;2;1666;;;6593;
IMAGES;2021;940000649;HOPITAL SAINT CAMILLE;940150014;MAMM;1;1;;;;1542;
IMAGES;2021;940000649;HOPITAL SAINT CAMILLE;940150014;RADIO;3;3;9507;;;16908;
IMAGES;2021;940000649;HOPITAL SAINT CAMILLE;940150014;SCAN;2;2;8836;;;7694;
IMAGES;2021;940000664;INSTITUT GUSTAVE ROUSSY;940160013;CAM;1;1;739;;;1137;
IMAGES;2021;940000664;INSTITUT GUSTAVE ROUSSY;940160013;IRM;2;2;2196;;;6413;
IMAGES;2021;940000664;INSTITUT GUSTAVE ROUSSY;940160013;MAMM;3;3;;;;10522;
IMAGES;2021;940000664;INSTITUT GUSTAVE ROUSSY;940160013;RADIO;4;4;14058;;;5353;
IMAGES;2021;940000664;INSTITUT GUSTAVE ROUSSY;940160013;SCAN;3;3;10233;;;17878;
IMAGES;2021;940000664;INSTITUT GUSTAVE ROUSSY;940160013;TOMO;2;2;516;;;4249;
IMAGES;2021;940000664;INSTITUT GUSTAVE ROUSSY;940160013;VASC;2;2;197;;;3;
IMAGES;2021;940000664;INSTITUT GUSTAVE ROUSSY;940160013;dtIRM2;1;1;1340;;;3095;
IMAGES;2021;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;RADIO;3;3;2881;0;0;0;1
IMAGES;2021;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;CAM;2;2;1121;;;3943;0
IMAGES;2021;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;IRM;4;4;5502;;;13192;0
IMAGES;2021;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;MAMM;1;1;;;;6595;
IMAGES;2021;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;RADIO;7;7;40804;26;5;37454;0
IMAGES;2021;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;SCAN;4;4;21295;;;18400;1
IMAGES;2021;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;TOMO;2;2;1331;;;4606;0
