BOR;AN;FI;RS;FI_EJ;SITES;SALCHIR;SAL24CHIR;SALOBS;SAL24OBS;SALINT;SAL24INT;SALEND;SALEND24;SALAUT;SALAUT24;SALTOT;SALTOT24;SALAMBU;SURV;SURV24;SURVAMBU;POST;POST24;POSTAMBU;BLOCS_A10;BLOCS_B10;BLOCS_C10;BLOCS_D10;BLOCS_E10;BLOCS_A11;BLOCS_B11;BLOCS_C11;BLOCS_D11;BLOCS_E11;BLOCS_A12;BLOCS_B12;BLOCS_C12;BLOCS_D12;BLOCS_E12;BLOCS_A13;BLOCS_B13;BLOCS_C13;BLOCS_D13;BLOCS_E13;BLOCS_A14;BLOCS_B14;BLOCS_C14;BLOCS_D14;BLOCS_E14;BLOCS_A15;BLOCS_B15;BLOCS_C15;BLOCS_D15;BLOCS_E15
BLOCS;2021;850000241;CENTRE HOSPITALIER COTE DE LUMIÈRE;850000084;1;;;;;;;2;;1;;3;;;0;;;0;;;537;439;976;435;2407;334;64;398;201;16;104;0;104;9;0;2;0;2;2;0;921;3389;4310;2983;1501;11;30;41;0;167
BLOCS;2021;850009630;CH FONTENAY SITE POLE SANTE SUD VENDEE;850000035;1;1;;1;1;;;;;;;2;1;0;1;;;0;;;277;108;385;201;;373;14;387;166;;2;0;2;2;;0;0;0;0;;170;63;233;120;;1;4;5;0;
BLOCS;2021;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;1;5;;1;;;;1;;;;7;;;1;;;10;;;1522;1622;3144;2813;1930;626;93;719;230;37;35;0;35;4;;1;0;1;0;;940;1281;2221;1747;1340;1;16;17;0;165
BLOCS;2021;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;1;2;;;;;;;;;;2;;;1;;;5;;;319;613;932;471;;0;0;0;0;;0;0;0;0;;1;6;7;0;;143;520;663;396;;0;2;2;2;
BLOCS;2021;860000223;CHU LA MILETRIE;860014208;7;26;4;1;1;2;1;5;;7;;41;6;1;3;2;0;30;12;0;17513;8374;25887;18524;8533;1826;232;2058;820;227;3186;318;3504;16;;1089;255;1344;629;;5917;4132;10049;5080;11870;116;142;258;25;2670
BLOCS;2021;860010321;POLYCLINIQUE DE POITIERS;860010313;1;10;2;;;;;2;;;;12;2;2;1;1;1;12;4;12;5320;5091;10411;8538;;0;0;0;0;;64;0;64;0;;362;356;718;347;;1946;10085;12031;8428;;19;98;117;95;
BLOCS;2021;860780311;CLINIQUE DE CHATELLERAULT;860010750;1;5;;0;;0;;0;;2;;7;;;1;;;11;;;1169;3606;4775;4368;;0;3;3;3;;10;0;10;0;;0;0;0;0;;341;1889;2230;1588;;1;24;25;0;
BLOCS;2021;860780568;CLINIQUE DU FIEF DE GRIMOIRE;860000140;1;4;;1;1;;;;;;;5;1;;1;;;6;;;2098;4683;6781;5667;;571;72;643;292;;0;0;0;0;;0;0;0;0;;56;309;365;345;;8;47;55;3;
BLOCS;2021;870000064;C H U DUPUYTREN LIMOGES;870000015;4;24;2;;;3;1;6;;;;33;3;0;4;1;0;28;6;0;13028;4373;17401;13700;7796;3;0;3;1;0;2829;189;3018;273;2;486;104;590;302;17;5580;4513;10093;5679;11960;132;320;452;33;1844
BLOCS;2021;870000098;CENTRE HOSPITALIER SAINT JUNIEN;870000023;2;4;4;1;1;0;;2;0;0;;7;5;;1;1;;8;8;;1179;1247;2426;1967;274;168;36;204;119;3;134;0;134;0;;2;48;50;0;;445;2244;2689;1800;1204;0;10;10;0;48
BLOCS;2021;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;1;1;0;;0;;0;1;0;;0;2;0;0;1;0;0;2;0;0;67;869;936;437;720;0;0;0;0;0;2;0;2;0;0;0;0;0;0;0;154;654;808;474;104;0;0;0;0;0
BLOCS;2021;870000288;CLINIQUE FRANCOIS CHENIEUX;870017415;2;13;;;;1;;4;;1;;19;;;2;;;19;;;10123;15509;25632;23080;;0;0;0;0;;219;0;219;5;;6;409;415;5;;4698;8620;13318;8796;;28;87;115;8;
BLOCS;2021;870000411;CLINIQUE EMAILLEURS-COLOMBIER LIMOGES;870017415;1;8;;1;;1;;1;;;;11;;;1;;;12;;;5552;3645;9197;8113;;634;62;696;307;;0;3;3;1;;747;247;994;736;;682;663;1345;1243;;5;17;22;4;
BLOCS;2021;870014859;HOPITAL DE LA MERE ET DE L'ENFANT;870000015;4;4;;1;1;1;1;0;0;0;;6;2;0;2;1;0;12;6;0;3029;2463;5492;4502;1773;1666;439;2105;1103;149;2;1;3;0;0;22;5;27;22;0;313;324;637;267;2362;4;23;27;2;114
BLOCS;2021;880000021;CHI E.DURKHEIM - PLATEAU DE LA JUSTICE;880007059;2;4;4;1;1;2;2;2;2;1;1;10;10;7;1;1;1;12;12;2;1249;1407;2656;1983;4348;924;88;1012;901;6;125;0;125;3;0;4;0;4;3;0;1912;2086;3998;3347;1091;3;7;10;7;449
BLOCS;2021;880000047;CENTRE HOSPITALIER DE SAINT-DIE;880780077;1;4;1;1;1;;;2;1;;;7;3;;1;0;0;12;0;0;1637;1225;2862;2101;;393;38;431;153;;52;0;52;0;;0;0;0;0;;1177;796;1973;1156;;8;10;18;5;
BLOCS;2021;880000054;CHI L'OUEST VOSGIEN SITE NEUFCHATEAU;880007299;1;3;;1;;;;1;;;;5;;;1;;;8;;;1301;1425;2726;1661;172;183;24;207;76;;0;0;0;0;;0;0;0;0;;441;1192;1633;966;317;1;6;7;0;19
BLOCS;2021;880000062;CENTRE HOSPITALIER DE REMIREMONT;880780093;3;6;;1;;;;1;;1;;9;;;2;;;13;;;3783;2011;5794;4946;;540;13;553;159;;0;0;0;0;;0;0;0;0;;770;1349;2119;1065;;4;11;15;0;
BLOCS;2021;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;;;;;;;;;;;;;;;;;;;;;22;5;27;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;1;0;1;0;;0;0;0;0;
BLOCS;2021;880006663;CHI E.DURKHEIM-MAISON DE SANTE ST JEAN;880007059;2;;;;;;;;;;;;;0;;;0;;;0;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;
BLOCS;2021;880788591;POLYCLINIQUE LA LIGNE BLEUE;880780150;1;10;1;2;1;;;2;;;;14;2;;2;;;27;;;4903;6225;11128;10127;;129;56;185;113;;50;0;50;1;;359;220;579;375;;1164;2747;3911;2688;;28;164;192;145;
BLOCS;2021;890000169;CLINIQUE PAUL PICQUET SENS;890000151;1;5;0;0;0;1;0;2;0;0;0;8;0;6;1;0;1;10;0;8;2999;6810;9809;8866;;0;2;2;2;;9;0;9;0;;108;206;314;96;;949;5327;6276;3704;;17;176;193;48;
BLOCS;2021;890002389;POLYCLINIQUE STE MARGUERITE AUXERRE;890000730;1;7;0;0;0;0;0;1;0;0;0;8;0;6;1;0;1;14;0;12;2354;5686;8040;6912;;0;0;0;0;;36;41;77;0;;21;12;33;17;;1082;3830;4912;3452;;7;12;19;3;
BLOCS;2021;890975527;CH AUXERRE;890000037;5;5;1;2;1;4;;1;;2;;14;2;3;1;;1;17;;17;4204;2889;7093;5910;;1341;417;1758;695;;1329;65;1394;107;;162;2;164;117;;2720;1552;4272;2760;;9;117;126;0;
BLOCS;2021;890975535;CH AVALLON;890000409;1;;;;;;;1;;;;1;;;0;;;;;;25;21;46;4;845;0;0;0;0;;1;0;1;0;;0;1;1;1;;149;5;154;0;88;0;0;0;0;
BLOCS;2021;890975550;CH SENS;890970569;2;7;1;1;1;;;1;;;;9;2;;2;2;;12;2;;3418;1743;5161;4185;3253;816;126;942;442;6;52;0;52;19;5;72;119;191;49;1;1339;995;2334;1582;794;6;72;78;3;22
BLOCS;2021;900000035;HOPITAL PRIVE DE LA MIOTTE;900003880;1;7;;;;;;2;;;;9;;;2;;;14;;;1934;5367;7301;6684;;0;43;43;43;;0;0;0;0;;0;159;159;0;;151;4788;4939;2946;;0;13;13;4;
BLOCS;2021;900003039;HNFC SITE TREVENANS;900000365;1;15;2;1;1;3;1;4;1;1;;24;5;;3;1;;26;11;;8849;6598;15447;12168;;1954;182;2136;745;;1805;68;1873;130;;325;181;506;317;;3556;3874;7430;4540;;33;167;200;47;
BLOCS;2021;910000272;CH D ARPAJON;910110014;2;3;1;1;1;0;0;0;0;0;0;4;2;0;1;1;0;5;5;0;1463;1039;2502;2193;;747;232;979;586;;3;0;3;3;;0;0;0;0;;473;472;945;460;;2;3;5;1;
BLOCS;2021;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;1;0;0;0;0;0;0;1;0;0;0;1;0;1;1;0;1;4;0;4;95;463;558;367;;0;0;0;0;;0;0;0;0;;0;0;0;0;;39;210;249;159;;4;23;27;9;
BLOCS;2021;910000298;CH DES DEUX VALLEES SITE LONGJUMEAU;910110055;1;4;1;1;1;;;2;;;;7;2;;1;1;;10;10;;2368;1237;3605;2796;3784;1443;459;1902;1134;3;74;0;74;9;;18;0;18;13;;1355;738;2093;1095;1920;11;5;16;1;104
BLOCS;2021;910000306;CH D ORSAY;910110055;1;3;;1;1;;;;;;;4;1;;1;;;5;;;942;715;1657;1407;1267;790;58;848;332;2;2;0;2;1;;1;0;1;1;;385;98;483;277;299;2;8;10;0;
BLOCS;2021;910001973;CH DOURDAN ETAMPES SITE ETAMPES;910019447;1;3;1;1;0;0;0;1;0;0;0;5;1;;1;1;1;10;10;10;1152;733;1885;1692;;688;112;800;427;;1;0;1;0;;0;0;0;0;;949;516;1465;678;;1;1;2;0;
BLOCS;2021;910008028;ANGIO SCE INTERCLINQUE IMAGERIE-MASSY;910001221;1;;;;;4;3;;;;;4;3;;1;1;;11;11;;0;0;0;0;;0;0;0;0;;3150;812;3962;3125;;0;0;0;0;;0;0;0;0;;0;0;0;0;
BLOCS;2021;910018423;CH DES DEUX VALLEES SITE JUVISY;910110055;1;;;;;;;1;;;;1;;;;;;;;;19;1;20;0;1209;0;0;0;0;;0;0;0;0;;0;0;0;0;;5;1;6;0;1;0;0;0;0;
BLOCS;2021;910020254;CH SUD FRANCILIEN SITE JEAN JAURES;910002773;2;6;1;2;;3;;1;;;;12;1;2;1;1;1;14;5;8;5727;3394;9121;6666;;3518;743;4261;1815;;1681;128;1809;229;;585;334;919;193;;2889;1931;4820;2310;;40;57;97;1;
BLOCS;2021;910022888;ANGIO SCE INTERCLINIQUE IMAGERIE-QUINC;910001221;1;0;0;0;0;2;2;0;0;0;0;2;2;0;1;1;0;7;7;0;0;0;0;0;;0;0;0;0;;1074;289;1363;1099;;0;0;0;0;;0;0;0;0;;0;0;0;0;
BLOCS;2021;910300011;HOP DE PARIS ESSONNE LES CHARMILLES;910025139;1;4;0;0;0;1;0;1;0;0;0;6;0;0;1;0;0;11;0;0;1098;5557;6655;4871;;0;0;0;0;;285;2;287;28;;0;0;0;0;;242;4392;4634;2639;;2;41;43;5;
BLOCS;2021;910300144;CMCO D EVRY;910000447;1;7;1;1;1;;;2;;;;10;2;;1;1;;20;2;;3239;4536;7775;6525;;211;66;277;247;;61;1;62;0;;92;193;285;81;;1041;4811;5852;3574;;0;54;54;44;
BLOCS;2021;910300177;CLINIQUE DE L YVETTE;910000462;1;8;0;1;;1;;1;;0;;11;0;2;1;;1;15;;15;5618;11443;17061;15685;;548;19;567;210;;2;0;2;0;;70;0;70;64;;891;3801;4692;3459;;8;101;109;85;
BLOCS;2021;910300219;HOPITAL PRIVE JACQUES CARTIER;910003888;4;15;;0;;5;;1;;0;;21;;;3;;;26;;;4754;4755;9509;8194;;0;10;10;10;;0;0;0;0;;499;61;560;496;;1306;5531;6837;4788;;0;23;23;11;
BLOCS;2021;910300300;HOPITAL PRIVE DU VAL D YERRES;910000538;1;4;4;0;0;0;0;0;0;0;0;4;4;0;1;1;0;6;6;0;1200;2767;3967;3299;;0;0;0;0;;0;0;0;0;;37;27;64;64;;196;1084;1280;1280;;0;10;10;10;
BLOCS;2021;910300359;HOPITAL PRIVE D ATHIS MONS SITE CARON;910000587;1;4;0;0;0;0;0;2;0;0;0;6;0;6;1;0;1;11;0;11;0;4081;4081;3658;;0;34;34;33;;0;0;0;0;;0;0;0;0;;0;2642;2642;1514;;0;57;57;41;
BLOCS;2021;910803543;HOPITAL PRIVE CLAUDE GALIEN;910017615;1;12;;1;1;;;2;;;;15;1;;2;;;17;;;4276;10719;14995;13430;;259;127;386;360;;0;0;0;0;;397;346;743;597;;1359;4056;5415;3150;;20;505;525;2;
BLOCS;2021;910805357;CLINIQUE DE L ESSONNE;910001643;1;6;;1;1;;;3;;2;;12;1;0;2;1;;18;11;;2048;7750;9798;9534;;269;77;346;239;;21;0;21;0;;3;167;170;3;;211;5296;5507;3063;;4;17;21;16;
BLOCS;2021;920000460;CLCC RENE HUGUENIN INSTITUT CURIE;750813321;1;5;;0;;0;;0;;0;;5;;0;1;;;7;;;4180;3727;7907;4929;;0;0;0;0;;0;0;0;0;;2;0;2;1;;98;173;271;235;;0;0;0;0;
BLOCS;2021;920000577;CH DE NANTERRE;920110020;1;1;1;1;1;1;1;1;1;0;0;4;4;;1;1;;7;7;;64;29;93;16;;799;120;919;351;;68;0;68;0;;5;0;5;1;;374;1151;1525;752;;8;6;14;1;
BLOCS;2021;920000585;CH RIVES DE SEINE SITE NEUILLY S/SEINE;920026374;1;3;;1;1;;;1;;1;;6;1;;2;;;11;;;696;448;1144;1047;;1939;97;2036;611;;40;0;40;0;;0;0;0;0;;231;723;954;608;;0;5;5;0;
BLOCS;2021;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;1;4;;1;1;;;;;;;5;1;;2;1;;10;7;;716;1564;2280;2122;;2006;285;2291;986;;1;0;1;0;;0;1;1;0;;273;1238;1511;926;;2;11;13;7;
BLOCS;2021;920000643;INSTITUT FRANCO BRITANNIQUE KLEBER;750720468;2;5;;2;1;;;1;;;;8;1;;2;1;;12;2;;1701;1431;3132;2680;;1302;132;1434;563;;0;0;0;0;;6;0;6;4;;841;2883;3724;2229;;7;15;22;7;
BLOCS;2021;920000650;HOPITAL FOCH;920150059;7;14;3;2;2;3;3;5;;2;;26;8;;5;2;;41;27;;6717;5585;12302;7799;1959;2847;112;2959;1023;91;761;73;834;35;1;359;267;626;197;11;5715;3877;9592;5583;11272;105;86;191;47;145
BLOCS;2021;920000684;HOPITAL MARIE LANNELONGUE;750150120;3;7;1;;;5;2;2;;1;;15;3;;2;2;;12;12;;4417;329;4746;4072;;1;0;1;1;;2236;311;2547;663;;950;227;1177;452;;1799;1252;3051;498;;1;0;1;0;
BLOCS;2021;920100013;HU OUEST SITE AMBROISE PARE APHP;750712184;4;10;2;;;2;1;2;;1;;15;3;;2;1;;16;14;;5695;5881;11576;9082;;4;0;4;4;;579;46;625;10;;750;449;1199;969;;1450;1524;2974;1182;;28;47;75;0;
BLOCS;2021;920100021;HU PARIS SUD SITE ANTOINE BECLERE APHP;750712184;4;7;1;2;2;1;1;2;;1;;13;4;;4;2;;21;11;;4573;2564;7137;5589;;2836;645;3481;1608;;10;6;16;16;;58;46;104;67;;1683;2316;3999;1863;;8;22;30;0;
BLOCS;2021;920100039;HU PARIS NORD SITE BEAUJON APHP;750712184;2;13;;2;1;3;;3;;;;21;1;;3;1;;28;13;;7705;992;8697;6965;;1029;197;1226;525;0;4;1;5;4;;733;157;890;251;;2766;2454;5220;2915;;130;13;143;2;
BLOCS;2021;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;2;5;1;1;1;;;1;;1;;8;2;;2;1;;11;3;;1640;1106;2746;1915;;2253;862;3115;933;;1;0;1;0;;6;0;6;1;;1423;1024;2447;1211;;0;23;23;1;
BLOCS;2021;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;2;4;;;;1;;1;;;;6;;;1;;;10;;;2443;1310;3753;1784;;0;0;0;0;;2;0;2;2;;6;0;6;4;;334;1457;1791;12;;0;0;0;0;
BLOCS;2021;920120011;HIA PERCY;750821092;4;9;1;;;3;;4;;2;;18;1;;1;;;8;;;7352;2664;10016;6951;2624;0;0;0;0;;657;3;660;122;1;156;42;198;126;2;1764;1196;2960;994;1221;6;2;8;0;303
BLOCS;2021;920300043;HOPITAL PRIVE D ANTONY;920001526;2;14;14;2;2;3;3;4;4;4;4;27;27;0;2;2;0;43;43;0;5614;16676;22290;19101;;2244;188;2432;886;;650;19;669;8;;295;816;1111;126;;2546;13134;15680;9768;;12;213;225;136;
BLOCS;2021;920300183;CENTRE CHIRURGICAL DES PRINCES;920000759;2;3;0;;;;;4;0;1;0;8;0;0;2;0;0;9;0;0;616;3817;4433;1785;;0;0;0;0;;0;0;0;0;;0;1152;1152;0;;63;11012;11075;6147;;0;0;0;0;
BLOCS;2021;920300191;CLINIQUE MARCEL SEMBAT CCBB;920000767;2;5;1;;;;;1;1;;;6;2;;2;;;9;;;1642;6217;7859;6904;;1;10;11;11;;0;0;0;0;;0;0;0;0;;633;3647;4280;2349;;4;18;22;3;
BLOCS;2021;920300365;CLINIQUE LA MONTAGNE;920815388;1;6;;;;;;2;;;;8;;;2;;1;17;;6;2075;10866;12941;11525;;0;52;52;52;;0;0;0;0;;1;105;106;0;;141;1953;2094;1147;;1;0;1;0;
BLOCS;2021;920300415;CLINIQUE LAMBERT;920000890;1;7;0;0;0;0;0;1;0;1;0;9;0;0;1;0;0;12;0;0;1378;4318;5696;4920;;26;24;50;49;;0;0;0;0;;29;3;32;29;;604;3039;3643;2261;;2;85;87;51;
BLOCS;2021;920300597;CLINIQUE DE MEUDON LA FORET;920000940;1;8;1;;;;;2;;;;10;1;;1;;;12;;;2762;6809;9571;8099;102;0;11;11;11;;0;0;0;0;;11;17;28;6;;1128;7201;8329;4994;;2;77;79;71;
BLOCS;2021;920300712;CTRE CHIRURGICAL PIERRE CHEREST;920810736;1;7;;;;;;2;;;;9;;;2;;;14;;;1235;10707;11942;10872;;0;11;11;11;;0;0;0;0;;0;45;45;0;;1;125;126;120;;5;3;8;0;
BLOCS;2021;920300753;CLINIQUE CHIRURGICAL AMBROISE PARE;920810736;1;11;;;;7;;;;;;18;;;1;;;10;;;7577;1768;9345;8576;;0;0;0;0;;4631;426;5057;4200;;607;760;1367;835;;1453;228;1681;1484;;0;3;3;3;
BLOCS;2021;920300761;SAS CLINIQUE HARTMANN;920000973;1;11;;;;;;2;;;;13;;;3;;;29;;;4350;5547;9897;8489;;0;16;16;16;;0;0;0;0;;4;0;4;2;;383;6718;7101;4281;;9;889;898;243;
BLOCS;2021;920300787;HOPITAL AMERICAIN;920000981;2;5;1;;;1;1;2;0;;;8;2;1;2;1;1;8;4;6;2599;4555;7154;5420;;299;100;399;391;;333;534;867;774;;191;35;226;214;;1494;4166;5660;3199;;6;12;18;3;
BLOCS;2021;920300837;CLINIQUE LES MARTINETS;920001005;2;6;;;;;;2;;;;8;;;2;;;13;;;792;5032;5824;5317;;0;12;12;12;;0;0;0;0;;0;0;0;0;;103;3830;3933;2428;;1;13;14;5;
BLOCS;2021;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;920006848;1;5;5;;;1;1;1;1;;;7;7;2;1;;1;10;;10;2872;2239;5111;4373;;0;0;0;0;;18;1;19;3;;153;49;202;198;;456;1994;2450;1234;;0;4;4;2;
BLOCS;2021;930000286;GHI LE RAINCY MONTFERMEIL;930021480;4;4;1;1;1;2;;3;;;;10;2;3;3;2;1;9;9;4;2899;2586;5485;2269;1193;522;290;812;633;50;1568;5;1573;5;81;65;129;194;4;0;2024;1660;3684;1444;1834;4;6;10;0;631
BLOCS;2021;930000302;CHI ANDRE GREGOIRE;930110036;2;5;0;2;1;1;0;1;0;;;9;1;;1;1;;13;13;;1712;1673;3385;2382;3548;2444;415;2859;1178;77;831;166;997;2;0;71;2;73;1;0;1186;912;2098;1022;1525;9;9;18;0;215
BLOCS;2021;930000328;CH GENERAL DELAFONTAINE;930110051;2;6;1;2;2;;;2;0;;;10;3;;1;;;18;;;2829;2856;5685;5095;;2673;848;3521;2106;;1;0;1;0;;33;0;33;7;;1196;1475;2671;1326;;8;18;26;8;
BLOCS;2021;930000336;CHI ROBERT BALLANGER;930110069;1;9;0;1;;1;0;5;0;0;0;16;0;;1;;;15;0;;3282;4040;7322;5490;;1778;271;2049;1212;;664;3;667;14;;5;0;5;1;;1875;1283;3158;1439;;14;105;119;4;
BLOCS;2021;930026885;INSTITUT CARDIO GVM LA ROSERAIE;930024278;1;;;;;2;2;;;;;2;2;;;;;;;;;;;;;;;;;;916;10;926;854;;380;312;692;497;;;;;;;;;;;
BLOCS;2021;930100037;HU PARIS SITE AVICENNE APHP;750712184;1;10;1;;;2;;3;;;;15;1;;1;;;15;;;6339;4427;10766;7164;;10;306;316;315;;37;2;39;3;;726;222;948;488;;4081;2973;7054;2600;;213;9;222;7;
BLOCS;2021;930100045;HU PARIS SITE JEAN VERDIER APHP;750712184;2;2;1;1;1;1;0;0;0;0;0;4;2;;2;1;;6;2;;639;1480;2119;1127;;1434;302;1736;784;58;0;0;0;0;;2;0;2;0;;61;216;277;224;;1;1;2;0;
BLOCS;2021;930150032;MATERNITE DES LILAS;930000815;;1;;1;;;;;;;;2;;1;1;;1;3;;1;1;6;7;5;;774;402;1176;216;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;0;0;0;
BLOCS;2021;930300025;HOPITAL EUROPEEN LA ROSERAIE;930000393;1;10;1;1;1;;;1;;;;12;2;;2;;;12;;;3134;4879;8013;7067;;132;10;142;138;;0;0;0;0;;0;0;0;0;;1028;2012;3040;1609;;2;57;59;56;
BLOCS;2021;930300066;HOPITAL PRIVE DE L EST PARISIEN;930000401;1;8;;0;;1;;2;;0;;11;;;1;;;12;;;1440;4342;5782;4860;;0;0;0;0;;89;0;89;0;;312;573;885;632;;1392;5541;6933;3859;;11;136;147;143;
BLOCS;2021;930300082;CENTRE MEDICO CHIRURGICAL FLOREAL;930000419;1;3;3;;;2;2;2;2;1;1;8;8;;1;1;;12;3;;2770;14223;16993;14528;;0;0;0;0;;86;0;86;0;;52;2;54;54;;2018;4564;6582;3959;;8;222;230;5;
BLOCS;2021;930300116;HOPITAL PRIVE DE LA SEINE SAINT DENIS;930000427;2;9;0;2;2;0;0;2;0;0;0;13;2;;2;1;;15;2;;2610;6531;9141;8050;;736;171;907;737;;0;0;0;0;;1;142;143;0;;561;5304;5865;3025;;1;23;24;11;
BLOCS;2021;930300264;CLINIQUE DES LILAS;930000492;1;6;0;0;0;0;0;1;0;0;0;7;0;0;1;0;0;12;0;0;1029;2771;3800;3672;;0;0;0;0;;0;0;0;0;;0;0;0;0;;0;1459;1459;774;;0;3;3;2;
BLOCS;2021;930300298;POLYCLINIQUE VAUBAN SANTE;930025523;1;6;;1;;;;2;;;;9;;;1;;;14;;;1251;3482;4733;4111;;380;89;469;271;;0;0;0;0;;0;0;0;0;;379;5528;5907;3241;;1;157;158;153;
BLOCS;2021;930300553;CLINIQUE DE L ESTREE;930000633;1;7;7;1;1;;;2;;;;10;8;8;2;2;2;15;15;15;2140;5082;7222;6219;;727;222;949;682;0;0;0;0;0;0;8;34;42;6;0;1314;3051;4365;2467;0;2;90;92;42;0
BLOCS;2021;930300587;CLINIQUE DU LANDY;930000641;1;6;;;;;;3;;;;9;;;2;;;17;;;514;3923;4437;4195;;0;0;0;0;;0;0;0;0;;0;0;0;0;;112;3747;3859;1838;;1;2;3;1;
BLOCS;2021;930300595;HOPITAL PRIVE DU VERT GALANT;930000658;1;8;8;0;0;0;0;1;1;0;0;9;9;0;1;1;0;13;13;0;2040;11146;13186;11343;;0;4;4;4;;6;0;6;0;;9;90;99;5;;1247;4837;6084;4227;;0;1;1;0;
BLOCS;2021;930300645;CENTRE CARDIOLOGIQUE DU NORD;930000682;2;6;;0;;4;;1;;2;;13;;;2;;;32;;;3553;1588;5141;4022;;0;0;0;0;;3556;220;3776;2748;;2095;1881;3976;3063;;421;2496;2917;1230;;6;3;9;3;
BLOCS;2021;940000573;CHI DE CRETEIL;940110018;4;13;1;1;1;1;0;3;0;0;0;18;2;;2;1;;22;12;;5817;6436;12253;10786;815;2016;342;2358;1507;1407;0;0;0;0;0;0;0;0;0;0;2094;4045;6139;3083;743;6;36;42;6;0
BLOCS;2021;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;1;7;1;1;1;0;0;0;0;0;0;8;2;;1;1;;11;6;;3248;3335;6583;4610;0;2460;420;2880;1231;0;601;7;608;2;0;32;0;32;0;0;1331;1013;2344;1080;0;5;3;8;0;0
BLOCS;2021;940000649;HOPITAL SAINT CAMILLE;940150014;1;4;;;;;;1;;;;5;;;1;;;9;;;2469;2146;4615;3929;;2;0;2;2;;203;1;204;108;;11;0;11;10;;1064;1006;2070;1277;;2;3;5;0;
BLOCS;2021;940000664;INSTITUT GUSTAVE ROUSSY;940160013;1;14;2;0;0;3;1;1;0;0;0;18;3;;2;0;;21;0;;11471;7011;18482;9311;;0;0;0;0;;8;7;15;3;;344;13;357;120;;1907;2199;4106;2122;;432;137;569;0;
BLOCS;2021;940006679;HOPITAL PRIVE DE MARNE LA VALLEE;940017338;2;9;;1;1;0;;1;;1;;12;1;;2;1;;21;3;;1815;5018;6833;6230;;573;105;678;613;;1;0;1;0;;28;20;48;29;;296;3340;3636;2144;;3;71;74;46;
BLOCS;2021;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;1;1;;1;1;;;1;;1;;4;1;;1;;;4;;;145;67;212;164;;2489;376;2865;1218;;0;0;0;0;;0;0;0;0;;16;165;181;129;;3;12;15;0;
BLOCS;2021;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;5;16;2;0;0;7;0;3;0;2;0;28;2;2;3;2;3;25;23;;12133;2589;14722;10930;;0;0;0;0;;2021;225;2246;625;;1836;258;2094;1096;;5763;2013;7776;3939;;91;187;278;103;
BLOCS;2021;940100043;HU PARIS SUD SITE KREMLIN BICETRE APHP;750712184;5;16;2;1;1;4;;2;;;;23;3;3;2;2;1;35;28;6;9349;4016;13365;9487;;2608;836;3444;1661;;111;4;115;28;;212;63;275;169;;5447;4037;9484;5107;;47;128;175;77;
BLOCS;2021;940100068;HU PARIS SUD SITE PAUL BROUSSE APHP;750712184;3;5;1;;;1;;2;;;;8;1;;2;;;7;;;1888;480;2368;1413;;0;0;0;0;;2;0;2;2;;367;31;398;115;;1660;1127;2787;1341;;16;1;17;1;
BLOCS;2021;940120017;HIA BEGIN;750821092;1;8;1;;;1;;2;1;;;11;2;;1;1;;11;2;;2385;3049;5434;4022;;0;6;6;6;;107;1;108;0;;7;0;7;1;;1276;1741;3017;2014;;5;46;51;0;
BLOCS;2021;940300031;HOPITAL PRIVE PAUL D EGINE;940000706;1;13;1;;;1;;2;;;;16;1;;1;;;24;;;4890;19511;24401;21625;;0;5;5;5;;110;1;111;1;;152;387;539;229;;549;6262;6811;4256;;4;27;31;5;
BLOCS;2021;940300270;HOPITAL PRIVE ARMAND BRILLARD;940000771;1;8;0;2;2;0;0;4;0;0;0;14;2;0;1;0;0;17;0;0;2901;4925;7826;6931;;686;169;855;592;;60;0;60;0;;105;331;436;81;;4365;9574;13939;9442;;8;68;76;21;
BLOCS;2021;940300379;CLINIQUE GASTON METIVET;940000805;2;6;0;1;1;0;0;1;0;0;0;8;1;;2;0;;14;0;;1888;5864;7752;6666;540;165;58;223;211;;52;0;52;0;;0;7;7;7;;506;2695;3201;1996;;3;65;68;23;
BLOCS;2021;940300445;CLINIQUE DU SUD;940000854;1;5;;;;;;1;;;;6;;;1;;;12;;;1309;8126;9435;7856;;0;0;0;0;;0;0;0;0;;0;0;0;0;;304;1749;2053;1182;;1;31;32;25;
