BOR;AN;FI;RS;FI_EJ;PERSO;EFFPL;EFFPA;ETP;COMEHPAD
USLD_P;2021;850022013;SSR HOPITAL NOIRMOUTIER;850000100;N2510;4;4;6.05;0
USLD_P;2021;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;MEDCH;1;;1.11;1
USLD_P;2021;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;N2210;9;2;7;1
USLD_P;2021;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;N2460;1;0;0.5;1
USLD_P;2021;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;N2510;40;4;19.93;1
USLD_P;2021;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;N3120;1;0;0.25;1
USLD_P;2021;860000025;CHU DE POITIERS - SITE CHATELLERAULT;860014208;NAUT;39;10;17.36;1
USLD_P;2021;860000033;CHU DE POITIERS - SITE DE LOUDUN;860014208;MEDCH;1;;0.05;1
USLD_P;2021;860000033;CHU DE POITIERS - SITE DE LOUDUN;860014208;N2210;5;1;3.74;1
USLD_P;2021;860000033;CHU DE POITIERS - SITE DE LOUDUN;860014208;N2410;0;1;0.25;1
USLD_P;2021;860000033;CHU DE POITIERS - SITE DE LOUDUN;860014208;N2510;17;2;10.4;1
USLD_P;2021;860000033;CHU DE POITIERS - SITE DE LOUDUN;860014208;N3120;1;1;0.35;1
USLD_P;2021;860000033;CHU DE POITIERS - SITE DE LOUDUN;860014208;NAUT;27;4;14.66;1
USLD_P;2021;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;M1320;;1;0.03;0
USLD_P;2021;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;MEDCH;;1;0.03;0
USLD_P;2021;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;N2210;9;5;7.14;0
USLD_P;2021;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;N2460;0;1;0.1;0
USLD_P;2021;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;N2510;20;2;16.07;0
USLD_P;2021;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;N3120;0;1;0.05;1
USLD_P;2021;860000058;CHU DE POITIERS - SITE DE MONTMORILLON;860014208;NAUT;10;1;3.86;0
USLD_P;2021;860000223;CHU LA MILETRIE;860014208;M1320;;5;0.42;0
USLD_P;2021;860000223;CHU LA MILETRIE;860014208;MEDCH;;6;0.44;0
USLD_P;2021;860000223;CHU LA MILETRIE;860014208;N2210;25;7;12.07;0
USLD_P;2021;860000223;CHU LA MILETRIE;860014208;N2410;0;1;0.2;0
USLD_P;2021;860000223;CHU LA MILETRIE;860014208;N2460;0;1;0.2;0
USLD_P;2021;860000223;CHU LA MILETRIE;860014208;N2510;55;7;36.92;0
USLD_P;2021;860000223;CHU LA MILETRIE;860014208;N3120;0;1;0.3;0
USLD_P;2021;860000223;CHU LA MILETRIE;860014208;NAUT;21;9;11.54;0
USLD_P;2021;860011014;CHU DE POITIERS - SITE DE LUSIGNAN;860014208;MEDCH;;3;0.42;1
USLD_P;2021;860011014;CHU DE POITIERS - SITE DE LUSIGNAN;860014208;N2210;12;6;5.51;1
USLD_P;2021;860011014;CHU DE POITIERS - SITE DE LUSIGNAN;860014208;N2460;0;0;0.2;0
USLD_P;2021;860011014;CHU DE POITIERS - SITE DE LUSIGNAN;860014208;N2510;18;9;12.83;1
USLD_P;2021;860011014;CHU DE POITIERS - SITE DE LUSIGNAN;860014208;NAUT;10;3;3.01;1
USLD_P;2021;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;MEDCH;;1;0.5;0
USLD_P;2021;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;N2210;8;2;9.21;0
USLD_P;2021;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;N2410;;1;0.5;0
USLD_P;2021;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;N2510;16;2;16.91;0
USLD_P;2021;870000270;CTRE HOSPITALIER J BOUTARD ST YRIEIX;870000031;NAUT;8;;8;0
USLD_P;2021;870000551;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;MEDCH;;1;0.9;
USLD_P;2021;870000551;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;N2210;1;3;4.36;
USLD_P;2021;870000551;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;N2410;1;;1;1
USLD_P;2021;870000551;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;N2510;8;6;12.16;
USLD_P;2021;870000551;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;N3120;1;;1;1
USLD_P;2021;870000551;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;NAUT;2;1;1.4;
USLD_P;2021;870000601;HOPITAL DR RENE BARRIERE ST LEONARD;870014248;M1320;0;0;0.5;
USLD_P;2021;870000601;HOPITAL DR RENE BARRIERE ST LEONARD;870014248;MEDCH;0;0;0.5;
USLD_P;2021;870000601;HOPITAL DR RENE BARRIERE ST LEONARD;870014248;N2210;5;5;7.14;
USLD_P;2021;870000601;HOPITAL DR RENE BARRIERE ST LEONARD;870014248;N2460;0;0;0.3;
USLD_P;2021;870000601;HOPITAL DR RENE BARRIERE ST LEONARD;870014248;N2510;9;3;10.85;
USLD_P;2021;870000601;HOPITAL DR RENE BARRIERE ST LEONARD;870014248;NAUT;1;0;1;
USLD_P;2021;870001567;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;MEDCH;;3;0.94;
USLD_P;2021;870001567;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;N2210;4;2;6.4;
USLD_P;2021;870001567;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;N2460;2;;2;1
USLD_P;2021;870001567;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;N2510;15;5;14.14;
USLD_P;2021;870001567;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;N3120;1;;1;1
USLD_P;2021;870001567;HOPITAL INTERCOMMUNAL DU HAUT LIMOUSIN;870014503;NAUT;2;2;1.48;
USLD_P;2021;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;M1320;1;0;0.58;0
USLD_P;2021;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;MEDCH;1;1;0.63;0
USLD_P;2021;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;N2210;12;2;13.62;0
USLD_P;2021;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;N2410;;1;0.96;0
USLD_P;2021;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;N2460;;1;0.4;0
USLD_P;2021;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;N2510;37;4;37.85;0
USLD_P;2021;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;N3120;;;0.1;0
USLD_P;2021;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;NAUT;9;4;12.47;0
USLD_P;2021;870005931;UNITE SOINS LONGUE DUREE ST JUNIEN;870000023;M1320;1;1;1.2;
USLD_P;2021;870005931;UNITE SOINS LONGUE DUREE ST JUNIEN;870000023;MEDCH;1;1;1.2;1
USLD_P;2021;870005931;UNITE SOINS LONGUE DUREE ST JUNIEN;870000023;N2210;11;1;10.76;0
USLD_P;2021;870005931;UNITE SOINS LONGUE DUREE ST JUNIEN;870000023;N2460;0;2;0.86;1
USLD_P;2021;870005931;UNITE SOINS LONGUE DUREE ST JUNIEN;870000023;N2510;25;10;28.89;0
USLD_P;2021;870005931;UNITE SOINS LONGUE DUREE ST JUNIEN;870000023;N3120;;1;0.2;1
USLD_P;2021;870005931;UNITE SOINS LONGUE DUREE ST JUNIEN;870000023;NAUT;7;28;15.44;1
USLD_P;2021;870008042;USLD CHASTAINGT LIMOGES;870000015;M1320;1;0;0.58;
USLD_P;2021;870008042;USLD CHASTAINGT LIMOGES;870000015;MEDCH;1;1;1.8;0
USLD_P;2021;870008042;USLD CHASTAINGT LIMOGES;870000015;N2210;28;9;36.86;0
USLD_P;2021;870008042;USLD CHASTAINGT LIMOGES;870000015;N2410;;;1.94;1
USLD_P;2021;870008042;USLD CHASTAINGT LIMOGES;870000015;N2460;;1;0.63;0
USLD_P;2021;870008042;USLD CHASTAINGT LIMOGES;870000015;N2510;78;12;91.36;0
USLD_P;2021;870008042;USLD CHASTAINGT LIMOGES;870000015;N3120;;;;1
USLD_P;2021;870008042;USLD CHASTAINGT LIMOGES;870000015;NAUT;32;2;37.24;1
USLD_P;2021;880000039;CH DE GERARDMER CLAUDIUS REGAUD;880780069;MEDCH;;1;0.3;0
USLD_P;2021;880000039;CH DE GERARDMER CLAUDIUS REGAUD;880780069;N2210;3;4;6.33;0
USLD_P;2021;880000039;CH DE GERARDMER CLAUDIUS REGAUD;880780069;N2460;;1;0.35;
USLD_P;2021;880000039;CH DE GERARDMER CLAUDIUS REGAUD;880780069;N2510;9;1;10.43;
USLD_P;2021;880000039;CH DE GERARDMER CLAUDIUS REGAUD;880780069;NAUT;4;;4.51;1
USLD_P;2021;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;MEDCH;;1;0.36;1
USLD_P;2021;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;N2210;4;5;7.6;0
USLD_P;2021;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;N2510;15;3;17.22;0
USLD_P;2021;880000070;CHI DE L'OUEST VOSGIEN SITE DE VITTEL;880007299;NAUT;5;1;5.79;0
USLD_P;2021;880000104;HOPITAL DE L'AVISON - BRUYERES;880780259;MEDCH;;2;0.45;0
USLD_P;2021;880000104;HOPITAL DE L'AVISON - BRUYERES;880780259;N2210;8;1;6.05;0
USLD_P;2021;880000104;HOPITAL DE L'AVISON - BRUYERES;880780259;N2410;;1;0.1;0
USLD_P;2021;880000104;HOPITAL DE L'AVISON - BRUYERES;880780259;N2460;;1;0.5;0
USLD_P;2021;880000104;HOPITAL DE L'AVISON - BRUYERES;880780259;N2510;9;5;10.74;0
USLD_P;2021;880000104;HOPITAL DE L'AVISON - BRUYERES;880780259;NAUT;3;1;3;0
USLD_P;2021;880000336;CHI E. DURKHEIM - SITE DE GOLBEY;880007059;N2210;3;3;3.59;
USLD_P;2021;880000336;CHI E. DURKHEIM - SITE DE GOLBEY;880007059;N2510;6;7;10.32;
USLD_P;2021;880000336;CHI E. DURKHEIM - SITE DE GOLBEY;880007059;NAUT;1;4;5.43;
USLD_P;2021;880786637;USLD DU CENTRE HOSPITALIER REMIREMONT;880780093;MEDCH;;2;0.75;
USLD_P;2021;880786637;USLD DU CENTRE HOSPITALIER REMIREMONT;880780093;N2210;6;5;8.44;0
USLD_P;2021;880786637;USLD DU CENTRE HOSPITALIER REMIREMONT;880780093;N2510;10;3;10.77;0
USLD_P;2021;880786637;USLD DU CENTRE HOSPITALIER REMIREMONT;880780093;NAUT;3;4;5.47;0
USLD_P;2021;880786645;USLD DU CENTRE HOSPITALIER DE ST-DIE;880780077;MEDCH;1;;0.5;
USLD_P;2021;880786645;USLD DU CENTRE HOSPITALIER DE ST-DIE;880780077;N2210;4;3;6.36;1
USLD_P;2021;880786645;USLD DU CENTRE HOSPITALIER DE ST-DIE;880780077;N2410;;;0.3;1
USLD_P;2021;880786645;USLD DU CENTRE HOSPITALIER DE ST-DIE;880780077;N2510;9;6;13.54;1
USLD_P;2021;880786645;USLD DU CENTRE HOSPITALIER DE ST-DIE;880780077;NAUT;7;;7.94;
USLD_P;2021;890975527;CH AUXERRE;890000037;MEDCH;;1;0.45;0
USLD_P;2021;890975527;CH AUXERRE;890000037;N2210;4;3;5.95;0
USLD_P;2021;890975527;CH AUXERRE;890000037;N2510;14;1;12.11;0
USLD_P;2021;890975527;CH AUXERRE;890000037;NAUT;7;3;4.49;0
USLD_P;2021;900000647;CHSLD LE CHENOIS;900004698;M1320;2;;1.87;1
USLD_P;2021;900000647;CHSLD LE CHENOIS;900004698;MEDCH;2;;1.87;1
USLD_P;2021;900000647;CHSLD LE CHENOIS;900004698;N2210;16;3;19.03;1
USLD_P;2021;900000647;CHSLD LE CHENOIS;900004698;N2410;1;;1;1
USLD_P;2021;900000647;CHSLD LE CHENOIS;900004698;N2460;1;1;0.4;1
USLD_P;2021;900000647;CHSLD LE CHENOIS;900004698;N2510;51;14;53.98;1
USLD_P;2021;900000647;CHSLD LE CHENOIS;900004698;NAUT;5;3;7.17;1
USLD_P;2021;910000272;CH D ARPAJON;910110014;M1320;0;1;0.8;1
USLD_P;2021;910000272;CH D ARPAJON;910110014;MEDCH;0;1;0.8;1
USLD_P;2021;910000272;CH D ARPAJON;910110014;N2210;10;0;8.73;1
USLD_P;2021;910000272;CH D ARPAJON;910110014;N2510;18;0;15.68;0
USLD_P;2021;910000272;CH D ARPAJON;910110014;N3120;0;1;0.11;1
USLD_P;2021;910000272;CH D ARPAJON;910110014;NAUT;14;10;18.61;1
USLD_P;2021;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;M1320;3;;1.42;
USLD_P;2021;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;MEDCH;3;;1.42;
USLD_P;2021;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;N2210;8;2;8.83;
USLD_P;2021;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;N2510;31;3;28.38;
USLD_P;2021;910000280;CH DOURDAN ETAMPES SITE DOURDAN;910019447;NAUT;15;4;16.43;
USLD_P;2021;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;M1320;2;;2;0
USLD_P;2021;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;MEDCH;2;1;2.5;0
USLD_P;2021;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;N2210;16;6;20.1;0
USLD_P;2021;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;N2460;;2;1;0
USLD_P;2021;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;N2510;74;23;93.5;0
USLD_P;2021;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;N3120;1;;1;0
USLD_P;2021;910100015;HU HENRI MONDOR SITE CLEMENCEAU APHP;750712184;NAUT;1;4;3.4;0
USLD_P;2021;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;MEDCH;0;7;2.9;0
USLD_P;2021;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;N2210;12;1;12.8;0
USLD_P;2021;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;N2410;1;1;1.2;0
USLD_P;2021;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;N2460;;1;0.2;0
USLD_P;2021;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;N2510;29;5;32.6;0
USLD_P;2021;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;N3120;1;;1;0
USLD_P;2021;910100031;HU HENRI MONDOR SITE DUPUYTREN APHP;750712184;NAUT;6;1;6.4;0
USLD_P;2021;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;M1320;;1;1.2;0
USLD_P;2021;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;MEDCH;;1;1.2;0
USLD_P;2021;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;N2210;12;;11.2;0
USLD_P;2021;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;N2410;1;;1;0
USLD_P;2021;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;N2460;;1;0.4;0
USLD_P;2021;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;N2510;27;1;27.5;0
USLD_P;2021;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;N3120;;1;0.4;0
USLD_P;2021;910150069;HOP PRIVE GERIAT LES MAGNOLIAS;910000033;NAUT;15;9;23.3;0
USLD_P;2021;920000577;CH DE NANTERRE;920110020;MEDCH;1;0;1;0
USLD_P;2021;920000577;CH DE NANTERRE;920110020;N2210;8;2;9.33;0
USLD_P;2021;920000577;CH DE NANTERRE;920110020;N2410;0;1;0.5;1
USLD_P;2021;920000577;CH DE NANTERRE;920110020;N2510;25;5;29.78;0
USLD_P;2021;920000577;CH DE NANTERRE;920110020;N3120;0;1;0.5;1
USLD_P;2021;920000577;CH DE NANTERRE;920110020;NAUT;18;7;19.1;1
USLD_P;2021;920000593;CH RIVES DE SEINE SITE DE PUTEAUX;920026374;M1320;1;;1;
USLD_P;2021;920000593;CH RIVES DE SEINE SITE DE PUTEAUX;920026374;MEDCH;1;;1;
USLD_P;2021;920000593;CH RIVES DE SEINE SITE DE PUTEAUX;920026374;N2210;11;4;14.11;
USLD_P;2021;920000593;CH RIVES DE SEINE SITE DE PUTEAUX;920026374;N2460;;;0.2;
USLD_P;2021;920000593;CH RIVES DE SEINE SITE DE PUTEAUX;920026374;N2510;45;2;49.44;
USLD_P;2021;920000593;CH RIVES DE SEINE SITE DE PUTEAUX;920026374;NAUT;24;4;26.62;
USLD_P;2021;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;M1320;;2;0.9;0
USLD_P;2021;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;MEDCH;;5;1.61;1
USLD_P;2021;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;N2210;9;0;9.78;
USLD_P;2021;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;N2410;0;1;0.5;
USLD_P;2021;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;N2460;0;1;1;
USLD_P;2021;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;N2510;28;1;29.43;
USLD_P;2021;920000619;CH DES QUATRE VILLES SITE ST CLOUD;920009909;NAUT;15;2;17.25;1
USLD_P;2021;920001369;SSR FONDATION ROGUET;920710654;MEDCH;1;;1.14;1
USLD_P;2021;920001369;SSR FONDATION ROGUET;920710654;N2210;9;;9.84;
USLD_P;2021;920001369;SSR FONDATION ROGUET;920710654;N2410;1;1;0.61;
USLD_P;2021;920001369;SSR FONDATION ROGUET;920710654;N2460;0;;0.92;
USLD_P;2021;920001369;SSR FONDATION ROGUET;920710654;N2510;32;;34.09;
USLD_P;2021;920001369;SSR FONDATION ROGUET;920710654;NAUT;10;2;14.61;
USLD_P;2021;920024205;SSR LES ABONDANCES;920808037;M1320;;4;2.69;1
USLD_P;2021;920024205;SSR LES ABONDANCES;920808037;MEDCH;;6;3.03;1
USLD_P;2021;920024205;SSR LES ABONDANCES;920808037;N2210;15;2;16.43;0
USLD_P;2021;920024205;SSR LES ABONDANCES;920808037;N2410;1;1;1.62;0
USLD_P;2021;920024205;SSR LES ABONDANCES;920808037;N2460;;;0.94;0
USLD_P;2021;920024205;SSR LES ABONDANCES;920808037;N2510;47;6;49.96;0
USLD_P;2021;920024205;SSR LES ABONDANCES;920808037;N3120;;;0.15;1
USLD_P;2021;920024205;SSR LES ABONDANCES;920808037;NAUT;16;78;36.58;1
USLD_P;2021;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;M1320;1;;1;0
USLD_P;2021;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;MEDCH;1;;1;0
USLD_P;2021;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;N2210;8;0;8.1;0
USLD_P;2021;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;N2410;1;0;0.5;0
USLD_P;2021;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;N2510;20;0;19.9;0
USLD_P;2021;920100047;HU PARIS NORD SITE LOUIS MOURIER APHP;750712184;NAUT;2;1;3;0
USLD_P;2021;930000294;CTRE D MOYEN ET LONG SEJOUR LES ORMES;930021480;M1320;;1;0.23;
USLD_P;2021;930000294;CTRE D MOYEN ET LONG SEJOUR LES ORMES;930021480;MEDCH;1;2;1.25;
USLD_P;2021;930000294;CTRE D MOYEN ET LONG SEJOUR LES ORMES;930021480;N2210;7;;6.66;
USLD_P;2021;930000294;CTRE D MOYEN ET LONG SEJOUR LES ORMES;930021480;N2510;18;1;18.28;
USLD_P;2021;930000294;CTRE D MOYEN ET LONG SEJOUR LES ORMES;930021480;NAUT;4;10;8.32;
USLD_P;2021;930100011;HU PARIS SSTDENIS SITE MURET APHP;750712184;M1320;1;;1;0
USLD_P;2021;930100011;HU PARIS SSTDENIS SITE MURET APHP;750712184;MEDCH;1;1;1.2;0
USLD_P;2021;930100011;HU PARIS SSTDENIS SITE MURET APHP;750712184;N2210;9;4;12.07;0
USLD_P;2021;930100011;HU PARIS SSTDENIS SITE MURET APHP;750712184;N2510;53;5;57.75;0
USLD_P;2021;930100011;HU PARIS SSTDENIS SITE MURET APHP;750712184;NAUT;14;2;14.62;0
USLD_P;2021;930150057;MAISON SANTE MEDICALE LES FLORALIES;750034589;M1320;;1;0.5;0
USLD_P;2021;930150057;MAISON SANTE MEDICALE LES FLORALIES;750034589;MEDCH;;1;0.5;0
USLD_P;2021;930150057;MAISON SANTE MEDICALE LES FLORALIES;750034589;N2210;2;;2;0
USLD_P;2021;930150057;MAISON SANTE MEDICALE LES FLORALIES;750034589;N2410;;2;1;1
USLD_P;2021;930150057;MAISON SANTE MEDICALE LES FLORALIES;750034589;N2460;;1;0.3;0
USLD_P;2021;930150057;MAISON SANTE MEDICALE LES FLORALIES;750034589;N2510;8;;8;0
USLD_P;2021;930150057;MAISON SANTE MEDICALE LES FLORALIES;750034589;NAUT;6;;6;0
USLD_P;2021;930706239;CH SAINT DENIS HOPITAL CASANOVA;930110051;MEDCH;1;1;1.15;0
USLD_P;2021;930706239;CH SAINT DENIS HOPITAL CASANOVA;930110051;N2210;12;1;12.93;0
USLD_P;2021;930706239;CH SAINT DENIS HOPITAL CASANOVA;930110051;N2410;2;;1.15;0
USLD_P;2021;930706239;CH SAINT DENIS HOPITAL CASANOVA;930110051;N2460;1;1;0.75;0
USLD_P;2021;930706239;CH SAINT DENIS HOPITAL CASANOVA;930110051;N2510;45;5;47.24;0
USLD_P;2021;930706239;CH SAINT DENIS HOPITAL CASANOVA;930110051;NAUT;28;3;33.1;0
USLD_P;2021;930815501;GHU PARIS USLD LA ROSERAIE NEUILLY S/M;750062036;MEDCH;3;0;3;0
USLD_P;2021;930815501;GHU PARIS USLD LA ROSERAIE NEUILLY S/M;750062036;N2210;16;2;18.17;0
USLD_P;2021;930815501;GHU PARIS USLD LA ROSERAIE NEUILLY S/M;750062036;N2510;43;2;48.45;0
USLD_P;2021;930815501;GHU PARIS USLD LA ROSERAIE NEUILLY S/M;750062036;N3120;0;1;0.5;0
USLD_P;2021;930815501;GHU PARIS USLD LA ROSERAIE NEUILLY S/M;750062036;NAUT;26;3;28.11;0
USLD_P;2021;940000615;CHS LES MURETS;940140023;MEDCH;;1;0.6;0
USLD_P;2021;940000615;CHS LES MURETS;940140023;N2210;12;;12;0
USLD_P;2021;940000615;CHS LES MURETS;940140023;N2510;8;;8;0
USLD_P;2021;940000615;CHS LES MURETS;940140023;N3120;;1;0.5;
USLD_P;2021;940000615;CHS LES MURETS;940140023;NAUT;9;1;9.5;0
USLD_P;2021;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;MEDCH;6;0;6;0
USLD_P;2021;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;N2210;11;;11.39;0
USLD_P;2021;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;N2410;1;1;0.84;0
USLD_P;2021;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;N2460;3;2;6;0
USLD_P;2021;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;N2510;22;3;25.82;0
USLD_P;2021;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;N3120;;1;0.29;0
USLD_P;2021;940100027;HU HENRI MONDOR SITE HENRI MONDOR APHP;750712184;NAUT;3;2;4.29;0
USLD_P;2021;940100035;HU PITIE SALPETRIERE- CHARLE FOIX APHP;750712184;M1320;4;1;5.3;0
USLD_P;2021;940100035;HU PITIE SALPETRIERE- CHARLE FOIX APHP;750712184;MEDCH;4;3;5.8;0
USLD_P;2021;940100035;HU PITIE SALPETRIERE- CHARLE FOIX APHP;750712184;N2210;22;4;24.1;0
USLD_P;2021;940100035;HU PITIE SALPETRIERE- CHARLE FOIX APHP;750712184;N2510;98;2;98.9;0
USLD_P;2021;940100035;HU PITIE SALPETRIERE- CHARLE FOIX APHP;750712184;NAUT;11;5;14.2;0
USLD_P;2021;940100050;HU HENRI MONDOR SITE E ROUX APHP;750712184;MEDCH;10;3;12.1;0
USLD_P;2021;940100050;HU HENRI MONDOR SITE E ROUX APHP;750712184;N2210;39;12;46;0
USLD_P;2021;940100050;HU HENRI MONDOR SITE E ROUX APHP;750712184;N2410;1;;1;0
USLD_P;2021;940100050;HU HENRI MONDOR SITE E ROUX APHP;750712184;N2460;;1;0.5;0
USLD_P;2021;940100050;HU HENRI MONDOR SITE E ROUX APHP;750712184;N2510;174;20;190;0
USLD_P;2021;940100050;HU HENRI MONDOR SITE E ROUX APHP;750712184;N3120;2;;2;0
USLD_P;2021;940100050;HU HENRI MONDOR SITE E ROUX APHP;750712184;NAUT;103;9;109.3;0
USLD_P;2021;940100068;HU PARIS SUD SITE PAUL BROUSSE APHP;750712184;M1320;2;;2;0
USLD_P;2021;940100068;HU PARIS SUD SITE PAUL BROUSSE APHP;750712184;MEDCH;2;;2;0
USLD_P;2021;940100068;HU PARIS SUD SITE PAUL BROUSSE APHP;750712184;N2210;27;2;32.21;0
USLD_P;2021;940100068;HU PARIS SUD SITE PAUL BROUSSE APHP;750712184;N2410;;1;0.93;0
USLD_P;2021;940100068;HU PARIS SUD SITE PAUL BROUSSE APHP;750712184;N2510;85;8;109.44;0
USLD_P;2021;940100068;HU PARIS SUD SITE PAUL BROUSSE APHP;750712184;N3120;;1;0.4;0
USLD_P;2021;940100068;HU PARIS SUD SITE PAUL BROUSSE APHP;750712184;NAUT;14;9;16.49;0
USLD_P;2021;940812506;USLD LES VIGNES;940110042;M1320;0;1;0.4;1
USLD_P;2021;940812506;USLD LES VIGNES;940110042;MEDCH;0;1;0.4;1
USLD_P;2021;940812506;USLD LES VIGNES;940110042;N2210;2;0;7.09;1
USLD_P;2021;940812506;USLD LES VIGNES;940110042;N2410;0;1;0.3;1
USLD_P;2021;940812506;USLD LES VIGNES;940110042;N2460;0;1;0.2;1
USLD_P;2021;940812506;USLD LES VIGNES;940110042;N2510;7;;25.33;1
USLD_P;2021;940812506;USLD LES VIGNES;940110042;N3120;0;1;0.2;1
USLD_P;2021;940812506;USLD LES VIGNES;940110042;NAUT;0;2;3.75;1
USLD_P;2021;950000307;CH VICTOR DUPOUY;950110015;M1320;1;;1.35;0
USLD_P;2021;950000307;CH VICTOR DUPOUY;950110015;MEDCH;1;;1.35;0
USLD_P;2021;950000307;CH VICTOR DUPOUY;950110015;N2210;16;2;15.49;0
USLD_P;2021;950000307;CH VICTOR DUPOUY;950110015;N2410;;1;0.4;0
USLD_P;2021;950000307;CH VICTOR DUPOUY;950110015;N2460;;1;0.9;0
USLD_P;2021;950000307;CH VICTOR DUPOUY;950110015;N2510;39;4;39.44;0
USLD_P;2021;950000307;CH VICTOR DUPOUY;950110015;NAUT;19;4;20.52;0
USLD_P;2021;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;M1320;1;2;1.12;1
USLD_P;2021;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;MEDCH;2;2;1.79;0
