BOR;AN;FI;RS;FI_EJ;GDE;AUT;LIT;JLI;PLA;SEJHC;JOUHC;SEJ3M;JOUHP;EMSSR
SSR;2021;920100054;HU PARIS SITE RAYMOND POINCARE APHP;750712184;SSR_TOT;;79;26673;111;632;15379;53;24105;
SSR;2021;920100062;HU PARIS OUEST SITE CELTON APHP;750712184;SSR_A;;363;132495;19;2376;82524;144;8433;
SSR;2021;920100062;HU PARIS OUEST SITE CELTON APHP;750712184;SSR_A51;1;51;;4;;12854;;4223;
SSR;2021;920100062;HU PARIS OUEST SITE CELTON APHP;750712184;SSR_A53;1;70;;15;;17855;;4210;
SSR;2021;920100062;HU PARIS OUEST SITE CELTON APHP;750712184;SSR_A59;1;242;;;;51815;;0;
SSR;2021;920100062;HU PARIS OUEST SITE CELTON APHP;750712184;SSR_TOT;;363;132495;19;2376;82524;144;8433;0
SSR;2021;920120011;HIA PERCY;750821092;SSR_A;;30;10950;5;396;6683;7;1077;
SSR;2021;920120011;HIA PERCY;750821092;SSR_A50;1;26;;1;;322;;58;
SSR;2021;920120011;HIA PERCY;750821092;SSR_A51;1;2;;2;;4488;;727;
SSR;2021;920120011;HIA PERCY;750821092;SSR_A52;1;1;;1;;1743;;257;
SSR;2021;920120011;HIA PERCY;750821092;SSR_A57;1;1;;1;;130;;35;
SSR;2021;920120011;HIA PERCY;750821092;SSR_TOT;;30;10950;5;396;6683;7;1077;
SSR;2021;920150018;HOPITAL GOUIN A CLICHY;750720492;SSR_A;;94;34310;;823;26365;29;0;
SSR;2021;920150018;HOPITAL GOUIN A CLICHY;750720492;SSR_A50;1;29;;;;10650;;0;
SSR;2021;920150018;HOPITAL GOUIN A CLICHY;750720492;SSR_A55;1;65;;;;15715;;0;
SSR;2021;920150018;HOPITAL GOUIN A CLICHY;750720492;SSR_TOT;;94;34310;;823;26365;29;0;0
SSR;2021;920150075;HOPITAL LA CITE DES FLEURS;780020715;SSR_A;;100;32785;10;826;31835;68;547;
SSR;2021;920150075;HOPITAL LA CITE DES FLEURS;780020715;SSR_A50;1;;;;;0;;0;
SSR;2021;920150075;HOPITAL LA CITE DES FLEURS;780020715;SSR_A59;1;100;;10;;31835;;547;
SSR;2021;920150075;HOPITAL LA CITE DES FLEURS;780020715;SSR_TOT;;100;32785;10;826;31835;68;547;1
SSR;2021;920300258;CLINIQUE DE CHATILLON;920000809;SSR_A;;80;29200;20;628;22603;55;5023;
SSR;2021;920300258;CLINIQUE DE CHATILLON;920000809;SSR_A50;1;32;;;;9213;;0;
SSR;2021;920300258;CLINIQUE DE CHATILLON;920000809;SSR_A53;1;48;;20;;13390;;5023;
SSR;2021;920300258;CLINIQUE DE CHATILLON;920000809;SSR_TOT;;80;29200;20;628;22603;55;5023;0
SSR;2021;920300266;CLINIQUE DU PLATEAU;920000940;SSR_A;;60;21900;10;399;7817;12;2806;
SSR;2021;920300266;CLINIQUE DU PLATEAU;920000940;SSR_A50;1;45;;;;5540;;0;
SSR;2021;920300266;CLINIQUE DU PLATEAU;920000940;SSR_A59;1;15;;10;;2277;;2806;
SSR;2021;920300266;CLINIQUE DU PLATEAU;920000940;SSR_TOT;;60;21900;10;399;7817;12;2806;0
SSR;2021;920300381;CLINALLIANCE FONTENAY AUX ROSES;920005378;SSR_A;;91;33215;15;484;20432;66;871;
SSR;2021;920300381;CLINALLIANCE FONTENAY AUX ROSES;920005378;SSR_A50;1;32;;;;908;;0;
SSR;2021;920300381;CLINALLIANCE FONTENAY AUX ROSES;920005378;SSR_A59;1;59;;15;;19524;;871;
SSR;2021;920300381;CLINALLIANCE FONTENAY AUX ROSES;920005378;SSR_TOT;;91;33215;15;484;20432;66;871;0
SSR;2021;920300423;CLINIQUE VILLA MARIE LOUISE;920030269;SSR_A;;95;34675;6;914;34668;68;1415;
SSR;2021;920300423;CLINIQUE VILLA MARIE LOUISE;920030269;SSR_A50;1;15;;;;3607;;0;
SSR;2021;920300423;CLINIQUE VILLA MARIE LOUISE;920030269;SSR_A59;1;80;;6;;31061;;1415;
SSR;2021;920300423;CLINIQUE VILLA MARIE LOUISE;920030269;SSR_TOT;;95;34675;6;914;34668;68;1415;0
SSR;2021;920300464;HOPITAL SAINT JEAN DES GRESILLONS;910014919;SSR_A;;61;22265;26;424;18204;50;6861;
SSR;2021;920300464;HOPITAL SAINT JEAN DES GRESILLONS;910014919;SSR_A50;1;;;;;0;;0;
SSR;2021;920300464;HOPITAL SAINT JEAN DES GRESILLONS;910014919;SSR_A51;1;42;;20;;12262;;5579;
SSR;2021;920300464;HOPITAL SAINT JEAN DES GRESILLONS;910014919;SSR_A52;1;19;;6;;5942;;1282;
SSR;2021;920300464;HOPITAL SAINT JEAN DES GRESILLONS;910014919;SSR_TOT;;61;22265;26;424;18204;50;6861;0
SSR;2021;920300480;CLINIQUE SSR DU PARC DE VANVES;920000924;SSR_A;;0;24768;;394;16322;51;0;
SSR;2021;920300480;CLINIQUE SSR DU PARC DE VANVES;920000924;SSR_A50;1;0;;;;13475;;0;
SSR;2021;920300480;CLINIQUE SSR DU PARC DE VANVES;920000924;SSR_A59;1;0;;;;2847;;0;
SSR;2021;920300480;CLINIQUE SSR DU PARC DE VANVES;920000924;SSR_TOT;;0;24768;;394;16322;51;0;
SSR;2021;920300563;CLINIQUE LAENNEC MALAKOFF;920000932;SSR_A;;75;25803;23;676;18822;5;4077;
SSR;2021;920300563;CLINIQUE LAENNEC MALAKOFF;920000932;SSR_A50;1;;;;;0;;0;
SSR;2021;920300563;CLINIQUE LAENNEC MALAKOFF;920000932;SSR_A51;1;75;;23;;18822;;4077;
SSR;2021;920300563;CLINIQUE LAENNEC MALAKOFF;920000932;SSR_TOT;;75;25803;23;676;18822;5;4077;0
SSR;2021;920300597;CLINIQUE DE MEUDON LA FORET;920000940;SSR_A;;0;506;;;;;;
SSR;2021;920300597;CLINIQUE DE MEUDON LA FORET;920000940;SSR_A50;1;0;;;;;;;
SSR;2021;920300597;CLINIQUE DE MEUDON LA FORET;920000940;SSR_A59;1;0;;;;;;;
SSR;2021;920300597;CLINIQUE DE MEUDON LA FORET;920000940;SSR_TOT;;0;506;;;;;;0
SSR;2021;920300845;MAISON MEDICALE ND DU LAC RUEIL;780020715;SSR_A;;20;7300;;67;3089;5;0;
SSR;2021;920300845;MAISON MEDICALE ND DU LAC RUEIL;780020715;SSR_A50;1;;;;;0;;0;
SSR;2021;920300845;MAISON MEDICALE ND DU LAC RUEIL;780020715;SSR_A52;1;20;;;;3089;;0;
SSR;2021;920300845;MAISON MEDICALE ND DU LAC RUEIL;780020715;SSR_TOT;;20;7300;;67;3089;5;0;0
SSR;2021;920300886;CLINIQUE DU MONT VALERIEN;920030269;SSR_A;;142;51830;20;1079;47683;158;2531;
SSR;2021;920300886;CLINIQUE DU MONT VALERIEN;920030269;SSR_A50;1;42;;5;;11962;;455;
SSR;2021;920300886;CLINIQUE DU MONT VALERIEN;920030269;SSR_A52;1;;;;;0;;0;
SSR;2021;920300886;CLINIQUE DU MONT VALERIEN;920030269;SSR_A54;1;20;;5;;9329;;355;
SSR;2021;920300886;CLINIQUE DU MONT VALERIEN;920030269;SSR_A59;1;80;;10;;26392;;1721;
SSR;2021;920300886;CLINIQUE DU MONT VALERIEN;920030269;SSR_TOT;;142;51830;20;1079;47683;158;2531;0
SSR;2021;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;920006848;SSR_A;;9;3285;3;135;3099;0;2575;
SSR;2021;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;920006848;SSR_A54;1;9;;3;;3099;;2575;
SSR;2021;920300936;CLINIQUE CHIRURGICALE DU VAL D OR;920006848;SSR_TOT;;9;3285;3;135;3099;0;2575;0
SSR;2021;920300985;HOPITAL NORD VILLENEUVE LA GARENNE 92;920810330;SSR_A;;76;27740;10;515;23292;56;737;
SSR;2021;920300985;HOPITAL NORD VILLENEUVE LA GARENNE 92;920810330;SSR_A50;1;22;;4;;6753;;408;
SSR;2021;920300985;HOPITAL NORD VILLENEUVE LA GARENNE 92;920810330;SSR_A52;1;24;;3;;7670;;236;
SSR;2021;920300985;HOPITAL NORD VILLENEUVE LA GARENNE 92;920810330;SSR_A59;1;30;;3;;8869;;93;
SSR;2021;920300985;HOPITAL NORD VILLENEUVE LA GARENNE 92;920810330;SSR_TOT;;76;27740;10;515;23292;56;737;0
SSR;2021;920600061;FONDATION PAUL PARQUET;920001146;SSR_E;;36;13140;20;172;9692;36;3747;
SSR;2021;920600061;FONDATION PAUL PARQUET;920001146;SSR_E50;1;36;;20;;9692;;3747;
SSR;2021;920600061;FONDATION PAUL PARQUET;920001146;SSR_TOT;;36;13140;20;172;9692;36;3747;0
SSR;2021;920700010;CENTRE ELISABETH DE LA PANOUSE;770700029;SSR_E;;17;6205;28;89;2076;5;9907;
SSR;2021;920700010;CENTRE ELISABETH DE LA PANOUSE;770700029;SSR_E50;1;;;;;0;;0;
SSR;2021;920700010;CENTRE ELISABETH DE LA PANOUSE;770700029;SSR_E51;1;4;;3;;614;;769;
SSR;2021;920700010;CENTRE ELISABETH DE LA PANOUSE;770700029;SSR_E52;1;13;;25;;1462;;9138;
SSR;2021;920700010;CENTRE ELISABETH DE LA PANOUSE;770700029;SSR_TOT;;17;6205;28;89;2076;5;9907;0
SSR;2021;920711512;CLINIQUE L AMANDIER;920013448;SSR_A;;134;49044;30;1231;43431;84;1194;
SSR;2021;920711512;CLINIQUE L AMANDIER;920013448;SSR_A50;1;44;;10;;15123;;163;
SSR;2021;920711512;CLINIQUE L AMANDIER;920013448;SSR_A54;1;23;;10;;7985;;1013;
SSR;2021;920711512;CLINIQUE L AMANDIER;920013448;SSR_A55;1;20;;10;;4236;;18;
SSR;2021;920711512;CLINIQUE L AMANDIER;920013448;SSR_A59;1;47;;;;16087;;0;
SSR;2021;920711512;CLINIQUE L AMANDIER;920013448;SSR_TOT;;134;49044;30;1231;43431;84;1194;0
SSR;2021;920803798;CLINIQUE DE LA DEFENSE;920002037;SSR_A;;110;40150;;782;32036;115;0;
SSR;2021;920803798;CLINIQUE DE LA DEFENSE;920002037;SSR_A50;1;110;;;;32036;;0;
SSR;2021;920803798;CLINIQUE DE LA DEFENSE;920002037;SSR_TOT;;110;40150;;782;32036;115;0;0
SSR;2021;930000286;GHI LE RAINCY MONTFERMEIL;930021480;SSR_A;;;;13;0;0;0;1737;
SSR;2021;930000286;GHI LE RAINCY MONTFERMEIL;930021480;SSR_A50;1;;;;;0;;0;
SSR;2021;930000286;GHI LE RAINCY MONTFERMEIL;930021480;SSR_A53;1;;;8;;0;;891;
SSR;2021;930000286;GHI LE RAINCY MONTFERMEIL;930021480;SSR_A54;1;;;5;;0;;846;
SSR;2021;930000286;GHI LE RAINCY MONTFERMEIL;930021480;SSR_TOT;;;;13;0;0;0;1737;0
SSR;2021;930000294;CTRE D MOYEN ET LONG SEJOUR LES ORMES;930021480;SSR_A;;78;28470;6;402;14777;26;3000;
SSR;2021;930000294;CTRE D MOYEN ET LONG SEJOUR LES ORMES;930021480;SSR_A50;1;12;;1;;2122;;405;
SSR;2021;930000294;CTRE D MOYEN ET LONG SEJOUR LES ORMES;930021480;SSR_A59;1;66;;5;;12655;;2595;
SSR;2021;930000294;CTRE D MOYEN ET LONG SEJOUR LES ORMES;930021480;SSR_TOT;;78;28470;6;402;14777;26;3000;0
SSR;2021;930000302;CHI ANDRE GREGOIRE;930110036;SSR_A;;20;3429;;152;3014;0;0;
SSR;2021;930000302;CHI ANDRE GREGOIRE;930110036;SSR_A50;1;;;;;0;;0;
SSR;2021;930000302;CHI ANDRE GREGOIRE;930110036;SSR_A59;1;20;;;;3014;;0;
SSR;2021;930000302;CHI ANDRE GREGOIRE;930110036;SSR_TOT;;20;3429;;152;3014;0;0;0
SSR;2021;930000328;CH GENERAL DELAFONTAINE;930110051;SSR_A;;16;5840;;97;6088;18;0;
SSR;2021;930000328;CH GENERAL DELAFONTAINE;930110051;SSR_A50;1;16;;;;6088;;0;
SSR;2021;930000328;CH GENERAL DELAFONTAINE;930110051;SSR_TOT;;16;5840;;97;6088;18;0;0
SSR;2021;930000336;CHI ROBERT BALLANGER;930110069;SSR_A;;85;30940;14;775;22732;32;2582;
SSR;2021;930000336;CHI ROBERT BALLANGER;930110069;SSR_A50;1;10;;4;;4228;;372;
SSR;2021;930000336;CHI ROBERT BALLANGER;930110069;SSR_A51;1;18;;3;;3699;;861;
SSR;2021;930000336;CHI ROBERT BALLANGER;930110069;SSR_A52;1;28;;7;;7755;;1349;
SSR;2021;930000336;CHI ROBERT BALLANGER;930110069;SSR_A59;1;29;;0;;7050;;0;
SSR;2021;930000336;CHI ROBERT BALLANGER;930110069;SSR_TOT;;85;30940;14;775;22732;32;2582;0
SSR;2021;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;SSR_A;;170;62050;40;1048;59508;220;13215;
SSR;2021;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;SSR_A50;1;;;;;0;;0;
SSR;2021;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;SSR_A51;1;68;;20;;18267;;5932;
SSR;2021;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;SSR_A52;1;102;;20;;41241;;7283;
SSR;2021;930006648;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;750721235;SSR_TOT;;170;62050;40;1048;59508;220;13215;1
SSR;2021;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;SSR_A;;107;39055;18;594;34370;132;6183;
SSR;2021;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;SSR_A50;1;107;;18;;0;;0;
SSR;2021;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;SSR_A52;1;;;;;11912;;5303;
SSR;2021;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;SSR_A59;1;;;;;22458;;880;
SSR;2021;930009188;CLINIQUE DE PIERREFITTE SUR SEINE;930009139;SSR_TOT;;107;39055;18;594;34370;132;6183;0
SSR;2021;930011788;CLINIQUE DU BOIS D AMOUR;930017199;SSR_A;;134;48910;10;735;40702;153;3984;
SSR;2021;930011788;CLINIQUE DU BOIS D AMOUR;930017199;SSR_A50;1;52;;10;;16332;;3984;
SSR;2021;930011788;CLINIQUE DU BOIS D AMOUR;930017199;SSR_A59;1;82;;;;24370;;0;
SSR;2021;930011788;CLINIQUE DU BOIS D AMOUR;930017199;SSR_TOT;;134;48910;10;735;40702;153;3984;0
SSR;2021;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;SSR_A;;75;27375;20;652;26454;44;6486;
SSR;2021;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;SSR_A50;1;;;;;0;;0;
SSR;2021;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;SSR_A51;1;30;;20;;11839;;6486;
SSR;2021;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;SSR_A59;1;45;;;;14615;;0;
SSR;2021;930013818;CLINIQUE DU GRAND STADE SAINT DENIS;930024427;SSR_TOT;;75;27375;20;652;26454;44;6486;
SSR;2021;930017512;CLINIQUE DU BOURGET;930019948;SSR_A;;140;59495;23;779;46459;193;5877;
SSR;2021;930017512;CLINIQUE DU BOURGET;930019948;SSR_A50;1;;;;;0;;0;
SSR;2021;930017512;CLINIQUE DU BOURGET;930019948;SSR_A51;1;40;;8;;15755;;1703;
SSR;2021;930017512;CLINIQUE DU BOURGET;930019948;SSR_A52;1;100;;15;;30704;;4174;
SSR;2021;930017512;CLINIQUE DU BOURGET;930019948;SSR_TOT;;140;59495;23;779;46459;193;5877;
SSR;2021;930019203;CLINIQUE PRE ST GERVAIS;920030269;SSR_A;;149;54385;35;1111;55820;188;11672;
SSR;2021;930019203;CLINIQUE PRE ST GERVAIS;920030269;SSR_A50;1;40;;;;10623;;0;
SSR;2021;930019203;CLINIQUE PRE ST GERVAIS;920030269;SSR_A51;1;27;;12;;6803;;7056;
SSR;2021;930019203;CLINIQUE PRE ST GERVAIS;920030269;SSR_A52;1;30;;13;;18285;;3558;
SSR;2021;930019203;CLINIQUE PRE ST GERVAIS;920030269;SSR_A59;1;52;;10;;20109;;1058;
SSR;2021;930019203;CLINIQUE PRE ST GERVAIS;920030269;SSR_TOT;;149;54385;35;1111;55820;188;11672;0
SSR;2021;930020987;CLINIQUE DES PLATANES;750048522;SSR_A;;91;33215;20;385;31507;35;2267;
SSR;2021;930020987;CLINIQUE DES PLATANES;750048522;SSR_A50;1;0;;10;;15787;;1040;
SSR;2021;930020987;CLINIQUE DES PLATANES;750048522;SSR_A58;1;91;;10;;15720;;1227;
SSR;2021;930020987;CLINIQUE DES PLATANES;750048522;SSR_TOT;;91;33215;20;385;31507;35;2267;0
SSR;2021;930021001;INSTITUT READAPTATION DE ROMAINVILLE;440052041;SSR_A;;170;62050;50;1057;57403;243;14224;
SSR;2021;930021001;INSTITUT READAPTATION DE ROMAINVILLE;440052041;SSR_A50;1;30;;0;;7868;;2847;
SSR;2021;930021001;INSTITUT READAPTATION DE ROMAINVILLE;440052041;SSR_A51;1;0;;10;;0;;1055;
SSR;2021;930021001;INSTITUT READAPTATION DE ROMAINVILLE;440052041;SSR_A52;1;60;;25;;26592;;6935;
SSR;2021;930021001;INSTITUT READAPTATION DE ROMAINVILLE;440052041;SSR_A59;1;80;;15;;22943;;3387;
SSR;2021;930021001;INSTITUT READAPTATION DE ROMAINVILLE;440052041;SSR_TOT;;170;62050;50;1057;57403;243;14224;0
SSR;2021;930021431;SSR PEDIATRIQUES EPABR MONTREUIL II;930027347;SSR_E;;84;30660;18;419;14581;44;3884;
SSR;2021;930021431;SSR PEDIATRIQUES EPABR MONTREUIL II;930027347;SSR_E50;1;6;;6;;953;;1429;
SSR;2021;930021431;SSR PEDIATRIQUES EPABR MONTREUIL II;930027347;SSR_E51;1;27;;2;;4731;;471;
SSR;2021;930021431;SSR PEDIATRIQUES EPABR MONTREUIL II;930027347;SSR_E52;1;39;;10;;6812;;1984;
SSR;2021;930021431;SSR PEDIATRIQUES EPABR MONTREUIL II;930027347;SSR_E54;1;12;;;;2085;;0;
SSR;2021;930021431;SSR PEDIATRIQUES EPABR MONTREUIL II;930027347;SSR_TOT;;84;30660;18;419;14581;44;3884;0
SSR;2021;930023692;CRF CLINEA LIVRY;920030269;SSR_A;;52;18980;20;377;18462;65;10535;
SSR;2021;930023692;CRF CLINEA LIVRY;920030269;SSR_A50;1;;;;;0;;0;
SSR;2021;930023692;CRF CLINEA LIVRY;920030269;SSR_A51;1;10;;10;;531;;5136;
SSR;2021;930023692;CRF CLINEA LIVRY;920030269;SSR_A52;1;42;;10;;17931;;5399;
SSR;2021;930023692;CRF CLINEA LIVRY;920030269;SSR_TOT;;52;18980;20;377;18462;65;10535;0
SSR;2021;930100011;HU PARIS SSTDENIS SITE MURET APHP;750712184;SSR_A;;209;76285;12;1220;54857;215;3512;
SSR;2021;930100011;HU PARIS SSTDENIS SITE MURET APHP;750712184;SSR_A50;1;;;;;0;;0;
SSR;2021;930100011;HU PARIS SSTDENIS SITE MURET APHP;750712184;SSR_A55;1;20;;5;;5305;;932;
SSR;2021;930100011;HU PARIS SSTDENIS SITE MURET APHP;750712184;SSR_A58;1;12;;;;1734;;0;
SSR;2021;930100011;HU PARIS SSTDENIS SITE MURET APHP;750712184;SSR_A59;1;177;;7;;47818;;2580;
SSR;2021;930100011;HU PARIS SSTDENIS SITE MURET APHP;750712184;SSR_TOT;;209;76285;12;1220;54857;215;3512;
SSR;2021;930100037;HU PARIS SITE AVICENNE APHP;750712184;SSR_A;;15;5490;;164;5231;13;0;
SSR;2021;930100037;HU PARIS SITE AVICENNE APHP;750712184;SSR_A50;1;;;;;0;;0;
SSR;2021;930100037;HU PARIS SITE AVICENNE APHP;750712184;SSR_A52;1;15;;;;5231;;0;
SSR;2021;930100037;HU PARIS SITE AVICENNE APHP;750712184;SSR_TOT;;15;5490;;164;5231;13;0;
SSR;2021;930150057;MAISON SANTE MEDICALE LES FLORALIES;750034589;SSR_A;;65;23725;;400;17791;79;0;
SSR;2021;930150057;MAISON SANTE MEDICALE LES FLORALIES;750034589;SSR_A51;1;35;;;;9187;;0;
SSR;2021;930150057;MAISON SANTE MEDICALE LES FLORALIES;750034589;SSR_A59;1;30;;;;8604;;0;
SSR;2021;930150057;MAISON SANTE MEDICALE LES FLORALIES;750034589;SSR_TOT;;65;23725;;400;17791;79;0;0
SSR;2021;930300140;CLINIQUE AMBROISE PARE BONDY;330050899;SSR_A;;90;32850;10;660;32617;121;778;
SSR;2021;930300140;CLINIQUE AMBROISE PARE BONDY;330050899;SSR_A50;1;70;;;;12218;;0;
SSR;2021;930300140;CLINIQUE AMBROISE PARE BONDY;330050899;SSR_A59;1;20;;10;;20399;;778;
SSR;2021;930300140;CLINIQUE AMBROISE PARE BONDY;330050899;SSR_TOT;;90;32850;10;660;32617;121;778;0
SSR;2021;930300264;CLINIQUE DES LILAS;930000492;SSR_A;;;;20;0;0;0;726;
SSR;2021;930300264;CLINIQUE DES LILAS;930000492;SSR_A50;1;;;0;;0;;0;
SSR;2021;930300264;CLINIQUE DES LILAS;930000492;SSR_A51;1;;;20;;0;;726;
SSR;2021;930300264;CLINIQUE DES LILAS;930000492;SSR_TOT;;;;20;0;0;0;726;0
SSR;2021;930300280;CLINIQUE KORIAN SULLY;310021274;SSR_A;;70;25550;0;359;18499;73;0;
SSR;2021;930300280;CLINIQUE KORIAN SULLY;310021274;SSR_A50;1;25;;0;;1;;0;
SSR;2021;930300280;CLINIQUE KORIAN SULLY;310021274;SSR_A59;1;45;;;;18498;;0;
SSR;2021;930300280;CLINIQUE KORIAN SULLY;310021274;SSR_TOT;;70;25550;0;359;18499;73;0;0
SSR;2021;930300546;CLINIQUE CCN PORTE DE PARIS;930008008;SSR_A;;45;16425;25;645;12473;3;9171;
SSR;2021;930300546;CLINIQUE CCN PORTE DE PARIS;930008008;SSR_A50;1;;;;;0;;0;
SSR;2021;930300546;CLINIQUE CCN PORTE DE PARIS;930008008;SSR_A53;1;45;;25;;12473;;9171;
SSR;2021;930300546;CLINIQUE CCN PORTE DE PARIS;930008008;SSR_TOT;;45;16425;25;645;12473;3;9171;0
SSR;2021;930300553;CLINIQUE DE L ESTREE;930000633;SSR_A;;100;36500;;465;16838;48;0;
SSR;2021;930300553;CLINIQUE DE L ESTREE;930000633;SSR_A50;1;60;;;;8504;;0;
SSR;2021;930300553;CLINIQUE DE L ESTREE;930000633;SSR_A59;1;40;;;;8334;;0;
SSR;2021;930300553;CLINIQUE DE L ESTREE;930000633;SSR_TOT;;100;36500;;465;16838;48;0;0
SSR;2021;930300678;CLINIQUE KORIAN ROGER SALENGRO;310021274;SSR_A;;90;32850;;463;24675;87;0;
SSR;2021;930300678;CLINIQUE KORIAN ROGER SALENGRO;310021274;SSR_A50;1;45;;;;22;;0;
SSR;2021;930300678;CLINIQUE KORIAN ROGER SALENGRO;310021274;SSR_A59;1;45;;;;24653;;0;
SSR;2021;930300678;CLINIQUE KORIAN ROGER SALENGRO;310021274;SSR_TOT;;90;32850;;463;24675;87;0;0
SSR;2021;930500012;ETABLISSEMENT HOSPITALIER SAINTE MARIE;750720534;SSR_A;;100;36500;;604;25599;77;0;
SSR;2021;930500012;ETABLISSEMENT HOSPITALIER SAINTE MARIE;750720534;SSR_A50;1;68;;;;18296;;0;
SSR;2021;930500012;ETABLISSEMENT HOSPITALIER SAINTE MARIE;750720534;SSR_A59;1;32;;;;7303;;0;
SSR;2021;930500012;ETABLISSEMENT HOSPITALIER SAINTE MARIE;750720534;SSR_TOT;;100;36500;;604;25599;77;0;0
SSR;2021;930700018;CENTRE PARIS EST;750058844;SSR_A;;;;60;0;0;0;15973;
SSR;2021;930700018;CENTRE PARIS EST;750058844;SSR_A51;1;;;35;;0;;9445;
SSR;2021;930700018;CENTRE PARIS EST;750058844;SSR_A52;1;;;25;;0;;6528;
SSR;2021;930700018;CENTRE PARIS EST;750058844;SSR_TOT;;;;60;0;0;0;15973;0
SSR;2021;930706239;CH SAINT DENIS HOPITAL CASANOVA;930110051;SSR_A;;79;28835;7;681;25396;39;1667;
SSR;2021;930706239;CH SAINT DENIS HOPITAL CASANOVA;930110051;SSR_A50;1;;;;;0;;0;
SSR;2021;930706239;CH SAINT DENIS HOPITAL CASANOVA;930110051;SSR_A51;1;42;;;;2225;;0;
SSR;2021;930706239;CH SAINT DENIS HOPITAL CASANOVA;930110051;SSR_A52;1;10;;7;;13135;;1667;
SSR;2021;930706239;CH SAINT DENIS HOPITAL CASANOVA;930110051;SSR_A59;1;27;;;;10036;;0;
SSR;2021;930706239;CH SAINT DENIS HOPITAL CASANOVA;930110051;SSR_TOT;;79;28835;7;681;25396;39;1667;0
SSR;2021;940000573;CHI DE CRETEIL;940110018;SSR_A;;42;15330;;302;7705;7;0;
SSR;2021;940000573;CHI DE CRETEIL;940110018;SSR_A50;1;12;;;;1689;;0;
SSR;2021;940000573;CHI DE CRETEIL;940110018;SSR_A59;1;30;;;;6016;;0;
SSR;2021;940000573;CHI DE CRETEIL;940110018;SSR_TOT;;42;15330;;302;7705;7;0;0
SSR;2021;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;SSR_A;;30;10950;;270;8084;12;0;
SSR;2021;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;SSR_A50;1;30;;;;8084;;0;
SSR;2021;940000599;CHI LUCIE ET RAYMOND AUBRAC;940110042;SSR_TOT;;30;10950;;270;8084;12;0;0
SSR;2021;940000615;CHS LES MURETS;940140023;SSR_A;;40;14600;5;507;12757;4;1292;
SSR;2021;940000615;CHS LES MURETS;940140023;SSR_A50;1;;;;;0;;0;
SSR;2021;940000615;CHS LES MURETS;940140023;SSR_A59;1;40;;5;;12757;;1292;
SSR;2021;940000615;CHS LES MURETS;940140023;SSR_TOT;;40;14600;5;507;12757;4;1292;0
SSR;2021;940000656;CLCC HOPITAL GUSTAVE ROUSSY;940160013;SSR_A;;33;12045;;184;4094;1;0;
SSR;2021;940000656;CLCC HOPITAL GUSTAVE ROUSSY;940160013;SSR_A50;1;33;;;;4094;;0;
SSR;2021;940000656;CLCC HOPITAL GUSTAVE ROUSSY;940160013;SSR_TOT;;33;12045;;184;4094;1;0;
SSR;2021;940008139;CLINIQUE DE CHAMPIGNY;940021801;SSR_A;;105;38325;30;647;36320;134;5282;
SSR;2021;940008139;CLINIQUE DE CHAMPIGNY;940021801;SSR_A51;1;15;;4;;6132;;1030;
SSR;2021;940008139;CLINIQUE DE CHAMPIGNY;940021801;SSR_A52;1;55;;20;;19465;;4111;
SSR;2021;940008139;CLINIQUE DE CHAMPIGNY;940021801;SSR_A59;1;35;;6;;10723;;141;
SSR;2021;940008139;CLINIQUE DE CHAMPIGNY;940021801;SSR_TOT;;105;38325;30;647;36320;134;5282;0
SSR;2021;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;SSR_A;;149;54385;51;1032;38843;83;13937;
SSR;2021;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;SSR_A50;1;10;;0;;3090;;43;
SSR;2021;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;SSR_A51;1;76;;34;;19438;;9955;
SSR;2021;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;SSR_A52;1;33;;10;;7491;;2528;
SSR;2021;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;SSR_A59;1;30;;7;;8824;;1411;
SSR;2021;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;SSR_E;;60;17700;58;577;13599;22;17961;
SSR;2021;940016868;LES HOPITAUX DE SAINT MAURICE;940016819;SSR_E50;1;60;;;;13599;;0;
