BOR;AN;FI;RS;FI_EJ;PERSO;EFFPLS;EFFPAS;ETPS;NBLIB
HAD_P;2021;830207114;HAD SANTE ET SOLIDARITE DU VAR;830001855;Ncoor;8;;8.23;
HAD_P;2021;840011340;HADAR;840003164;M3050;;1;0.6;
HAD_P;2021;840011340;HADAR;840003164;M9999;;4;2.95;
HAD_P;2021;840011340;HADAR;840003164;Mcoor;;3;2.35;
HAD_P;2021;840011340;HADAR;840003164;N2120;2;1;3.03;
HAD_P;2021;840011340;HADAR;840003164;N2510;;18;8.21;
HAD_P;2021;840011340;HADAR;840003164;N2710;;2;1.12;
HAD_P;2021;840011340;HADAR;840003164;N3120;;2;1.7;
HAD_P;2021;840011340;HADAR;840003164;N9999;15;23;18.94;
HAD_P;2021;840011340;HADAR;840003164;Ncoor;13;;4.88;
HAD_P;2021;850006008;HAD DE VENDEE;850005968;M3050;1;0;0.18;208
HAD_P;2021;850006008;HAD DE VENDEE;850005968;M9999;2;5;4.95;722
HAD_P;2021;850006008;HAD DE VENDEE;850005968;MAUT;0;0;0;514
HAD_P;2021;850006008;HAD DE VENDEE;850005968;Mcoor;1;5;4.77;
HAD_P;2021;850006008;HAD DE VENDEE;850005968;N2120;2;0;2;
HAD_P;2021;850006008;HAD DE VENDEE;850005968;N2210;1;0;0.63;861
HAD_P;2021;850006008;HAD DE VENDEE;850005968;N2410;0;1;0.22;411
HAD_P;2021;850006008;HAD DE VENDEE;850005968;N2460;0;0;0;12
HAD_P;2021;850006008;HAD DE VENDEE;850005968;N2710;1;2;2.01;8
HAD_P;2021;850006008;HAD DE VENDEE;850005968;N3120;0;3;2.7;
HAD_P;2021;850006008;HAD DE VENDEE;850005968;N9999;54;23;64.62;1426
HAD_P;2021;850006008;HAD DE VENDEE;850005968;NAUT;23;2;22.59;134
HAD_P;2021;850006008;HAD DE VENDEE;850005968;Ncoor;27;15;34.47;
HAD_P;2021;860000223;CHU LA MILETRIE;860014208;M3050;;;;66
HAD_P;2021;860000223;CHU LA MILETRIE;860014208;M9999;2;1;2.87;97
HAD_P;2021;860000223;CHU LA MILETRIE;860014208;MAUT;;;;31
HAD_P;2021;860000223;CHU LA MILETRIE;860014208;Mcoor;2;1;2.87;
HAD_P;2021;860000223;CHU LA MILETRIE;860014208;N2120;2;0;1.79;
HAD_P;2021;860000223;CHU LA MILETRIE;860014208;N2210;24;9;30.19;344
HAD_P;2021;860000223;CHU LA MILETRIE;860014208;N2410;0;0;0;38
HAD_P;2021;860000223;CHU LA MILETRIE;860014208;N2460;0;0;1;
HAD_P;2021;860000223;CHU LA MILETRIE;860014208;N2510;21;11;25.48;
HAD_P;2021;860000223;CHU LA MILETRIE;860014208;N2710;1;0;1;
HAD_P;2021;860000223;CHU LA MILETRIE;860014208;N3120;0;1;0.9;
HAD_P;2021;860000223;CHU LA MILETRIE;860014208;N9999;53;25;65.16;389
HAD_P;2021;860000223;CHU LA MILETRIE;860014208;NAUT;5;4;4.8;7
HAD_P;2021;860008929;H.A.D. DE POITIERS;860008879;M9999;;7;1.9;
HAD_P;2021;860008929;H.A.D. DE POITIERS;860008879;MAUT;;2;0.45;
HAD_P;2021;860008929;H.A.D. DE POITIERS;860008879;Mcoor;;5;1.45;
HAD_P;2021;860008929;H.A.D. DE POITIERS;860008879;N2120;1;1;0.58;
HAD_P;2021;860008929;H.A.D. DE POITIERS;860008879;N2210;4;5;5.13;
HAD_P;2021;860008929;H.A.D. DE POITIERS;860008879;N2410;1;;0.51;
HAD_P;2021;860008929;H.A.D. DE POITIERS;860008879;N2460;;1;0.46;
HAD_P;2021;860008929;H.A.D. DE POITIERS;860008879;N2510;14;4;15.11;
HAD_P;2021;860008929;H.A.D. DE POITIERS;860008879;N2710;;2;0.54;
HAD_P;2021;860008929;H.A.D. DE POITIERS;860008879;N3120;;1;0.95;
HAD_P;2021;860008929;H.A.D. DE POITIERS;860008879;N9999;21;14;23.86;
HAD_P;2021;860008929;H.A.D. DE POITIERS;860008879;NAUT;1;;0.58;
HAD_P;2021;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;M3050;;;;64
HAD_P;2021;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;M9999;3;1;2.46;74
HAD_P;2021;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;MAUT;2;1;1.46;10
HAD_P;2021;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;Mcoor;1;;1;
HAD_P;2021;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;N2120;1;;1;
HAD_P;2021;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;N2210;10;3;12.53;267
HAD_P;2021;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;N2410;;;;48
HAD_P;2021;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;N2510;6;;6.68;
HAD_P;2021;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;N9999;20;4;24.1;315
HAD_P;2021;870003514;HOPITAL JEAN REBEYROL LIMOGES;870000015;NAUT;3;1;3.89;
HAD_P;2021;870004231;H A D SANTE SERVICE LIMOUSIN LIMOGES;870004074;M3050;;1;0.4;
HAD_P;2021;870004231;H A D SANTE SERVICE LIMOUSIN LIMOGES;870004074;M9999;1;3;2.5;
HAD_P;2021;870004231;H A D SANTE SERVICE LIMOUSIN LIMOGES;870004074;MAUT;;1;0.3;
HAD_P;2021;870004231;H A D SANTE SERVICE LIMOUSIN LIMOGES;870004074;Mcoor;1;1;1.8;
HAD_P;2021;870004231;H A D SANTE SERVICE LIMOUSIN LIMOGES;870004074;N2120;;1;0.7;
HAD_P;2021;870004231;H A D SANTE SERVICE LIMOUSIN LIMOGES;870004074;N2510;21;2;22.2;
HAD_P;2021;870004231;H A D SANTE SERVICE LIMOUSIN LIMOGES;870004074;N3120;1;1;1.6;
HAD_P;2021;870004231;H A D SANTE SERVICE LIMOUSIN LIMOGES;870004074;N9999;25;25;39.27;
HAD_P;2021;870004231;H A D SANTE SERVICE LIMOUSIN LIMOGES;870004074;NAUT;;14;9.13;
HAD_P;2021;870004231;H A D SANTE SERVICE LIMOUSIN LIMOGES;870004074;Ncoor;3;7;5.64;
HAD_P;2021;880000039;CH DE GERARDMER CLAUDIUS REGAUD;880780069;M3050;;1;0.05;72
HAD_P;2021;880000039;CH DE GERARDMER CLAUDIUS REGAUD;880780069;M9999;;5;1.97;223
HAD_P;2021;880000039;CH DE GERARDMER CLAUDIUS REGAUD;880780069;MAUT;;3;1.3;151
HAD_P;2021;880000039;CH DE GERARDMER CLAUDIUS REGAUD;880780069;Mcoor;;1;0.62;
HAD_P;2021;880000039;CH DE GERARDMER CLAUDIUS REGAUD;880780069;N2120;1;;0.73;
HAD_P;2021;880000039;CH DE GERARDMER CLAUDIUS REGAUD;880780069;N2210;;;;226
HAD_P;2021;880000039;CH DE GERARDMER CLAUDIUS REGAUD;880780069;N2410;;;;88
HAD_P;2021;880000039;CH DE GERARDMER CLAUDIUS REGAUD;880780069;N3120;;1;0.1;
HAD_P;2021;880000039;CH DE GERARDMER CLAUDIUS REGAUD;880780069;N9999;10;2;9.43;314
HAD_P;2021;880000039;CH DE GERARDMER CLAUDIUS REGAUD;880780069;NAUT;2;;1.5;
HAD_P;2021;880000039;CH DE GERARDMER CLAUDIUS REGAUD;880780069;Ncoor;7;1;7.1;
HAD_P;2021;880006606;HAD KORIAN PAYS DES IMAGES;750056335;M3050;0;;;79
HAD_P;2021;880006606;HAD KORIAN PAYS DES IMAGES;750056335;M9999;1;1;1;81
HAD_P;2021;880006606;HAD KORIAN PAYS DES IMAGES;750056335;MAUT;;;;2
HAD_P;2021;880006606;HAD KORIAN PAYS DES IMAGES;750056335;Mcoor;1;1;1;
HAD_P;2021;880006606;HAD KORIAN PAYS DES IMAGES;750056335;N2120;1;;1;
HAD_P;2021;880006606;HAD KORIAN PAYS DES IMAGES;750056335;N2210;6;;3;318
HAD_P;2021;880006606;HAD KORIAN PAYS DES IMAGES;750056335;N2410;;;;88
HAD_P;2021;880006606;HAD KORIAN PAYS DES IMAGES;750056335;N2510;3;4;5.7;
HAD_P;2021;880006606;HAD KORIAN PAYS DES IMAGES;750056335;N2710;;1;0.36;
HAD_P;2021;880006606;HAD KORIAN PAYS DES IMAGES;750056335;N3120;;1;0.8;
HAD_P;2021;880006606;HAD KORIAN PAYS DES IMAGES;750056335;N9999;17;6;19.86;406
HAD_P;2021;880006606;HAD KORIAN PAYS DES IMAGES;750056335;NAUT;3;;4;
HAD_P;2021;880006606;HAD KORIAN PAYS DES IMAGES;750056335;Ncoor;4;;5;
HAD_P;2021;880006721;HAD KORIAN PAYS DE LA PLAINE;750056335;M3050;0;;;26
HAD_P;2021;880006721;HAD KORIAN PAYS DE LA PLAINE;750056335;M9999;2;;2;26
HAD_P;2021;880006721;HAD KORIAN PAYS DE LA PLAINE;750056335;Mcoor;2;;2;
HAD_P;2021;880006721;HAD KORIAN PAYS DE LA PLAINE;750056335;N2120;1;;1;
HAD_P;2021;880006721;HAD KORIAN PAYS DE LA PLAINE;750056335;N2210;4;;4;101
HAD_P;2021;880006721;HAD KORIAN PAYS DE LA PLAINE;750056335;N2410;0;;;20
HAD_P;2021;880006721;HAD KORIAN PAYS DE LA PLAINE;750056335;N2510;5;;6;
HAD_P;2021;880006721;HAD KORIAN PAYS DE LA PLAINE;750056335;N2710;0;1;0.4;
HAD_P;2021;880006721;HAD KORIAN PAYS DE LA PLAINE;750056335;N3120;0;1;0.2;
HAD_P;2021;880006721;HAD KORIAN PAYS DE LA PLAINE;750056335;N9999;14;2;16.6;121
HAD_P;2021;880006721;HAD KORIAN PAYS DE LA PLAINE;750056335;Ncoor;4;;5;
HAD_P;2021;890009178;HAD SUD YONNE ET BOURGOGNE NIVERNAISE;750047367;M3050;;1;0.18;80
HAD_P;2021;890009178;HAD SUD YONNE ET BOURGOGNE NIVERNAISE;750047367;M9999;;3;0.53;135
HAD_P;2021;890009178;HAD SUD YONNE ET BOURGOGNE NIVERNAISE;750047367;MAUT;;1;0.05;55
HAD_P;2021;890009178;HAD SUD YONNE ET BOURGOGNE NIVERNAISE;750047367;Mcoor;;1;0.3;
HAD_P;2021;890009178;HAD SUD YONNE ET BOURGOGNE NIVERNAISE;750047367;N2120;1;;1;
HAD_P;2021;890009178;HAD SUD YONNE ET BOURGOGNE NIVERNAISE;750047367;N2210;;;;285
HAD_P;2021;890009178;HAD SUD YONNE ET BOURGOGNE NIVERNAISE;750047367;N2410;;;;46
HAD_P;2021;890009178;HAD SUD YONNE ET BOURGOGNE NIVERNAISE;750047367;N2510;9;;7;
HAD_P;2021;890009178;HAD SUD YONNE ET BOURGOGNE NIVERNAISE;750047367;N2710;;1;0.4;
HAD_P;2021;890009178;HAD SUD YONNE ET BOURGOGNE NIVERNAISE;750047367;N3120;;1;0.8;
HAD_P;2021;890009178;HAD SUD YONNE ET BOURGOGNE NIVERNAISE;750047367;N9999;23;4;23.4;331
HAD_P;2021;890009178;HAD SUD YONNE ET BOURGOGNE NIVERNAISE;750047367;NAUT;7;2;6.7;
HAD_P;2021;890009178;HAD SUD YONNE ET BOURGOGNE NIVERNAISE;750047367;Ncoor;6;;7.5;
HAD_P;2021;890975543;CH JOIGNY;890000417;M9999;;1;0.4;
HAD_P;2021;890975543;CH JOIGNY;890000417;Mcoor;;1;0.4;
HAD_P;2021;890975543;CH JOIGNY;890000417;N2120;;1;0.4;
HAD_P;2021;890975543;CH JOIGNY;890000417;N2210;11;1;10.96;
HAD_P;2021;890975543;CH JOIGNY;890000417;N2510;11;1;9.44;
HAD_P;2021;890975543;CH JOIGNY;890000417;N2710;;2;0.13;
HAD_P;2021;890975543;CH JOIGNY;890000417;N9999;22;6;21.73;
HAD_P;2021;890975543;CH JOIGNY;890000417;NAUT;;1;0.8;
HAD_P;2021;910025410;HAD KORIAN ESSONNE;310021233;M9999;1;1;1.5;0
HAD_P;2021;910025410;HAD KORIAN ESSONNE;310021233;Mcoor;1;1;1.5;
HAD_P;2021;910025410;HAD KORIAN ESSONNE;310021233;N2120;1;1;1.5;
HAD_P;2021;910025410;HAD KORIAN ESSONNE;310021233;N2210;14;0;14;
HAD_P;2021;910025410;HAD KORIAN ESSONNE;310021233;N2510;10;0;10;
HAD_P;2021;910025410;HAD KORIAN ESSONNE;310021233;N2710;0;1;0.5;
HAD_P;2021;910025410;HAD KORIAN ESSONNE;310021233;N3120;1;0;1;
HAD_P;2021;910025410;HAD KORIAN ESSONNE;310021233;N9999;32;2;33;
HAD_P;2021;910025410;HAD KORIAN ESSONNE;310021233;NAUT;6;0;6;
HAD_P;2021;920300043;HOPITAL PRIVE D ANTONY;920001526;M3050;0;1;0.1;0
HAD_P;2021;920300043;HOPITAL PRIVE D ANTONY;920001526;M9999;0;2;0.2;0
HAD_P;2021;920300043;HOPITAL PRIVE D ANTONY;920001526;Mcoor;0;1;0.1;
HAD_P;2021;920300043;HOPITAL PRIVE D ANTONY;920001526;N2210;1;1;1.32;0
HAD_P;2021;920300043;HOPITAL PRIVE D ANTONY;920001526;N9999;1;1;1.32;0
HAD_P;2021;920813623;HAD SANTE SERVICE;920029097;M3050;8;1;9.69;
HAD_P;2021;920813623;HAD SANTE SERVICE;920029097;M9999;29;19;47.32;
HAD_P;2021;920813623;HAD SANTE SERVICE;920029097;MAUT;10;1;8.98;
HAD_P;2021;920813623;HAD SANTE SERVICE;920029097;Mcoor;11;17;28.65;
HAD_P;2021;920813623;HAD SANTE SERVICE;920029097;N2120;97;3;98.39;
HAD_P;2021;920813623;HAD SANTE SERVICE;920029097;N2210;362;25;363.47;
HAD_P;2021;920813623;HAD SANTE SERVICE;920029097;N2410;13;0;12.18;
HAD_P;2021;920813623;HAD SANTE SERVICE;920029097;N2460;4;0;3.3;
HAD_P;2021;920813623;HAD SANTE SERVICE;920029097;N2510;211;12;195.76;
HAD_P;2021;920813623;HAD SANTE SERVICE;920029097;N2710;5;3;8.16;
HAD_P;2021;920813623;HAD SANTE SERVICE;920029097;N3120;17;1;17.9;
HAD_P;2021;920813623;HAD SANTE SERVICE;920029097;N9999;731;45;719.11;
HAD_P;2021;920813623;HAD SANTE SERVICE;920029097;Ncoor;22;1;19.95;
HAD_P;2021;930000286;GHI LE RAINCY MONTFERMEIL;930021480;M9999;;2;0.62;
HAD_P;2021;930000286;GHI LE RAINCY MONTFERMEIL;930021480;MAUT;;1;0.12;
HAD_P;2021;930000286;GHI LE RAINCY MONTFERMEIL;930021480;Mcoor;;1;0.5;
HAD_P;2021;930000286;GHI LE RAINCY MONTFERMEIL;930021480;N2120;;;0.08;
HAD_P;2021;930000286;GHI LE RAINCY MONTFERMEIL;930021480;N2210;7;1;7.34;
HAD_P;2021;930000286;GHI LE RAINCY MONTFERMEIL;930021480;N2510;6;;5.25;
HAD_P;2021;930000286;GHI LE RAINCY MONTFERMEIL;930021480;N3120;;;0.12;
HAD_P;2021;930000286;GHI LE RAINCY MONTFERMEIL;930021480;N9999;15;2;14.28;
HAD_P;2021;930000286;GHI LE RAINCY MONTFERMEIL;930021480;NAUT;2;1;1.49;
HAD_P;2021;930000328;CH GENERAL DELAFONTAINE;930110051;M9999;1;0;0.1;
HAD_P;2021;930000328;CH GENERAL DELAFONTAINE;930110051;Mcoor;1;0;0.1;
HAD_P;2021;930000328;CH GENERAL DELAFONTAINE;930110051;N2210;3;;2.94;
HAD_P;2021;930000328;CH GENERAL DELAFONTAINE;930110051;N2410;3;;2.34;
HAD_P;2021;930000328;CH GENERAL DELAFONTAINE;930110051;N2460;5;;4.09;
HAD_P;2021;930000328;CH GENERAL DELAFONTAINE;930110051;N2710;1;;0.5;
HAD_P;2021;930000328;CH GENERAL DELAFONTAINE;930110051;N9999;15;;12.87;
HAD_P;2021;930000328;CH GENERAL DELAFONTAINE;930110051;NAUT;3;;3;
HAD_P;2021;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;M9999;2;1;1.98;
HAD_P;2021;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;MAUT;2;1;1.98;
HAD_P;2021;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;N2120;0;2;0.57;
HAD_P;2021;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;N2210;10;2;10.54;
HAD_P;2021;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;N2510;1;0;1;
HAD_P;2021;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;N2710;;1;0.5;
HAD_P;2021;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;N3120;;1;0.24;
HAD_P;2021;950000323;GHEM SIMONE VEIL SITE EAUBONNE;950013870;N9999;11;6;12.85;
HAD_P;2021;970100020;CENTRE MEDICO SOCIAL;970100152;M9999;2;;2.25;
HAD_P;2021;970100020;CENTRE MEDICO SOCIAL;970100152;Mcoor;2;;2.25;
HAD_P;2021;970100020;CENTRE MEDICO SOCIAL;970100152;N2120;1;;1;
HAD_P;2021;970100020;CENTRE MEDICO SOCIAL;970100152;N2210;23;;23;
HAD_P;2021;970100020;CENTRE MEDICO SOCIAL;970100152;N2410;;;;30
HAD_P;2021;970100020;CENTRE MEDICO SOCIAL;970100152;N2460;1;;1;
HAD_P;2021;970100020;CENTRE MEDICO SOCIAL;970100152;N2510;22;1;22;
HAD_P;2021;970100020;CENTRE MEDICO SOCIAL;970100152;N2710;1;;1;
HAD_P;2021;970100020;CENTRE MEDICO SOCIAL;970100152;N3120;2;;1.33;
HAD_P;2021;970100020;CENTRE MEDICO SOCIAL;970100152;N9999;56;1;54.66;30
HAD_P;2021;970100020;CENTRE MEDICO SOCIAL;970100152;NAUT;5;;4.33;
HAD_P;2021;970100020;CENTRE MEDICO SOCIAL;970100152;Ncoor;1;;1;
HAD_P;2021;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;M9999;0;2;1;0
HAD_P;2021;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;Mcoor;0;2;1;
HAD_P;2021;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;N2120;1;0;1;
HAD_P;2021;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;N2210;22;0;21.84;0
HAD_P;2021;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;N2410;1;1;1.5;0
HAD_P;2021;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;N2460;1;0;0.2;0
HAD_P;2021;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;N2510;14;0;13.5;
HAD_P;2021;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;N2710;1;0;0.2;0
HAD_P;2021;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;N3120;1;0;0.2;
HAD_P;2021;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;N9999;44;1;41.44;0
HAD_P;2021;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;NAUT;2;0;2;0
HAD_P;2021;970100418;CENTRE HOSPITALIER L-D. BEAUPERTHUY;970100194;Ncoor;1;0;1;
HAD_P;2021;970102596;CLINIQUE DE CHOISY;970100491;M3050;;1;0.8;
HAD_P;2021;970102596;CLINIQUE DE CHOISY;970100491;M9999;3;2;4.6;
HAD_P;2021;970102596;CLINIQUE DE CHOISY;970100491;Mcoor;3;1;3.8;
HAD_P;2021;970102596;CLINIQUE DE CHOISY;970100491;N2210;27;7;29.5;
HAD_P;2021;970102596;CLINIQUE DE CHOISY;970100491;N2410;1;;1;
HAD_P;2021;970102596;CLINIQUE DE CHOISY;970100491;N2460;;1;0.2;
HAD_P;2021;970102596;CLINIQUE DE CHOISY;970100491;N2510;27;2;29;
HAD_P;2021;970102596;CLINIQUE DE CHOISY;970100491;N2710;1;2;2.1;
HAD_P;2021;970102596;CLINIQUE DE CHOISY;970100491;N3120;;2;1;
HAD_P;2021;970102596;CLINIQUE DE CHOISY;970100491;N9999;63;15;71.66;
HAD_P;2021;970102596;CLINIQUE DE CHOISY;970100491;NAUT;4;1;5.86;
HAD_P;2021;970102596;CLINIQUE DE CHOISY;970100491;Ncoor;3;;3;
HAD_P;2021;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;M3050;1;;0.5;
HAD_P;2021;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;M9999;1;;0.5;2
HAD_P;2021;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;MAUT;;;;2
HAD_P;2021;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;N2120;2;;1.97;
HAD_P;2021;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;N2210;8;14;7.73;44
HAD_P;2021;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;N2410;;;;11
HAD_P;2021;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;N2510;13;44;14.8;
HAD_P;2021;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;N2710;;;;2
HAD_P;2021;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;N3120;1;;0.96;
HAD_P;2021;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;N9999;30;62;30.64;59
HAD_P;2021;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;NAUT;3;2;2.54;2
HAD_P;2021;970103099;CLINIQUE LES NOUVELLES EAUX MARINES;970100525;Ncoor;3;2;2.64;
HAD_P;2021;970111217;H.A.D. DE MARIE-GALANTE;970111209;M3050;;;;1
HAD_P;2021;970111217;H.A.D. DE MARIE-GALANTE;970111209;M9999;;;;1
HAD_P;2021;970111217;H.A.D. DE MARIE-GALANTE;970111209;N2120;1;;1;
HAD_P;2021;970111217;H.A.D. DE MARIE-GALANTE;970111209;N2210;6;;5.67;
HAD_P;2021;970111217;H.A.D. DE MARIE-GALANTE;970111209;N2410;;;;9
HAD_P;2021;970111217;H.A.D. DE MARIE-GALANTE;970111209;N2510;6;;6.01;
HAD_P;2021;970111217;H.A.D. DE MARIE-GALANTE;970111209;N2710;;;;1
HAD_P;2021;970111217;H.A.D. DE MARIE-GALANTE;970111209;N9999;15;;14.68;10
HAD_P;2021;970111217;H.A.D. DE MARIE-GALANTE;970111209;NAUT;2;;2;
HAD_P;2021;970111365;HAD NORD BASSE TERRE;970111969;M3050;;1;0.6;
HAD_P;2021;970111365;HAD NORD BASSE TERRE;970111969;M9999;3;4;2.74;
HAD_P;2021;970111365;HAD NORD BASSE TERRE;970111969;Mcoor;3;3;2.14;
HAD_P;2021;970111365;HAD NORD BASSE TERRE;970111969;N2120;1;0;1;
HAD_P;2021;970111365;HAD NORD BASSE TERRE;970111969;N2210;12;35;18.95;
HAD_P;2021;970111365;HAD NORD BASSE TERRE;970111969;N2410;;10;0.5;10
HAD_P;2021;970111365;HAD NORD BASSE TERRE;970111969;N2460;;2;0.2;
HAD_P;2021;970111365;HAD NORD BASSE TERRE;970111969;N2510;10;19;15.7;
HAD_P;2021;970111365;HAD NORD BASSE TERRE;970111969;N2710;;1;0.5;
HAD_P;2021;970111365;HAD NORD BASSE TERRE;970111969;N3120;1;;1;
HAD_P;2021;970111365;HAD NORD BASSE TERRE;970111969;N9999;31;71;45.39;10
HAD_P;2021;970111365;HAD NORD BASSE TERRE;970111969;NAUT;5;4;6.54;
HAD_P;2021;970111365;HAD NORD BASSE TERRE;970111969;Ncoor;2;0;1;
HAD_P;2021;970111563;HAD ILES DU NORD;970100491;M3050;;1;0.25;
HAD_P;2021;970111563;HAD ILES DU NORD;970100491;M9999;2;1;1.75;
HAD_P;2021;970111563;HAD ILES DU NORD;970100491;Mcoor;2;;1.5;
HAD_P;2021;970111563;HAD ILES DU NORD;970100491;N2210;22;4;27.83;
HAD_P;2021;970111563;HAD ILES DU NORD;970100491;N2410;2;1;2.8;
HAD_P;2021;970111563;HAD ILES DU NORD;970100491;N2510;23;4;26.2;
HAD_P;2021;970111563;HAD ILES DU NORD;970100491;N2710;;1;1;
HAD_P;2021;970111563;HAD ILES DU NORD;970100491;N3120;;1;0.8;
HAD_P;2021;970111563;HAD ILES DU NORD;970100491;N9999;66;11;65.6;
HAD_P;2021;970111563;HAD ILES DU NORD;970100491;NAUT;17;;4.73;
HAD_P;2021;970111563;HAD ILES DU NORD;970100491;Ncoor;2;;2.24;
HAD_P;2021;970112033;C.H.G. JACQUES SALIN;970100210;M3050;1;;0.2;
HAD_P;2021;970112033;C.H.G. JACQUES SALIN;970100210;M9999;2;;0.8;
HAD_P;2021;970112033;C.H.G. JACQUES SALIN;970100210;Mcoor;1;;0.6;
HAD_P;2021;970112033;C.H.G. JACQUES SALIN;970100210;N2120;1;;1;
HAD_P;2021;970112033;C.H.G. JACQUES SALIN;970100210;N2210;22;;18.17;
HAD_P;2021;970112033;C.H.G. JACQUES SALIN;970100210;N2410;;;;15
HAD_P;2021;970112033;C.H.G. JACQUES SALIN;970100210;N2510;23;;19.26;
HAD_P;2021;970112033;C.H.G. JACQUES SALIN;970100210;N2710;1;;0.5;
HAD_P;2021;970112033;C.H.G. JACQUES SALIN;970100210;N3120;1;;1;
HAD_P;2021;970112033;C.H.G. JACQUES SALIN;970100210;N9999;54;;45.02;17
HAD_P;2021;970112033;C.H.G. JACQUES SALIN;970100210;NAUT;5;;4.09;2
HAD_P;2021;970112033;C.H.G. JACQUES SALIN;970100210;Ncoor;1;;1;
HAD_P;2021;970112884;C H U DE POINTE A PITRE- SSR;970100228;M9999;4;1;2.12;
HAD_P;2021;970112884;C H U DE POINTE A PITRE- SSR;970100228;MAUT;3;1;1.12;
HAD_P;2021;970112884;C H U DE POINTE A PITRE- SSR;970100228;Mcoor;1;;1;
HAD_P;2021;970112884;C H U DE POINTE A PITRE- SSR;970100228;N2120;1;;0.3;
HAD_P;2021;970112884;C H U DE POINTE A PITRE- SSR;970100228;N2210;15;;12.91;
HAD_P;2021;970112884;C H U DE POINTE A PITRE- SSR;970100228;N2510;14;;12.78;
HAD_P;2021;970112884;C H U DE POINTE A PITRE- SSR;970100228;N2710;1;;1;
HAD_P;2021;970112884;C H U DE POINTE A PITRE- SSR;970100228;N3120;1;;1;
HAD_P;2021;970112884;C H U DE POINTE A PITRE- SSR;970100228;N9999;36;;31.99;
HAD_P;2021;970112884;C H U DE POINTE A PITRE- SSR;970100228;NAUT;3;;3;
HAD_P;2021;970112884;C H U DE POINTE A PITRE- SSR;970100228;Ncoor;1;;1;
HAD_P;2021;970115002;CLINIQUE DE CHOISY HAD ST BARTHELEMY;970100491;M3050;;1;0.1;
HAD_P;2021;970115002;CLINIQUE DE CHOISY HAD ST BARTHELEMY;970100491;M9999;1;1;1.1;
HAD_P;2021;970115002;CLINIQUE DE CHOISY HAD ST BARTHELEMY;970100491;Mcoor;1;;1;
HAD_P;2021;970115002;CLINIQUE DE CHOISY HAD ST BARTHELEMY;970100491;N2210;6;2;7.06;
HAD_P;2021;970115002;CLINIQUE DE CHOISY HAD ST BARTHELEMY;970100491;N2410;;1;0.2;
HAD_P;2021;970115002;CLINIQUE DE CHOISY HAD ST BARTHELEMY;970100491;N2510;6;2;5.38;
HAD_P;2021;970115002;CLINIQUE DE CHOISY HAD ST BARTHELEMY;970100491;N9999;13;6;13.64;
HAD_P;2021;970115002;CLINIQUE DE CHOISY HAD ST BARTHELEMY;970100491;Ncoor;1;1;1;
HAD_P;2021;970212833;CLINIQUE DE LA TOUR HOSP. A DOMICILE;970212825;M3050;2;;2;
HAD_P;2021;970212833;CLINIQUE DE LA TOUR HOSP. A DOMICILE;970212825;M9999;7;1;7.8;
HAD_P;2021;970212833;CLINIQUE DE LA TOUR HOSP. A DOMICILE;970212825;Mcoor;5;1;5.8;
