BOR;AN;FI;RS;FI_EJ;EQUIPSSR;SANSEQ;EQPL;EQAU
SSR2;2021;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;PISCIN;1;;
SSR2;2021;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;SALINT;1;;
SSR2;2021;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;SIMESP;1;;
SSR2;2021;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;STICON;1;;
SSR2;2021;760780619;CLINIQUE SAINT-HILAIRE ROUEN;760000307;VEHADP;1;;
SSR2;2021;760780676;RESIDENCE CLINIQUE DU CHATEAU BLANC;750034589;APTAUT;1;;
SSR2;2021;760780676;RESIDENCE CLINIQUE DU CHATEAU BLANC;750034589;ASSMAR;1;;
SSR2;2021;760780676;RESIDENCE CLINIQUE DU CHATEAU BLANC;750034589;ASSMEM;1;;
SSR2;2021;760780676;RESIDENCE CLINIQUE DU CHATEAU BLANC;750034589;EXPEQU;1;;
SSR2;2021;760780676;RESIDENCE CLINIQUE DU CHATEAU BLANC;750034589;EXPURO;1;;
SSR2;2021;760780676;RESIDENCE CLINIQUE DU CHATEAU BLANC;750034589;IDRACH;1;;
SSR2;2021;760780676;RESIDENCE CLINIQUE DU CHATEAU BLANC;750034589;ISOCIN;1;;
SSR2;2021;760780676;RESIDENCE CLINIQUE DU CHATEAU BLANC;750034589;LABMAR;1;;
SSR2;2021;760780676;RESIDENCE CLINIQUE DU CHATEAU BLANC;750034589;PISCIN;1;;
SSR2;2021;760780676;RESIDENCE CLINIQUE DU CHATEAU BLANC;750034589;SALINT;1;;
SSR2;2021;760780676;RESIDENCE CLINIQUE DU CHATEAU BLANC;750034589;SIMESP;1;;
SSR2;2021;760780676;RESIDENCE CLINIQUE DU CHATEAU BLANC;750034589;STICON;1;;
SSR2;2021;760780676;RESIDENCE CLINIQUE DU CHATEAU BLANC;750034589;VEHADP;1;;
SSR2;2021;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;APTAUT;1;;
SSR2;2021;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;ASSMAR;;1;
SSR2;2021;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;ASSMEM;;1;
SSR2;2021;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;EXPEQU;1;;
SSR2;2021;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;EXPURO;1;;
SSR2;2021;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;IDRACH;1;;
SSR2;2021;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;ISOCIN;;1;
SSR2;2021;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;LABMAR;1;;
SSR2;2021;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;PISCIN;;1;
SSR2;2021;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;SALINT;1;;
SSR2;2021;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;SIMESP;1;;
SSR2;2021;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;STICON;;1;
SSR2;2021;760780692;CMPR LES HERBIERS BOIS GUILLAUME;760025734;VEHADP;;1;
SSR2;2021;760780981;CENTRE DE CONVALESCENCE LES JONQUILLES;760027342;APTAUT;1;;
SSR2;2021;760780981;CENTRE DE CONVALESCENCE LES JONQUILLES;760027342;ASSMAR;1;;
SSR2;2021;760780981;CENTRE DE CONVALESCENCE LES JONQUILLES;760027342;ASSMEM;1;;
SSR2;2021;760780981;CENTRE DE CONVALESCENCE LES JONQUILLES;760027342;EXPEQU;1;;
SSR2;2021;760780981;CENTRE DE CONVALESCENCE LES JONQUILLES;760027342;EXPURO;1;;
SSR2;2021;760780981;CENTRE DE CONVALESCENCE LES JONQUILLES;760027342;IDRACH;1;;
SSR2;2021;760780981;CENTRE DE CONVALESCENCE LES JONQUILLES;760027342;ISOCIN;1;;
SSR2;2021;760780981;CENTRE DE CONVALESCENCE LES JONQUILLES;760027342;LABMAR;1;;
SSR2;2021;760780981;CENTRE DE CONVALESCENCE LES JONQUILLES;760027342;PISCIN;1;;
SSR2;2021;760780981;CENTRE DE CONVALESCENCE LES JONQUILLES;760027342;SALINT;1;;
SSR2;2021;760780981;CENTRE DE CONVALESCENCE LES JONQUILLES;760027342;SIMESP;1;;
SSR2;2021;760780981;CENTRE DE CONVALESCENCE LES JONQUILLES;760027342;STICON;1;;
SSR2;2021;760780981;CENTRE DE CONVALESCENCE LES JONQUILLES;760027342;VEHADP;1;;
SSR2;2021;760781054;CENTRE SSR ASS LADAPT HAUTE NORMANDIE;930019484;APTAUT;1;;
SSR2;2021;760781054;CENTRE SSR ASS LADAPT HAUTE NORMANDIE;930019484;ASSMAR;1;;
SSR2;2021;760781054;CENTRE SSR ASS LADAPT HAUTE NORMANDIE;930019484;ASSMEM;1;;
SSR2;2021;760781054;CENTRE SSR ASS LADAPT HAUTE NORMANDIE;930019484;EXPEQU;;1;
SSR2;2021;760781054;CENTRE SSR ASS LADAPT HAUTE NORMANDIE;930019484;EXPURO;1;;
SSR2;2021;760781054;CENTRE SSR ASS LADAPT HAUTE NORMANDIE;930019484;IDRACH;1;;
SSR2;2021;760781054;CENTRE SSR ASS LADAPT HAUTE NORMANDIE;930019484;ISOCIN;1;;
SSR2;2021;760781054;CENTRE SSR ASS LADAPT HAUTE NORMANDIE;930019484;LABMAR;;1;
SSR2;2021;760781054;CENTRE SSR ASS LADAPT HAUTE NORMANDIE;930019484;PISCIN;;1;
SSR2;2021;760781054;CENTRE SSR ASS LADAPT HAUTE NORMANDIE;930019484;SALINT;1;;
SSR2;2021;760781054;CENTRE SSR ASS LADAPT HAUTE NORMANDIE;930019484;SIMESP;;1;
SSR2;2021;760781054;CENTRE SSR ASS LADAPT HAUTE NORMANDIE;930019484;STICON;1;;
SSR2;2021;760781054;CENTRE SSR ASS LADAPT HAUTE NORMANDIE;930019484;VEHADP;;1;
SSR2;2021;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;APTAUT;1;;
SSR2;2021;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;ASSMAR;1;;
SSR2;2021;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;ASSMEM;1;;
SSR2;2021;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;EXPEQU;1;;
SSR2;2021;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;EXPURO;1;;
SSR2;2021;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;IDRACH;1;;
SSR2;2021;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;ISOCIN;1;;
SSR2;2021;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;LABMAR;1;;
SSR2;2021;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;PISCIN;1;;
SSR2;2021;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;SALINT;1;;
SSR2;2021;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;SIMESP;1;;
SSR2;2021;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;STICON;1;;
SSR2;2021;760783035;HOPITAL-HAD DE BOIS-GUILLAUME;750721334;VEHADP;1;;
SSR2;2021;760783159;CLINIQUE DES ESSARTS GRAND COURONNE;760000851;APTAUT;1;;
SSR2;2021;760783159;CLINIQUE DES ESSARTS GRAND COURONNE;760000851;ASSMAR;1;;
SSR2;2021;760783159;CLINIQUE DES ESSARTS GRAND COURONNE;760000851;ASSMEM;1;;
SSR2;2021;760783159;CLINIQUE DES ESSARTS GRAND COURONNE;760000851;EXPEQU;1;;
SSR2;2021;760783159;CLINIQUE DES ESSARTS GRAND COURONNE;760000851;EXPURO;1;;
SSR2;2021;760783159;CLINIQUE DES ESSARTS GRAND COURONNE;760000851;IDRACH;1;;
SSR2;2021;760783159;CLINIQUE DES ESSARTS GRAND COURONNE;760000851;ISOCIN;1;;
SSR2;2021;760783159;CLINIQUE DES ESSARTS GRAND COURONNE;760000851;LABMAR;1;;
SSR2;2021;760783159;CLINIQUE DES ESSARTS GRAND COURONNE;760000851;PISCIN;1;;
SSR2;2021;760783159;CLINIQUE DES ESSARTS GRAND COURONNE;760000851;SALINT;1;;
SSR2;2021;760783159;CLINIQUE DES ESSARTS GRAND COURONNE;760000851;SIMESP;1;;
SSR2;2021;760783159;CLINIQUE DES ESSARTS GRAND COURONNE;760000851;STICON;1;;
SSR2;2021;760783159;CLINIQUE DES ESSARTS GRAND COURONNE;760000851;VEHADP;1;;
SSR2;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;APTAUT;1;;
SSR2;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;ASSMAR;1;;
SSR2;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;ASSMEM;1;;
SSR2;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;EXPEQU;1;;
SSR2;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;EXPURO;1;;
SSR2;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;IDRACH;1;;
SSR2;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;ISOCIN;1;;
SSR2;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;LABMAR;1;;
SSR2;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;PISCIN;1;;
SSR2;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;SALINT;1;;
SSR2;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;SIMESP;;1;
SSR2;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;STICON;1;;
SSR2;2021;760783522;HOPITAL DE BOIS-GUILLAUME CHU ROUEN;760780239;VEHADP;1;;
SSR2;2021;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;APTAUT;1;;
SSR2;2021;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;ASSMAR;1;;
SSR2;2021;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;ASSMEM;1;;
SSR2;2021;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;EXPEQU;1;;
SSR2;2021;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;EXPURO;1;;
SSR2;2021;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;IDRACH;1;;
SSR2;2021;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;ISOCIN;1;;
SSR2;2021;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;LABMAR;1;;
SSR2;2021;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;PISCIN;1;;
SSR2;2021;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;SALINT;1;;
SSR2;2021;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;SIMESP;;;1
SSR2;2021;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;STICON;1;;
SSR2;2021;760783530;HOPITAL DE OISSEL CHU ROUEN;760780239;VEHADP;1;;
SSR2;2021;760802439;MECS ASS AIDE AUX JEUNES DIABETIQUES;750826307;APTAUT;1;;
SSR2;2021;760802439;MECS ASS AIDE AUX JEUNES DIABETIQUES;750826307;ASSMAR;1;;
SSR2;2021;760802439;MECS ASS AIDE AUX JEUNES DIABETIQUES;750826307;ASSMEM;1;;
SSR2;2021;760802439;MECS ASS AIDE AUX JEUNES DIABETIQUES;750826307;EXPEQU;1;;
SSR2;2021;760802439;MECS ASS AIDE AUX JEUNES DIABETIQUES;750826307;EXPURO;1;;
SSR2;2021;760802439;MECS ASS AIDE AUX JEUNES DIABETIQUES;750826307;IDRACH;1;;
SSR2;2021;760802439;MECS ASS AIDE AUX JEUNES DIABETIQUES;750826307;ISOCIN;1;;
SSR2;2021;760802439;MECS ASS AIDE AUX JEUNES DIABETIQUES;750826307;LABMAR;1;;
SSR2;2021;760802439;MECS ASS AIDE AUX JEUNES DIABETIQUES;750826307;PISCIN;1;;
SSR2;2021;760802439;MECS ASS AIDE AUX JEUNES DIABETIQUES;750826307;SALINT;1;;
SSR2;2021;760802439;MECS ASS AIDE AUX JEUNES DIABETIQUES;750826307;SIMESP;1;;
SSR2;2021;760802439;MECS ASS AIDE AUX JEUNES DIABETIQUES;750826307;STICON;1;;
SSR2;2021;760802439;MECS ASS AIDE AUX JEUNES DIABETIQUES;750826307;VEHADP;1;;
SSR2;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;APTAUT;1;;
SSR2;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;ASSMAR;1;;
SSR2;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;ASSMEM;1;;
SSR2;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;EXPEQU;1;;
SSR2;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;EXPURO;1;;
SSR2;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;IDRACH;1;;
SSR2;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;ISOCIN;1;;
SSR2;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;LABMAR;1;;
SSR2;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;PISCIN;1;;
SSR2;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;SALINT;1;;
SSR2;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;SIMESP;1;;
SSR2;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;STICON;1;;
SSR2;2021;760805770;HOPITAL JACQUES MONOD CH LE HAVRE;760780726;VEHADP;1;;
SSR2;2021;760920603;CTRE DE CONVALESCENCE DE LA ROSERAIE;760920587;APTAUT;1;;
SSR2;2021;760920603;CTRE DE CONVALESCENCE DE LA ROSERAIE;760920587;ASSMAR;1;;
SSR2;2021;760920603;CTRE DE CONVALESCENCE DE LA ROSERAIE;760920587;ASSMEM;1;;
SSR2;2021;760920603;CTRE DE CONVALESCENCE DE LA ROSERAIE;760920587;EXPEQU;1;;
SSR2;2021;760920603;CTRE DE CONVALESCENCE DE LA ROSERAIE;760920587;EXPURO;1;;
SSR2;2021;760920603;CTRE DE CONVALESCENCE DE LA ROSERAIE;760920587;IDRACH;1;;
SSR2;2021;760920603;CTRE DE CONVALESCENCE DE LA ROSERAIE;760920587;ISOCIN;;;1
SSR2;2021;760920603;CTRE DE CONVALESCENCE DE LA ROSERAIE;760920587;LABMAR;1;;
SSR2;2021;760920603;CTRE DE CONVALESCENCE DE LA ROSERAIE;760920587;PISCIN;1;;
SSR2;2021;760920603;CTRE DE CONVALESCENCE DE LA ROSERAIE;760920587;SALINT;1;;
SSR2;2021;760920603;CTRE DE CONVALESCENCE DE LA ROSERAIE;760920587;SIMESP;1;;
SSR2;2021;760920603;CTRE DE CONVALESCENCE DE LA ROSERAIE;760920587;STICON;1;;
SSR2;2021;760920603;CTRE DE CONVALESCENCE DE LA ROSERAIE;760920587;VEHADP;1;;
SSR2;2021;760920918;CENTRE DE REEDUCATION MERIDIENNE ROUEN;760000273;APTAUT;1;;
SSR2;2021;760920918;CENTRE DE REEDUCATION MERIDIENNE ROUEN;760000273;ASSMAR;1;;
SSR2;2021;760920918;CENTRE DE REEDUCATION MERIDIENNE ROUEN;760000273;ASSMEM;1;;
SSR2;2021;760920918;CENTRE DE REEDUCATION MERIDIENNE ROUEN;760000273;EXPEQU;1;;
SSR2;2021;760920918;CENTRE DE REEDUCATION MERIDIENNE ROUEN;760000273;EXPURO;;;1
SSR2;2021;760920918;CENTRE DE REEDUCATION MERIDIENNE ROUEN;760000273;IDRACH;1;;
SSR2;2021;760920918;CENTRE DE REEDUCATION MERIDIENNE ROUEN;760000273;ISOCIN;1;;
SSR2;2021;760920918;CENTRE DE REEDUCATION MERIDIENNE ROUEN;760000273;LABMAR;;;1
SSR2;2021;760920918;CENTRE DE REEDUCATION MERIDIENNE ROUEN;760000273;PISCIN;;1;
SSR2;2021;760920918;CENTRE DE REEDUCATION MERIDIENNE ROUEN;760000273;SALINT;;;1
SSR2;2021;760920918;CENTRE DE REEDUCATION MERIDIENNE ROUEN;760000273;SIMESP;;1;
SSR2;2021;760920918;CENTRE DE REEDUCATION MERIDIENNE ROUEN;760000273;STICON;1;;
SSR2;2021;760920918;CENTRE DE REEDUCATION MERIDIENNE ROUEN;760000273;VEHADP;1;;
SSR2;2021;770000131;CH DE COULOMMIERS;770021145;APTAUT;1;;
SSR2;2021;770000131;CH DE COULOMMIERS;770021145;ASSMAR;1;;
SSR2;2021;770000131;CH DE COULOMMIERS;770021145;ASSMEM;1;;
SSR2;2021;770000131;CH DE COULOMMIERS;770021145;EXPEQU;1;;
SSR2;2021;770000131;CH DE COULOMMIERS;770021145;EXPURO;1;;
SSR2;2021;770000131;CH DE COULOMMIERS;770021145;IDRACH;1;;
SSR2;2021;770000131;CH DE COULOMMIERS;770021145;ISOCIN;1;;
SSR2;2021;770000131;CH DE COULOMMIERS;770021145;LABMAR;1;;
SSR2;2021;770000131;CH DE COULOMMIERS;770021145;PISCIN;1;;
SSR2;2021;770000131;CH DE COULOMMIERS;770021145;SALINT;1;;
SSR2;2021;770000131;CH DE COULOMMIERS;770021145;SIMESP;1;;
SSR2;2021;770000131;CH DE COULOMMIERS;770021145;STICON;1;;
SSR2;2021;770000131;CH DE COULOMMIERS;770021145;VEHADP;1;;
SSR2;2021;770000156;CH DE MELUN SITE SANTEPOLE;770110054;APTAUT;1;;
SSR2;2021;770000156;CH DE MELUN SITE SANTEPOLE;770110054;ASSMAR;1;;
SSR2;2021;770000156;CH DE MELUN SITE SANTEPOLE;770110054;ASSMEM;1;;
SSR2;2021;770000156;CH DE MELUN SITE SANTEPOLE;770110054;EXPEQU;1;;
SSR2;2021;770000156;CH DE MELUN SITE SANTEPOLE;770110054;EXPURO;1;;
SSR2;2021;770000156;CH DE MELUN SITE SANTEPOLE;770110054;IDRACH;1;;
SSR2;2021;770000156;CH DE MELUN SITE SANTEPOLE;770110054;ISOCIN;1;;
SSR2;2021;770000156;CH DE MELUN SITE SANTEPOLE;770110054;LABMAR;1;;
SSR2;2021;770000156;CH DE MELUN SITE SANTEPOLE;770110054;PISCIN;1;;
SSR2;2021;770000156;CH DE MELUN SITE SANTEPOLE;770110054;SALINT;;1;
SSR2;2021;770000156;CH DE MELUN SITE SANTEPOLE;770110054;SIMESP;1;;
SSR2;2021;770000156;CH DE MELUN SITE SANTEPOLE;770110054;STICON;1;;
SSR2;2021;770000156;CH DE MELUN SITE SANTEPOLE;770110054;VEHADP;1;;
SSR2;2021;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;APTAUT;1;;
SSR2;2021;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;ASSMAR;1;;
SSR2;2021;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;ASSMEM;1;;
SSR2;2021;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;EXPEQU;1;;
SSR2;2021;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;EXPURO;1;;
SSR2;2021;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;IDRACH;1;;
SSR2;2021;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;ISOCIN;1;;
SSR2;2021;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;LABMAR;1;;
SSR2;2021;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;PISCIN;;1;
SSR2;2021;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;SALINT;1;;
SSR2;2021;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;SIMESP;1;;
SSR2;2021;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;STICON;1;;
SSR2;2021;770000164;CH SUD SEINE ET MARNE SITE MONTEREAU;770021152;VEHADP;1;;
SSR2;2021;770000172;CH DE PROVINS LEON BINET;770110070;APTAUT;1;;
SSR2;2021;770000172;CH DE PROVINS LEON BINET;770110070;ASSMAR;1;;
SSR2;2021;770000172;CH DE PROVINS LEON BINET;770110070;ASSMEM;1;;
SSR2;2021;770000172;CH DE PROVINS LEON BINET;770110070;EXPEQU;1;;
SSR2;2021;770000172;CH DE PROVINS LEON BINET;770110070;EXPURO;1;;
SSR2;2021;770000172;CH DE PROVINS LEON BINET;770110070;IDRACH;1;;
SSR2;2021;770000172;CH DE PROVINS LEON BINET;770110070;ISOCIN;1;;
SSR2;2021;770000172;CH DE PROVINS LEON BINET;770110070;LABMAR;1;;
SSR2;2021;770000172;CH DE PROVINS LEON BINET;770110070;PISCIN;;1;
SSR2;2021;770000172;CH DE PROVINS LEON BINET;770110070;SALINT;;1;
SSR2;2021;770000172;CH DE PROVINS LEON BINET;770110070;SIMESP;;1;
SSR2;2021;770000172;CH DE PROVINS LEON BINET;770110070;STICON;1;;
SSR2;2021;770000172;CH DE PROVINS LEON BINET;770110070;VEHADP;1;;
SSR2;2021;770000180;CH DE BRIE COMTE ROBERT;770110054;APTAUT;1;;
SSR2;2021;770000180;CH DE BRIE COMTE ROBERT;770110054;ASSMAR;1;;
SSR2;2021;770000180;CH DE BRIE COMTE ROBERT;770110054;ASSMEM;1;;
SSR2;2021;770000180;CH DE BRIE COMTE ROBERT;770110054;EXPEQU;1;;
SSR2;2021;770000180;CH DE BRIE COMTE ROBERT;770110054;EXPURO;1;;
SSR2;2021;770000180;CH DE BRIE COMTE ROBERT;770110054;IDRACH;1;;
SSR2;2021;770000180;CH DE BRIE COMTE ROBERT;770110054;ISOCIN;1;;
SSR2;2021;770000180;CH DE BRIE COMTE ROBERT;770110054;LABMAR;1;;
SSR2;2021;770000180;CH DE BRIE COMTE ROBERT;770110054;PISCIN;1;;
SSR2;2021;770000180;CH DE BRIE COMTE ROBERT;770110054;SALINT;1;;
SSR2;2021;770000180;CH DE BRIE COMTE ROBERT;770110054;SIMESP;1;;
SSR2;2021;770000180;CH DE BRIE COMTE ROBERT;770110054;STICON;1;;
SSR2;2021;770000180;CH DE BRIE COMTE ROBERT;770110054;VEHADP;1;;
SSR2;2021;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;APTAUT;1;;
SSR2;2021;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;ASSMAR;1;;
SSR2;2021;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;ASSMEM;1;;
SSR2;2021;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;EXPEQU;1;;
SSR2;2021;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;EXPURO;1;;
SSR2;2021;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;IDRACH;1;;
SSR2;2021;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;ISOCIN;1;;
SSR2;2021;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;LABMAR;1;;
SSR2;2021;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;PISCIN;;1;
SSR2;2021;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;SALINT;1;;
SSR2;2021;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;SIMESP;1;;
SSR2;2021;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;STICON;1;;
SSR2;2021;770000214;CH SUD SEINE ET MARNE SITE DE NEMOURS;770021152;VEHADP;1;;
SSR2;2021;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;APTAUT;1;;
SSR2;2021;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;ASSMAR;1;;
SSR2;2021;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;ASSMEM;1;;
SSR2;2021;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;EXPEQU;;1;
SSR2;2021;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;EXPURO;;1;
SSR2;2021;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;IDRACH;1;;
SSR2;2021;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;ISOCIN;1;;
SSR2;2021;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;LABMAR;;1;
SSR2;2021;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;PISCIN;;1;
SSR2;2021;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;SALINT;1;;
SSR2;2021;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;SIMESP;1;;
SSR2;2021;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;STICON;1;;
SSR2;2021;770000420;CTR READAPT FONCT ELLEN POIDATZ;770700029;VEHADP;1;;
SSR2;2021;770016467;CLINIQUE DES PAYS DE MEAUX;920030269;APTAUT;1;;
SSR2;2021;770016467;CLINIQUE DES PAYS DE MEAUX;920030269;ASSMAR;1;;
SSR2;2021;770016467;CLINIQUE DES PAYS DE MEAUX;920030269;ASSMEM;1;;
SSR2;2021;770016467;CLINIQUE DES PAYS DE MEAUX;920030269;EXPEQU;1;;
SSR2;2021;770016467;CLINIQUE DES PAYS DE MEAUX;920030269;EXPURO;1;;
SSR2;2021;770016467;CLINIQUE DES PAYS DE MEAUX;920030269;IDRACH;1;;
SSR2;2021;770016467;CLINIQUE DES PAYS DE MEAUX;920030269;ISOCIN;1;;
SSR2;2021;770016467;CLINIQUE DES PAYS DE MEAUX;920030269;LABMAR;1;;
SSR2;2021;770016467;CLINIQUE DES PAYS DE MEAUX;920030269;PISCIN;1;;
SSR2;2021;770016467;CLINIQUE DES PAYS DE MEAUX;920030269;SALINT;1;;
SSR2;2021;770016467;CLINIQUE DES PAYS DE MEAUX;920030269;SIMESP;1;;
SSR2;2021;770016467;CLINIQUE DES PAYS DE MEAUX;920030269;STICON;1;;
SSR2;2021;770016467;CLINIQUE DES PAYS DE MEAUX;920030269;VEHADP;1;;
SSR2;2021;770016491;CLINIQUE SOLIS DE MONTEVRAIN;770016483;APTAUT;1;;
SSR2;2021;770016491;CLINIQUE SOLIS DE MONTEVRAIN;770016483;ASSMAR;1;;
SSR2;2021;770016491;CLINIQUE SOLIS DE MONTEVRAIN;770016483;ASSMEM;1;;
SSR2;2021;770016491;CLINIQUE SOLIS DE MONTEVRAIN;770016483;EXPEQU;1;;
SSR2;2021;770016491;CLINIQUE SOLIS DE MONTEVRAIN;770016483;EXPURO;;1;
SSR2;2021;770016491;CLINIQUE SOLIS DE MONTEVRAIN;770016483;IDRACH;1;;
SSR2;2021;770016491;CLINIQUE SOLIS DE MONTEVRAIN;770016483;ISOCIN;;1;
SSR2;2021;770016491;CLINIQUE SOLIS DE MONTEVRAIN;770016483;LABMAR;;1;
SSR2;2021;770016491;CLINIQUE SOLIS DE MONTEVRAIN;770016483;PISCIN;;1;
SSR2;2021;770016491;CLINIQUE SOLIS DE MONTEVRAIN;770016483;SALINT;1;;
SSR2;2021;770016491;CLINIQUE SOLIS DE MONTEVRAIN;770016483;SIMESP;;1;
SSR2;2021;770016491;CLINIQUE SOLIS DE MONTEVRAIN;770016483;STICON;1;;
SSR2;2021;770016491;CLINIQUE SOLIS DE MONTEVRAIN;770016483;VEHADP;;1;
SSR2;2021;770020477;HOP FORCILLES FONDATION COGNACQ JAY;750720468;APTAUT;1;;
