,adresse_code_insee,adresse_code_postal,adresse_distribution,adresse_gestion_acheminement,adresse_gestion_code_postal,adresse_gestion_distribution,adresse_gestion_format_postal,adresse_gestion_geo,adresse_gestion_libelle_voie,adresse_gestion_nom,adresse_gestion_pays,adresse_libelle_commune,adresse_libelle_voie,adresse_numero_voie,adresse_repetition,adresse_siege,adresse_type_voie,autorisation_publication_web,code_gestion,created_at,date_creation,date_declaration_dissolution,date_derniere_declaration,date_publication_creation,derniere_maj,dirigeant_civilite,email,groupement,id,id_association,id_ex_association,is_waldec,l1_adresse_import,l2_adresse_import,l3_adresse_import,nature,numero_reconnaissance_utilite_publique,objet,objet_social1,objet_social2,observation,position_activite,siret,site_web,source,telephone,titre,titre_court,updated_at
1239,40192,40000,_,MONT DE MARSAN,40000,,,,,,FRANCE,Mont-de-Marsan,,,,,,0,402P,2018-09-23T09:55:56.000Z,1990-12-05,,2018-07-09,1991-01-02,2018-07-18 11:46:16,PM,,S,1461226,W402002151,0402006568,true,,,,D,,"Collecte de dons et de cotisations au profit des instances departementales et locales du parti socialiste, dans les conditions d efinies par leslois du 11 mars 1988, du 15 janvier 1990 et du 19",001010,000000,reprise auto => date publication création au JO à vérifier,A,,,FEDERATION DES LANDES DU PARTI SOCIALISTE,,ASSOCIATION DEPARTEMENTALE DE FINANCEMENT DE LA FEDERATION DES LANDES DU PARTI SOCIALISTE,ASSOCIATION DEPARTEMENTALE DE FINAN...,2018-09-23T09:55:56.000Z
1240,40192,40000,_,MONT DE MARSAN,40000,,,,,,FRANCE,Mont-de-Marsan,,,,,,0,402P,2018-10-01T16:18:11.000Z,1990-12-05,,2018-07-09,1991-01-02,2018-07-18 11:46:16,PM,,S,4311192,W402002151,0402006568,true,,,,D,,"Collecte de dons et de cotisations au profit des instances departementales et locales du parti socialiste, dans les conditions d efinies par leslois du 11 mars 1988, du 15 janvier 1990 et du 19",001010,000000,reprise auto => date publication création au JO à vérifier,A,,,FEDERATION DES LANDES DU PARTI SOCIALISTE,,ASSOCIATION DEPARTEMENTALE DE FINANCEMENT DE LA FEDERATION DES LANDES DU PARTI SOCIALISTE,ASSOCIATION DEPARTEMENTALE DE FINAN...,2018-10-01T16:18:11.000Z
1241,22278,22000,,,,,,,,,,SAINT-BRIEUC,,,,,,,224P,2018-09-23T10:00:47.000Z,0001-01-01,,,0001-01-01,2008-10-06 10:35:27,PM,,S,2731155,224P0224002320,0224002320,false,Mairie,,,D,,"Grouper les sections de libre pensEe qui se trouvent dans le dEpartement des cotes d'armor ainsi que les libres penseurs isolEs rattachEs Â la section de saint-brieuc, en attendant de se regrouper en sections par la suite si faire se peut.",002000,000000,Reprise  =>  date ag=0000-00-00,A,,,FEDERATION DES LIBRES PENSEURS DES COTES D'ARMOR,,FEDERATION DES LIBRES PENSEURS DES COTES D'ARMOR,,2018-09-23T10:00:47.000Z
1242,22278,22000,,,,,,,,,,SAINT-BRIEUC,,,,,,,224P,2018-10-01T16:23:23.000Z,0001-01-01,,,0001-01-01,2008-10-06 10:35:27,PM,,S,5585510,224P0224002320,0224002320,false,Mairie,,,D,,"Grouper les sections de libre pensEe qui se trouvent dans le dEpartement des cotes d'armor ainsi que les libres penseurs isolEs rattachEs Â la section de saint-brieuc, en attendant de se regrouper en sections par la suite si faire se peut.",002000,000000,Reprise  =>  date ag=0000-00-00,A,,,FEDERATION DES LIBRES PENSEURS DES COTES D'ARMOR,,FEDERATION DES LIBRES PENSEURS DES COTES D'ARMOR,,2018-10-01T16:23:23.000Z
1243,49007,49100,_,ANGERS,49100,,,,14 bis avenue Marie Talet,,FRANCE,Angers,Marie Talet,14 bis,,,AV,0,491P,2018-09-23T09:53:07.000Z,1937-12-10,,2017-04-27,1937-12-24,2017-04-27 10:12:10,PM,,S,803922,W491005640,0491001193,true,,,,D,,"favoriser la creation et le developpement des oeuvres propres a seconder l'ecole, a la prolonger a la completer a la faire aimer.",002010,019010,Reprise  =>  date ag=0000-00-00 reprise auto => date publication création au JO à vérifier,A,,,FEDERATION DES OEUVRES LAIQUES DE MAINE- ET- LOIRE,,FEDERATION DES OEUVRES LAIQUES DE MAINE ET LOIRE,FEDERATION DES OEUVRES LAIQUES DE M...,2018-09-23T09:53:07.000Z
1244,49007,49100,_,ANGERS,49100,,,,14 bis avenue Marie Talet,,FRANCE,Angers,Marie Talet,14 bis,,,AV,0,491P,2018-10-01T16:15:08.000Z,1937-12-10,,2017-04-27,1937-12-24,2017-04-27 10:12:10,PM,,S,3653350,W491005640,0491001193,true,,,,D,,"favoriser la creation et le developpement des oeuvres propres a seconder l'ecole, a la prolonger a la completer a la faire aimer.",002010,019010,Reprise  =>  date ag=0000-00-00 reprise auto => date publication création au JO à vérifier,A,,,FEDERATION DES OEUVRES LAIQUES DE MAINE- ET- LOIRE,,FEDERATION DES OEUVRES LAIQUES DE MAINE ET LOIRE,FEDERATION DES OEUVRES LAIQUES DE M...,2018-10-01T16:15:08.000Z
1245,29232,29000,BP_1305,QUIMPER,29000,BP 1305,,,26 Rue Aristide Briand,,FRANCE,Quimper,Aristide Briand,26,,,RUE,0,294P,2018-09-23T09:52:39.000Z,1975-10-09,,2018-04-30,1975-10-29,2018-05-23 17:14:41,PM,,S,677749,W294000051,0294007237,true,,,,D,,Encourager l information politique culturelle et sociale,001015,000000,,A,,,FEDERATION DU FINISTERE DU PARTI SOCIALISTE,,FEDERATION DEPARTEMENTALE DU FINISTERE DU PARTI SOCIALISTE,FEDERATION DEPARTEMENTALE DU FINIST...,2018-09-23T09:52:39.000Z
1246,29232,29000,BP_1305,QUIMPER,29000,BP 1305,,,26 Rue Aristide Briand,,FRANCE,Quimper,Aristide Briand,26,,,RUE,0,294P,2018-10-01T16:14:32.000Z,1975-10-09,,2018-04-30,1975-10-29,2018-05-23 17:14:41,PM,,S,3526832,W294000051,0294007237,true,,,,D,,Encourager l information politique culturelle et sociale,001015,000000,,A,,,FEDERATION DU FINISTERE DU PARTI SOCIALISTE,,FEDERATION DEPARTEMENTALE DU FINISTERE DU PARTI SOCIALISTE,FEDERATION DEPARTEMENTALE DU FINIST...,2018-10-01T16:14:32.000Z
1247,29232,29000,BP_1305,QUIMPER,29000,BP 1305,,,26 Rue Aristide Briand,,FRANCE,Quimper,Aristide Briand,26,,,RUE,0,294P,2018-09-23T09:52:31.000Z,1990-11-08,,2018-04-30,1990-11-28,2018-05-23 17:11:53,PM,,S,642081,W294000052,0294900272,true,,,,D,,Collecte de dons et de cotisations au profit des instances dEpartementales,001010,000000,,A,,,FEDERATION DU FINISTERE DU PARTI SOCIALISTE,,ASSOCIATION DEPARTEMENTALE DE FINANCEMENT DE LA FEDERATION DU FINISTERE DU PARTI SOCIALISTE,ADFFFPS,2018-09-23T09:52:31.000Z
1248,29232,29000,BP_1305,QUIMPER,29000,BP 1305,,,26 Rue Aristide Briand,,FRANCE,Quimper,Aristide Briand,26,,,RUE,0,294P,2018-10-01T16:14:23.000Z,1990-11-08,,2018-04-30,1990-11-28,2018-05-23 17:11:53,PM,,S,3491148,W294000052,0294900272,true,,,,D,,Collecte de dons et de cotisations au profit des instances dEpartementales,001010,000000,,A,,,FEDERATION DU FINISTERE DU PARTI SOCIALISTE,,ASSOCIATION DEPARTEMENTALE DE FINANCEMENT DE LA FEDERATION DU FINISTERE DU PARTI SOCIALISTE,ADFFFPS,2018-10-01T16:14:23.000Z
1249,33063,33000,BP 20081_33041 BORDEAUX CEDEX,BORDEAUX,33000,BP 20081 33041 BORDEAUX CEDEX,,,239 rue du Jardin Public,,FRANCE,Bordeaux,du Jardin Public,239,,,RUE,0,332P,2018-09-23T09:53:11.000Z,1901-07-24,,2015-11-03,1901-12-19,2015-11-19 13:47:53,PM,,S,819232,W332014831,0000100,true,,,,D,,XXX,001005,000000,,A,,,FEDERATION DU PARTI SOCIALISTE DE LA GIRONDE,,FEDERATION DE LA GIRONDE DU PARTI SOCIALISTE,FEDERATION DE LA GIRONDE DU PARTI S...,2018-09-23T09:53:11.000Z
1250,33063,33000,BP 20081_33041 BORDEAUX CEDEX,BORDEAUX,33000,BP 20081 33041 BORDEAUX CEDEX,,,239 rue du Jardin Public,,FRANCE,Bordeaux,du Jardin Public,239,,,RUE,0,332P,2018-10-01T16:15:13.000Z,1901-07-24,,2015-11-03,1901-12-19,2015-11-19 13:47:53,PM,,S,3668684,W332014831,0000100,true,,,,D,,XXX,001005,000000,,A,,,FEDERATION DU PARTI SOCIALISTE DE LA GIRONDE,,FEDERATION DE LA GIRONDE DU PARTI SOCIALISTE,FEDERATION DE LA GIRONDE DU PARTI S...,2018-10-01T16:15:13.000Z
1251,69308,69008,,,,,,,,,,LYON,,,,,,,691P,2018-09-23T09:59:54.000Z,2001-05-30,,,2001-07-07,2004-09-15 09:35:44,PM,,S,2477645,691P0691047211,0691047211,false,4 avenue de rockefeller,Ifsi de rockefeller - fnesi ra,,D,,"Défendre des intérêts materiels et moraux des étudiants en soins infirmiers, représentation des étudiants en soins infirmiers de la région rhone alpes auprès des pouvoirs publics administratifs et de l'opinion publique",011000,000000,,A,,,FEDERATION NATIONALE DES INFIRMIERS,0620675055,FEDERATION NATIONALE DES ETUDIANTS EN SOINS INFIRMIERS SECTION RHONE ALPES,,2018-09-23T09:59:54.000Z
1252,69308,69008,,,,,,,,,,LYON,,,,,,,691P,2018-10-01T16:22:34.000Z,2001-05-30,,,2001-07-07,2004-09-15 09:35:44,PM,,S,5332012,691P0691047211,0691047211,false,4 avenue de rockefeller,Ifsi de rockefeller - fnesi ra,,D,,"Défendre des intérêts materiels et moraux des étudiants en soins infirmiers, représentation des étudiants en soins infirmiers de la région rhone alpes auprès des pouvoirs publics administratifs et de l'opinion publique",011000,000000,,A,,,FEDERATION NATIONALE DES INFIRMIERS,0620675055,FEDERATION NATIONALE DES ETUDIANTS EN SOINS INFIRMIERS SECTION RHONE ALPES,,2018-10-01T16:22:34.000Z
1253,75110,75010,_,PARIS 10,75010,,,,10 rue de Lancry,,FRANCE,Paris,de Lancry,10,,,RUE,0,751P,2018-09-23T09:53:56.000Z,1930-09-15,,2012-10-08,1930-09-19,2012-10-16 09:42:08,MS,,S,976457,W751001700,1700,true,,,,D,,"défendre les droits et intérêts matériels et moraux de ses membres
resserrer les liens fraternels entre les Blessés Multiples et Impotents de guerre ou leurs ayants-droits 
créer ou organiser toutes oeuvres sociales intéressant ses sociétaires et leur famille",038105,000000,,A,,,FEDERATION NATIONALE DES BLESSES MULTIPLES ET IMPOTENTS DE GUERRE,,FEDERATION NATIONALE DES BLESSES MULTIPLES ET IMPOTENTS DE GUERRE,FEDERATION NATIONALE DES BLESSES MU...,2018-09-23T09:53:56.000Z
1254,75110,75010,_,PARIS 10,75010,,,,10 rue de Lancry,,FRANCE,Paris,de Lancry,10,,,RUE,0,751P,2018-10-01T16:15:57.000Z,1930-09-15,,2012-10-08,1930-09-19,2012-10-16 09:42:08,MS,,S,3825891,W751001700,1700,true,,,,D,,"défendre les droits et intérêts matériels et moraux de ses membres
resserrer les liens fraternels entre les Blessés Multiples et Impotents de guerre ou leurs ayants-droits 
créer ou organiser toutes oeuvres sociales intéressant ses sociétaires et leur famille",038105,000000,,A,,,FEDERATION NATIONALE DES BLESSES MULTIPLES ET IMPOTENTS DE GUERRE,,FEDERATION NATIONALE DES BLESSES MULTIPLES ET IMPOTENTS DE GUERRE,FEDERATION NATIONALE DES BLESSES MU...,2018-10-01T16:15:57.000Z
1255,03190,03000,_,MOULINS,03000,,Maison du Combattant,,23 rue Voltaire,,FRANCE,Moulins,Voltaire,23,,Maison du Combattant,RUE,0,032P,2018-09-23T09:54:46.000Z,1950-03-31,,2014-09-11,1950-04-16,2014-09-11 09:26:36,PM,,S,1182531,W032003004,0032000974,true,,,,D,,"grouper les blessés multiples et les impotents de guerre de l'Allier et de sa région pour la défense de leur intérêts matériels et moraux, dans le cadre de la fédération nationale des bléssés multiples et impotents de guerre",018050,000000,,A,,,FEDERATION NATIONALE DES BLESSES MULTIPLES ET IMPOTENTS DE GUERRE,,FEDERATION NATIONALE DES BLESSES MULTIPLES ET IMPOTENTS DE GUERRE - GROUPE DE L'ALLIER ET DE SA REGION,FEDERATION NATIONALE DES BLESSES MU...,2018-09-23T09:54:46.000Z
1256,03190,03000,,,,,,,,,,MOULINS,,,,,,,032P,2018-09-23T09:57:10.000Z,0001-01-01,,,0001-01-01,2014-09-11 09:25:32,PM,,S,1638117,032P0032000974,0032000974,false,Maison du Combattant,23 rue Voltaire,,D,,Aide a ses adherents,018050,000000,W032003004,R,,,FEDERATION NATIONALE DES BLESSES MULTIPLES ET IMPOTENTS DE GUERRE,,FEDERATION NATIONALE DES BLESSES MULTIPLES ET IMPOTENTS DE GUERRE - GROUPE DE L'ALLIER ET DE SA REGION,,2018-09-23T09:57:10.000Z
1257,03190,03000,_,MOULINS,03000,,Maison du Combattant,,23 rue Voltaire,,FRANCE,Moulins,Voltaire,23,,Maison du Combattant,RUE,0,032P,2018-10-01T16:16:53.000Z,1950-03-31,,2014-09-11,1950-04-16,2014-09-11 09:26:36,PM,,S,4032052,W032003004,0032000974,true,,,,D,,"grouper les blessés multiples et les impotents de guerre de l'Allier et de sa région pour la défense de leur intérêts matériels et moraux, dans le cadre de la fédération nationale des bléssés multiples et impotents de guerre",018050,000000,,A,,,FEDERATION NATIONALE DES BLESSES MULTIPLES ET IMPOTENTS DE GUERRE,,FEDERATION NATIONALE DES BLESSES MULTIPLES ET IMPOTENTS DE GUERRE - GROUPE DE L'ALLIER ET DE SA REGION,FEDERATION NATIONALE DES BLESSES MU...,2018-10-01T16:16:53.000Z
1258,03190,03000,,,,,,,,,,MOULINS,,,,,,,032P,2018-10-01T16:19:42.000Z,0001-01-01,,,0001-01-01,2014-09-11 09:25:32,PM,,S,4492573,032P0032000974,0032000974,false,Maison du Combattant,23 rue Voltaire,,D,,Aide a ses adherents,018050,000000,W032003004,R,,,FEDERATION NATIONALE DES BLESSES MULTIPLES ET IMPOTENTS DE GUERRE,,FEDERATION NATIONALE DES BLESSES MULTIPLES ET IMPOTENTS DE GUERRE - GROUPE DE L'ALLIER ET DE SA REGION,,2018-10-01T16:19:42.000Z
1259,31555,31100,_,TOULOUSE,31100,,,,16 AVENUE ALAIN GERBAULT,,FRANCE,Toulouse,Fieux,73,,,RUE,1,313P,2018-09-23T09:50:47.000Z,1950-07-25,,2009-03-02,1950-07-29,2009-05-30 09:52:46,PM,,S,338665,W313011447,04020,true,,,,D,,blessés multiples et impotents de guerre,038105,000000,Pas de statuts dans le dossier.,D,,,FEDERATION NATIONALE DES BLESSES MULTIPLES ET IMPOTENTS DE GUERRE,,SECTION REGIONALE DE TOULOUSE DE LA FEDERATION NATIONALE DES BLESSES MULTIPLES ET IMPOTENTS DE GUERRE,BLESSES ET IMPOTENTS DE GUERRE,2018-09-23T09:50:47.000Z
1260,75107,75007,,,,,,,,,,PARIS,,,,,,,751P,2018-09-23T09:58:08.000Z,1964-09-21,,,0001-01-01,2009-05-25 05:00:00,PM,,S,1942472,751P00041014,00041014,false,,1         PL  Joffre,,D,,plus d'activité,038105,000000,,A,,,FEDERATION NATIONALE DES BLESSES MULTIPLES ET IMPOTENTS DE GUERRE,,SECTION DE LA REGION PARISIENNE DE LA FEDERATION NATIONALE DES BLESSES MULTIPLES ET IMPOTENTS DE GUERRE,,2018-09-23T09:58:08.000Z
1261,31555,31100,_,TOULOUSE,31100,,,,16 AVENUE ALAIN GERBAULT,,FRANCE,Toulouse,Fieux,73,,,RUE,1,313P,2018-10-01T16:13:01.000Z,1950-07-25,,2009-03-02,1950-07-29,2009-05-30 09:52:46,PM,,S,3187342,W313011447,04020,true,,,,D,,blessés multiples et impotents de guerre,038105,000000,Pas de statuts dans le dossier.,D,,,FEDERATION NATIONALE DES BLESSES MULTIPLES ET IMPOTENTS DE GUERRE,,SECTION REGIONALE DE TOULOUSE DE LA FEDERATION NATIONALE DES BLESSES MULTIPLES ET IMPOTENTS DE GUERRE,BLESSES ET IMPOTENTS DE GUERRE,2018-10-01T16:13:01.000Z
1262,75107,75007,,,,,,,,,,PARIS,,,,,,,751P,2018-10-01T16:20:46.000Z,1964-09-21,,,0001-01-01,2009-05-25 05:00:00,PM,,S,4796834,751P00041014,00041014,false,,1         PL  Joffre,,D,,plus d'activité,038105,000000,,A,,,FEDERATION NATIONALE DES BLESSES MULTIPLES ET IMPOTENTS DE GUERRE,,SECTION DE LA REGION PARISIENNE DE LA FEDERATION NATIONALE DES BLESSES MULTIPLES ET IMPOTENTS DE GUERRE,,2018-10-01T16:20:46.000Z
1263,93048,93100,_,MONTREUIL,93100,,,,263 rue de Paris  case 545,,FRANCE,Montreuil,de Paris  case 545,263,,,RUE,0,931P,2018-09-23T09:55:24.000Z,1998-10-09,,2018-05-22,1998-11-07,2018-06-26 16:46:51,PM,,S,1338916,W931014250,1998-00654,true,,,,D,,le collectage et le traitement dinformations et de documents de toute nature se rattachant a lhistoire du secteur des activites postales et des  telecommunicati ons  et  plus particulierement a lhistoire du syndicalisme,023005,000000,reprise assistée,A,,,FEDERATION NATIONALE DES SALARIES  DU SECTEUR DES ACTIVITES POSTALE ET DE TELECOMMUNICATIONS CGT,,INSTITUT DHISTOIRE SOCIALE DE LA FEDERATION NATIONALE DES SALARIES DU SECTEUR DES ACTIVITES POSTALES ET DE TELECOMMUNICATIONS CGT,INSTITUT DHISTOIRE SOCIALE DE LA F...,2018-09-23T09:55:24.000Z
1264,93048,93100,,,,,,,,,,MONTREUIL,,,,,,,931P,2018-09-23T10:00:24.000Z,1998-10-09,,,0001-01-01,2015-08-24 08:29:20,PM,,S,2619944,931P1998-00654,1998-00654,false,,263 rue de Paris case 545,,D,,le collectage et le traitement dinformations et de documents de toute nature se rattachant a lhistoire du secteur des activites postales et des  telecommunicati ons  et  plus particulierement a lhistoire du syndicalisme,050000,000000,W931014250,R,0,,FEDERATION NATIONALE DES SALARIES  DU SECTEUR DES ACTIVITES POSTALE ET DE TELECOMMUNICATIONS CGT,,INSTITUT DHISTOIRE SOCIALE DE LA FEDERATION NATIONALE DES SALARIES DU SECTEUR DES ACTIVITES POSTALES ET DE TELECOMMUNICATIONS CGT,,2018-09-23T10:00:24.000Z
1265,93048,93100,_,MONTREUIL,93100,,,,263 rue de Paris  case 545,,FRANCE,Montreuil,de Paris  case 545,263,,,RUE,0,931P,2018-10-01T16:17:37.000Z,1998-10-09,,2018-05-22,1998-11-07,2018-06-26 16:46:51,PM,,S,4188664,W931014250,1998-00654,true,,,,D,,le collectage et le traitement dinformations et de documents de toute nature se rattachant a lhistoire du secteur des activites postales et des  telecommunicati ons  et  plus particulierement a lhistoire du syndicalisme,023005,000000,reprise assistée,A,,,FEDERATION NATIONALE DES SALARIES  DU SECTEUR DES ACTIVITES POSTALE ET DE TELECOMMUNICATIONS CGT,,INSTITUT DHISTOIRE SOCIALE DE LA FEDERATION NATIONALE DES SALARIES DU SECTEUR DES ACTIVITES POSTALES ET DE TELECOMMUNICATIONS CGT,INSTITUT DHISTOIRE SOCIALE DE LA F...,2018-10-01T16:17:37.000Z
1266,93048,93100,,,,,,,,,,MONTREUIL,,,,,,,931P,2018-10-01T16:23:02.000Z,1998-10-09,,,0001-01-01,2015-08-24 08:29:20,PM,,S,5474314,931P1998-00654,1998-00654,false,,263 rue de Paris case 545,,D,,le collectage et le traitement dinformations et de documents de toute nature se rattachant a lhistoire du secteur des activites postales et des  telecommunicati ons  et  plus particulierement a lhistoire du syndicalisme,050000,000000,W931014250,R,0,,FEDERATION NATIONALE DES SALARIES  DU SECTEUR DES ACTIVITES POSTALE ET DE TELECOMMUNICATIONS CGT,,INSTITUT DHISTOIRE SOCIALE DE LA FEDERATION NATIONALE DES SALARIES DU SECTEUR DES ACTIVITES POSTALES ET DE TELECOMMUNICATIONS CGT,,2018-10-01T16:23:02.000Z
1267,93048,93100,_,MONTREUIL,93100,,,,263 rue de Paris  case 545,,FRANCE,Montreuil,de Paris  case 545,263,,,RUE,0,931P,2018-09-23T09:55:24.000Z,1998-10-09,,2018-05-22,1998-11-07,2018-06-26 16:46:51,PM,,S,1338916,W931014250,1998-00654,true,,,,D,,le collectage et le traitement dinformations et de documents de toute nature se rattachant a lhistoire du secteur des activites postales et des  telecommunicati ons  et  plus particulierement a lhistoire du syndicalisme,023005,000000,reprise assistée,A,,,FEDERATION NATIONALE DES SALARIES DU SECTEUR DES ACTIVITES POSTALES ET DE TELECOMMUNICATION CGT,,INSTITUT DHISTOIRE SOCIALE DE LA FEDERATION NATIONALE DES SALARIES DU SECTEUR DES ACTIVITES POSTALES ET DE TELECOMMUNICATIONS CGT,INSTITUT DHISTOIRE SOCIALE DE LA F...,2018-09-23T09:55:24.000Z
1268,93048,93100,,,,,,,,,,MONTREUIL,,,,,,,931P,2018-09-23T10:00:24.000Z,1998-10-09,,,0001-01-01,2015-08-24 08:29:20,PM,,S,2619944,931P1998-00654,1998-00654,false,,263 rue de Paris case 545,,D,,le collectage et le traitement dinformations et de documents de toute nature se rattachant a lhistoire du secteur des activites postales et des  telecommunicati ons  et  plus particulierement a lhistoire du syndicalisme,050000,000000,W931014250,R,0,,FEDERATION NATIONALE DES SALARIES DU SECTEUR DES ACTIVITES POSTALES ET DE TELECOMMUNICATION CGT,,INSTITUT DHISTOIRE SOCIALE DE LA FEDERATION NATIONALE DES SALARIES DU SECTEUR DES ACTIVITES POSTALES ET DE TELECOMMUNICATIONS CGT,,2018-09-23T10:00:24.000Z
1269,93048,93100,_,MONTREUIL,93100,,,,263 rue de Paris  case 545,,FRANCE,Montreuil,de Paris  case 545,263,,,RUE,0,931P,2018-10-01T16:17:37.000Z,1998-10-09,,2018-05-22,1998-11-07,2018-06-26 16:46:51,PM,,S,4188664,W931014250,1998-00654,true,,,,D,,le collectage et le traitement dinformations et de documents de toute nature se rattachant a lhistoire du secteur des activites postales et des  telecommunicati ons  et  plus particulierement a lhistoire du syndicalisme,023005,000000,reprise assistée,A,,,FEDERATION NATIONALE DES SALARIES DU SECTEUR DES ACTIVITES POSTALES ET DE TELECOMMUNICATION CGT,,INSTITUT DHISTOIRE SOCIALE DE LA FEDERATION NATIONALE DES SALARIES DU SECTEUR DES ACTIVITES POSTALES ET DE TELECOMMUNICATIONS CGT,INSTITUT DHISTOIRE SOCIALE DE LA F...,2018-10-01T16:17:37.000Z
1270,93048,93100,,,,,,,,,,MONTREUIL,,,,,,,931P,2018-10-01T16:23:02.000Z,1998-10-09,,,0001-01-01,2015-08-24 08:29:20,PM,,S,5474314,931P1998-00654,1998-00654,false,,263 rue de Paris case 545,,D,,le collectage et le traitement dinformations et de documents de toute nature se rattachant a lhistoire du secteur des activites postales et des  telecommunicati ons  et  plus particulierement a lhistoire du syndicalisme,050000,000000,W931014250,R,0,,FEDERATION NATIONALE DES SALARIES DU SECTEUR DES ACTIVITES POSTALES ET DE TELECOMMUNICATION CGT,,INSTITUT DHISTOIRE SOCIALE DE LA FEDERATION NATIONALE DES SALARIES DU SECTEUR DES ACTIVITES POSTALES ET DE TELECOMMUNICATIONS CGT,,2018-10-01T16:23:02.000Z
1271,33281,33700,_,MERIGNAC,33700,,,CITÉ L. WEBER,16 RUE DU LANGUEDOC,,FRANCE,Mérignac,de Languedoc,16,,,RUE,0,332P,2018-09-23T09:49:41.000Z,1922-12-27,,2017-05-27,1923-01-03,2017-11-25 20:00:05,PM,,S,33237,W332010739,0122000,true,,,,D,,"concentrer et coordonner les efforts de toutes sections affiliées pour le triomphe de la liberté de conscience, l'émancipation et l'affranchissement moral et matériel de l'individu.",040000,000000,,A,,,FEDERATION GIRONDINE DE LA LIBRE PENSEE,,FEDERATION GIRONDINE DE LA LIBRE PENSEE,FEDERATION GIRONDINE DE LA LIBRE PE...,2018-09-23T09:49:41.000Z
1272,33281,33700,_,MERIGNAC,33700,,,CITÉ L. WEBER,16 RUE DU LANGUEDOC,,FRANCE,Mérignac,de Languedoc,16,,,RUE,0,332P,2018-10-01T16:11:44.000Z,1922-12-27,,2017-05-27,1923-01-03,2017-11-25 20:00:05,PM,,S,2881657,W332010739,0122000,true,,,,D,,"concentrer et coordonner les efforts de toutes sections affiliées pour le triomphe de la liberté de conscience, l'émancipation et l'affranchissement moral et matériel de l'individu.",040000,000000,,A,,,FEDERATION GIRONDINE DE LA LIBRE PENSEE,,FEDERATION GIRONDINE DE LA LIBRE PENSEE,FEDERATION GIRONDINE DE LA LIBRE PE...,2018-10-01T16:11:44.000Z
1273,75105,75005,_,PARIS,75005,,,,10 rue des Fossés Saint Jacques,,FRANCE,Paris,des Fosses saint jacques,10,,,RUE,0,751P,2018-09-23T09:54:50.000Z,1959-04-09,,2017-10-20,1959-04-19,2018-04-21 20:00:04,RE,,S,1199003,W751039806,39806,true,,,,D,,"défend le principe constitutionnel de laïcité et de la séparation des églises et de l'état  garantie notamment  par la loi du 9 décembre 1905, elle entend utiliser tous les moyens nécessaires y compris les voies du recours devant les juridictions compétentes, pour en interdire toute tentative de remise en cause directe ou indirecte",003015,000000,,A,,,"FEDERATION NATIONALE ""LA LIBRE PENSEE""",,FEDERATION NATIONALE DE LA LIBRE PENSEE,FEDERATION NATIONALE DE LA LIBRE PE...,2018-09-23T09:54:50.000Z
1274,75105,75005,_,PARIS,75005,,,,10 rue des Fossés Saint Jacques,,FRANCE,Paris,des Fosses saint jacques,10,,,RUE,0,751P,2018-10-01T16:16:59.000Z,1959-04-09,,2017-10-20,1959-04-19,2018-04-21 20:00:04,RE,,S,4048573,W751039806,39806,true,,,,D,,"défend le principe constitutionnel de laïcité et de la séparation des églises et de l'état  garantie notamment  par la loi du 9 décembre 1905, elle entend utiliser tous les moyens nécessaires y compris les voies du recours devant les juridictions compétentes, pour en interdire toute tentative de remise en cause directe ou indirecte",003015,000000,,A,,,"FEDERATION NATIONALE ""LA LIBRE PENSEE""",,FEDERATION NATIONALE DE LA LIBRE PENSEE,FEDERATION NATIONALE DE LA LIBRE PE...,2018-10-01T16:16:59.000Z
