fi;an;fi_ej;rs;grp;stjr;cat;dep;reg;espic;COMINSEE;DISCI;DISCIPLINE;LIT;SEJHC;JOU;PLA;SEJHP;PAS;SEJACC;IVG;SEHEM;SERAD;SECHI
920300761;2021;920000973;SAS CLINIQUE HARTMANN;09;2;365;92;11;0;92051;21200;Chirurgie;35;2677;6551;34;10420;;;;;;
920300787;2021;920000981;HOPITAL AMERICAIN;09;3;365;92;11;7;92051;21100;Médecine;76;3354;22107;3;3756;;;;7282;;5384
920300787;2021;920000981;HOPITAL AMERICAIN;09;3;365;92;11;7;92051;21200;Chirurgie;47;1727;5910;17;1815;;;;;;
920300787;2021;920000981;HOPITAL AMERICAIN;09;3;365;92;11;7;92051;21300;Gynéco-Obstétrique;15;920;3286;7;2704;;648;0;;;
920300837;2021;920001005;CLINIQUE LES MARTINETS;09;2;365;92;11;0;92063;21100;Médecine;0;0;0;9;3091;;;;14491;;
920300837;2021;920001005;CLINIQUE LES MARTINETS;09;2;365;92;11;0;92063;21200;Chirurgie;15;699;1477;35;5046;;;;;;
920300837;2021;920001005;CLINIQUE LES MARTINETS;09;2;365;92;11;0;92063;21300;Gynéco-Obstétrique;;0;0;;0;;0;4;;;
920300845;2021;780020715;MAISON MEDICALE ND DU LAC RUEIL;09;3;129;92;11;6;92063;21100;Médecine;32;504;6140;5;0;;;;;;
920300845;2021;780020715;MAISON MEDICALE ND DU LAC RUEIL;09;3;129;92;11;6;92063;24000;Soins de suite et réadaptation;20;67;3089;;0;;;;;;
920300886;2021;920030269;CLINIQUE DU MONT VALERIEN;09;2;109;92;11;0;92063;24000;Soins de suite et réadaptation;142;1079;47683;20;2531;;;;;;
920300936;2021;920006848;CLINIQUE CHIRURGICALE DU VAL D OR;09;2;128;92;11;0;92064;21100;Médecine;14;1283;10334;3;1221;;;;;;
920300936;2021;920006848;CLINIQUE CHIRURGICALE DU VAL D OR;09;2;128;92;11;0;92064;21200;Chirurgie;25;1061;5353;14;2231;;;;;;
920300936;2021;920006848;CLINIQUE CHIRURGICALE DU VAL D OR;09;2;128;92;11;0;92064;24000;Soins de suite et réadaptation;9;135;3099;3;2575;;;;;;
920300985;2021;920810330;HOPITAL NORD VILLENEUVE LA GARENNE 92;09;3;365;92;11;6;92078;24000;Soins de suite et réadaptation;76;515;23292;10;737;;;;;;
920301033;2021;920001062;CTRE CANCEROLOGIE DE LA PORTE ST CLOUD;09;2;129;92;11;0;92012;21100;Médecine;9;119;398;;0;;;;;39724;6386
920310026;2021;920001070;CLINIQUE NEUROPSY LES PERVENCHES;15;2;161;92;11;0;92032;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);66;485;20989;;;;;;;;
920310034;2021;920001088;CLINIQUE DU CHATEAU DE GARCHES;15;2;161;92;11;0;92033;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);44;650;10203;;;;;;;;
920310059;2021;920001104;CLINIQUE MEDICALE DE VILLE D AVRAY;15;2;161;92;11;0;92077;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);46;401;14886;16;6946;;;;;;
920600061;2021;920001146;FONDATION PAUL PARQUET;09;3;109;92;11;7;92051;24000;Soins de suite et réadaptation;36;172;9692;20;3747;;;;;;
920690278;2021;920718186;HDJ LES LIERRES;15;3;161;92;11;6;92072;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);;;;18;4295;;;;;;
920700010;2021;770700029;CENTRE ELISABETH DE LA PANOUSE;09;3;109;92;11;6;92002;24000;Soins de suite et réadaptation;17;89;2076;28;9907;;;;;;
920711512;2021;920013448;CLINIQUE L AMANDIER;09;2;109;92;11;0;92019;24000;Soins de suite et réadaptation;134;1231;43431;30;1194;;;;;;
920803798;2021;920002037;CLINIQUE DE LA DEFENSE;09;2;128;92;11;0;92050;24000;Soins de suite et réadaptation;110;782;32036;;0;;;;;;
920811635;2021;780140059;CAS POUR ADOLESCENTS DE SURESNES;14;1;292;92;11;1;92073;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);37;294;4746;82;6637;;;;;;
920811775;2021;940000060;UNITE D AUTODIALYSE DE SURESNES;07;2;146;92;11;0;92073;21100;Médecine;;;;;;;;;10818;;
920813623;2021;920029097;HAD SANTE SERVICE;09;3;127;92;11;6;92044;23000;Hospitalisation à domicile;;;676757;2000;38113;;;;;;
930000286;2021;930021480;GHI LE RAINCY MONTFERMEIL;04;1;355;93;11;1;93047;21100;Médecine;264;11500;73036;14;2037;51181;;;;9489;4724
930000286;2021;930021480;GHI LE RAINCY MONTFERMEIL;04;1;355;93;11;1;93047;21200;Chirurgie;51;2725;11385;10;3199;;;;;;
930000286;2021;930021480;GHI LE RAINCY MONTFERMEIL;04;1;355;93;11;1;93047;21300;Gynéco-Obstétrique;42;3452;10526;;0;;1912;748;;;
930000286;2021;930021480;GHI LE RAINCY MONTFERMEIL;04;1;355;93;11;1;93047;23000;Hospitalisation à domicile;;;6227;20;327;;;;;;
930000286;2021;930021480;GHI LE RAINCY MONTFERMEIL;04;1;355;93;11;1;93047;24000;Soins de suite et réadaptation;;0;0;13;1737;;;;;;
930000294;2021;930021480;CTRE D MOYEN ET LONG SEJOUR LES ORMES;04;1;355;93;11;1;93047;21100;Médecine;14;366;3806;;0;;;;;;
930000294;2021;930021480;CTRE D MOYEN ET LONG SEJOUR LES ORMES;04;1;355;93;11;1;93047;24000;Soins de suite et réadaptation;78;402;14777;6;3000;;;;;;
930000294;2021;930021480;CTRE D MOYEN ET LONG SEJOUR LES ORMES;04;1;355;93;11;1;93047;25000;Soins de longue durée;41;24;14487;;;;;;;;
930000302;2021;930110036;CHI ANDRE GREGOIRE;04;1;355;93;11;1;93048;21100;Médecine;192;10237;60601;8;1542;66551;;;11884;;
930000302;2021;930110036;CHI ANDRE GREGOIRE;04;1;355;93;11;1;93048;21200;Chirurgie;35;1918;7745;9;2270;;;;;;
930000302;2021;930110036;CHI ANDRE GREGOIRE;04;1;355;93;11;1;93048;21300;Gynéco-Obstétrique;58;4567;20130;0;864;;3731;1083;;;
930000302;2021;930110036;CHI ANDRE GREGOIRE;04;1;355;93;11;1;93048;24000;Soins de suite et réadaptation;20;152;3014;;0;;;;;;
930000328;2021;930110051;CH GENERAL DELAFONTAINE;04;1;355;93;11;1;93066;21100;Médecine;263;11080;70809;23;2319;87951;;;;;1561
930000328;2021;930110051;CH GENERAL DELAFONTAINE;04;1;355;93;11;1;93066;21200;Chirurgie;61;4541;12302;26;0;;;;;;
930000328;2021;930110051;CH GENERAL DELAFONTAINE;04;1;355;93;11;1;93066;21300;Gynéco-Obstétrique;94;8330;26894;17;790;;3794;1063;;;
930000328;2021;930110051;CH GENERAL DELAFONTAINE;04;1;355;93;11;1;93066;23000;Hospitalisation à domicile;;;3957;20;77;;;;;;
930000328;2021;930110051;CH GENERAL DELAFONTAINE;04;1;355;93;11;1;93066;24000;Soins de suite et réadaptation;16;97;6088;;0;;;;;;
930000336;2021;930110069;CHI ROBERT BALLANGER;04;1;355;93;11;1;93005;21100;Médecine;295;12587;83230;34;2119;98965;;;;;2369
930000336;2021;930110069;CHI ROBERT BALLANGER;04;1;355;93;11;1;93005;21200;Chirurgie;69;2600;15250;19;4401;;;;;;
930000336;2021;930110069;CHI ROBERT BALLANGER;04;1;355;93;11;1;93005;21300;Gynéco-Obstétrique;68;5423;19324;0;0;;3404;638;;;
930000336;2021;930110069;CHI ROBERT BALLANGER;04;1;355;93;11;1;93005;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);82;821;27014;101;10929;;;;;;
930000336;2021;930110069;CHI ROBERT BALLANGER;04;1;355;93;11;1;93005;24000;Soins de suite et réadaptation;85;775;22732;14;2582;;;;;;
930000344;2021;930140025;CHS DE VILLE EVRARD;14;1;292;93;11;1;93050;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);406;6638;138693;362;32474;;;;;;
930001433;2021;930110051;CMP DE SAINT DENIS;14;1;156;93;11;1;93066;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);;;;26;1324;;;;;;
930003355;2021;750064586;CENTRE D AUTODIALYSE ISODIALYSE;07;2;146;93;11;0;93029;21100;Médecine;;;;;;;;;5933;;
930003942;2021;940000060;UNITE D AUTODIALYSE D'AULNAY;07;2;146;93;11;0;93005;21100;Médecine;;;;;;;;;9343;;
930004288;2021;750720922;HDJ SALNEUVE;15;3;161;93;11;6;93001;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);;;;16;4809;;;;;;
930006648;2021;750721235;CTR MEDEC PHYSIQUE ET READAPT BOBIGNY;09;3;109;93;11;7;93008;24000;Soins de suite et réadaptation;170;1048;59508;40;13215;;;;;;
930009188;2021;930009139;CLINIQUE DE PIERREFITTE SUR SEINE;09;2;109;93;11;0;93059;24000;Soins de suite et réadaptation;107;594;34370;18;6183;;;;;;
930011788;2021;930017199;CLINIQUE DU BOIS D AMOUR;09;2;109;93;11;0;93029;24000;Soins de suite et réadaptation;134;735;40702;10;3984;;;;;;
930013818;2021;930024427;CLINIQUE DU GRAND STADE SAINT DENIS;09;2;109;93;11;0;93066;24000;Soins de suite et réadaptation;75;652;26454;20;6486;;;;;;
930014428;2021;930014378;CENTRE D HEMODIALYSE DE L ESTREE;07;2;141;93;11;0;93072;21100;Médecine;;;;;;;;;24867;;
930015458;2021;930003975;INSTITUT DE RADIOTHERAPIE;18;2;698;93;11;0;93008;21100;Médecine;;;;;;;;;;15919;
930017512;2021;930019948;CLINIQUE DU BOURGET;09;2;365;93;11;0;93013;24000;Soins de suite et réadaptation;140;779;46459;23;5877;;;;;;
930018460;2021;940000060;UNITE D AUTODIALYSE LE RAINCY;07;2;146;93;11;0;93062;21100;Médecine;;;;;;;;;9532;;
930019203;2021;920030269;CLINIQUE PRE ST GERVAIS;09;2;109;93;11;0;93061;24000;Soins de suite et réadaptation;149;1111;55820;35;11672;;;;;;
930020920;2021;920030269;CLINIQUE PSY DE L ALLIANCE;15;2;365;93;11;0;93078;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);101;749;38787;25;4549;;;;;;
930020987;2021;750048522;CLINIQUE DES PLATANES;09;2;109;93;11;0;93031;24000;Soins de suite et réadaptation;91;385;31507;20;2267;;;;;;
930021001;2021;440052041;INSTITUT READAPTATION DE ROMAINVILLE;09;2;109;93;11;0;93063;24000;Soins de suite et réadaptation;170;1057;57403;50;14224;;;;;;
930021431;2021;930027347;SSR PEDIATRIQUES EPABR MONTREUIL II;09;3;109;93;11;6;93048;24000;Soins de suite et réadaptation;84;419;14581;18;3884;;;;;;
930022603;2021;940000060;CENTRE D HEMODIALYSE MONTFERMEIL;07;2;146;93;11;0;93047;21100;Médecine;;;;;;;;;10492;;
930023692;2021;920030269;CRF CLINEA LIVRY;09;2;109;93;11;0;93046;24000;Soins de suite et réadaptation;52;377;18462;20;10535;;;;;;
930025127;2021;930026562;CENTRE D AUTODIALYSE JEAN MERMOZ GALAC;07;2;146;93;11;0;93029;21100;Médecine;;;;;;;;;15151;;
930026885;2021;930024278;INSTITUT CARDIO GVM LA ROSERAIE;09;2;698;93;11;0;93001;21200;Chirurgie;;847;3134;;0;;;;;;
930100011;2021;750712184;HU PARIS SSTDENIS SITE MURET APHP;03;1;101;93;11;1;93071;21100;Médecine;57;858;14158;5;1232;;;;;;
930100011;2021;750712184;HU PARIS SSTDENIS SITE MURET APHP;03;1;101;93;11;1;93071;24000;Soins de suite et réadaptation;209;1220;54857;12;3512;;;;;;
930100011;2021;750712184;HU PARIS SSTDENIS SITE MURET APHP;03;1;101;93;11;1;93071;25000;Soins de longue durée;93;13;25877;;;;;;;;
930100037;2021;750712184;HU PARIS SITE AVICENNE APHP;03;1;101;93;11;1;93008;21100;Médecine;388;13933;106357;113;10599;39957;;;;;10478
930100037;2021;750712184;HU PARIS SITE AVICENNE APHP;03;1;101;93;11;1;93008;21200;Chirurgie;97;4197;23538;18;3136;;;;;;
930100037;2021;750712184;HU PARIS SITE AVICENNE APHP;03;1;101;93;11;1;93008;21300;Gynéco-Obstétrique;;0;0;6;678;;0;679;;;
930100037;2021;750712184;HU PARIS SITE AVICENNE APHP;03;1;101;93;11;1;93008;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);;;;4;1340;;;;;;
930100037;2021;750712184;HU PARIS SITE AVICENNE APHP;03;1;101;93;11;1;93008;24000;Soins de suite et réadaptation;15;164;5231;;0;;;;;;
930100045;2021;750712184;HU PARIS SITE JEAN VERDIER APHP;03;1;101;93;11;1;93010;21100;Médecine;98;5750;23137;27;3922;59671;;;;;191
930100045;2021;750712184;HU PARIS SITE JEAN VERDIER APHP;03;1;101;93;11;1;93010;21200;Chirurgie;;0;0;1;6;;;;;;
930100045;2021;750712184;HU PARIS SITE JEAN VERDIER APHP;03;1;101;93;11;1;93010;21300;Gynéco-Obstétrique;52;3228;14852;1;3268;;1821;698;;;
930150032;2021;930000815;MATERNITE DES LILAS;09;3;365;93;11;6;93045;21100;Médecine;6;241;1235;;0;;;;;;
930150032;2021;930000815;MATERNITE DES LILAS;09;3;365;93;11;6;93045;21300;Gynéco-Obstétrique;30;1291;5421;4;724;;1105;653;;;
930150057;2021;750034589;MAISON SANTE MEDICALE LES FLORALIES;09;3;109;93;11;6;93006;24000;Soins de suite et réadaptation;65;400;17791;;0;;;;;;
930150057;2021;750034589;MAISON SANTE MEDICALE LES FLORALIES;09;3;109;93;11;6;93006;25000;Soins de longue durée;35;20;10379;;;;;;;;
930300025;2021;930000393;HOPITAL EUROPEEN LA ROSERAIE;09;2;365;93;11;0;93001;21100;Médecine;102;4777;28810;1;1;27782;;;18047;;1540
930300025;2021;930000393;HOPITAL EUROPEEN LA ROSERAIE;09;2;365;93;11;0;93001;21200;Chirurgie;65;2287;10846;33;5736;;;;;;
930300025;2021;930000393;HOPITAL EUROPEEN LA ROSERAIE;09;2;365;93;11;0;93001;21300;Gynéco-Obstétrique;30;543;2202;;0;;462;0;;;
930300066;2021;930000401;HOPITAL PRIVE DE L EST PARISIEN;09;2;365;93;11;0;93005;21100;Médecine;71;2310;15960;0;0;27626;;;36769;;
930300066;2021;930000401;HOPITAL PRIVE DE L EST PARISIEN;09;2;365;93;11;0;93005;21200;Chirurgie;27;1926;6033;45;8399;;;;;;
930300082;2021;930000419;CENTRE MEDICO CHIRURGICAL FLOREAL;09;2;365;93;11;0;93006;21100;Médecine;60;1340;10472;6;0;18380;;;;;2098
930300082;2021;930000419;CENTRE MEDICO CHIRURGICAL FLOREAL;09;2;365;93;11;0;93006;21200;Chirurgie;35;2479;10507;35;11773;;;;;;
930300116;2021;930000427;HOPITAL PRIVE DE LA SEINE SAINT DENIS;09;2;365;93;11;0;93007;21100;Médecine;72;1924;18247;16;3856;27407;;;;;1994
930300116;2021;930000427;HOPITAL PRIVE DE LA SEINE SAINT DENIS;09;2;365;93;11;0;93007;21200;Chirurgie;33;2298;5170;33;5562;;;;;;
930300116;2021;930000427;HOPITAL PRIVE DE LA SEINE SAINT DENIS;09;2;365;93;11;0;93007;21300;Gynéco-Obstétrique;47;2873;11399;2;187;;2271;176;;;
930300140;2021;330050899;CLINIQUE AMBROISE PARE BONDY;09;2;109;93;11;0;93010;24000;Soins de suite et réadaptation;90;660;32617;10;778;;;;;;
930300264;2021;930000492;CLINIQUE DES LILAS;09;2;128;93;11;0;93045;21100;Médecine;1;12;115;0;0;;;;;;
930300264;2021;930000492;CLINIQUE DES LILAS;09;2;128;93;11;0;93045;21200;Chirurgie;36;655;2329;15;3098;;;;;;
930300264;2021;930000492;CLINIQUE DES LILAS;09;2;128;93;11;0;93045;24000;Soins de suite et réadaptation;;0;0;20;726;;;;;;
930300280;2021;310021274;CLINIQUE KORIAN SULLY;09;2;109;93;11;0;93046;24000;Soins de suite et réadaptation;70;359;18499;0;0;;;;;;
930300298;2021;930025523;POLYCLINIQUE VAUBAN SANTE;09;2;365;93;11;0;93046;21100;Médecine;4;47;268;;0;;;;;;0
930300298;2021;930025523;POLYCLINIQUE VAUBAN SANTE;09;2;365;93;11;0;93046;21200;Chirurgie;51;1084;3386;21;7526;;;;;;
930300298;2021;930025523;POLYCLINIQUE VAUBAN SANTE;09;2;365;93;11;0;93046;21300;Gynéco-Obstétrique;30;1249;4037;1;27;;757;39;;;
930300546;2021;930008008;CLINIQUE CCN PORTE DE PARIS;09;2;109;93;11;0;93066;24000;Soins de suite et réadaptation;45;645;12473;25;9171;;;;;;
930300553;2021;930000633;CLINIQUE DE L ESTREE;09;2;365;93;11;0;93072;21100;Médecine;73;4503;25472;1;373;38321;;;;;1730
930300553;2021;930000633;CLINIQUE DE L ESTREE;09;2;365;93;11;0;93072;21200;Chirurgie;60;2011;7854;24;6863;;;;;;
930300553;2021;930000633;CLINIQUE DE L ESTREE;09;2;365;93;11;0;93072;21300;Gynéco-Obstétrique;31;1634;6919;0;0;;1317;123;;;
930300553;2021;930000633;CLINIQUE DE L ESTREE;09;2;365;93;11;0;93072;24000;Soins de suite et réadaptation;100;465;16838;;0;;;;;;
930300587;2021;930000641;CLINIQUE DU LANDY;09;2;128;93;11;0;93070;21100;Médecine;21;487;2501;1;1;;;;20128;;
930300587;2021;930000641;CLINIQUE DU LANDY;09;2;128;93;11;0;93070;21200;Chirurgie;31;503;1410;53;5944;;;;;;
930300595;2021;930000658;HOPITAL PRIVE DU VERT GALANT;09;2;365;93;11;0;93073;21100;Médecine;24;1276;11637;0;0;37664;;;17418;;3584
930300595;2021;930000658;HOPITAL PRIVE DU VERT GALANT;09;2;365;93;11;0;93073;21200;Chirurgie;30;4026;6198;37;7710;;;;;;
930300595;2021;930000658;HOPITAL PRIVE DU VERT GALANT;09;2;365;93;11;0;93073;21300;Gynéco-Obstétrique;0;0;0;0;0;;0;19;;;
930300645;2021;930000682;CENTRE CARDIOLOGIQUE DU NORD;09;2;365;93;11;0;93066;21100;Médecine;104;7718;41019;;0;;;;;;
930300645;2021;930000682;CENTRE CARDIOLOGIQUE DU NORD;09;2;365;93;11;0;93066;21200;Chirurgie;100;2058;9920;16;7416;;;;;;
930300678;2021;310021274;CLINIQUE KORIAN ROGER SALENGRO;09;2;109;93;11;0;93053;24000;Soins de suite et réadaptation;90;463;24675;;0;;;;;;
930310016;2021;440052041;MAISON DE SANTE D EPINAY LE NOBLE AGE;15;2;161;93;11;0;93031;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);188;1136;62434;28;7178;;;;;;
930500012;2021;750720534;ETABLISSEMENT HOSPITALIER SAINTE MARIE;09;3;109;93;11;6;93078;24000;Soins de suite et réadaptation;100;604;25599;;0;;;;;;
930700018;2021;750058844;CENTRE PARIS EST;09;3;109;93;11;6;93053;24000;Soins de suite et réadaptation;;0;0;60;15973;;;;;;
930706239;2021;930110051;CH SAINT DENIS HOPITAL CASANOVA;04;1;355;93;11;1;93066;21100;Médecine;32;822;10991;2;1323;;;;;;
930706239;2021;930110051;CH SAINT DENIS HOPITAL CASANOVA;04;1;355;93;11;1;93066;24000;Soins de suite et réadaptation;79;681;25396;7;1667;;;;;;
930706239;2021;930110051;CH SAINT DENIS HOPITAL CASANOVA;04;1;355;93;11;1;93066;25000;Soins de longue durée;100;63;34614;;;;;;;;
930813910;2021;940026677;UNITE DE DIALYSE AURA MONTREUIL;07;3;146;93;11;6;93048;21100;Médecine;;;;;;;;;3219;;
930815501;2021;750062036;GHU PARIS USLD LA ROSERAIE NEUILLY S/M;04;1;362;93;11;1;93050;25000;Soins de longue durée;114;8;33825;;;;;;;;
930815618;2021;940026677;CENTRE DE DIALYSE AURA SAINT OUEN;07;3;146;93;11;6;93070;21100;Médecine;;;;;;;;;30905;;
930816079;2021;930817325;DIAVERUM PANTIN - UNITE AUTODIALYSE;07;2;146;93;11;0;93055;21100;Médecine;;;;;;;;;5455;;
930817333;2021;930817325;DIAVERUM SAINT DENIS- CTRE HEMODIALYSE;07;2;141;93;11;0;93066;21100;Médecine;;0;0;;0;;;;42172;;
930817465;2021;930712716;HDJ CENTRE JEAN MACE;15;3;161;93;11;6;93048;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);;;;40;6073;;;;;;
930817606;2021;930817325;DIAVERUM EPINAY-CTRE D AUTODIALYSE;07;2;146;93;11;0;93031;21100;Médecine;;;;;;;;;10485;;
940000078;2021;940000060;UNITE D AUTODIALYSE DE CRETEIL;07;2;146;94;11;0;94028;21100;Médecine;;;;;;;;;15076;;
940000573;2021;940110018;CHI DE CRETEIL;04;1;355;94;11;1;94028;21100;Médecine;281;12852;79958;56;6598;77737;;;;18614;10037
940000573;2021;940110018;CHI DE CRETEIL;04;1;355;94;11;1;94028;21200;Chirurgie;62;5249;13161;30;6657;;;;;;
940000573;2021;940110018;CHI DE CRETEIL;04;1;355;94;11;1;94028;21300;Gynéco-Obstétrique;80;5779;24434;4;804;;2981;367;;;
940000573;2021;940110018;CHI DE CRETEIL;04;1;355;94;11;1;94028;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);;;;43;6287;;;;;;
940000573;2021;940110018;CHI DE CRETEIL;04;1;355;94;11;1;94028;24000;Soins de suite et réadaptation;42;302;7705;;0;;;;;;
940000599;2021;940110042;CHI LUCIE ET RAYMOND AUBRAC;04;1;355;94;11;1;94078;21100;Médecine;267;12901;74565;23;2419;82990;;;;;1005
940000599;2021;940110042;CHI LUCIE ET RAYMOND AUBRAC;04;1;355;94;11;1;94078;21200;Chirurgie;72;2817;15442;20;3542;;;;;;
940000599;2021;940110042;CHI LUCIE ET RAYMOND AUBRAC;04;1;355;94;11;1;94078;21300;Gynéco-Obstétrique;58;4409;18230;;0;;3340;494;;;
940000599;2021;940110042;CHI LUCIE ET RAYMOND AUBRAC;04;1;355;94;11;1;94078;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);20;263;7414;10;1898;;;;;;
940000599;2021;940110042;CHI LUCIE ET RAYMOND AUBRAC;04;1;355;94;11;1;94078;24000;Soins de suite et réadaptation;30;270;8084;;0;;;;;;
940000607;2021;940140015;CHS FONDATION VALLEE;14;1;292;94;11;1;94037;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);70;1437;9131;68;8226;;;;;;
940000615;2021;940140023;CHS LES MURETS;04;1;292;94;11;1;94060;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);190;1824;56996;85;9181;;;;;;
940000615;2021;940140023;CHS LES MURETS;04;1;292;94;11;1;94060;24000;Soins de suite et réadaptation;40;507;12757;5;1292;;;;;;
940000615;2021;940140023;CHS LES MURETS;04;1;292;94;11;1;94060;25000;Soins de longue durée;42;8;14059;;;;;;;;
940000631;2021;940140049;CH PAUL GUIRAUD;04;1;292;94;11;1;94076;21100;Médecine;4;499;799;;0;;;;;;
940000631;2021;940140049;CH PAUL GUIRAUD;04;1;292;94;11;1;94076;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);315;6730;124879;147;32899;;;;;;
940000649;2021;940150014;HOPITAL SAINT CAMILLE;09;3;365;94;11;6;94015;21100;Médecine;193;14538;59389;26;2884;84014;;;;;1599
940000649;2021;940150014;HOPITAL SAINT CAMILLE;09;3;365;94;11;6;94015;21200;Chirurgie;56;2060;9928;10;1740;;;;;;
940000656;2021;940160013;CLCC HOPITAL GUSTAVE ROUSSY;18;3;131;94;11;6;94021;21100;Médecine;15;1114;10996;29;64;;;;;;7776
940000656;2021;940160013;CLCC HOPITAL GUSTAVE ROUSSY;18;3;131;94;11;6;94021;24000;Soins de suite et réadaptation;33;184;4094;;0;;;;;;
940000664;2021;940160013;INSTITUT GUSTAVE ROUSSY;18;3;131;94;11;6;94076;21100;Médecine;248;11490;67773;4;7668;;;;;49137;30235
940000664;2021;940160013;INSTITUT GUSTAVE ROUSSY;18;3;131;94;11;6;94076;21200;Chirurgie;147;7023;34655;17;6575;;;;;;
940006679;2021;940017338;HOPITAL PRIVE DE MARNE LA VALLEE;09;2;365;94;11;0;94015;21100;Médecine;29;1175;10261;0;1;;;;15933;;
940006679;2021;940017338;HOPITAL PRIVE DE MARNE LA VALLEE;09;2;365;94;11;0;94015;21200;Chirurgie;48;1768;4759;48;9904;;;;;;
940006679;2021;940017338;HOPITAL PRIVE DE MARNE LA VALLEE;09;2;365;94;11;0;94015;21300;Gynéco-Obstétrique;40;2203;7951;;0;;1880;26;;;
940008139;2021;940021801;CLINIQUE DE CHAMPIGNY;09;2;109;94;11;0;94017;24000;Soins de suite et réadaptation;105;647;36320;30;5282;;;;;;
940016868;2021;940016819;LES HOPITAUX DE SAINT MAURICE;04;1;355;94;11;1;94069;21100;Médecine;21;532;6278;2;139;;;;16393;;
940016868;2021;940016819;LES HOPITAUX DE SAINT MAURICE;04;1;355;94;11;1;94069;21300;Gynéco-Obstétrique;48;4685;14124;2;513;;3561;509;;;
940016868;2021;940016819;LES HOPITAUX DE SAINT MAURICE;04;1;355;94;11;1;94069;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);28;402;6138;51;8856;;;;;;
940016868;2021;940016819;LES HOPITAUX DE SAINT MAURICE;04;1;355;94;11;1;94069;24000;Soins de suite et réadaptation;209;1609;52442;109;31898;;;;;;
940019375;2021;940000060;UNITE D AUTIDIALYSE DE CHAMPIGNY;07;2;146;94;11;0;94017;21100;Médecine;;;;;;;;;2067;;
940021157;2021;750005068;ETB SANTE MENTALE ATRT IVRY - MGEN;15;3;161;94;11;6;94041;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);;;;80;3189;;;;;;
940022916;2021;940002058;CENTRE DE CANCEROLOGIE DE THIAIS;18;2;699;94;11;0;94073;21100;Médecine;;;;;;;;;;22250;
940100027;2021;750712184;HU HENRI MONDOR SITE HENRI MONDOR APHP;03;1;101;94;11;1;94028;21100;Médecine;530;23915;166623;112;11668;56665;;;5264;15364;12927
940100027;2021;750712184;HU HENRI MONDOR SITE HENRI MONDOR APHP;03;1;101;94;11;1;94028;21200;Chirurgie;278;9386;58093;19;1993;;;;;;
940100027;2021;750712184;HU HENRI MONDOR SITE HENRI MONDOR APHP;03;1;101;94;11;1;94028;22000;Psychiatrie (y.c. Toxicomanie et Alcoolisme jusqu'en 1998);95;955;36544;41;6064;;;;;;
940100027;2021;750712184;HU HENRI MONDOR SITE HENRI MONDOR APHP;03;1;101;94;11;1;94028;24000;Soins de suite et réadaptation;220;1687;55971;25;11331;;;;;;
